,종목명,2013_E,2013_S,2013_G,2014_E,2014_S,2014_G,Diff_E,Diff_S,Diff_G,업종명,2013_종가,2014_종가,등락률,연도
197,삼성SDI,2.0,4.0,5.0,3.0,4.0,4.0,1.0,0.0,-1.0,전기전자,177000,126000,-0.288135593220339,"13,14년"
198,삼성공조,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,8240,11600,0.4077669902912621,"13,14년"
199,삼성물산,3.0,4.0,4.0,2.0,4.0,4.0,-1.0,0.0,0.0,유통업,63000,72300,0.14761904761904762,"13,14년"
200,삼성생명,4.0,5.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,보험,104500,116500,0.11483253588516747,"13,14년"
201,삼성엔지니어링,3.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,1.0,서비스업,74700,61600,-0.1753681392235609,"13,14년"
202,삼성전기,4.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,전기전자,81500,48700,-0.40245398773006136,"13,14년"
203,삼성전자,4.0,3.0,4.0,4.0,5.0,4.0,0.0,2.0,0.0,전기전자,1465000,1244000,-0.15085324232081912,"13,14년"
204,삼성제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,2055,2915,0.41849148418491483,"13,14년"
205,삼성중공업,2.0,4.0,3.0,2.0,4.0,4.0,0.0,0.0,1.0,운수장비,38950,26050,-0.33119383825417203,"13,14년"
206,삼성증권,4.0,3.0,1.5,4.0,4.0,1.5,0.0,1.0,0.0,증권,47050,47800,0.015940488841657812,"13,14년"
207,삼성출판사,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,5640,7200,0.2765957446808511,"13,14년"
208,삼성카드,2.0,3.0,1.5,3.0,3.0,1.5,1.0,0.0,0.0,기타금융,39300,46000,0.17048346055979643,"13,14년"
209,삼아알미늄,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,2770,2820,0.018050541516245487,"13,14년"
210,삼양사,2.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,음식료품,44300,69400,0.5665914221218962,"13,14년"
211,삼양식품,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,음식료품,24400,21950,-0.10040983606557377,"13,14년"
212,삼양통상,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타제조업,25800,82200,2.186046511627907,"13,14년"
213,삼양홀딩스,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,기타금융,88500,89000,0.005649717514124294,"13,14년"
214,삼영무역,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,16950,23900,0.41002949852507375,"13,14년"
215,삼원강재,1.0,1.5,1.5,1.0,1.5,3.0,0.0,0.0,1.5,운수장비,4125,4480,0.08606060606060606,"13,14년"
216,삼익THK,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,기계,7910,9030,0.1415929203539823,"13,14년"
217,삼익악기,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기타제조업,1825,4075,1.2328767123287672,"13,14년"
218,삼일제약,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,의약품,5450,5900,0.08256880733944955,"13,14년"
219,삼정펄프,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,종이목재,50700,42150,-0.16863905325443787,"13,14년"
220,삼진제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,13500,25350,0.8777777777777778,"13,14년"
221,삼천리,3.0,3.0,1.5,3.0,3.0,3.0,0.0,0.0,1.5,전기가스업,131000,151000,0.15267175572519084,"13,14년"
222,삼호개발,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,건설업,2410,3330,0.3817427385892116,"13,14년"
223,삼화왕관,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기계,27750,36600,0.31891891891891894,"13,14년"
224,삼화전기,2.0,1.5,1.5,2.0,1.5,3.0,0.0,0.0,1.5,전기전자,6880,4245,-0.38299418604651164,"13,14년"
225,상신브레이크,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,6000,6840,0.14,"13,14년"
226,새론오토모티브,1.0,1.5,3.0,1.0,3.0,3.0,0.0,1.5,0.0,운수장비,8110,10850,0.33785450061652283,"13,14년"
227,서원,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,1860,1495,-0.19623655913978494,"13,14년"
228,선도전기,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,전기전자,2715,2470,-0.09023941068139964,"13,14년"
229,선진,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,음식료품,21400,38000,0.7757009345794392,"13,14년"
230,성문전자,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,전기전자,1830,1185,-0.3524590163934426,"13,14년"
231,성보화학,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,화학,29100,44200,0.5189003436426117,"13,14년"
232,성신양회,3.0,1.5,3.0,3.0,1.5,3.0,0.0,0.0,0.0,비금속광물,5600,8210,0.4660714285714286,"13,14년"
233,성안,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,섬유의복,710,772,0.08732394366197183,"13,14년"
234,성창기업지주,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,서비스업,17700,20950,0.18361581920903955,"13,14년"
235,세기상사,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,28250,30600,0.0831858407079646,"13,14년"
236,세방,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,운수창고업,19100,19350,0.013089005235602094,"13,14년"
237,세방전지,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,전기전자,49800,37150,-0.2540160642570281,"13,14년"
238,세아제강,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,철강금속,90300,82800,-0.08305647840531562,"13,14년"
239,세아특수강,3.0,1.5,1.5,2.0,1.5,3.0,-1.0,0.0,1.5,철강금속,26350,24400,-0.07400379506641366,"13,14년"
240,세아홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,98300,179500,0.8260427263479145,"13,14년"
241,세우글로벌,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,유통업,1285,1190,-0.07392996108949416,"13,14년"
242,세원정공,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,운수장비,25200,31400,0.24603174603174602,"13,14년"
243,세이브존I&C,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,유통업,4680,7080,0.5128205128205128,"13,14년"
244,세종공업,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,16650,15000,-0.0990990990990991,"13,14년"
245,세하,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,종이목재,744,360,-0.5161290322580645,"13,14년"
246,송원산업,1.0,1.5,3.0,2.0,1.5,3.0,1.0,0.0,0.0,화학,11450,6210,-0.4576419213973799,"13,14년"
247,수산중공업,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기계,1330,1400,0.05263157894736842,"13,14년"
248,신대양제지,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,종이목재,25000,38600,0.544,"13,14년"
249,신도리코,2.0,3.0,3.0,3.0,1.5,1.5,1.0,-1.5,-1.5,전기전자,70000,70700,0.01,"13,14년"
250,신라교역,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,"농업, 임업 및 어업",29250,19900,-0.31965811965811963,"13,14년"
251,신성이엔지,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,전기전자,940,1420,0.5106382978723404,"13,14년"
252,신성통상,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,유통업,1100,1245,0.1318181818181818,"13,14년"
253,신세계,3.0,4.0,3.0,3.0,3.0,3.0,0.0,-1.0,0.0,유통업,267500,198500,-0.25794392523364484,"13,14년"
254,신세계건설,1.0,3.0,1.5,1.0,4.0,1.5,0.0,1.0,0.0,건설업,9950,21300,1.1407035175879396,"13,14년"
255,신세계인터내셔날,2.0,1.5,1.5,2.0,3.0,3.0,0.0,1.5,1.5,유통업,90200,125000,0.3858093126385809,"13,14년"
256,신세계푸드,1.0,1.5,1.5,1.0,3.0,3.0,0.0,1.5,1.5,서비스업,88900,93500,0.05174353205849269,"13,14년"
257,신영와코루,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,섬유의복,100000,124000,0.24,"13,14년"
258,신영증권,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,증권,41800,60400,0.4449760765550239,"13,14년"
259,신원,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,섬유의복,1250,2850,1.28,"13,14년"
260,신풍제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,5100,4230,-0.17058823529411765,"13,14년"
261,신한지주,5.0,5.0,4.0,5.0,4.0,4.0,0.0,-1.0,0.0,기타금융,46350,50300,0.08522114347357065,"13,14년"
262,신흥,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,6900,9680,0.4028985507246377,"13,14년"
263,쌍방울,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,섬유의복,772,1080,0.39896373056994816,"13,14년"
264,써니전자,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,전기전자,4060,2195,-0.45935960591133007,"13,14년"
265,아남전자,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,전기전자,694,767,0.10518731988472622,"13,14년"
266,아모레퍼시픽,3.0,4.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,화학,870000,2300000,1.6436781609195403,"13,14년"
267,아세아제지,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,종이목재,21450,29550,0.3776223776223776,"13,14년"
268,아시아나항공,3.0,3.0,4.0,1.0,4.0,3.0,-2.0,1.0,-1.0,운수창고업,5040,4015,-0.20337301587301587,"13,14년"
269,아이마켓코리아,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,25250,26350,0.04356435643564356,"13,14년"
270,아이에스동서,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,비금속광물,16450,45750,1.7811550151975684,"13,14년"
271,에넥스,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,기타제조업,563,1820,2.2326820603907636,"13,14년"
272,에스엘,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,14800,19700,0.3310810810810811,"13,14년"
273,에스원,2.0,3.0,1.5,2.0,3.0,1.5,0.0,0.0,0.0,서비스업,63300,74400,0.17535545023696683,"13,14년"
274,에쓰씨엔지니어링,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,건설업,1940,1690,-0.12886597938144329,"13,14년"
275,에이블씨엔씨,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,31200,22900,-0.266025641025641,"13,14년"
276,에이엔피,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,전기전자,1125,1055,-0.06222222222222222,"13,14년"
277,엔씨소프트,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,서비스업,205500,147000,-0.2846715328467153,"13,14년"
278,엔케이,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,기계,3705,4685,0.26450742240215924,"13,14년"
279,영보화학,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,3735,4185,0.12048192771084337,"13,14년"
280,영원무역,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,유통업,35900,63900,0.7799442896935933,"13,14년"
281,영원무역홀딩스,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기타금융,64500,105500,0.6356589147286822,"13,14년"
282,영진약품,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,1770,1425,-0.19491525423728814,"13,14년"
283,영풍,1.0,1.5,3.0,1.0,1.5,3.0,0.0,0.0,0.0,철강금속,1410000,1191000,-0.15531914893617021,"13,14년"
284,영풍제지,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,종이목재,19000,20400,0.07368421052631578,"13,14년"
285,영화금속,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수장비,1005,1055,0.04975124378109453,"13,14년"
286,오뚜기,1.0,1.5,3.0,1.0,1.5,3.0,0.0,0.0,0.0,음식료품,342500,567000,0.6554744525547446,"13,14년"
287,오리엔트바이오,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,의약품,605,818,0.35206611570247937,"13,14년"
288,우리종금,3.0,1.5,1.5,1.0,1.5,1.5,-2.0,0.0,0.0,기타금융,658,470,-0.2857142857142857,"13,14년"
289,우신시스템,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,기계,2895,2935,0.013816925734024179,"13,14년"
290,우진,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,의료정밀,7910,8990,0.13653603034134007,"13,14년"
291,우진플라임,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,기계,6100,4445,-0.2713114754098361,"13,14년"
292,웅진씽크빅,1.0,3.0,3.0,2.0,3.0,1.5,1.0,0.0,-1.5,서비스업,6060,7240,0.19471947194719472,"13,14년"
293,원림,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,섬유의복,14900,19100,0.28187919463087246,"13,14년"
294,윌비스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,1080,1235,0.14351851851851852,"13,14년"
295,유니드,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,66500,59500,-0.10526315789473684,"13,14년"
296,유니온,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,비금속광물,4540,3780,-0.16740088105726872,"13,14년"
297,유니퀘스트,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,13600,8240,-0.3941176470588235,"13,14년"
298,유성기업,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,운수장비,5070,6610,0.3037475345167653,"13,14년"
299,유엔젤,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,서비스업,4355,2965,-0.31917336394948337,"13,14년"
300,유유제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,6950,8020,0.1539568345323741,"13,14년"
301,유한양행,2.0,1.5,3.0,2.0,3.0,3.0,0.0,1.5,0.0,의약품,187000,176500,-0.05614973262032086,"13,14년"
302,유화증권,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,증권,11850,14550,0.22784810126582278,"13,14년"
303,율촌화학,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,12450,13550,0.08835341365461848,"13,14년"
304,이건산업,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,종이목재,12900,16350,0.26744186046511625,"13,14년"
305,이구산업,2.0,1.5,1.5,2.0,1.5,3.0,0.0,0.0,1.5,철강금속,1305,1150,-0.11877394636015326,"13,14년"
306,이마트,3.0,3.0,3.0,3.0,3.0,5.0,0.0,0.0,2.0,유통업,254000,198000,-0.2204724409448819,"13,14년"
307,이수페타시스,1.0,1.5,1.5,1.0,1.5,3.0,0.0,0.0,1.5,전기전자,7050,4300,-0.3900709219858156,"13,14년"
308,이수화학,1.0,3.0,3.0,1.0,1.5,3.0,0.0,-1.5,0.0,화학,16500,10300,-0.37575757575757573,"13,14년"
309,이스타코,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,서비스업,1770,3080,0.7401129943502824,"13,14년"
310,이연제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,21000,23900,0.1380952380952381,"13,14년"
311,이월드,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기타제조업,903,2175,1.4086378737541527,"13,14년"
312,이화산업,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,유통업,7970,18600,1.3337515683814303,"13,14년"
313,인디에프,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,섬유의복,909,1280,0.4081408140814081,"13,14년"
314,인지컨트롤스,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수장비,5290,5060,-0.043478260869565216,"13,14년"
315,인천도시가스,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,전기가스업,26900,36600,0.36059479553903345,"13,14년"
316,인터지스,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수창고업,7120,8140,0.14325842696629212,"13,14년"
317,인팩,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수장비,5640,7690,0.36347517730496454,"13,14년"
318,일성건설,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,건설업,5680,6450,0.13556338028169015,"13,14년"
319,일신방직,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,섬유의복,110500,195000,0.7647058823529411,"13,14년"
320,일신석재,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,유통업,1190,1245,0.046218487394957986,"13,14년"
321,일양약품,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,28250,27000,-0.04424778761061947,"13,14년"
322,일정실업,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,섬유의복,23800,24750,0.03991596638655462,"13,14년"
323,일진다이아,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,화학,7860,5810,-0.2608142493638677,"13,14년"
324,일진디스플,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,전기전자,15000,7150,-0.5233333333333333,"13,14년"
325,일진전기,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,전기전자,6140,7970,0.2980456026058632,"13,14년"
326,일진홀딩스,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기타금융,2430,7500,2.0864197530864197,"13,14년"
327,자화전자,1.0,1.5,1.5,2.0,1.5,3.0,1.0,0.0,1.5,전기전자,21100,11200,-0.46919431279620855,"13,14년"
328,전방,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,섬유의복,29050,37550,0.29259896729776247,"13,14년"
329,제일기획,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,26150,16700,-0.361376673040153,"13,14년"
330,제일연마,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,비금속광물,6320,7980,0.2626582278481013,"13,14년"
331,제주은행,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,은행,5500,7850,0.42727272727272725,"13,14년"
332,조광페인트,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,7390,8600,0.16373477672530445,"13,14년"
333,조광피혁,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타제조업,37100,136500,2.6792452830188678,"13,14년"
334,조비,,1.5,1.5,1.0,1.5,1.5,,0.0,0.0,화학,11650,11200,-0.03862660944206009,"13,14년"
335,조선내화,2.0,3.0,1.5,2.0,1.5,1.5,0.0,-1.5,0.0,비금속광물,78800,133000,0.6878172588832487,"13,14년"
336,조선선재,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기계,41100,65000,0.5815085158150851,"13,14년"
337,조일알미늄,2.0,1.5,3.0,2.0,1.5,1.5,0.0,0.0,-1.5,철강금속,1065,1085,0.018779342723004695,"13,14년"
338,조흥,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,음식료품,87900,103500,0.17747440273037543,"13,14년"
339,종근당바이오,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,의약품,16250,23800,0.4646153846153846,"13,14년"
340,주연테크,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,전기전자,625,563,-0.0992,"13,14년"
341,지역난방공사,3.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,전기가스업,99200,60000,-0.3951612903225806,"13,14년"
342,진도,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,유통업,4400,3390,-0.22954545454545455,"13,14년"
343,진양산업,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,2420,2975,0.22933884297520662,"13,14년"
344,진양홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,2080,4810,1.3125,"13,14년"
345,진양화학,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,2135,4295,1.0117096018735363,"13,14년"
346,진흥기업,2.0,3.0,3.0,,1.5,3.0,,-1.5,0.0,건설업,1640,1375,-0.16158536585365854,"13,14년"
347,참엔지니어링,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,2365,1360,-0.4249471458773784,"13,14년"
348,천일고속,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수창고업,34100,55700,0.6334310850439883,"13,14년"
349,체시스,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수장비,2000,896,-0.552,"13,14년"
350,카프로,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,화학,7770,2815,-0.6377091377091377,"13,14년"
351,코리아써키트,1.0,1.5,1.5,2.0,1.5,3.0,1.0,0.0,1.5,전기전자,13500,7920,-0.41333333333333333,"13,14년"
352,코리안리,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,보험,11900,11400,-0.04201680672268908,"13,14년"
353,코스모신소재,1.0,1.5,1.5,2.0,3.0,3.0,1.0,1.5,1.5,화학,5310,3285,-0.3813559322033898,"13,14년"
354,코스모화학,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,화학,9660,5090,-0.4730848861283644,"13,14년"
355,코아스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타제조업,1335,1695,0.2696629213483146,"13,14년"
356,코오롱,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,19850,25750,0.2972292191435768,"13,14년"
357,코오롱글로벌,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,건설업,3870,7420,0.917312661498708,"13,14년"
358,코오롱인더,3.0,1.5,3.0,3.0,1.5,3.0,0.0,0.0,0.0,화학,59300,54500,-0.08094435075885328,"13,14년"
359,코오롱플라스틱,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,화학,5090,5780,0.13555992141453832,"13,14년"
360,코웨이,2.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,서비스업,60600,81600,0.3465346534653465,"13,14년"
361,콤텍시스템,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,서비스업,1310,1300,-0.007633587786259542,"13,14년"
362,키움증권,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,증권,55600,45350,-0.1843525179856115,"13,14년"
363,태경산업,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,화학,4690,5780,0.232409381663113,"13,14년"
364,태광산업,,1.5,1.5,1.0,1.5,1.5,,0.0,0.0,화학,1310000,1250000,-0.04580152671755725,"13,14년"
365,태림포장,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,종이목재,2600,2445,-0.05961538461538462,"13,14년"
366,태영건설,3.0,1.5,1.5,3.0,3.0,3.0,0.0,1.5,1.5,건설업,5720,4245,-0.25786713286713286,"13,14년"
367,태원물산,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,운수장비,2440,2340,-0.040983606557377046,"13,14년"
368,태평양물산,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,섬유의복,3110,6480,1.0836012861736335,"13,14년"
369,텔코웨어,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,10350,13450,0.2995169082125604,"13,14년"
370,티에이치엔,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,전기전자,1530,1500,-0.0196078431372549,"13,14년"
371,티웨이홀딩스,,1.5,1.5,1.0,1.5,1.5,,0.0,0.0,비금속광물,2700,4885,0.8092592592592592,"13,14년"
372,파미셀,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,의약품,4500,4790,0.06444444444444444,"13,14년"
373,팜스코,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,음식료품,6370,16750,1.629513343799058,"13,14년"
374,퍼스텍,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,1850,2005,0.08378378378378379,"13,14년"
375,퍼시스,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,기타제조업,31300,32150,0.027156549520766772,"13,14년"
376,페이퍼코리아,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,종이목재,802,759,-0.05361596009975062,"13,14년"
377,평화산업,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,1640,1240,-0.24390243902439024,"13,14년"
378,평화홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,2935,2960,0.008517887563884156,"13,14년"
379,풍산,3.0,1.5,3.0,3.0,1.5,3.0,0.0,0.0,0.0,철강금속,29500,26450,-0.10338983050847457,"13,14년"
380,풍산홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,28100,46100,0.6405693950177936,"13,14년"
381,하나금융지주,5.0,3.0,3.0,5.0,3.0,1.5,0.0,0.0,-1.5,기타금융,40900,37050,-0.0941320293398533,"13,14년"
382,하나투어,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,69100,67100,-0.02894356005788712,"13,14년"
383,하이스틸,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,27800,16550,-0.40467625899280574,"13,14년"
384,하이트진로,2.0,3.0,3.0,3.0,1.5,3.0,1.0,-1.5,0.0,음식료품,26050,26450,0.015355086372360844,"13,14년"
385,하이트진로홀딩스,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,기타금융,11550,12500,0.08225108225108226,"13,14년"
386,한국가스공사,3.0,4.0,3.0,4.0,4.0,4.0,1.0,0.0,1.0,전기가스업,63900,50100,-0.215962441314554,"13,14년"
387,한국공항,1.0,3.0,1.5,1.0,3.0,1.5,0.0,0.0,0.0,운수창고업,21700,33250,0.532258064516129,"13,14년"
388,한국금융지주,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,기타금융,41350,54100,0.3083434099153567,"13,14년"
389,한국내화,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,비금속광물,3360,3175,-0.05505952380952381,"13,14년"
390,한국쉘석유,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,화학,526000,489000,-0.07034220532319392,"13,14년"
391,한국전자홀딩스,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기타금융,1060,1555,0.4669811320754717,"13,14년"
392,한국종합기술,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,5240,4930,-0.05916030534351145,"13,14년"
