회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]   배당금(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
(주)케이씨씨글라스,344820,2022/12,2181067464,22320666,50.71,66.35,22.13,-35815637,0.79,0.43,1435825
(주)케이씨텍,281820,2022/12,483313332,5072515,13.46,88.14,9.77,55463848,1.23,0.65,378193
(주)케이씨티시,009070,2022/12,501506960,1794345,146.22,40.61,34.78,48972110,1.07,0.57,628065
(주)케이에스에스해운,044450,2022/12,1612037798,7902134,300.64,24.96,26.13,107054972,0.75,0.51,403836
(주)케이에이치필룩스,033180,2022/12,582042467,0,48.56,67.31,-21.22,-6381107,1.38,0.26,49283
(주)케이이씨,092220,2022/12,442121726,8685788,48.22,67.47,-3.23,4767244,2.09,0.94,246961
(주)케이티,030200,2022/12,30417774000,501844000,104.72,48.85,-0.53,4062353000,0.82,0.62,18289243
(주)케이티스카이라이프,053210,2022/12,1160021099,16654336,44.57,69.17,7.56,149209230,0.66,0.49,704927
(주)케이티씨에스,058850,2022/12,302046228,4552647,82.86,54.69,7.8,-12934824,0.72,0.49,591581
(주)케이티아이에스,058860,2022/12,396208069,3674374,101.12,49.72,14.48,13313278,0.55,0.39,535783
(주)케이티앤지,033780,2022/12,10156905259,581400000,26.12,79.29,5.84,822519620,1.87,1.43,3694358
(주)코리아써키트,007810,2022/12,862006786,0,90.2,52.58,24.34,94580194,2.15,0.72,804573
(주)코아스,071950,2022/12,73165777,0,331.04,23.2,-13.83,-4562746,3.01,1.43,94196
(주)코오롱,002020,2022/12,1370627304,7590368,157.47,38.84,11.5,12916139,0.97,0.55,70588
(주)콘텐트리중앙,036420,2022/12,827802400,0,51.94,65.82,113.63,10060874,2.3,0.74,28961
(주)콤텍시스템,031820,2022/12,233957294,0,46.13,68.43,5.63,-2061710,0.83,0.44,212340
(주)큐로,015590,2022/12,192687257,0,75.45,57,30.94,14343869,1.11,0.65,105674
(주)크라운제과,264900,2022/12,330163311,3198823,71.72,58.23,8.51,24552557,1.06,0.55,413638
(주)크라운해태홀딩스,005740,2022/12,339169344,1498189,19.82,83.46,5.36,6086214,0.68,0.32,17615
(주)크래프톤,259960,2022/12,5774465580,0,14.52,87.32,-3.31,544660392,4.57,1.6,1767776
(주)키다리스튜디오,020120,2022/12,318025876,1848210,19.76,83.5,57.8,1365532,2.96,0.83,85237
(주)태경비케이,014580,2022/12,231015509,3585803,48.94,67.14,102.31,-443969,1.53,0.77,285440
(주)태영건설,009410,2022/12,2966326502,9049523,232.33,30.09,3.31,69197878,0.56,0.18,2518359
(주)테이팩스,055490,2022/12,136133552,4245885,49.11,67.07,18.12,42928501,4.87,2.79,179754
(주)토니모리,214420,2022/12,188859452,0,49.91,66.71,2.21,7574916,1.59,0.58,91544
(주)티비에이치글로벌,084870,2022/12,112362574,0,86.59,53.59,8.01,-3469142,0.83,0.55,203141
(주)티에이치엔,019180,2022/12,313015519,900000,184.34,35.17,6.86,39277300,0.81,0.43,393289
(주)티와이홀딩스,363280,2022/12,953883782,5515880,9,91.74,187.81,38467280,1.75,0.57,49706
(주)티웨이항공,091810,2022/12,1041482038,0,1744.08,5.42,145.27,165158558,12.37,4.88,525950
(주)티웨이홀딩스,004870,2022/12,210718177,0,27.92,78.18,-7.13,-1725855,0.66,0.28,11470
(주)팜스코,036580,2022/12,933763593,1750942,241.96,29.24,25.81,-71942681,1.35,0.48,1664343
(주)퍼시스,016800,2022/12,557374543,9856263,13.88,87.81,14.32,25757847,1.04,0.64,373268
(주)포스코인터내셔널,047050,2022/12,9190741219,123354631,174.4,36.44,6.68,1310208153,1.74,1.07,32566135
(주)포스코퓨처엠,003670,2022/12,4276625735,23222156,76.2,56.75,56.81,-67143623,7.8,3.13,3041287
(주)풀무원,017810,2022/12,661278860,3750626,32.02,75.75,5.9,33794474,1.64,0.87,123375
(주)풍산,103140,2022/12,3060678472,27314000,66.34,60.12,27.43,73038225,0.56,0.36,3257164
(주)풍산홀딩스,005810,2022/12,477420195,12463786,12.16,89.16,26.75,9823919,0.81,0.61,142129
(주)플레이그램,009810,2022/12,134303946,0,82.17,54.89,26.39,-12350225,3.56,0.94,51608
(주)하나금융지주,086790,2022/12,25043565000,743487000,34.52,74.34,3.58,1165925000,0.88,0.55,1381577
(주)하나투어,039130,2022/12,318317593,0,112.24,47.12,514.64,-14140420,10.44,5.4,66269
(주)하이브,352820,2022/12,3585761896,0,46.62,68.2,4.32,149864856,6.15,1.82,559814
(주)하이스틸,071090,2022/12,286120587,403671,91.12,52.32,26.8,-165673,1.07,0.35,302740
(주)하이트론씨스템즈,019490,2022/12,16837414,0,29.71,77.09,-60.82,9506299,3.34,0,10765
(주)한국전자홀딩스,006200,2022/12,150510960,2192794,1.8,98.23,61.94,504242,0.75,0.32,18791
(주)한국종합기술,023350,2022/12,332695360,1040391,123.59,44.72,5.76,-3718014,0.81,0.42,283703
(주)한국카본,017960,2022/12,573791494,5592881,43.06,69.9,-5.84,1844048,1.81,1.11,340208
(주)한국토지신탁,034830,2022/12,1474379149,20438465,67.52,59.69,-8.21,55516300,0.78,0.38,188244
(주)한국특강,007280,2022/12,549828404,0,173.2,36.6,15.1,13575332,1.18,0.55,795940
(주)한국화장품제조,003350,2022/12,82665926,362501,74.98,57.15,53.19,6312825,4.08,1.78,103877
(주)한농화성,011500,2022/12,225415183,1835282,47.73,67.69,-10.92,17508681,2.02,1.02,239433
(주)한독,002390,2022/12,888665301,5505413,120.51,45.35,4.97,28797595,0.89,0.52,536574
(주)한미글로벌건축사사무소,053690,2022/12,217613616,5594353,46.83,68.1,25.26,3439038,3.8,0.73,174398
(주)한샘,009240,2022/12,933305913,0,118.3,45.81,-13.17,-17919106,5.27,2.07,1539820
(주)한섬,020000,2022/12,1687627808,16477196,25.47,79.7,11,72525944,0.79,0.47,1537082
(주)한솔케미칼,014680,2022/12,969016968,22844462,49,67.11,11.82,129323855,5.58,3,637647
(주)한솔홈데코,025750,2022/12,308193622,0,81.61,55.06,9.49,6821878,0.92,0.47,281940
(주)한익스프레스,014130,2022/12,387383415,1534000,334.83,23,12.45,2755837,0.92,0.59,774803
(주)한진,002320,2022/12,3024613663,8681536,106.17,48.5,12.47,40711233,0.35,0.2,2424483
(주)한진중공업홀딩스,003480,2022/12,369205000,2609000,22.09,81.9,-9.68,5488000,0.61,0.32,10126
(주)한진칼,180640,2022/12,3314325663,11418966,42.01,70.42,36.98,-64822432,1.91,0.99,45814
(주)한창,005110,2022/12,85856809,0,566.45,15,50.07,-4841589,10.94,4.09,16791
(주)한창제지,009460,2022/12,283062451,1193350,156.33,39.01,17.95,6898400,1.34,0.73,214924
(주)한컴라이프케어,372910,2022/12,201249262,0,58.34,63.16,-19.39,6480129,2.02,0.95,92810
(주)한화,000880,2022/12,10730406792,73730759,220.87,31.16,-1.41,104290022,1.01,0.7,3879925
(주)현대리바트,079430,2022/12,848594088,0,94.52,51.41,5.57,-40590107,0.86,0.39,1463233
(주)현대미포조선,010620,2022/12,4780699254,0,125.38,44.37,29.32,155348911,2.22,1.24,3695798
(주)현대백화점,069960,2022/12,7747981793,28411742,85.05,54.04,9.5,307395260,0.46,0.3,1655713
(주)현대지에프홀딩스,005440,2022/12,1810473906,18334455,23.22,81.16,15.13,69368673,0.64,0.41,1924028
(주)현대퓨처넷,126560,2022/12,782795933,9913802,2.62,97.45,62.42,-101971773,0.63,0.33,55060
(주)현대홈쇼핑,057050,2022/12,1865948929,29764150,20.57,82.94,1.97,107672,0.52,0.35,1101635
(주)형지엘리트,093240,2022/06,104966076,0,62.45,61.56,-7.67,5203229,2.82,0.63,53614
(주)혜인,003010,2022/12,240522146,644899,122.61,44.92,-13.73,6547731,1.48,0.63,178030
(주)호텔신라,008770,2022/12,2328314733,7607742,361.18,21.68,26.25,87043689,7.34,5.19,4265984
(주)화승알앤에이,378850,2022/12,395294330,949539,326.6,23.44,0,31105770,1.25,0.64,657242
(주)화승엔터프라이즈,241590,2022/12,385322070,2725686,5.89,94.44,38.23,28223747,2.94,1.46,6698
(주)화승인더스트리,006060,2022/12,373820523,9421661,94.69,51.36,47.91,25255344,2.25,1.31,1229852
(주)화승코퍼레이션,013520,2022/12,346742321,2220262,95.17,51.24,48.61,3762795,0.88,0.33,115517
(주)화신,010690,2022/12,759471063,3292481,105.13,48.75,30.61,1591445,1.17,0.57,946869
(주)화인베스틸,133820,2022/12,179622910,0,129.51,43.57,12.51,6346282,1.51,0.76,139604
(주)황금에스티,032560,2022/12,292166785,3397756,17.86,84.85,17.84,-2158169,0.83,0.44,161285
(주)효성,004800,2022/12,2982660266,89592000,15.46,86.61,-28.78,186551328,0.82,0.58,749996
(주)후성,093370,2022/12,554634238,1885567,54.82,64.59,35.41,67760789,7.17,2.77,413340
(주)휠라홀딩스,081660,2022/12,774951498,45071879,50.39,66.49,41.6,137132152,4.74,3.44,150464
(주)휴니드테크놀러지스,005870,2022/12,304125357,0,110.71,47.46,-2.3,48128563,1.16,0.56,222471
(주)휴비스,079980,2022/12,707458895,0,100,50,-6.28,-27805048,0.9,0.49,829338
(주)휴스틸,005010,2022/12,984915470,19665826,35.42,73.84,35.92,53951315,0.3,0.04,764919
AJ네트웍스(주),095570,2022/12,1372062657,12087310,277.29,26.5,21.92,-5880255,1.15,0.65,591934
CS홀딩스(주),000590,2022/12,176731003,558311,4.51,95.69,3.01,2796666,0.58,0.35,3783
DB금융투자(주),016610,2022/12,7096049373,6932411,747.4,11.8,-15.51,113147683,0.36,0.21,1080601
DB손해보험(주),005830,2022/12,50491197385,276199957,899.79,10,9.87,2044708933,1.1,0.8,19932530
HD현대(주),267250,2022/12,8675571050,261473000,56.38,63.94,36.84,227534363,0.99,0.68,347230
KG스틸(주),016380,2022/12,2935263009,15011000,77.63,56.3,14.59,474827560,1.61,0.45,3676463
KISCO홀딩스(주),001940,2022/12,560240272,8312739,0.25,99.75,14.21,7107959,0.63,0.4,16759
LG이노텍(주),011070,2022/12,8668015355,98208000,143.21,41.12,30.82,1118817711,3.01,1.81,19092897
LS일렉트릭(주),010120,2022/12,2759774342,32292000,88.68,53,21.63,-125625988,1.34,0.87,2283473
OCI(주),010060,2022/12,3776905634,58873428,46.89,68.08,37.42,122870992,1.39,0.76,2147017
SK이노베이션(주),096770,2022/12,19550742827,499198000,22.43,81.68,-50.24,534735542,1.76,0.9,1983534
SNT다이내믹스(주),003570,2022/12,913694578,7837848,39.1,71.89,23.7,15566200,0.66,0.33,320370
SNT모티브(주),064960,2022/12,1219422735,13230060,39.23,71.82,11.7,104142342,0.88,0.66,1004822
STX엔진(주),077970,2022/12,837547156,0,234.77,29.87,12.32,23862482,2.23,1.03,514735
STX중공업(주),071970,2022/12,392020563,0,106.4,48.45,31.03,-18557897,1.24,0.5,174916
가온전선(주),000500,2022/12,692740658,155422,132.79,42.96,30.98,24207164,0.44,0.2,1186679
강남제비스코(주),000860,2022/12,444162398,3250000,62.27,61.63,12.03,-16138775,0.68,0.47,332551
경인전자(주),009140,2022/12,61666210,455485,6.36,94.02,-35.58,4928988,1.04,0.61,9908
계룡건설산업(주),013580,2022/12,1800240035,4428899,156.44,39,9.71,56289559,0.55,0.21,2052334
계양전기(주),012200,2022/12,274409572,857000,119.32,45.6,-3.53,-3626314,1.17,0.62,362961
고려산업(주),002140,2022/12,252929703,616786,163.24,37.99,33.81,-17810250,3.15,0.77,272261
고려아연(주),010130,2022/12,10091235345,397263160,20.13,83.25,12.83,789633047,1.65,1.07,8081378
고려제강(주),002240,2022/12,1426860291,6898000,20.58,82.93,12.55,8215375,0.59,0.32,559167
광동제약(주),009290,2022/12,767629606,4108061,51.71,65.92,3.07,71056480,0.82,0.58,850526
광전자(주),017900,2022/12,246996375,2518188,9.02,91.73,-6.71,17203464,0.92,0.51,149973
교보증권(주),030610,2022/12,12149139534,3264186,676.37,12.88,80.62,70701090,0.35,0.21,4036212
교촌에프앤비(주),339770,2022/12,262827323,4996508,70.6,58.62,1.1,2857340,3.07,1.5,498875
국도화학(주),007690,2022/12,1302414246,11886748,61.3,62,-7.41,128113538,0.75,0.48,1377202
국제약품(주),002720,2022/12,134988822,0,85.39,53.94,6.79,6766697,2.03,1.08,123599
그랜드코리아레저(주),114090,2022/12,603504985,0,58.85,62.95,208.05,45855765,3.19,2.05,262111
그린케미칼(주),083420,2022/12,196645335,3498949,60.56,62.28,13.52,18757156,2.89,1.31,324927
극동유화(주),014530,2022/12,315529254,6733884,68.85,59.23,27.65,-1738709,0.99,0.64,1220548
금강공업(주),014280,2022/12,650813317,3301247,112.23,47.12,19.35,5188253,1.09,0.48,356848
금호건설(주),002990,2022/12,1690618825,18107000,203.12,32.99,-1.1,46990443,0.87,0.41,2041695
금호석유화학(주),011780,2022/12,4278839838,146432000,33.99,74.63,-7.53,374808995,1.93,1.23,5086856
금호전기(주),001210,2022/12,54711586,0,473.44,17.44,0.25,-8203979,12.44,2.62,40160
금호타이어(주),073240,2022/12,2701310528,0,397.06,20.12,37.66,-259177525,2.49,1.47,2834274
기신정기(주),092440,2022/03,270299658,4380000,7.34,93.16,3.83,1450422,0.75,0.45,116117
기아(주),000270,2022/12,46715448000,1403256000,76.48,56.66,13.25,6297261000,1.59,1.08,46409721
깨끗한나라(주),004540,2022/12,644082825,0,182.3,35.42,5.07,-7685889,0.88,0.47,605922
남광토건(주),001260,2022/12,345786655,0,223.16,30.94,26.25,26902363,1.47,0.75,450379
남양유업(주),003920,2022/12,965477171,854707,31.56,76.01,0.71,-58833221,0.61,0.43,946340
남해화학(주),025860,2022/12,883470621,4794870,72.68,57.91,49.43,-93531112,1.69,0.79,2169566
네이버(주),035420,2022/12,13903842854,0,41.16,70.84,9.84,1451634976,6.39,2.6,5512586
넥센타이어(주),002350,2022/12,3128454464,10298843,101.57,49.61,46.76,-116319108,0.57,0.35,2076642
넷마블(주),251270,2022/12,7396298814,0,52.32,65.65,-27.05,-345707039,2.36,0.76,962605
다스코(주),058730,2022/12,314521779,0,126.26,44.2,2.51,8151786,1.16,0.62,261643
다올투자증권(주),030210,2022/12,3939974802,8446458,496.33,16.77,142.87,26484031,0.63,0.32,1268326
대덕전자(주),353200,2022/12,1192389505,20615455,39.28,71.8,31.73,284509379,2.13,1.17,1308957
대동전자(주),008110,2022/03,170962109,2042612,17.4,85.18,-7.71,6648045,1.04,0.41,16460
대림비앤코(주),005750,2022/12,337188931,1833946,113.28,46.89,-2.79,7263395,0.91,0.39,252286
대림통상(주),006570,2022/12,162511829,451934,87.13,53.44,5.43,6572899,0.83,0.55,129034
대상(주),001680,2022/12,2858930432,28828000,121.84,45.08,14.41,-54258878,0.79,0.57,3289634
대상홀딩스(주),084690,2022/12,504098515,10033160,29.79,77.05,10.62,9076577,1.28,0.68,30811
대성산업(주),128820,2022/12,991695975,0,69.14,59.12,11.02,-2926649,0.59,0.29,881208
대성에너지(주),117580,2022/12,838882273,6798637,164.2,37.85,32.6,54020591,1.9,0.68,1019977
대성홀딩스(주),016710,2022/12,443198799,4022365,55.85,64.16,5.78,6469263,6.78,2.69,19822
대신증권(주),003540,2022/12,13561139399,80094756,561.73,15.11,27.76,382074231,0.85,0.57,3107330
대영포장(주),014160,2022/12,247356883,0,48.1,67.52,-6.21,26673101,1.85,0.8,302554
대우전자부품(주),009320,2022/12,91241230,0,255.6,28.12,1.33,5272133,5.61,3.14,100502
대우조선해양(주),042660,2022/12,12046830396,0,1771.03,5.34,7.41,-1060098473,4.84,2.88,4817662
대원강업(주),000430,2022/12,688386355,6200000,61.22,62.03,12.43,40398423,0.65,0.37,696217
대원전선(주),006340,2022/12,234916853,0,154.64,39.27,18.91,24415692,2,0.85,551847
대원제약(주),003220,2022/12,424552601,7339684,72.12,58.1,33.54,35326664,2.25,1.41,452801
대원화성(주),024890,2022/12,124977118,0,101.74,49.57,26.34,-9788501,2.91,1.43,135110
대창단조(주),015230,2022/12,250352084,5180143,23.99,80.65,12.5,34418715,0.71,0.28,318980
대한방직(주),001070,2022/12,207015294,0,56.63,63.85,-6.32,1701396,2.31,1.77,180852
대한유화(주),006650,2022/12,2031237424,6176100,14.29,87.49,-11.58,-50549222,0.72,0.37,2204626
대한전선(주),001440,2022/12,1552592143,0,78.38,56.06,18.18,-54334792,-5.65,-3.08,2199525
대한제강(주),084010,2022/12,970387263,13454645,37.02,72.98,11.93,43011784,0.95,0.38,1283528
대한제당(주),001790,2022/12,989323744,11573935,91.49,52.22,-10.44,8075694,1.21,0.46,1038926
대한제분(주),001130,2022/12,891133540,4113060,17.31,85.25,32.74,-54810337,0.45,0.28,462787
대한해운(주),005880,2022/12,2351583193,0,111.4,47.3,30.47,252256022,0.95,0.55,621426
대한화섬(주),003830,2022/12,836764532,842479,17.2,85.33,28.56,2435039,0.26,0.18,150864
덕양산업(주),024900,2022/12,458998822,0,507.97,16.45,17.66,-14805301,1.79,0.94,1523906
동국제강(주),001230,2022/12,5717265305,45751000,97.14,50.73,13.14,620185846,0.68,0.36,7763291
동부건설(주),005960,2022/12,1256174707,11559000,121.04,45.24,27.99,-78362546,0.64,0.27,1300137
동성제약(주),002210,2022/12,107702061,0,151.59,39.75,10.57,-3882626,6.03,3.85,93328
동아쏘시오홀딩스(주),000640,2022/12,966661711,6250723,48.34,67.41,4.17,41997356,1.22,0.96,60251
동아에스티(주),170900,2022/12,1135143086,6724821,68.93,59.2,7.75,34543784,1.01,0.66,635840
동아타이어공업(주),282690,2022/12,455083382,13731417,20.59,82.93,12.84,18533504,0.5,0.39,201505
동양생명보험(주),082640,2022/12,37434509044,0,1837.34,5.16,61.67,-684842107,0.59,0.4,10262246
동양철관(주),008970,2022/12,163299828,0,89.18,52.86,49.32,21806164,2.17,1.26,215393
동양피스톤(주),092780,2022/12,284313689,790107,167.95,37.32,9.71,11532381,1,0.49,323353
동원금속(주),018500,2022/03,262089704,0,473.64,17.43,-7.27,16582484,1.65,0.98,191329
동원산업(주),006040,2022/12,3459908691,39780532,64,60.97,45.28,128629837,0.48,0,1031477
동원수산(주),030720,2022/12,114855613,1163451,80.27,55.47,18.57,-3023439,1.29,0.61,121855
동원시스템즈(주),014820,2022/12,1380267325,17566441,96.58,50.87,65.71,114289261,3.02,1.86,1300952
동일고무벨트(주),163560,2022/12,372451008,1668000,75.55,56.96,40.2,-17247096,0.64,0.37,382323
동일산업(주),004890,2022/12,457877289,6498213,12.86,88.6,8.76,22605529,1.18,0.89,441053
동일제강(주),002690,2022/12,179708719,197855,13.97,87.74,7.97,-6359718,0.69,0.26,196758
동화약품(주),000020,2022/12,429874042,4982243,19.48,83.7,16.06,27241219,1.22,0.64,315928
두산밥캣(주),241560,2022/12,3913397020,75186875,30.32,76.73,704.97,165782403,1.52,0.95,240163
두산에너빌리티(주),034020,2022/12,13189540455,0,115.74,46.35,47.08,271743599,2.93,1.53,5284439
두산퓨얼셀(주),336260,2022/12,1026929716,0,96.33,50.93,-18.16,-257660943,7.75,3.79,312149
디씨엠(주),024090,2022/12,306956323,8269000,15.67,86.45,-4.08,31527397,1.51,0.59,240604
디아이동일(주),001530,2022/12,716965510,4960279,45.9,68.54,-0.6,30527774,1.55,0.07,347459
디에스알(주),155660,2022/12,279626168,960000,50.71,66.35,26.42,31246765,0.64,0.38,246406
디에스알제강(주),069730,2022/12,259398157,864000,41.67,70.58,26.33,20596556,0.58,0.31,261687
디엘(주),000210,2022/12,3649116385,22699000,19.18,83.91,384.31,132181962,0.54,0.4,223740
디엘건설(주),001880,2022/12,1746816808,7013000,74.91,57.17,-2.38,27723900,0.77,0.3,1962419
디엘이앤씨(주),375500,2022/12,6952036110,42282000,77.64,56.29,0,203283949,1.55,0.37,5275660
디와이(주),013570,2022/12,214674101,2960303,1.11,98.9,15.98,3974376,1.63,0.65,13790
디와이파워(주),210540,2022/12,254037930,2758963,22.31,81.76,8.3,26833022,0.91,0.48,296998
롯데관광개발(주),032350,2022/12,1795839100,0,535.69,15.73,68.07,-59529172,4.98,2.26,159120
롯데렌탈(주),089860,2022/12,6047349340,32970657,449.33,18.2,12.8,-279138327,1.69,0.97,2522066
롯데손해보험(주),000400,2022/12,17925838059,0,3895.59,2.5,1.93,193145336,1.75,0.92,3613043
롯데쇼핑(주),023530,2022/12,24731773873,93293112,166.86,37.47,4.83,1422896494,0.34,0.24,8814417
롯데에너지머티리얼즈(주),020150,2022/12,835420294,13833251,36.98,73,-11.48,11245405,10.71,3.93,312422
롯데웰푸드(주),280360,2022/12,3758489001,20334914,85.89,53.79,58.04,57495115,0.56,0.44,2443855
롯데정밀화학(주),004000,2022/12,2511638063,89145000,19.36,83.78,38.38,640249552,1.16,0.71,2461065
롯데정보통신(주),286940,2022/12,796902543,10590557,80.43,55.42,8.5,29932746,1.59,0.84,990140
롯데지주(주),004990,2022/12,9274644344,107334000,89.23,52.85,30.95,195720644,0.92,0.57,329142
롯데칠성음료(주),005300,2022/12,3518184462,33183000,154.27,39.33,12.67,248568364,1.62,0.99,2642308
롯데케미칼(주),011170,2022/12,18458139122,118966565,58.07,63.26,18.61,-331146380,0.73,0.44,16296610
롯데하이마트(주),071840,2022/12,2464219074,6940714,90.24,52.56,-13.77,56516993,0.47,0.22,3336821
만호제강(주),001080,2022/06,257003015,723214,11.09,90.02,30.46,-32588114,0.53,0.35,253705
명문제약(주),017180,2022/12,180952078,0,102.11,49.48,11.31,4931112,1.85,0.86,137107
명신산업(주),009900,2022/12,231637525,0,22.94,81.34,12.7,24329087,8.58,3.94,180303
무림페이퍼(주),009200,2022/12,990400151,2080466,247.65,28.76,19.73,-19219982,0.64,0.3,546050
무림피앤피(주),009580,2022/12,1268050678,9354567,108.67,47.92,28.56,20496008,0.61,0.38,730825
문배철강(주),008420,2022/12,206906858,974719,23.24,81.14,-6.18,11192545,0.77,0.38,192207
미래산업(주),025560,2022/12,126352317,0,41.51,70.66,18.82,-586887,1.4,0.4,56491
미래에셋생명보험(주),085620,2022/12,37208616897,0,2644.76,3.64,-6.36,-202895990,0.64,0.4,3209343
미래에셋증권(주),006800,2022/12,77528737937,123424000,752.38,11.73,41.9,3500702345,0.8,0.52,16761429
미원상사(주),002840,2022/12,391399991,2419000,21.94,82.01,23.47,70793218,3.23,2.43,425548
미원스페셜티케미칼(주),268280,2022/12,448351412,7008400,16.43,85.89,14.31,48802751,2.97,1.98,611355
미원홀딩스(주),107590,2022/12,279851544,1620815,47.02,68.02,-19.36,4208575,1.87,1.24,17956
미원화학(주),134380,2022/12,147864036,3071229,11.42,89.75,19.09,28546943,1.45,1,235166
미창석유공업(주),003650,2022/12,342398880,3782448,11.82,89.43,3.08,15352851,0.54,0.41,418790
백광산업(주),001340,2022/12,404942084,2648946,92.11,52.05,21.75,44738067,1.3,0.78,232327
범양건영(주),002410,2022/12,129223855,0,76.14,56.77,2.34,-14609269,2.76,0.98,110604
보해양조(주),000890,2022/12,147321308,0,78.32,56.08,8.48,3143840,1.72,1,90852
부광약품(주),003000,2022/12,420611783,0,35.59,73.75,4.79,26128750,3.24,1.57,190339
부국증권(주),001270,2022/12,1427244316,13502356,114.29,46.67,33.91,160229121,0.62,0.37,962456
부국철강(주),026940,2022/12,153622004,1500000,21.91,82.02,7.15,4331674,1,0.48,209727
부산산업(주),011390,2022/12,42139338,264000,16.22,86.04,-10.22,-765351,3.77,1.75,24078
부산주공(주),005030,2022/12,232550566,0,910.02,9.9,23.4,19926667,4.34,1.54,230549
비케이탑스(주),030790,2022/12,84214598,0,406.21,19.75,-25.62,-2040460,11.5,0,6248
사조동아원(주),008040,2022/12,480569210,0,109.04,47.84,52.08,-57680992,1.71,0.55,631567
사조산업(주),007160,2022/12,561287403,1747550,77.61,56.3,14.53,-5902322,0.93,0.62,460896
사조씨푸드(주),014710,2022/12,350700455,688742,46.64,68.19,15.18,-16049351,0.67,0.32,201116
삼부토건(주),001470,2022/12,505465737,0,130.44,43.39,24.88,-30973631,2.82,0.99,400348
삼성SDI(주),006400,2022/12,18848886743,68950789,48.93,67.14,50.74,1237944637,4.44,2.62,17458294
삼성공조(주),006660,2022/12,253964959,641520,14.05,87.68,22.74,15656540,0.68,0.34,85240
삼성물산(주),028260,2022/12,39636329822,376437495,65.68,60.36,25.03,341767880,1.03,0.82,26406561
삼성바이오로직스(주),207940,2022/12,12165838880,0,66.73,59.98,55.44,831098845,8.86,6.66,2437286
삼성생명보험(주),032830,2022/12,281498132000,538724000,1491.6,6.28,15.78,608941000,0.88,0.66,34485080
삼성에스디에스(주),018260,2022/12,7628899434,247520595,26.84,78.84,3.79,536226804,2.16,1.55,5174554
삼성엔지니어링(주),028050,2022/12,5165940385,0,202.88,33.02,31.21,1517922,3.4,2.22,6673316
삼성전기(주),009150,2022/12,7910256817,158791903,36.72,73.14,0.63,441949623,2.82,1.54,7244994
삼성전자(주),005930,2022/12,260083750000,2452976000,24.19,80.52,6.07,44788749000,2.73,1.77,211867483
삼성제약(주),001360,2022/12,117914809,0,14.94,87,-5.59,-1914280,3.33,1.71,51832
삼성중공업(주),010140,2022/12,14739373718,0,314.86,24.1,-10.49,-1670666348,1.61,1.25,5856207
삼성증권(주),016360,2022/12,47708236386,151810000,697.84,12.53,35.77,6690981692,0.7,0.47,13122030
삼성카드(주),029780,2022/12,29407344093,266776738,275.02,26.67,6.21,-1191216297,0.53,0.46,3641606
삼성화재해상보험(주),000810,2022/12,86856870802,586645000,703.11,12.45,5.19,606074166,1.13,0.9,25210977
삼아알미늄(주),006110,2022/12,287810418,2750000,108.65,47.93,27.63,-13097748,3.63,1.29,272707
삼양식품(주),003230,2022/12,857127709,4474877,105.23,48.72,32.08,37327546,2.51,1.52,833227
삼양통상(주),002170,2022/12,443969944,4242927,9.51,91.31,-7.53,4463088,0.46,0.35,177573
삼영무역(주),002810,2022/12,395346619,10576862,9.37,91.43,-2.47,17219123,0.79,0.65,285743
삼영전자공업(주),005680,2022/12,486680110,6000000,2.53,97.53,-3.86,-1880074,0.55,0.39,196501
삼익티에이치케이(주),004380,2022/12,439293006,6210000,113.26,46.89,9.23,-13011686,1.73,1.14,339134
삼일제약(주),000520,2022/12,314830017,0,161.75,38.21,34.08,12979861,1.19,0.79,179603
삼정펄프(주),009770,2022/12,232663819,2499971,9.23,91.55,26.3,2215876,0.43,0.28,174464
삼진제약(주),005500,2022/12,404796609,10584730,47.43,67.83,9.58,17668990,1.56,1.26,274032
삼호개발(주),010960,2022/12,278609820,4248400,27.83,78.23,-3.16,-11680795,0.66,0.42,300845
삼화왕관(주),004450,2022/12,202142619,1272916,67.24,59.8,16.18,9450032,1.38,0.59,132600
삼화전기(주),009470,2022/12,110962184,1984146,79.3,55.77,2.62,15419910,3.84,1.5,192667
삼화전자공업(주),011230,2022/12,56757438,0,231.9,30.13,9.41,468297,3.47,1.62,40152
삼화콘덴서공업(주),001820,2022/12,258833722,5130438,28.03,78.11,-0.04,41256646,3.83,1.54,211266
삼화페인트공업(주),000390,2022/12,513444889,5897668,95.24,51.22,1.44,26052973,1.26,0.6,552352
상신브레이크(주),041650,2022/12,425929471,1936031,101.3,49.68,18.7,-3835151,0.48,0.26,373475
새론오토모티브(주),075180,2022/12,215179702,2688000,8.93,91.8,2.82,-1897359,0.65,0.44,103158
샘표(주),007540,2022/12,204272796,433191,2.87,97.21,-38.36,1724416,1.51,0.55,7960
샘표식품(주),248170,2022/12,323958042,913319,50.53,66.43,6.28,10970141,1.43,0.62,362553
서울도시가스(주),017390,2022/12,1847155998,6794886,78.22,56.11,35.06,87270017,2.17,0.8,1716610
서울식품공업(주),004410,2022/12,70853362,0,150.2,39.97,16.37,302917,5.6,2.65,64349
