회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),부채비율(IFRS),타인자본구성비율(IFRS),자기자본구성비율(IFRS),매출액증가율(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),경상연구개발비(IFRS)(천원),광고 및 판매촉진비(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),* (정상)영업손익(계산수치)(IFRS)(천원)
(주)청호ICT,012600,2018/12,57327658,145.98,59.35,40.65,-3.75,-2021532,0,0,-6237917,-6237917
(주)체시스,033250,2018/06,83336133,201.37,66.82,33.18,-17.74,622661,0,0,-3120868,-3120868
(주)카카오,035720,2018/12,6202838879,30.55,23.4,76.6,19.95,450074680,0,115051894,122366055,122366055
(주)카카오뱅크,323410,2018/12,12126722813,963.37,90.6,9.4,0,91087030,0,0,0,-21208718
(주)카카오페이,377300,2018/12,387112895,,,,,81006727,0,49122635,-96505284,-96505284
(주)카프로,006380,2018/12,433099364,60.59,37.73,62.27,7.01,8809061,0,0,15643112,15643112
(주)케이씨,029460,2018/12,380873827,23.96,19.33,80.67,17.04,18326166,0,0,29500118,29500118
(주)케이씨씨,002380,2018/12,8659579067,54.79,35.39,64.61,-2.31,496759973,0,28562231,228623755,228623755
(주)케이씨텍,281820,2018/12,313520781,22.01,18.04,81.96,0,56549590,0,0,67021079,67021079
(주)케이씨티시,009070,2018/12,322395964,96.58,49.13,50.87,14.59,4143939,0,0,12226911,12226911
(주)케이에스에스해운,044450,2018/12,901452186,261.71,72.35,27.65,14.17,82423115,0,0,46902618,46902618
(주)케이에이치필룩스,033180,2018/12,269790906,84.38,45.76,54.24,4.91,-23611905,0,541066,2293905,2293905
(주)케이이씨,092220,2018/12,360748202,64.29,39.13,60.87,-9.26,23982614,0,331180,695683,695683
(주)케이티,030200,2018/12,26010906000,104.62,51.13,48.87,0.09,3559300000,0,0,951624000,951624000
(주)케이티스카이라이프,053210,2018/12,797807232,21.08,17.41,82.59,1.65,158270202,0,35057918,63314249,63314249
(주)케이티씨에스,058850,2018/12,230706882,51.91,34.17,65.83,12.92,9785325,36983,16431612,12005224,12005224
(주)케이티아이에스,058860,2018/12,229246050,43.06,30.1,69.9,2.9,5330173,0,26362850,8995463,8995463
(주)케이티앤지,033780,2018/12,8729915634,18.53,15.63,84.37,-12.52,658309047,0,100773000,1004431447,1004431447
(주)코리아써키트,007810,2018/12,424573323,29.92,23.03,76.97,-9.64,11579904,0,2170,-19878174,-19878174
(주)코아스,071950,2018/12,77054399,235.82,70.22,29.78,-5.8,2924315,0,0,884737,884737
(주)코오롱,002020,2018/12,1277774548,156.01,60.94,39.06,-3.64,-5460560,0,5187832,28080982,28080982
(주)콘텐트리중앙,036420,2018/12,479646071,19.88,16.58,83.42,100.74,-8641109,0,0,5019788,5019788
(주)콤텍시스템,031820,2018/12,113538546,47.48,32.19,67.81,-12.16,4060659,0,0,3160832,3160832
(주)큐로,015590,2018/12,197265760,183.42,64.72,35.28,-42.24,3140948,0,0,-15447301,-15447300
(주)크라운제과,264900,2018/12,332756097,159.6,61.48,38.52,0,25947462,0,0,20255857,20255857
(주)크라운해태홀딩스,005740,2018/12,357022501,19.97,16.65,83.35,40.27,7816860,0,2627359,7649437,7649437
(주)크래프톤,259960,2018/12,126454031,0,283.08,0,0,-44104593,0,1550147,-56668257,-56668257
(주)키다리스튜디오,020120,2018/12,18702972,12.88,11.41,88.59,64.85,-1805220,0,0,266948,266948
(주)태경비케이,014580,2018/12,211876517,67.4,40.26,59.74,1.12,887739,0,0,5609005,5609005
(주)태영건설,009410,2018/12,2281959182,151.16,60.19,39.81,33.88,105389313,25273600,0,274983670,274983669
(주)테이팩스,055490,2018/12,94288520,185.16,64.93,35.07,2.32,4109102,0,0,8786480,8786480
(주)토니모리,214420,2018/12,218945110,56.31,36.02,63.98,-16.6,-280069,0,15909171,9914996,9914996
(주)티비에이치글로벌,084870,2018/12,266245868,45.14,31.1,68.9,15.97,-14868648,0,6417140,-1171901,-1171901
(주)티에이치엔,019180,2018/12,236393624,182.12,64.55,35.45,25.68,-2229877,0,0,12249238,12249238
(주)티웨이항공,091810,2018/12,430095915,91.28,47.72,52.28,25.32,30526874,0,0,46880258,46880258
(주)티웨이홀딩스,004870,2018/12,54176943,11.63,10.42,89.58,-80.18,-3919490,0,0,-4134189,-4134189
(주)팜스코,036580,2018/12,797652567,125.95,55.74,44.26,-5.47,-14018657,0,0,29424155,29424155
(주)퍼시스,016800,2018/12,484172255,15.12,13.14,86.86,9.05,52331264,0,0,27719811,27719811
(주)포스코인터내셔널,047050,2018/12,8773243815,213.43,68.09,31.91,11.57,-165074531,0,0,385285061,385285061
(주)포스코퓨처엠,003670,2018/12,837865593,20.76,17.19,82.81,15.21,74661437,0,0,101825344,101825344
(주)풀무원,017810,2018/12,478977563,24.94,19.96,80.04,5.49,22851670,1163941,7276628,23253225,23253226
(주)풍산,103140,2018/12,2393669212,73.8,42.46,57.54,-4.2,77620687,13640000,0,106669084,106669084
(주)풍산홀딩스,005810,2018/12,494813599,12.1,10.79,89.21,-0.31,-872873,0,0,14849998,14849998
(주)플레이그램,009810,2018/12,49399905,4.53,4.34,95.66,-76.77,1891891,0,0,-1178198,-1178198
(주)하나금융지주,086790,2018/12,20699399000,30.36,23.29,76.71,70.54,1006394000,0,0,1047988000,1010712000
(주)하나투어,039130,2018/12,472705908,159.83,61.51,38.49,21.91,20863432,0,26866987,26629690,26629690
(주)하이브,352820,2018/12,,,,,,,,,,
(주)하이스틸,071090,2018/12,233197327,80.46,44.59,55.41,-18.81,13704669,0,0,-4416641,-4416641
(주)하이트론씨스템즈,019490,2018/12,64828343,87.56,46.68,53.32,10.81,-8007474,0,0,-879186,-879185
(주)한국전자홀딩스,006200,2018/12,130355934,1.81,1.78,98.22,-38.88,1626522,0,0,661794,661794
(주)한국종합기술,023350,2018/12,227908120,124.24,55.41,44.59,-4.34,3872764,0,0,-6241075,-6241075
(주)한국카본,017960,2018/12,358050024,13.4,11.82,88.18,-4.9,42767992,0,0,5013957,5013957
(주)한국토지신탁,034830,2018/12,1283632099,71.57,41.72,58.28,10.89,65135518,0,0,,184430317
(주)한국특강,007280,2018/12,341713076,260.95,72.3,27.7,5.4,22036328,0,0,4538010,4538011
(주)한국화장품제조,003350,2018/12,71774144,42.73,29.94,70.06,31.35,1741263,0,0,4777290,4777290
(주)한농화성,011500,2018/12,162494687,44.54,30.82,69.18,-5.54,9666572,0,0,5666559,5666559
(주)한독,002390,2018/12,689408569,87.77,46.74,53.26,6.45,30062453,4508195,12216978,24535326,24535326
(주)한미글로벌건축사사무소,053690,2018/12,134796670,33.1,24.87,75.13,14.46,1884661,0,0,7457418,7457418
(주)한샘,009240,2018/12,885411929,57.42,36.47,63.53,-6.38,94097055,6363527,76905360,83942684,83942684
(주)한섬,020000,2018/12,1151895016,16.84,14.41,85.59,0.1,157955819,0,5916220,78365964,78365964
(주)한솔케미칼,014680,2018/12,584197934,64.91,39.36,60.64,19.74,89890976,0,0,87181676,87181676
(주)한솔홈데코,025750,2018/12,301029401,86.76,46.45,53.55,14.57,21125195,0,1801997,9276999,9276999
(주)한익스프레스,014130,2018/12,197714857,191.45,65.69,34.31,6.75,7693268,0,0,8876807,8876807
(주)한진,002320,2018/12,2149511801,106.41,51.55,48.45,6.48,89108148,0,0,23865683,23865684
(주)한진중공업홀딩스,003480,2018/12,423068000,26.02,20.65,79.35,-61.84,-13706000,0,0,-333000,-333000
(주)한진칼,180640,2018/12,2007816384,32.31,24.42,75.58,5.18,-5133949,0,0,46655173,46655173
(주)한창,005110,2018/12,35719612,39.25,28.19,71.81,7.06,-1422310,0,0,-3247116,-3247116
(주)한창제지,009460,2018/12,154683756,100.75,50.19,49.81,-0.45,6305158,0,0,11654312,11654312
(주)한컴라이프케어,372910,2018/12,124320245,0,147.08,0,-1.27,19340597,0,1142657,24529527,24529527
(주)한화,000880,2018/12,7778276877,129.25,56.38,43.62,12.59,241291567,52430636,0,299882394,299882394
(주)현대리바트,079430,2018/12,670249779,49.92,33.3,66.7,49.58,3144970,0,0,45686582,45686582
(주)현대미포조선,010620,2018/12,3524887824,53.01,34.65,65.35,-1.49,-98569313,0,0,51667090,51667090
(주)현대백화점,069960,2018/12,5313725929,43.04,30.09,69.91,-0.03,504307080,0,79298559,268416521,268416521
(주)현대지에프홀딩스,005440,2018/12,1642342150,22.39,18.3,81.7,2.52,68032839,0,0,69468555,69468555
(주)현대퓨처넷,126560,2018/12,761931333,8.59,7.91,92.09,-0.2,54047093,0,8145135,45909466,45909466
(주)현대홈쇼핑,057050,2018/12,1742871717,22.67,18.48,81.52,-4.74,45085195,0,317830454,135447133,135447133
(주)형지엘리트,093240,2018/06,121422267,45.54,31.29,68.71,-6.18,6120663,0,876042,3893957,3893957
(주)혜인,003010,2018/12,224623631,140.22,58.37,41.63,-8.21,2832444,0,0,6228096,6228096
(주)호텔신라,008770,2018/12,2244199124,159.96,61.53,38.47,8.35,93610267,0,0,202870830,202870830
(주)화승엔터프라이즈,241590,2018/12,225504884,12.96,11.47,88.53,-89.17,-1595743,0,0,3462879,3462879
(주)화승인더스트리,006060,2018/12,381682583,128.59,56.25,43.75,-16.79,1602269,0,0,12287246,12287246
(주)화승코퍼레이션,013520,2018/12,660377151,201.88,66.87,33.13,1.58,-7307084,0,0,11604463,11604463
(주)화신,010690,2018/12,626193853,78.13,43.86,56.14,20.93,-46258959,3324479,0,-23713382,-23713382
(주)화인베스틸,133820,2018/12,228133467,126.42,55.83,44.17,13.84,-12980632,185179,0,6274493,6274493
(주)황금에스티,032560,2018/12,237438425,26.88,21.18,78.82,0.06,4544702,0,0,8348983,8348983
(주)효성,004800,2018/12,2120867774,13.46,11.86,88.14,-95.86,-113669928,0,0,-22668487,-22668487
(주)후성,093370,2018/12,377192701,74.35,42.65,57.35,11.46,42566572,0,0,45639753,45639753
(주)휠라홀딩스,081660,2018/12,693451094,71.66,41.75,58.25,45.98,98262757,0,13624857,56453506,56453506
(주)휴니드테크놀러지스,005870,2018/12,227270125,109.31,52.22,47.78,44.48,51166306,0,0,29948019,29948019
(주)휴비스,079980,2018/12,831852513,132.7,57.03,42.97,4.82,42591649,0,365662,18737279,18737279
(주)휴스틸,005010,2018/12,591912001,45.02,31.04,68.96,-17.97,102650102,0,0,8877875,8877875
AJ네트웍스(주),095570,2018/12,1075577283,304.05,75.25,24.75,21.24,-18438360,0,507114,37338423,37338423
CS홀딩스(주),000590,2018/12,172815100,4.62,4.41,95.59,16.71,2138470,0,0,1206473,1206473
DB금융투자(주),016610,2018/12,5428689113,755.81,88.32,11.68,-10.06,-3166606,0,0,0,71015427
DB손해보험(주),005830,2018/12,39775494411,709.9,87.65,12.35,-0.53,1374182937,0,0,,709374922
HD현대(주),267250,2018/12,8150735598,47.52,32.21,67.79,0,201380082,0,0,337847947,337847947
KG스틸(주),016380,2018/12,2108622029,13769.96,99.28,0.72,1.01,-5818807,0,0,-4959122,-4959122
KISCO홀딩스(주),001940,2018/12,556395695,0.06,0.06,99.94,-1.87,11438504,0,10000,10295518,10295518
LG이노텍(주),011070,2018/12,5062817017,163.33,62.03,37.97,6.4,961512120,0,0,175707522,175707522
LS일렉트릭(주),010120,2018/12,2211787822,81.47,44.9,55.1,5.4,172515851,0,0,174805721,174805721
OCI(주),010060,2018/12,4757819272,42.22,29.69,70.31,-8.74,575576789,0,0,128104823,128104823
SK이노베이션(주),096770,2018/12,15846830095,21.9,17.96,82.04,18.57,2104972221,0,0,2052445917,2052445917
SNT다이내믹스(주),003570,2018/12,819413362,36.29,26.63,73.37,-10.47,35196105,0,0,14498066,14498066
SNT모티브(주),064960,2018/12,950075631,43.09,30.11,69.89,-3.53,84837336,0,0,52856246,52856246
STX엔진(주),077970,2018/12,867032188,285.87,74.08,25.92,24.03,-59000150,16937923,0,28424587,28424587
STX중공업(주),071970,2018/12,567037791,268.96,72.9,27.1,-12.94,11592311,799862,0,-14478826,-14478826
가온전선(주),000500,2018/12,494369790,91.72,47.84,52.16,-0.16,25734086,333318,0,3907098,3907098
강남제비스코(주),000860,2018/12,401452063,16.94,14.48,85.52,-4.86,6003607,0,1739000,-1028785,-1028785
경인전자(주),009140,2018/12,54456065,2.9,2.82,97.18,-10.38,109059,0,0,-519478,-519478
계룡건설산업(주),013580,2018/12,1320126167,290.72,74.41,25.59,3.51,138741053,0,0,99416015,99416015
계양전기(주),012200,2018/12,260405484,42.82,29.98,70.02,9.25,-1933298,0,0,11991220,11991220
고려산업(주),002140,2018/12,198356340,133.08,57.1,42.9,-10.04,-8369491,0,0,4512561,4512561
고려아연(주),010130,2018/12,6454453449,7.98,7.39,92.61,1.38,716599429,0,0,647503325,647503325
고려제강(주),002240,2018/12,1374719467,27.89,21.81,78.19,1.74,34292353,0,0,26658071,26658071
광동제약(주),009290,2018/12,589159068,47.75,32.32,67.68,1.24,27007175,0,0,33753962,33753962
광전자(주),017900,2018/12,259675091,15.76,13.61,86.39,-1.95,12577341,6190780,0,4993119,4993119
교보증권(주),030610,2018/12,7139227171,711.84,87.68,12.32,15.42,221241963,0,0,0,93380034
교촌에프앤비(주),339770,2018/12,95115888,69.84,41.12,58.88,0,15999397,0,11090205,19800701,19800701
국도화학(주),007690,2018/12,709428899,59.41,37.27,62.73,19.01,-26570982,0,0,38033616,38033616
국제약품(주),002720,2018/12,125109732,84.77,45.88,54.12,-13.07,13368476,0,0,2978857,2978857
그랜드코리아레저(주),114090,2018/12,765845304,36.27,26.61,73.39,-4.18,93044304,0,0,104906124,104906124
그린케미칼(주),083420,2018/12,189074022,76.31,43.28,56.72,0.18,14938789,0,0,3364827,3364827
극동유화(주),014530,2018/12,271487530,73.11,42.23,57.77,129.38,12439783,0,0,18998004,18998004
금강공업(주),014280,2018/12,618603502,133.22,57.12,42.88,-10.07,13167899,0,0,13743613,13743613
금호건설(주),002990,2018/12,1165207197,234.88,70.14,29.86,6.08,54573170,0,0,41995405,41995405
금호석유화학(주),011780,2018/12,3141279400,106.96,51.68,48.32,-0.67,235785351,0,0,285065167,285065167
금호전기(주),001210,2018/12,149032394,278.28,73.56,26.44,-11.65,8038125,0,0,-32197455,-32197455
금호타이어(주),073240,2018/12,2977573413,148.52,59.76,40.24,-13.62,120353966,0,29819000,-32875264,-32875264
기신정기(주),092440,2018/03,240509161,4.63,4.43,95.57,-1.94,8050250,0,0,8907639,8907639
기아(주),000270,2018/12,37149602000,68.88,40.79,59.21,-0.62,2637688000,0,0,392641000,392641000
깨끗한나라(주),004540,2018/12,586189841,255.83,71.9,28.1,-5.63,-21917926,0,18413694,-30611734,-30611734
남광토건(주),001260,2018/12,148770418,202.92,66.99,33.01,35.95,5000127,0,0,11141645,11141645
남양유업(주),003920,2018/12,1045543474,17.81,15.12,84.88,-7.49,38841646,0,71590111,6452007,6452007
남해화학(주),025860,2018/12,547908234,29.01,22.49,77.51,10.72,7989290,0,0,17001087,17001087
네이버(주),035420,2018/12,5928592453,30.1,23.14,76.86,18.03,980430302,0,287718643,1263548953,1263548953
넥센타이어(주),002350,2018/12,2519363378,79.58,44.31,55.69,2.93,220855265,0,35252299,181493991,181493991
넷마블(주),251270,2018/12,4576377600,7.2,6.71,93.29,-30.5,68815550,59300,146527676,60011724,60011724
다스코(주),058730,2018/12,212293504,67.72,40.38,59.62,7.59,25245182,0,0,19320102,19320102
다올투자증권(주),030210,2018/12,1565328176,224.58,69.19,30.81,3.13,272758379,0,0,0,43949642
대동전자(주),008110,2018/03,134161046,18.48,15.6,84.4,-11.81,1761797,0,0,-1249563,-1249563
대림비앤코(주),005750,2018/12,301509879,87.94,46.79,53.21,8.85,17151445,0,2360050,10646299,10646299
대림통상(주),006570,2018/12,195263948,63.22,38.73,61.27,0.47,-13921741,205213,0,30671,30671
대상(주),001680,2018/12,1830365152,98.99,49.75,50.25,2.09,101619764,0,20517000,110583406,110583406
대상홀딩스(주),084690,2018/12,410727591,5.08,4.84,95.16,13.38,14351256,0,0,11948026,11948026
대성산업(주),128820,2018/12,930557087,117.16,53.95,46.05,131.27,-55805599,0,0,-1598987,-1598987
대성에너지(주),117580,2018/12,653695753,116.27,53.76,46.24,0.61,51066176,0,659407,15758300,15758300
대성홀딩스(주),016710,2018/12,396480832,69.33,40.94,59.06,-7.93,5740469,0,250084,9788994,9788994
대신증권(주),003540,2018/12,14016294148,680.79,87.19,12.81,-31.61,-618759307,0,0,413954088,127608298
대영포장(주),014160,2018/12,218730444,55.85,35.84,64.16,-3.85,16293973,0,0,9507994,9507994
대우전자부품(주),009320,2018/12,70820674,80.2,44.51,55.49,11.31,550754,2236592,0,2121537,2121537
대우조선해양(주),042660,2018/12,11736775670,214.51,68.2,31.8,-9.73,710072005,0,0,1044402889,1044402889
대원강업(주),000430,2018/12,681295179,68.61,40.69,59.31,-7.93,96965257,0,0,19068011,19068011
대원전선(주),006340,2018/12,187881371,130.15,56.55,43.45,-14.44,-9462257,0,0,2483621,2483621
대원제약(주),003220,2018/12,272018490,50.4,33.51,66.49,7.68,40575423,20261614,11516831,31711680,31711680
대원화성(주),024890,2018/12,117595636,61.85,38.21,61.79,-2.65,3054252,0,0,-1047665,-1047665
대창단조(주),015230,2018/12,176491640,14.19,12.43,87.57,25.25,-6520123,0,0,9292167,9292167
대한방직(주),001070,2018/12,267115765,51.93,34.18,65.82,1.32,-17059068,0,0,-11777274,-11777274
대한유화(주),006650,2018/12,1889794420,15.16,13.17,86.83,43.55,342884653,0,0,313883656,313883656
대한전선(주),001440,2018/12,1170830602,226.92,69.41,30.59,4.33,15195483,0,0,44672637,44672637
대한제강(주),084010,2018/12,579700204,36.87,26.94,73.06,-10.14,-13657705,0,0,2199389,2199389
대한제당(주),001790,2018/12,983277597,116.22,53.75,46.25,-4.17,12204702,0,0,29511076,27823572
대한제분(주),001130,2018/12,707393585,9.57,8.73,91.27,6.55,30096136,0,2294090,19773999,19773999
대한해운(주),005880,2018/12,2197735122,257.93,72.06,27.94,8.35,199447888,0,0,66892236,66892236
대한화섬(주),003830,2018/12,583452286,17.05,14.57,85.43,-2.87,3688515,0,0,2218822,2218822
덕양산업(주),024900,2018/12,448801929,665.95,86.94,13.06,28.17,43639794,0,0,7873487,7873487
동국제강(주),001230,2018/12,5743707794,139.47,58.24,41.76,-1.08,483958654,0,0,113519333,113519333
동부건설(주),005960,2018/12,695084073,91.43,47.76,52.24,31.59,57666411,0,0,31120488,31120488
동성제약(주),002210,2018/12,140196083,143.89,59,41,11.56,1393269,0,0,-1807258,-1807258
동아쏘시오홀딩스(주),000640,2018/12,796085201,44.69,30.89,69.11,-14.03,20298925,8939294,868777,24006724,24006724
동아에스티(주),170900,2018/12,958439772,62.7,38.54,61.46,2.25,50143798,47055878,16924036,39416644,39416644
동아타이어공업(주),282690,2018/12,369042711,8.5,7.83,92.17,0,22529178,0,40875,12410867,12410867
동양생명보험(주),082640,2018/12,31854631944,1325.61,92.99,7.01,-18.77,1623377475,0,0,,65300444
동양철관(주),008970,2018/12,155481548,89.1,47.12,52.88,11.61,234106,0,0,-4982275,-4982275
동양피스톤(주),092780,2018/12,261138915,177.28,63.94,36.06,13.34,10116787,3755361,0,10835931,10835931
동원금속(주),018500,2018/03,350043290,414.86,80.58,19.42,-14.92,18690101,1515271,0,-20106354,-20106354
동원산업(주),006040,2018/12,1485490630,118.4,54.21,45.79,0.46,20482859,0,0,43195291,43195291
동원수산(주),030720,2018/12,91051073,104.11,51.01,48.99,-10.11,-1088750,0,0,345724,345724
동원시스템즈(주),014820,2018/12,742148572,102.51,50.62,49.38,22.37,22422840,0,0,39308239,39308239
동일고무벨트(주),163560,2018/12,283794224,52.25,34.32,65.68,1.44,9375771,0,308931,11614968,11614968
동일산업(주),004890,2018/12,409723954,15.44,13.37,86.63,3.16,679199,0,0,17303913,17303913
동일제강(주),002690,2018/12,150230846,14.77,12.87,87.13,15.29,417881,0,0,-278900,-278900
동화약품(주),000020,2018/12,370294499,24.64,19.77,80.23,18.43,-234708,0,21619485,11232142,11232142
두산밥캣(주),241560,2018/12,3147343997,3.67,3.54,96.46,13.57,3720169,0,2020772,-7156354,-7156354
두산에너빌리티(주),034020,2018/12,11342250261,187.83,65.26,34.74,-5.42,139515296,0,0,184610966,184610966
디씨엠(주),024090,2018/12,167943452,13.8,12.13,87.87,-9.56,11671742,0,0,7565520,7565520
디아이동일(주),001530,2018/12,715277732,60.49,37.69,62.31,7.93,8032689,0,0,3291204,3291204
디에스알(주),155660,2018/12,187699498,29.51,22.78,77.22,-4.19,6852732,0,0,9007298,9007298
디에스알제강(주),069730,2018/12,205433843,50.9,33.73,66.27,4.34,10290732,0,0,6237629,6237629
디엘(주),000210,2018/12,10067944979,97.34,49.33,50.67,-17.6,832776458,0,0,603033360,603033360
디엘건설(주),001880,2018/12,796093447,116.55,53.82,46.18,12.46,87109218,0,0,90903404,90903404
디와이(주),013570,2018/12,229062453,6.31,5.94,94.06,-5.35,1414970,0,0,-529362,-529363
디와이파워(주),210540,2018/12,195489819,31.69,24.06,75.94,1.79,8977216,0,0,14556970,14556970
롯데관광개발(주),032350,2018/12,503143005,73.74,42.44,57.56,6.47,5439579,0,5743249,4156536,4156537
롯데렌탈(주),089860,2018/12,3930624967,641.97,86.52,13.48,3.39,-218176104,0,16085673,82415460,82415460
롯데손해보험(주),000400,2018/12,14214988799,2423.35,96.04,3.96,6.23,422631968,0,0,,121279009
롯데쇼핑(주),023530,2018/12,21862436550,88.92,47.07,52.93,-3.35,382626946,0,198078950,403140388,403140388
롯데에너지머티리얼즈(주),020150,2018/12,597174440,16.1,13.87,86.13,8.12,47637407,3094498,0,42309897,42309897
롯데웰푸드(주),280360,2018/12,2239784222,87.35,46.62,53.38,0,160223706,0,48098000,59902415,59902415
롯데정밀화학(주),004000,2018/12,1597498060,24.99,19.99,80.01,18.38,272689166,0,0,210496976,210496976
롯데정보통신(주),286940,2018/12,599459449,58.11,36.75,63.25,0,87196682,0,963209,40786401,40786401
롯데지주(주),004990,2018/12,9156136129,73.84,42.48,57.52,717.45,116183391,0,40679000,120808196,120808196
롯데칠성음료(주),005300,2018/12,3201757367,168.61,62.77,37.23,1.93,81491519,0,140129000,87559707,87559707
롯데케미칼(주),011170,2018/12,15201889279,32.99,24.81,75.19,-0.15,1074455205,0,0,1522808153,1522808153
롯데하이마트(주),071840,2018/12,3117063800,51.18,33.85,66.15,0.33,71509535,0,106682666,186480870,186480870
만호제강(주),001080,2018/06,248092718,9.45,8.63,91.37,0.86,1670059,0,0,1997138,1997138
명문제약(주),017180,2018/12,209009862,133.04,57.09,42.91,6.75,11205851,768488,6679011,6656677,6656677
명신산업(주),009900,2018/12,186840947,326.28,76.54,23.46,-13.88,18187891,0,0,9305127,9305127
무림페이퍼(주),009200,2018/12,916347907,193.7,65.95,34.05,6.77,-12515017,0,0,2378110,2378110
무림피앤피(주),009580,2018/12,1170634659,90.36,47.47,52.53,7.23,102658986,0,0,103009768,103009768
문배철강(주),008420,2018/12,151748565,37.94,27.51,72.49,2.16,9957821,0,0,3283910,3283910
미래산업(주),025560,2018/12,68007413,43.98,30.55,69.45,-3.25,-1657727,0,0,-12240145,-12240145
미래에셋생명보험(주),085620,2018/12,34547387714,1583.4,94.06,5.94,-8.37,-255471989,0,0,,105194363
미래에셋증권(주),006800,2018/12,66683866730,709.74,87.65,12.35,19.13,-2200841762,0,0,0,541228196
미원상사(주),002840,2018/12,224734854,24.37,19.59,80.41,20.59,27398755,0,0,19526023,19526023
미원스페셜티케미칼(주),268280,2018/12,276673706,25.57,20.36,79.64,0,21541804,0,47578,40031024,40031024
미원홀딩스(주),107590,2018/12,150549656,28.08,21.92,78.08,310.5,3828949,0,0,1774995,1774995
미원화학(주),134380,2018/12,97808459,8.87,8.15,91.85,-3.03,13298375,0,0,8644808,8644808
미창석유공업(주),003650,2018/12,283167976,13.24,11.69,88.31,1,12085661,0,0,12595702,12595702
백광산업(주),001340,2018/12,297711550,93.42,48.3,51.7,21.04,35062030,0,0,27483839,27483839
범양건영(주),002410,2018/12,89436364,110.84,52.57,47.43,14.97,22854596,0,0,5271039,5271039
보해양조(주),000890,2018/12,200517920,188.49,65.34,34.66,-17.61,-1749355,0,3704898,-10758368,-10758368
부광약품(주),003000,2018/12,506562897,18.8,15.83,84.17,28.35,7765166,0,9470462,34538802,34538802
부국증권(주),001270,2018/12,1417898890,215.52,68.31,31.69,10.59,1785521,0,0,0,34683694
부국철강(주),026940,2018/12,123795692,10.24,9.29,90.71,-2.58,3493642,0,0,923264,923264
부산산업(주),011390,2018/12,48826138,29.38,22.71,77.29,-0.56,3084351,0,0,2516377,2516377
부산주공(주),005030,2018/12,305453048,438.58,81.43,18.57,6.89,-8521481,0,0,-6859265,-6859265
비케이탑스(주),030790,2018/12,191300481,127.32,56.01,43.99,-16.96,-27532118,0,0,-18222211,-18222211
사조동아원(주),008040,2018/12,464166670,154.87,60.76,39.24,9.06,31068591,0,0,24109246,24109246
사조산업(주),007160,2018/12,545354255,91.44,47.76,52.24,-13.71,12024841,0,0,30769432,30769432
사조씨푸드(주),014710,2018/12,380269455,73.1,42.23,57.77,5,3613510,0,0,17174938,17174938
삼부토건(주),001470,2018/12,366289822,73.3,42.3,57.7,-34.82,-17581748,0,0,-8164779,-8164779
삼성SDI(주),006400,2018/12,15306118083,42.24,29.69,70.31,51.01,-37327166,0,0,549903806,549903806
삼성공조(주),006660,2018/12,235828929,15.02,13.06,86.94,-13.7,2088931,0,0,-1803866,-1803866
삼성물산(주),028260,2018/12,33881783529,79.29,44.23,55.77,1.91,1610437944,78036000,0,709401182,709401182
삼성바이오로직스(주),207940,2018/12,5980408648,43.92,30.52,69.48,15.32,-32417327,0,0,55678745,55678745
삼성생명보험(주),032830,2018/12,262230490000,889.61,89.89,10.11,2.86,3110417000,0,0,,1989497000
삼성에스디에스(주),018260,2018/12,6178103175,19.48,16.31,83.69,11.8,972417155,0,2459422,666607179,666607179
삼성엔지니어링(주),028050,2018/12,3994758422,405.54,80.22,19.78,-4.85,687636965,0,0,-4437901,-4437901
삼성전기(주),009150,2018/12,5448882581,36.99,27,73,13.57,766148189,0,0,397903044,397903044
삼성전자(주),005930,2018/12,219021357000,26.61,21.02,78.98,5.23,44341217000,0,2068821000,43699451000,43699451000
삼성제약(주),001360,2018/12,160983031,20.98,17.34,82.66,9.85,-5925496,0,0,-4121604,-4121604
삼성중공업(주),010140,2018/12,13669099020,108.21,51.97,48.03,-34.85,163199718,0,0,-463796661,-463796661
삼성증권(주),016360,2018/12,35633220703,673.3,87.07,12.93,8.59,-756619855,0,0,1076223991,443203351
삼성카드(주),029780,2018/12,23004723917,239.5,70.54,29.46,-9.95,-352028392,0,0,0,476325489
삼성화재해상보험(주),000810,2018/12,78962461320,542.65,84.44,15.56,1.45,2237553486,0,0,,1436314547
삼아알미늄(주),006110,2018/12,196447516,85.93,46.22,53.78,9.76,5120941,0,0,5499669,5499669
삼양식품(주),003230,2018/12,387546367,73.6,42.4,57.6,2.22,34315433,0,5741472,51181086,51181086
삼양통상(주),002170,2018/12,321693461,11.73,10.5,89.5,8.87,42962913,0,0,30827913,30827913
삼영무역(주),002810,2018/12,335539261,15.71,13.57,86.43,3.72,6673758,0,0,5503893,5503893
삼영전자공업(주),005680,2018/12,463337909,5.01,4.77,95.23,7.74,9444794,0,0,8881653,8881653
삼익티에이치케이(주),004380,2018/12,356721981,89.69,47.28,52.72,-23.72,21191045,0,1542169,25502392,25502392
삼일제약(주),000520,2018/12,147592339,162.91,61.96,38.04,2.86,-1441716,0,5927359,-5712410,-5712410
삼정펄프(주),009770,2018/12,201823661,11.91,10.64,89.36,-5.43,1835365,0,0,-4291895,-4291895
