회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]   배당금(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
세기상사(주),002420,2020/12,40517199,0,96.24,50.96,-56.59,-1167166,1.75,0.82,2234
세방(주),004360,2020/12,786488756,4298331,40.9,70.97,1.14,42221714,0.52,0.27,577262
세방전지(주),004490,2020/12,1336484562,6701015,21.4,82.37,-4.67,144936545,0.98,0.29,1077016
세원이앤씨(주),091090,2020/12,324505956,0,91.1,52.33,-39.57,6912379,1.47,0.54,109932
세종공업(주),033530,2020/12,658201813,1346036,90.27,52.56,-13.56,19503761,0.8,0.15,332069
세하(주),027970,2020/12,189544428,0,115.95,46.31,6.68,30733035,0.89,0.39,189517
솔루스첨단소재(주),336370,2020/12,265179120,406607,86.65,53.58,0,26275513,15.89,3.9,126049
송원산업(주),004430,2020/12,813150000,2880000,78.85,55.91,-5.2,60622000,0.94,0.38,618476
스틱인베스트먼트(주),026890,2020/12,109725870,3395312,15.95,86.24,-4.07,2083192,10.04,1.67,39637
신대양제지(주),016590,2020/12,407990244,2392676,12.01,89.28,-26.85,31829327,0.8,0.45,189038
신라교역(주),004970,2020/12,611484741,8000000,17.62,85.02,-4.48,962355,0.38,0.2,316974
신성통상(주),005390,2020/06,831225067,0,266.38,27.29,8.58,47146454,1.88,0.41,1020453
신세계건설(주),034300,2020/12,765614224,3200000,278.28,26.44,-5.85,36253398,0.65,0.3,956756
신송홀딩스(주),006880,2020/12,125870341,1119739,14.69,87.19,17.09,875192,0.54,0.26,1644
신영증권(주),001720,2020/03,9409223193,21687996,760.31,11.62,54.87,-207912885,0.95,0.62,2532349
신일전자(주),002700,2020/12,110598654,0,46.94,68.05,18.2,11924543,2.47,1.05,172442
신풍제약(주),019170,2020/12,489598012,5156094,29.77,77.06,4.02,18563182,32.41,0.95,187327
쌍용씨앤이(주),003410,2020/12,2923926636,55250999,74.95,57.16,-4.99,347326060,2.38,1.23,992644
써니전자(주),004770,2020/12,64811361,0,2.4,97.66,-36.44,3035907,3.53,1.1,15913
씨에스윈드(주),112610,2020/12,488730154,17285688,42.6,70.13,13.35,22673634,10.05,0.88,684457
씨제이(주),001040,2020/12,3185473458,67174837,14.83,87.08,-9.12,88474727,1.3,0.7,165163
씨제이대한통운(주),000120,2020/12,7220688411,0,121.1,45.23,5.15,373111797,1.39,0.79,6936120
씨제이씨지브이(주),079160,2020/12,2477648887,0,755.77,11.69,-68.87,-182516166,2.76,1.1,325760
씨제이씨푸드(주),011150,2020/12,135332382,0,105.49,48.67,-0.08,3449077,3.54,1.08,149050
씨제이제일제당(주),097950,2020/12,9538798386,64159067,93.76,51.61,1.67,170462545,1.64,0.54,5980828
아남전자(주),008700,2020/12,113338292,0,83.11,54.61,8.82,-13130652,4.95,1.19,264727
아세아(주),002030,2020/12,428220586,3699404,8.92,91.81,-3.29,11154460,0.61,0.37,20343
아세아시멘트(주),183190,2020/12,1100718709,4868103,46.9,68.07,-7.82,25999474,0.43,0.23,352859
아세아제지(주),002310,2020/12,683795462,6269551,13.72,87.93,2.23,65934961,0.65,0.3,428031
아시아나아이디티(주),267850,2020/12,204901871,0,57.32,63.56,-20.43,33482549,3.52,0.68,195855
아시아나항공(주),020560,2020/12,12370011442,0,1343.8,6.93,-39.91,-344874249,1.87,0.61,3559874
아이에스동서(주),010780,2020/12,3141484961,30444665,171.91,36.78,18.01,-172959694,1.49,0.43,931924
아주스틸(주),139990,2020/12,313042687,196374,160.23,38.43,0,24079172,0,0,326862
애경산업(주),018250,2020/12,431492662,5241985,30.15,76.83,-16.39,17715562,2.76,1.53,583711
애경케미칼(주),161000,2020/12,477274487,11047453,22.86,81.4,-11.07,55983076,0.87,0.37,718100
에스디바이오센서(주),137310,2020/12,1347396316,49924925,86.74,53.55,0,477710718,0,0,1477922
에스엘(주),005850,2020/12,1618327383,23027731,31.01,76.33,23.62,206024421,0.77,0.37,1739395
에스지씨에너지(주),005090,2020/12,1646222152,21934667,195.65,33.82,-74.42,-16917147,0.47,0.2,69991
에스케이(주),034730,2020/12,23592397000,317256000,59.07,62.87,7.04,1588704000,1.91,0.59,3473984
에스케이가스(주),018670,2020/12,4124869698,35900184,142.91,41.17,-8.6,279534209,0.73,0.27,3631780
에스케이네트웍스(주),001740,2020/12,5855439000,26237000,197.42,33.62,-23.75,-79213000,0.77,0.5,8062953
에스케이디스커버리(주),006120,2020/12,1213510966,20450555,25.46,79.71,-15.85,289545,1.98,0.33,21010
에스케이디앤디(주),210980,2020/12,1548139636,16708114,187.99,34.72,53.53,-161343272,2.64,0.87,547883
에스케이렌터카(주),068400,2020/12,2223428101,0,382.6,20.72,34.74,-127905928,1.33,0.53,863536
에스케이바이오사이언스(주),302440,2020/12,562231772,0,113.14,46.92,22.66,120223791,0,0,225611
에스케이바이오팜(주),326030,2020/12,460124971,0,28.59,77.76,-49.11,-230949200,56.2,20.44,63013
에스케이씨(주),011790,2020/12,3042148111,35751306,52.91,65.4,-54.73,-868693,2.07,0.55,556765
에스케이아이이테크놀로지(주),361610,2020/12,1667980192,0,35.06,74.04,0,178736857,0,0,460272
에스케이오션플랜트(주),100090,2020/12,525156358,0,188.09,34.71,38.99,-47492963,0,0,368686
에스케이증권(주),001510,2020/12,5069012433,4388000,788.01,11.26,77.29,-364881058,1.15,0.37,997664
에스케이케미칼(주),285130,2020/12,1744584816,26150250,97.11,50.73,-22.22,119390212,7.32,0.77,921134
에스케이텔레콤(주),017670,2020/12,31986451000,641944000,84.36,54.24,2.89,4387809000,1.45,0.94,11746630
에스케이하이닉스(주),000660,2020/12,64071005000,800282000,29.24,77.37,20.55,10890209000,1.91,1.04,30524987
에쓰-오일(주),010950,2020/12,15671847000,96000,176.08,36.22,-31.39,1630113000,2.01,1,16735504
에쓰씨엔지니어링(주),023960,2020/12,68596640,0,248.66,28.68,23.38,18517163,9.89,0.79,72470
에어부산(주),298690,2020/12,1034490407,0,838.17,10.66,-70.01,-116158092,3.02,1.01,189918
에이치디씨(주),012630,2020/12,2108790887,13705000,8.83,91.89,5.47,-5981435,0.4,0.21,52839
에이치디씨랩스(주),039570,2020/12,218048987,6033835,32.96,75.21,3.13,7599696,1.22,0.51,260213
에이치디씨현대산업개발(주),294870,2020/12,6133753526,39539000,121.62,45.12,-13.1,-263399142,0.62,0.27,3659512
에이치디씨현대이피(주),089470,2020/12,443216259,4046000,75.14,57.1,-18.31,57806784,1,0.25,569314
에이치디한국조선해양(주),009540,2020/12,10898783668,0,3.3,96.8,-94.86,27129693,0.89,0.43,172383
에이치디현대건설기계(주),267270,2020/12,2145520185,0,102.66,49.34,-13.23,186933902,0.82,0.22,1705765
에이치디현대에너지솔루션(주),322000,2020/12,459173533,2240000,38.75,72.07,-6.18,41123717,1.62,0.47,419090
에이치디현대인프라코어(주),042670,2020/12,5180809559,0,245.01,28.98,-12.57,275682754,1.69,0.4,2712338
에이치디현대일렉트릭(주),267260,2020/12,2078906157,0,201.05,33.22,0.81,202660223,1.17,0.27,1566220
에이치디현대중공업(주),329180,2020/12,13799674175,0,157.42,38.85,0,-200068481,0,0,8310181
에이치에스디엔진(주),082740,2020/12,718586050,0,275.38,26.64,23.23,84264854,1.82,0.33,829749
에이치엘디앤아이한라(주),014790,2020/12,1318016025,28466968,230.52,30.26,20.32,-51074352,0.75,0.24,1442069
에이치엘만도(주),204320,2020/12,3166718893,0,185.89,34.98,-9.44,286669982,2.95,0.76,3009766
에이치엘비글로벌(주),003580,2020/12,99431555,0,60.98,62.12,33.21,-5306094,4.49,2.45,14638
에이치엘홀딩스(주),060980,2020/12,1599710131,20240310,86.36,53.66,-8.54,18022233,0.61,0.3,567599
에이치엠엠(주),011200,2020/12,8628337000,0,447.62,18.26,16.69,1320874000,3.17,0.44,6223944
에이케이홀딩스(주),006840,2020/12,674491546,5218198,30.54,76.61,34.07,28552366,0.95,0.31,45515
엔에이치엔(주),181710,2020/12,1612216924,0,6.63,93.78,11.24,115498546,1.26,0.68,290425
엔에이치투자증권(주),005940,2020/12,60626781000,210661000,973.34,9.32,10.43,-5222375000,0.71,0.35,12286424
엔피씨(주),004250,2020/12,367769968,4219168,31.2,76.22,-6.58,56568680,0.63,0.38,324575
엘브이엠씨홀딩스(주),900140,2020/12,,,,,,,,,
엘아이지넥스원(주),079550,2020/12,2592840147,19503000,285.55,25.94,10.16,190761856,1.56,0.65,1599434
엘에스전선아시아(주),229640,2020/12,310750821,6045515,4.29,95.89,288.69,37118079,1.02,0.56,33651
엘지디스플레이(주),034220,2020/12,26705202000,0,160.2,38.43,5.27,1311814000,0.79,0.34,22799273
엘지전자(주),066570,2020/12,29699987000,216939000,199.34,33.41,-0.76,2223341000,3.2,0.98,28435323
영보화학(주),014440,2020/12,168858849,1462500,9.69,91.17,-25.26,13817084,0.7,0.23,86457
영진약품(주),003520,2020/12,188100730,0,64.38,60.84,-5.47,14497598,20.74,5.72,208464
영풍제지(주),006740,2020/12,201988266,702893,59.76,62.6,-1.52,11466305,1.56,0.32,98155
영화금속(주),012280,2020/12,197590025,753650,168.15,37.29,-22.88,6966937,1.91,0.41,179398
우리종합금융(주),010050,2020/12,4309049604,8741344,714.96,12.27,25.59,-290432026,0.85,0.48,253314
웰바이오텍(주),010600,2020/12,60557421,0,212.86,31.96,-44.25,9128876,8.83,3.3,16233
유니온머티리얼(주),047400,2020/12,164691073,840000,94.33,51.46,-12.32,7511349,3.14,0.48,93580
유니퀘스트(주),077500,2020/12,303532743,3340139,82.42,54.82,22.61,13557874,2.54,0.59,398938
유성기업(주),002920,2020/12,301031006,3077700,48.93,67.15,-6.97,18124564,0.41,0.22,241124
유안타증권(주),003470,2020/12,14303996344,26327003,954.44,9.48,26.79,-697105114,0.61,0.22,2676909
유엔젤(주),072130,2020/12,47398504,0,28.07,78.08,4.75,7591741,2.15,0.64,26692
유진투자증권(주),001200,2020/12,9527070296,11260697,1004.07,9.06,50.18,-235925062,0.57,0.14,1317859
유화증권(주),003460,2020/12,719642910,6818469,52.59,65.54,0.32,-43241996,0.4,0.07,20732
율촌화학(주),008730,2020/12,601371416,12400000,74.41,57.34,3.03,53375888,1.73,0.8,498549
이건산업(주),008250,2020/12,233683433,2137905,132.65,42.98,-12.18,1097722,1.23,0.33,154443
이구산업(주),025820,2020/12,271665261,1003224,165.64,37.64,-3.5,-7250161,0.78,0.25,202936
이연제약(주),102460,2020/12,317439583,3464053,36.45,73.29,-1.16,4885722,2.18,0.52,130034
이화산업(주),000760,2020/12,96174258,0,56.57,63.87,-17.82,1099453,0.94,0.47,41763
인지컨트롤스(주),023800,2020/12,360824031,1451963,103.48,49.15,-12.07,18768511,1.51,0.19,311645
인천도시가스(주),034590,2020/12,341399736,5152499,76.85,56.54,-11.95,11006250,0.72,0.48,504440
인터지스(주),129260,2020/12,342590723,0,98.45,50.39,-2.98,16963354,0.68,0.15,418388
일동제약(주),249420,2020/12,602872642,0,137.87,42.04,8.54,19916144,3.16,1.16,560964
일동홀딩스(주),000230,2020/12,249666601,0,44.4,69.25,-12.27,-108348,1,0.42,16922
일성건설(주),013360,2020/12,298701764,810373,229.07,30.39,-9.27,30868193,0.88,0.33,340707
일성신약(주),003120,2020/12,371224516,1150326,6.83,93.6,-16.13,1557299,0.9,0.56,40601
일신방직(주),003200,2020/12,569541972,3396122,19.22,83.88,-8.42,32034390,0.47,0.21,293768
일양약품(주),007570,2020/12,342300350,2249158,91.7,52.16,7.25,32677695,15.19,2.81,214511
일정실업(주),008500,2020/12,52738163,0,65.62,60.38,-20.77,1192890,1.16,0.32,30785
일진다이아몬드(주),081000,2020/12,185631589,4259439,13.09,88.42,-24.03,1833361,6.25,0.96,50050
일진디스플레이(주),020760,2020/12,116726661,0,270.36,27,-29.26,-22975037,6.41,1.73,67685
일진전기(주),103590,2020/12,783085045,2224336,155.95,39.07,6.79,53927915,0.44,0.14,703636
일진하이솔루스(주),271940,2020/12,81301533,0,52.77,65.46,28.26,7377424,0,0,113525
일진홀딩스(주),015860,2020/12,274684930,4599000,8.92,91.81,9.72,4617541,1.37,0.37,6764
자이에스앤디(주),317400,2020/12,413286395,4017378,154.26,39.33,28.16,12971550,2.32,0.48,356212
자화전자(주),033240,2020/12,345080302,0,27.68,78.32,-32.42,-24774251,1.53,0.29,249071
전방(주),000950,2020/12,374048025,0,166.5,37.52,-23.51,-15735983,0.5,0.11,104768
제이더블유생명과학(주),234080,2020/12,207798832,7917277,65.35,60.48,8.49,44404453,3.66,1.46,178531
제이더블유중외제약(주),001060,2020/12,536924132,7149500,159.88,38.48,6.27,68541153,5.47,2.19,542635
제이더블유홀딩스(주),096760,2020/12,397674706,5967084,104.03,49.01,6.29,22740307,2.67,1.3,88888
제이준코스메틱(주),025620,2020/12,93249170,0,29.16,77.42,-36.23,-5278438,2.59,0.74,26027
제일약품(주),271980,2020/12,411469141,1022660,135.6,42.44,3.1,-17171136,10.32,1.32,692225
제일연마공업(주),001560,2020/12,88627686,1650000,14.2,87.56,-7.83,10128749,1.06,0.56,63627
제일파마홀딩스(주),002620,2020/12,545818384,1074579,30.64,76.54,11.34,441551,1.26,0.31,17031
조광페인트(주),004910,2020/12,339735839,2022600,74.84,57.19,-0.84,14626834,0.55,0.2,196503
조광피혁(주),004700,2020/12,343161525,1065877,8.98,91.76,-10.09,21279984,1.67,0.74,97316
조선내화(주),000480,2020/12,878941557,13440000,66.17,60.18,-5.69,67345249,0.71,0.5,441325
조선선재(주),120030,2020/12,125961386,1565901,7.71,92.84,-7.07,9131057,2.11,0.71,59517
조일알미늄(주),018470,2020/12,274904170,0,145.73,40.7,6.78,1785102,0.56,0.23,332913
중소기업은행,024110,2020/12,334958831000,372933000,1319.55,7.04,10.25,-6620050000,0.39,0.19,16313437
지에스건설(주),006360,2020/12,11871047259,96018730,168.57,37.23,-6.26,647870870,0.75,0.28,8890992
지엠비코리아(주),013870,2020/12,406459766,0,96.07,51,-9.02,10756531,1.02,0.22,400621
진양산업(주),003780,2020/12,53714692,1950000,49.71,66.79,-0.77,5013098,2.17,0.78,46511
진양폴리우레탄(주),010640,2020/12,44302702,1000000,64.61,60.75,11.15,2406271,1.95,0.7,35461
진양화학(주),051630,2020/12,38258642,0,38.59,72.15,-2.79,574799,2.6,0.72,43288
진원생명과학(주),011000,2020/12,131735135,0,34.15,74.54,3.34,-19299723,15.63,0.73,35774
진흥기업(주),002780,2020/12,282917478,0,138.05,42.01,-30.97,41218248,3.84,1.65,377247
참엔지니어링(주),009310,2020/12,139613073,0,198.27,33.53,118.62,8823892,2.22,1.18,107960
컨버즈(주),109070,2020/12,18460610,0,176.7,36.14,-61.41,-3451192,25.06,1.17,16831
케이비아이동국실업(주),001620,2020/12,382314343,0,148.4,40.26,-6.79,14881562,0.37,0.21,317443
케이씨그린홀딩스(주),009440,2020/12,147003801,884999,19.19,83.9,4.81,2434260,1.13,0.41,14342
케이씨코트렐(주),119650,2020/12,260125614,0,2817.72,3.43,7.8,-84078105,28.27,5.61,303186
케이알모터스(주),000040,2020/12,91267982,0,160.42,38.4,-45.89,-5928015,4.15,0.57,20218
케이지모빌리티(주),003620,2020/12,1764694290,0,0,0,-19.21,38903165,0,0,2929789
케이지케미칼(주),001390,2020/12,288997052,5177388,76.43,56.68,-6.42,13035136,2.12,0.66,143438
케이카(주),381970,2020/12,342314459,34712600,100.22,49.94,11.62,33469617,0,0,1323114
케이피엑스케미칼(주),025000,2020/12,573584638,10699247,17.4,85.18,-5.45,100863685,0.64,0.37,573784
케이피엑스홀딩스(주),092230,2020/12,536603446,10214740,10.26,90.69,470.06,-23706425,1.11,0.32,77880
코리안리재보험(주),003690,2020/12,12411562508,46021000,403.9,19.85,5.33,502857874,0.47,0.26,11222943
코스맥스(주),192820,2020/12,739510630,0,192,34.25,3.57,15642648,5.18,2.44,765400
코스맥스비티아이(주),044820,2020/12,426981002,1910968,61.63,61.87,7.04,18185016,0.99,0.32,71930
코스모신소재(주),005070,2020/12,362322682,0,104.93,48.8,-16.26,-1878941,3.42,0.81,204253
코스모화학(주),005420,2020/12,308166958,0,185.34,35.05,-8.12,11481234,3.39,1.11,112795
코오롱글로벌(주),003070,2020/12,2289478877,5102289,321.25,23.74,10.75,302564116,1.25,0.28,3802885
코오롱인더스트리(주),120110,2020/12,3848250338,29885093,90.24,52.57,-9.49,335778484,0.78,0.32,2916643
코오롱플라스틱(주),138490,2020/12,318547472,0,59.11,62.85,-10.58,40279250,1.01,0.38,293645
코웨이(주),021240,2020/12,2711140028,87066750,95.61,51.12,2.43,481837838,5.4,2.73,2592547
쿠쿠홀딩스(주),192400,2020/12,602357819,20511734,8.45,92.21,-13.71,18035196,1.6,0.79,26523
쿠쿠홈시스(주),284740,2020/12,623793867,13453428,24.36,80.41,20.27,57119219,2.25,1.11,562838
키움증권(주),039490,2020/12,31843054850,77203053,1161.89,7.92,68.28,-862108821,1.52,0.53,3844513
태경산업(주),015890,2020/12,186528100,6843599,10.6,90.42,-25.92,-6073194,1.21,0.57,104313
태경케미컬(주),006890,2020/12,139826154,2266780,12.98,88.51,12.49,9145309,1.96,0.33,45550
태광산업(주),003240,2020/12,3511193089,1305000,16.44,85.88,-26.22,130316306,0.41,0.18,1495626
태림포장(주),011280,2020/12,520445013,0,77.18,56.44,-2.32,29716233,1.8,0.5,517553
태양금속공업(주),004100,2020/12,364552689,215119,236.27,29.74,-16.71,1064829,0.74,0.25,271507
태원물산(주),001420,2020/12,38295004,366655,21.11,82.57,-25.35,501111,1.23,0.59,16339
태평양물산(주),007980,2020/12,574882396,0,186.61,34.89,-20.36,20706250,0.68,0.26,546236
텔코웨어(주),078000,2020/12,123082935,2700783,11.89,89.37,-12.89,326289,1.44,0.95,36402
티와이엠(주),002900,2020/12,426065425,0,157.65,38.81,6.69,24954238,1.43,0.5,387284
티케이지휴켐스(주),069260,2020/12,846390679,38370877,26.79,78.87,-10.04,90070641,1.82,0.8,593511
파미셀(주),005690,2020/12,69744383,0,22.13,81.88,16.22,8978055,27.83,8.03,37752
팜젠사이언스(주),004720,2020/12,127038712,0,69.11,59.13,1.55,2839460,6.3,0.8,96614
팬오션(주),028670,2020/12,4542736000,26728000,63.57,61.14,-2.46,457321000,0.99,0.4,2102895
퍼스텍(주),010820,2020/12,180652738,0,304.02,24.75,4.56,11038639,5.37,1.19,132075
페이퍼코리아(주),001020,2020/12,361804217,0,1660.84,5.68,13.29,45793081,8.19,0.92,258412
평화산업(주),090080,2020/12,201834916,0,649.84,13.34,-3.82,20633596,3.56,1.57,338563
평화홀딩스(주),010770,2020/12,163527842,2077932,47.16,67.95,-5.06,6216868,0.66,0.23,16533
포스코스틸리온(주),058430,2020/12,463458030,3000000,106,48.54,-2.16,98171676,0.55,0.22,870212
포스코홀딩스(주),005490,2020/12,56794968502,342565000,25.89,79.43,-12.72,5157669864,0.56,0.26,26509920
프레스티지바이오파마,950210,2020/06,157645164,0,,,,-11976759,,,0
피아이첨단소재(주),178920,2020/12,404031459,20879455,42.82,70.02,17.04,80937951,0,0,261789
하나제약(주),293480,2020/12,276579304,8022025,19.02,84.02,6.59,15579888,2.18,1.09,177306
하이트진로(주),000080,2020/12,3101028156,52393637,184.8,35.11,11.97,348004914,3.77,1.69,2049288
하이트진로홀딩스(주),000140,2020/12,1625969790,8757591,61.7,61.84,5.98,13228663,0.59,0.19,35812
한국가스공사(주),036460,2020/12,34147454348,0,420.64,19.21,-16.31,2922032911,0.56,0.24,20004187
한국공항(주),005430,2020/12,418939056,0,53.14,65.3,-42.17,19694457,0.64,0.24,281189
한국내화(주),010040,2020/12,202831937,781572,40.68,71.09,-9.01,2732675,0.75,0.29,203695
한국단자공업(주),025540,2020/12,891276856,4641750,29.02,77.51,1.95,111892782,0.99,0.3,762700
한국무브넥스(주),010100,2020/12,437178537,1522521,132.44,43.02,-7.88,34035709,0.63,0.16,562052
한국석유공업(주),004090,2020/12,258806519,982739,76.55,56.64,-3.6,13005067,0.81,0.28,239033
한국수출포장공업(주),002200,2020/12,304106927,2373356,22.41,81.7,-2.68,24681066,0.4,0.21,260488
한국쉘석유(주),002960,2020/12,148607731,18200000,51.46,66.02,-5.43,42498268,5.39,3.35,200335
한국앤컴퍼니(주),000240,2020/12,2314696055,45847542,2.62,97.45,-22.39,33854450,0.82,0.31,64145
한국유나이티드제약(주),033270,2020/12,353433063,5195137,27.64,78.34,-2.42,36962045,6.85,0.66,215950
한국자산신탁(주),123890,2020/12,1092347163,26920752,54.28,64.82,6.1,611261614,0.81,0.25,218451
한국전력공사(주),015760,2020/12,113103476000,780628000,112.08,47.15,-1.6,7242723000,0.37,0.19,57989410
한국전력기술(주),052690,2020/12,699243766,10728268,40.11,71.37,-3.77,15173647,1.86,1.09,431723
한국주강(주),025890,2020/12,46460626,0,54.8,64.6,-6.58,-466776,0.79,0.33,33886
한국주철관공업(주),000970,2020/03,266199439,4302276,21.13,82.56,-5.03,4907633,1.8,0.55,120014
한국지역난방공사,071320,2020/12,6071857453,11173488,236.63,29.71,-11.36,380867349,0.32,0.17,2098906
한국철강(주),104700,2020/12,868775458,9055547,24.68,80.21,-11.92,93181037,0.5,0.18,633382
한국콜마(주),161890,2020/12,1081269438,7893845,81.75,55.02,-28.71,106230173,2.16,1.2,609201
한국콜마홀딩스(주),024720,2020/12,588155253,3788240,64.5,60.79,19.4,17873962,1.97,0.73,35235
한국타이어앤테크놀로지(주),161390,2020/12,6429887711,79292689,37.65,72.65,-9.79,313359733,1.11,0.41,2862380
한국투자금융지주(주),071050,2020/12,7169419873,175538000,47.51,67.79,-40.61,-12042913,1.17,0.39,267970
한국항공우주산업(주),047810,2020/12,5114001345,19495021,310.57,24.36,-9.54,739306959,4.67,2.17,2811968
한국화장품(주),123690,2020/12,43031783,0,39.59,71.64,-31.26,-7891437,9.77,5.34,17527
한미반도체(주),042700,2020/12,322292688,19671514,28.15,78.03,114.6,36958423,4.58,1.3,255741
한미사이언스(주),008930,2020/12,607103608,12934622,15.26,86.76,1.89,12641783,11.83,2.46,35553
한미약품(주),128940,2020/12,1502397758,5881330,177.32,36.06,1.01,106835124,10.49,5.21,872405
한성기업(주),003680,2020/12,195752062,0,287.74,25.79,-1.46,29183496,2.47,0.37,266148
한세실업(주),105630,2020/12,865508205,19619735,103.92,49.04,8.04,10826111,2.17,0.67,1657328
한세엠케이(주),069640,2020/12,105709436,0,48.67,67.26,-29.23,7098425,0.83,0.34,164424
한세예스24홀딩스(주),016450,2020/12,186878090,9815447,84.84,54.1,8.1,10606496,4.52,1.38,19781
한솔로지스틱스(주),009180,2020/12,156159365,1373537,239.94,29.42,5.09,32799947,2,0.65,342735
한솔제지(주),213500,2020/12,1658660895,11889000,158.18,38.73,-9.58,120337602,0.63,0.3,1482853
한솔테크닉스(주),004710,2020/12,433473792,0,84.84,54.1,14.01,45806249,1.45,0.5,674089
한솔피엔에스(주),010420,2020/12,107126396,512325,145.39,40.75,4.67,10027773,1.09,0.46,244824
한솔홀딩스(주),004150,2020/12,437474247,5041000,2.44,97.61,-0.11,11687978,0.16,0.07,26323
한신공영(주),004960,2020/12,1595186694,4629727,168.65,37.22,-2.65,131977838,0.34,0.16,1500329
한신기계공업(주),011700,2020/12,95972090,1077508,13.62,88.01,-1.61,6138895,0.72,0.36,50020
한양증권(주),001750,2020/12,1967706224,8566481,460.49,17.84,53.72,75818469,0.41,0.17,477148
한온시스템(주),018880,2020/12,4814754096,61905538,269.52,27.06,0.42,186979051,9.5,4.4,2680085
한올바이오파마(주),009420,2020/12,219860325,0,21.36,82.4,-18.3,976174,13.2,4.61,88602
한일시멘트(주),300720,2020/12,1935832037,34008554,57.33,63.56,-11.09,123484393,0.39,0.18,841303
한일철강(주),002220,2020/12,288600215,0,96.68,50.84,-9.21,8582137,0.35,0.17,148725
한일현대시멘트(주),006390,2020/12,562929272,18503419,120,45.45,-12.98,64655659,2.83,1.13,334268
한일홀딩스(주),003300,2020/12,1212046314,14696048,66.98,59.89,-1.05,33190787,0.51,0.09,17921
한전산업개발(주),130660,2020/12,160689428,6780800,94.89,51.31,5.36,31189436,2.54,0.99,321962
한전케이피에스(주),051600,2020/12,1345856502,51570000,28.26,77.97,4.38,74158850,1.86,1.11,1299186
한화생명보험(주),088350,2020/12,127529976045,22542000,962.27,9.41,6.78,992477230,0.21,0.06,17174048
한화손해보험(주),000370,2020/12,19479137131,0,1040.97,8.76,-2.6,1541520389,0.33,0.07,7813898
한화솔루션(주),009830,2020/12,10626414632,0,85.64,53.87,65.75,871512950,1.56,0.27,5717317
한화시스템(주),272210,2020/12,2702028309,25328024,158.78,38.64,7.4,179642320,2.48,0.64,1631868
한화에어로스페이스(주),012450,2020/12,4641446968,30365737,132.58,43,-11,6168952,1.29,0.53,1059925
한화투자증권(주),003530,2020/12,11258169044,0,800.7,11.1,74.84,4969991,0.45,0.17,2705650
해성디에스(주),195870,2020/12,383194491,7650000,65.32,60.49,20.29,44356424,1.88,0.83,458746
해태제과식품(주),101530,2020/12,577360829,5303532,122.62,44.92,-18.2,-7320783,1.33,0.39,548569
핸즈코퍼레이션(주),143210,2020/12,500661062,240295,96.22,50.96,-10.14,13242371,0.86,0.38,494632
현대건설(주),000720,2020/12,11905200000,66877000,114.7,46.58,-6.94,1334157000,0.87,0.39,9320113
현대글로비스(주),086280,2020/12,9140431872,131250000,111.94,47.18,-10.81,771361325,2.02,0.64,12909958
현대로템(주),064350,2020/12,4074603645,0,215.78,31.67,20.07,55233579,1.41,0.61,2677457
현대모비스(주),012330,2020/12,31241433000,370104000,29.68,77.11,1.46,1517205000,1.06,0.51,22954483
현대비앤지스틸(주),004560,2020/12,645266890,1524359,50.73,66.35,-7.21,52011207,0.39,0.19,679981
현대약품(주),004310,2020/11,157501806,1184830,74.73,57.23,-1.25,10804339,3.53,1.17,132966
현대엘리베이터(주),017800,2020/12,1984026038,32652153,85.97,53.77,-4.28,138145442,2,0.98,1492245
현대오토에버(주),307950,2020/12,934314181,15750000,79.78,55.62,0.9,71630009,6.22,0.95,1195748
현대위아(주),011210,2020/12,5782155000,18593000,90.98,52.36,-13.57,124634000,0.52,0.19,5585482
현대자동차(주),005380,2020/12,78252289000,785516000,47.12,67.97,3.06,6093376000,1.15,0.38,50661002
현대제철(주),004020,2020/12,32452360726,65772870,97.85,50.54,-13.86,1461224211,0.36,0.1,15568027
현대차증권(주),001500,2020/12,8647977000,23739349,711.77,12.32,21.62,-1489122000,0.53,0.19,826123
현대코퍼레이션(주),011760,2020/12,786831878,7207000,153.06,39.52,-35.2,112248451,0.83,0.31,2081050
현대코퍼레이션홀딩스(주),227840,2020/12,209603835,4198418,19.2,83.89,-27.25,3069908,0.74,0.35,129026
현대해상화재보험(주),001450,2020/12,48820327081,79414500,927.76,9.73,5.22,1444968547,0.55,0.32,17548648
호전실업(주),111110,2020/12,208857284,1628901,93.35,51.72,-5.34,-10044875,1.27,0.63,258863
화성산업(주),002460,2020/12,527601330,7871605,33.91,74.68,-7.12,107006453,0.48,0.19,419259
화천기계(주),010660,2020/12,146537093,0,21.91,82.03,-14.31,1422958,0.78,0.26,136810
화천기공(주),000850,2020/12,345330959,1650000,24.95,80.03,-21.4,11943276,0.35,0.19,134238
환인제약(주),016580,2020/12,329331219,4580121,11.09,90.01,7.63,23744600,1.2,0.64,171327
효성아이티엑스(주),094280,2020/12,160900090,3576799,227.69,30.52,27.28,42422819,9.69,2.89,481198
효성중공업(주),298040,2020/12,2929633973,0,209.39,32.32,-19.49,340162737,0.77,0.08,2504699
