회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]   배당금(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
에어부산(주),298690,2012/12,,,,,,,,,220768
에이치디씨(주),012630,2012/12,5648965373,14717000,124.69,44.51,-28.83,48215491,0.87,0.5,2207251
에이치디씨랩스(주),039570,2012/12,119868513,1673919,137.3,42.14,20.02,9990311,0,0,106267
에이치디씨현대이피(주),089470,2012/12,418286901,1914000,238.39,29.55,9.65,-3556996,1.94,1.22,688786
에이치디한국조선해양(주),009540,2012/12,30637881717,153221000,101.7,49.58,0.14,-2180227635,1.8,1,25055014
에이치디현대인프라코어(주),042670,2012/12,6763982433,0,215.63,31.68,-4.14,-286622699,2.27,1.39,4243619
에이치에스디엔진(주),082740,2012/12,1672968309,0,159.58,38.52,-31.25,-184905897,1.79,0.83,1377619
에이치엘디앤아이한라(주),014790,2012/12,2326060158,4111112,559.51,15.16,11.12,-282907994,1.29,0.57,1873505
에이치엘비글로벌(주),003580,2012/12,50876889,0,50.43,66.48,7.62,-948532,0.97,0.52,10812
에이치엘홀딩스(주),060980,2012/12,2840941896,17896488,113.62,46.81,11.22,134932350,3.26,1.88,3140669
에이치엠엠(주),011200,2012/12,7908884000,0,799.07,11.12,7.32,-290353000,5.64,3.79,7713825
에이케이홀딩스(주),006840,2012/12,346947543,1604657,1.84,98.2,-99.69,28927033,1.03,0.51,2611
엔에이치투자증권(주),005940,2012/03,22407972000,50861000,548.46,15.42,0.88,372518000,1.44,0.59,3562408
엔피씨(주),004250,2012/12,232589394,2679400,79.22,55.8,4.7,20730590,1.06,0.69,258785
엘브이엠씨홀딩스(주),900140,2012/12,,,,,,,,,
엘아이지넥스원(주),079550,2012/12,1110145034,0,297.32,25.17,5.21,47155911,0,0,952091
엘지디스플레이(주),034220,2012/12,23801588000,0,146.36,40.59,22.16,4420386000,1.44,0.76,28672355
엘지전자(주),066570,2012/12,23832176000,36872000,137.78,42.06,-9.5,1085714000,1.87,1.11,25427205
영보화학(주),014440,2012/12,137553025,975000,57.51,63.49,6.04,8485256,1.57,0.67,109235
영진약품(주),003520,2012/12,161950874,0,77.83,56.23,22.82,2379190,5.67,2.59,137688
영풍제지(주),006740,2012/12,121187862,3692820,19.27,83.84,-1.93,21977460,0.41,0.27,113424
영화금속(주),012280,2012/12,85364917,943893,97.98,50.51,-3.53,8988322,2.82,0.66,120094
우리종합금융(주),010050,2012/03,1354388457,0,2822.68,3.42,21.75,36011930,3.51,1.62,301739
웰바이오텍(주),010600,2012/12,50025590,0,36.89,73.05,5.62,3621747,0.66,0.33,77116
유니온머티리얼(주),047400,2012/12,136647435,1470000,57.49,63.5,3.68,3582135,2.04,0.91,92403
유니퀘스트(주),077500,2012/12,158151579,0,57.75,63.39,-10.58,6853495,1.26,0.47,199424
유성기업(주),002920,2012/12,260947566,3334175,51.68,65.93,6.79,14415916,0.53,0.35,298399
유안타증권(주),003470,2012/03,14976401800,7174605,1050.51,8.69,-32.12,50935373,0.99,0.47,2182796
유엔젤(주),072130,2012/12,78528190,1722448,15.59,86.52,-10.07,15284,1.75,0.87,40039
유진투자증권(주),001200,2012/03,3206038096,0,476.5,17.35,15.03,-46296964,0.67,0.06,566091
유화증권(주),003460,2012/03,817255185,7756356,73.37,57.68,-6.61,302852806,0.5,0.35,34683
율촌화학(주),008730,2012/12,444607018,12400000,46.17,68.41,7.72,40898371,0.79,0.67,405702
이건산업(주),008250,2012/12,232515229,0,182.13,35.45,9.14,15459564,0.78,0.43,157870
이구산업(주),025820,2012/12,301686314,0,159.49,38.54,-9.8,8130092,0.53,0.35,244355
이연제약(주),102460,2012/12,156922678,2580000,24.19,80.52,-8.05,22070046,1.91,1.01,114335
이화산업(주),000760,2012/03,98386329,0,131.23,43.25,-2.43,-1576047,0.79,0.37,63435
인지컨트롤스(주),023800,2012/12,240900736,1451963,88.86,52.95,5.62,6262705,1.03,0.64,375907
인천도시가스(주),034590,2012/12,367353269,4684425,177.32,36.06,14.9,24692619,0.74,0.59,722342
인터지스(주),129260,2012/12,458796858,1590385,123.16,44.81,17.17,29942671,0.75,0.49,449833
일동홀딩스(주),000230,2012/12,522808624,3635474,63.96,60.99,2.24,23334231,1.24,0.51,346030
일성건설(주),013360,2012/12,265046571,807364,101.17,49.71,4.15,9340995,0.3,0.18,246833
일성신약(주),003120,2012/12,383625419,410591,20.61,82.91,13.15,-11318602,0.76,0.61,77161
일신방직(주),003200,2012/12,533630133,1722347,14.89,87.04,-13.99,37157646,0.45,0.32,326934
일양약품(주),007570,2012/03,360758367,0,103.28,49.19,1.93,-26621706,4.97,1.79,141163
일정실업(주),008500,2012/12,69300969,1500000,52.6,65.53,15.21,-530406,0.49,0.36,73388
일진다이아몬드(주),081000,2012/12,118270308,1127313,75.77,56.89,3.74,11778728,1.94,1,93266
일진디스플레이(주),020760,2012/12,272594180,5472139,80.69,55.34,83.86,96094274,4.63,2,596518
일진전기(주),103590,2012/12,829158105,1853613,161.29,38.27,-2.96,-12202053,0.87,0.45,987276
일진하이솔루스(주),271940,2012/12,,,,,,,,,256
일진홀딩스(주),015860,2012/12,309127411,1259000,15.01,86.95,-9.05,-1685121,0.45,0.29,4789
자이에스앤디(주),317400,2012/12,,,,,,,,,71130
자화전자(주),033240,2012/12,251832599,4916799,42.65,70.1,69.36,46349628,2.01,0.95,301297
전방(주),000950,2012/12,527507480,0,173.82,36.52,-3.26,-19774711,0.31,0.2,268628
제이더블유생명과학(주),234080,2012/12,153726925,0,124.95,44.45,5.91,16491888,0,0,89091
제이더블유중외제약(주),001060,2012/12,601416164,1449859,271.4,26.93,-7.87,64013419,1.63,0.99,397085
제이더블유홀딩스(주),096760,2012/12,227845091,1212112,60.89,62.15,17.57,-4878706,1.04,0.79,54490
제이준코스메틱(주),025620,2012/12,56549087,0,336.04,22.93,-12.47,-2305592,5.32,1.88,50422
제일연마공업(주),001560,2012/12,84032793,1600000,13.73,87.93,-0.49,11544275,0.79,0.66,73561
제일파마홀딩스(주),002620,2012/12,390765178,786829,61.87,61.78,-7.79,-3942836,1.37,0.78,426819
조광페인트(주),004910,2012/12,199270267,1890000,76.25,56.74,3.39,7601266,1.79,0.38,170006
조광피혁(주),004700,2012/12,177641364,0,25.82,79.48,7.71,24987785,0.96,0.49,195975
조선내화(주),000480,2012/12,672964860,11375000,46.49,68.26,7.08,36705519,0.64,0.53,498489
조선선재(주),120030,2012/12,50151407,0,25.05,79.96,-2.91,3202160,1.77,0.98,73415
조일알미늄(주),018470,2012/12,250378245,1392000,46.1,68.45,-9.41,36058011,5.63,0.37,359008
중소기업은행,024110,2012/12,190762068000,257590000,1287.67,7.21,-0.14,7384691000,0.71,0.53,14818645
지에스건설(주),006360,2012/12,10216368515,12390180,165.33,37.69,0.07,-309622515,1.49,0.64,8530989
지엠비코리아(주),013870,2012/12,336688232,2288674,105.42,48.68,0.25,13387308,0.73,0.6,424322
진양산업(주),003780,2012/12,29888710,2000000,21.03,82.62,-19.05,4228118,1.38,0.85,28226
진양폴리우레탄(주),010640,2012/12,23919761,1750000,39.13,71.88,-3.25,1474650,1.22,0.8,21694
진양화학(주),051630,2012/12,40559494,1200000,59.54,62.68,2.58,2697684,1.16,0.67,64376
진원생명과학(주),011000,2012/12,44232420,0,40.68,71.08,-32.71,-4424086,3.66,1.55,13919
진흥기업(주),002780,2012/12,540235488,0,407.99,19.69,-14.71,36661444,11.18,0.87,466812
참엔지니어링(주),009310,2012/12,185343630,0,107.77,48.13,-74.63,-957167,1.57,0.68,50862
컨버즈(주),109070,2012/12,105726256,0,629.55,13.71,-23.88,3790639,1.18,0.44,91020
케이비아이동국실업(주),001620,2012/12,218953750,0,89.68,52.72,11.44,2805939,0.82,0.43,261817
케이씨그린홀딩스(주),009440,2012/12,136987341,1570449,28.76,77.66,-11.15,4193092,0.68,0.4,13501
케이씨코트렐(주),119650,2012/12,235466546,4700000,221.97,31.06,57.13,-19370245,3.08,1.25,332120
케이알모터스(주),000040,2012/12,126906068,0,86.34,53.67,-21.99,-3589394,2,0.81,96940
케이지모빌리티(주),003620,2012/12,1857617323,0,129.99,43.48,3.27,145728654,1.67,0.81,2863806
케이지케미칼(주),001390,2012/12,429801797,1517413,163.58,37.94,3.46,10209955,0.85,0.48,287879
케이피엑스케미칼(주),025000,2012/12,416062281,12100000,29.81,77.04,-2.01,30392058,0.98,0.7,657143
케이피엑스홀딩스(주),092230,2012/12,380998433,8170392,1.12,98.89,-13,12838683,0.53,0.45,12548
코리안리재보험(주),003690,2012/03,6963597229,7729000,454.28,18.04,17.56,13329501,1.53,1.09,6762625
코스맥스비티아이(주),044820,2012/12,178117059,3635200,165.39,37.68,21.9,4687106,12.03,3.24,215611
코스모신소재(주),005070,2012/12,233863970,0,165.61,37.65,-18.07,-9364331,1.33,0.66,129111
코스모화학(주),005420,2012/12,519897778,0,120.43,45.37,4.55,-2155952,1.11,0.44,180207
코오롱글로벌(주),003070,2012/12,2568633537,0,474.76,17.4,152.38,33180125,1.47,0.68,3660114
코오롱인더스트리(주),120110,2012/12,3561314087,24644691,135.65,42.43,0.97,249300182,1.59,0.99,4103326
코오롱플라스틱(주),138490,2012/12,208979642,1450000,122.63,44.92,10.04,-8520327,2.9,1.58,230188
코웨이(주),021240,2012/12,1701507546,0,111.97,47.18,5.67,429118931,4.55,2.94,1806833
쿠쿠홀딩스(주),192400,2012/12,393508498,9212336,25.14,79.91,0,36794087,0,0,306262
키움증권(주),039490,2012/03,3743418241,18784779,364,21.55,1.65,132127907,2.15,1.36,502946
태경산업(주),015890,2012/12,205551175,4384312,30.14,76.84,5.63,13457562,0.72,0.54,146415
태경케미컬(주),006890,2012/12,86173316,1740000,13.97,87.74,4.91,8255198,0.92,0.5,53459
태광산업(주),003240,2012/12,2694812595,1472854,28.15,78.04,-10.93,62762613,0.75,0.41,2809980
태림포장(주),011280,2012/12,537562161,538329,55.97,64.12,3.81,45817331,0.45,0.27,391377
태양금속공업(주),004100,2012/12,327672990,599875,240.7,29.35,8.96,246507,0.39,0.26,343498
태원물산(주),001420,2012/12,45085791,699366,52.71,65.48,5.95,-1830911,0.99,0.46,44577
태평양물산(주),007980,2012/12,398614556,931650,223.65,30.9,11.6,-41505163,0.65,0.33,500426
텔코웨어(주),078000,2012/12,109999171,2154653,28.87,77.6,13.47,7173296,1.51,0.89,62268
티와이엠(주),002900,2012/12,350024942,980834,115.42,46.42,9.48,21886926,1.25,0.44,358861
티케이지휴켐스(주),069260,2012/12,732612807,28313192,60.2,62.42,24.66,41833072,2.66,1.86,706733
파미셀(주),005690,2012/12,130760805,0,27.59,78.38,12.65,-11964943,10.58,3.36,10886
팜젠사이언스(주),004720,2012/12,42595258,0,63.55,61.14,8.14,-3655031,9.91,1.29,30183
팬오션(주),028670,2012/12,6652610000,0,256.65,28.04,-2.76,-172574000,0.95,0.31,4919476
퍼스텍(주),010820,2012/12,124785480,1397632,90.12,52.6,6.35,11705675,2.21,1.35,87041
페이퍼코리아(주),001020,2012/12,403772344,0,219.43,31.31,1.22,16010043,0.88,0.36,233549
평화산업(주),090080,2012/12,68575630,0,310.36,24.37,18.37,4981725,3.91,1.35,128505
평화홀딩스(주),010770,2012/12,209023259,1384145,80.71,55.34,15.4,3669354,0.47,0.34,11963
포스코스틸리온(주),058430,2012/12,468910265,0,169.19,37.15,-10.74,2596099,0.81,0.52,853499
포스코홀딩스(주),005490,2012/12,52320436140,463467000,33.59,74.86,-8.95,5670889311,0.97,0.69,35664933
피아이첨단소재(주),178920,2012/12,264044804,22042440,26.5,79.05,7.17,26863805,0,0,115993
하나제약(주),293480,2012/12,,,,,,,,,74065
하이트진로(주),000080,2012/12,3464862523,84718140,146.33,40.6,70.01,108142744,2.12,1.23,1674527
하이트진로홀딩스(주),000140,2012/12,1780971764,7654692,87.41,53.36,-11.71,-5251001,0.45,0.22,54869
한국가스공사(주),036460,2012/12,39356467009,119078000,394.05,20.24,22.16,211648128,0.89,0.36,34516666
한국공항(주),005430,2012/12,373149195,1529125,54.65,64.66,6.99,15681711,0.5,0.35,426258
한국내화(주),010040,2012/12,185082477,1063182,99.44,50.14,8.07,19496540,1.13,0.74,252277
한국단자공업(주),025540,2012/12,472879462,2083000,24.49,80.33,7.17,38258913,0.84,0.56,439215
한국무브넥스(주),010100,2012/12,487067737,0,160.16,38.44,8.39,-4306056,0.53,0.39,646636
한국석유공업(주),004090,2012/12,167749363,491400,75.11,57.11,-2.5,9431214,0.32,0.2,192933
한국수출포장공업(주),002200,2012/12,267944276,3000000,27.41,78.49,4.7,54374812,0.36,0.22,258435
한국쉘석유(주),002960,2012/12,116670671,23400000,35.71,73.68,-5.8,35074471,5.45,4.23,278463
한국앤컴퍼니(주),000240,2012/12,974311229,0,18.06,84.7,-99.01,319388179,6.72,1.85,39331
한국유나이티드제약(주),033270,2012/12,187869271,1858191,40.16,71.35,-7.31,22628961,1.22,0.59,134816
한국자산신탁(주),123890,2012/12,192547299,0,53.59,65.11,6.3,-26670175,0,0,39029
한국전력공사(주),015760,2012/12,96234698000,0,133.18,42.89,14.16,142857000,0.48,0.33,49334873
한국전력기술(주),052690,2012/12,861882138,73841040,102.33,49.42,18.43,94524940,15.76,6.81,785586
한국주강(주),025890,2012/12,76068479,0,6.68,93.74,5.47,2265699,1.08,0.44,46845
한국주철관공업(주),000970,2012/03,271074311,2688923,28.66,77.73,19.7,7701160,0.63,0.32,149960
한국지역난방공사,071320,2012/12,4512013345,43420290,190.77,34.39,31.25,329240092,0.67,0.37,2600000
한국철강(주),104700,2012/12,936810385,8286143,37.6,72.67,-3.29,34294287,0.45,0.27,987040
한국콜마홀딩스(주),024720,2012/03,244785701,2999309,97.21,50.71,16.55,8260631,2.51,1.29,302558
한국타이어앤테크놀로지(주),161390,2012/12,4374940777,49541072,,,,419631357,,,1365376
한국투자금융지주(주),071050,2012/03,3681484057,41225717,63.52,61.16,725.58,271171801,1.36,0.79,339771
한국항공우주산업(주),047810,2012/12,1892674354,19495021,113.09,46.93,19.36,448477225,6.03,3.56,1534545
한국화장품(주),123690,2012/12,133672653,0,90,52.63,-21.88,-1272078,0.89,0.38,39467
한미반도체(주),042700,2012/12,223842195,7064121,21.92,82.02,6.76,42018437,1.17,0.69,142759
한미사이언스(주),008930,2012/12,428550063,0,9.8,91.08,19.25,-85127,2.77,0.39,17977
한미약품(주),128940,2012/12,699170537,0,122.31,44.98,6.11,40653272,4.34,1.66,543793
한성기업(주),003680,2012/12,164434964,0,166.47,37.53,1.69,-366,1.38,0.7,272904
한세실업(주),105630,2012/12,500540349,4800000,109.15,47.81,10.61,30883841,3.3,0.98,1075534
한세엠케이(주),069640,2012/12,170595814,1600000,25.79,79.5,5.19,4817240,0.86,0.4,251656
한세예스24홀딩스(주),016450,2012/12,133443254,2539866,12.09,89.22,40.99,2519928,2.64,1.24,4812
한솔로지스틱스(주),009180,2012/12,197290164,959675,86.51,53.62,9.26,6572773,2.19,0.65,390133
한솔테크닉스(주),004710,2012/12,422843554,0,186.43,34.91,-38.36,-11752156,2.23,0.82,548668
한솔피엔에스(주),010420,2012/12,99178837,390728,172.9,36.64,-2.7,6119228,0.98,0.62,194279
한솔홀딩스(주),004150,2012/12,1714005524,12137000,121.03,45.24,-3.85,184394478,0.62,0.38,1482494
한신공영(주),004960,2012/12,1487956609,1404138,366.49,21.44,9.02,23718872,0.31,0.2,922947
한신기계공업(주),011700,2012/12,74309381,1339291,43.72,69.58,4.3,3707119,1.13,0.66,64745
한양증권(주),001750,2012/03,540985515,5304205,101.37,49.66,17.73,206605,0.45,0.28,193145
한온시스템(주),018880,2012/12,1659794340,76440160,37.55,72.7,8.33,173557949,2.68,1.65,2172795
한올바이오파마(주),009420,2012/12,124274778,0,57.97,63.3,-13.31,2140312,7.52,4.26,76027
한일철강(주),002220,2012/12,288981092,451407,85.11,54.02,-10.66,13816466,0.24,0.16,134524
한일현대시멘트(주),006390,2012/12,533791533,0,723.93,12.14,10.24,23806985,1.41,0.61,296778
한일홀딩스(주),003300,2012/12,1936606868,7065313,62.53,61.53,19.2,33133637,0.35,0.18,839335
한전산업개발(주),130660,2012/12,126617476,880200,95.82,51.07,-5.82,20909603,4.1,2.54,250921
한전케이피에스(주),051600,2012/12,756213835,64800000,42.27,70.29,8.76,164501302,6.05,3.6,1006609
한화생명보험(주),088350,2012/03,68844659462,193782000,961.63,9.42,-0.2,-356837071,1.1,0.75,11306202
한화손해보험(주),000370,2012/03,6396262164,0,1516.84,6.18,18.93,141148186,1.45,1.01,4285675
한화솔루션(주),009830,2012/12,6743550868,35407999,91.96,52.09,-10.36,276256587,1.37,0.65,3559004
한화시스템(주),272210,2012/12,638132765,8667000,77.76,56.26,-9.11,-3521846,0,0,510784
한화에어로스페이스(주),012450,2012/12,3105403487,26559870,112.09,47.15,-0.4,119959630,3.43,2.22,2794855
한화투자증권(주),003530,2012/03,6379655031,4510515,571.47,14.89,-10.99,129485386,0.76,0.41,1919653
해태제과식품(주),101530,2012/12,683626246,0,341.1,22.67,2.63,74868168,0,0,719774
핸즈코퍼레이션(주),143210,2012/12,,,,,,,,,505013
현대건설(주),000720,2012/12,11055185000,55732000,144.79,40.85,3.25,-108501000,2.2,1.4,10433442
현대글로비스(주),086280,2012/12,3666994336,56250000,105.98,48.55,22.86,269633762,5.42,3.82,9272885
현대로템(주),064350,2012/12,3296561673,0,199.52,33.39,13.67,2230273,0,0,3067679
현대모비스(주),012330,2012/12,18240144000,181571000,35.99,73.53,6.17,2593650000,2.44,1.92,16865694
현대비앤지스틸(주),004560,2012/12,620732763,0,134.23,42.69,-9.83,47768776,1.02,0.54,745924
현대약품(주),004310,2012/11,149243048,879349,50.49,66.45,-10.55,-3161163,0.59,0.35,101116
현대엘리베이터(주),017800,2012/12,1578519803,0,122.67,44.91,4.14,99376568,2.37,1.14,915620
현대오토에버(주),307950,2012/12,434567676,8000000,137.47,42.11,26.6,48181384,0,0,845890
현대위아(주),011210,2012/12,3873590112,12865060,124.95,44.46,11,453717508,3.16,1.99,6253825
현대자동차(주),005380,2012/12,53945929000,520833000,45.72,68.62,0.91,7140705000,2.26,1.64,43162401
현대제철(주),004020,2012/12,22875333974,42142748,133.45,42.84,-7.41,2157266474,1.06,0.66,14128666
현대차증권(주),001500,2012/03,3635763524,4400566,445.8,18.32,176.28,-103868613,1.15,0.54,941317
현대코퍼레이션(주),011760,2012/12,1641650911,11164901,330.43,23.23,-6.23,122278929,2.11,1.33,4717179
현대해상화재보험(주),001450,2012/03,17571242382,108559575,907.39,9.93,21.61,2947234855,2.08,1.38,10914816
호전실업(주),111110,2012/12,,,,,,,,,244236
화성산업(주),002460,2012/12,399660631,1141016,79.86,55.6,-12.73,55937771,0.3,0.16,351262
화천기계(주),010660,2012/12,175333825,1980000,52.2,65.7,-12.52,18102356,0.64,0.46,259167
화천기공(주),000850,2012/12,285348260,2200000,38.25,72.33,-5,19192950,0.65,0.44,229253
환인제약(주),016580,2012/12,181428238,3816768,11.63,89.58,-2.57,21111224,1.36,0.68,107222
효성아이티엑스(주),094280,2012/12,71707651,315049,157.16,38.89,7.67,9336042,2.52,1.38,213054
흥국화재해상보험(주),000540,2012/03,4613140000,0,2093.22,4.56,10.89,312534000,2.47,1.75,3125557
흥아해운(주),003280,2012/12,514654289,486594,354.6,22,6.14,25352181,0.78,0.42,704086
