회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),부채비율(IFRS),타인자본구성비율(IFRS),자기자본구성비율(IFRS),매출액증가율(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),경상연구개발비(IFRS)(천원),광고 및 판매촉진비(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),* (정상)영업손익(계산수치)(IFRS)(천원)
(주)BNK금융지주,138930,2014/12,4539500075,27.84,21.78,78.22,284.69,352535447,0,0,0,355683103
(주)DB하이텍,000990,2014/12,1001959816,636.17,86.42,13.58,14.98,47362460,0,0,45310506,45310506
(주)HJ중공업,097230,2014/12,5469810000,210.45,67.79,32.21,-6.66,-101009000,13591000,0,-106249000,-106249000
(주)JB금융지주,175330,2014/12,1620866000,28.34,22.08,77.92,0,15169000,0,0,0,14563000
(주)KB금융지주,105560,2014/12,19210521000,5.05,4.81,95.19,78.71,146397000,0,0,0,434024000
(주)MH에탄올,023150,2014/12,85253876,62.36,38.41,61.59,5.8,5125822,0,0,8746818,8746818
(주)SH에너지화학,002360,2014/12,109098264,30.81,23.55,76.45,-1.22,24219262,0,373722,20274504,20274504
(주)SIMPAC,009160,2014/12,329325876,61.51,38.08,61.92,11.23,29061253,0,0,18736806,18736806
(주)SNT에너지,100840,2014/12,304511816,46.6,31.79,68.21,20.92,-24774316,0,0,13777651,13777651
(주)SNT홀딩스,036530,2014/12,399244416,0.1,0.1,99.9,-12.74,6847661,0,0,5966121,5966121
(주)STX,011810,2014/12,1070433000,1850,94.87,5.13,-31.86,-78562000,0,0,23414000,23414000
(주)TCC스틸,002710,2014/12,461297588,119.57,54.46,45.54,-4.33,13870764,0,0,10868549,10868549
(주)강원랜드,035250,2014/12,3380461682,24.46,19.65,80.35,9.98,516728788,0,18078570,526317689,526317689
(주)갤럭시아에스엠,011420,2014/12,40528250,73.18,42.26,57.74,6.87,-1937620,0,0,-512149,-512149
(주)경농,002100,2014/12,230870852,36.61,26.8,73.2,-3.18,14226137,0,4351718,14039409,14039409
(주)경동나비엔,009450,2014/12,331089242,97.1,49.26,50.74,2.9,-24009203,6355372,12591285,16079662,16079662
(주)경동인베스트,012320,2014/12,1101071366,96.34,49.07,50.93,-9.93,16430931,0,0,37837347,37837347
(주)경방,000050,2014/12,1275008413,95.68,48.9,51.1,-2.95,29566345,0,2943212,32095524,32095524
(주)경보제약,214390,2014/12,168034561,145.92,59.34,40.66,4.66,16041867,5357907,2610815,27668563,27668563
(주)경인양행,012610,2014/12,267331084,43.39,30.26,69.74,3.98,15097174,0,0,10970585,10970586
(주)광명전기,017040,2014/12,119791644,77.36,43.62,56.38,28.18,8403184,0,0,10270079,10270079
(주)광주신세계,037710,2014/12,652758688,45.5,31.27,68.73,-0.86,50217757,0,0,51835640,51835640
(주)국동,005320,2014/12,53392996,272.43,73.15,26.85,23.14,-1689994,0,0,5708078,5708078
(주)국보,001140,2014/12,87597909,317.44,76.04,23.96,-17.56,54417,0,0,-1997880,-1997880
(주)금비,008870,2014/09,138058582,86.69,46.43,53.57,-1.6,7112570,0,460161,-1616408,-1616408
(주)금양,001570,2014/12,145135554,212.24,67.97,32.03,4.47,20006548,0,0,7001768,7001768
(주)금호에이치티,214330,2014/12,102363475,65.09,39.43,60.57,41.3,-4445206,0,0,16251373,16251373
(주)까뮤이앤씨,013700,2014/12,129647729,263.19,72.47,27.53,47.86,12949303,0,0,2849967,2849967
(주)나이스홀딩스,034310,2014/12,374466879,15.32,13.28,86.72,1.09,9552606,0,49041,5482042,5482042
(주)남선알미늄,008350,2014/12,240321965,174.75,63.6,36.4,-3.42,13619840,0,0,13927458,13927458
(주)남성,004270,2014/12,170614606,112.77,53,47,4.67,-7544776,414400,0,3517751,3517751
(주)넥센,005720,2014/12,568520715,28.56,22.21,77.79,-3.99,27276838,0,0,24285494,24285494
(주)노루페인트,090350,2014/12,518168929,123.09,55.18,44.82,4.48,20446818,0,4764325,22300399,22300399
(주)노루홀딩스,000320,2014/12,290205704,29.64,22.86,77.14,-9.65,13945246,0,488729,17612002,17612002
(주)녹십자,006280,2014/12,1232228382,42.01,29.58,70.42,7.62,53353499,0,0,86810095,86810095
(주)녹십자홀딩스,005250,2014/12,722616440,28.8,22.36,77.64,6.7,5134136,0,0,18181150,18181150
(주)농심,004370,2014/12,2116774394,37.31,27.17,72.83,-3.71,81314619,0,59921821,70932796,70932796
(주)농심홀딩스,072710,2014/12,566805829,7.71,7.16,92.84,0.7,14611704,0,0,16286805,16286805
(주)다우기술,023590,2014/12,663269644,44.87,30.97,69.03,12.12,19141359,0,0,20457537,20457537
(주)다이나믹디자인,145210,2014/12,284529099,86.99,46.52,53.48,3.53,21564830,0,0,30779256,30779256
(주)대교,019680,2014/12,820055213,24.4,19.61,80.39,-1.58,29316069,0,24087000,38210941,38210941
(주)대구백화점,006370,2014/03,494531240,21.72,17.85,82.15,-0.24,773731,0,22855277,4139223,4139223
(주)대덕,008060,2014/12,547317376,24.96,19.98,80.02,-6.27,83319377,0,0,24224474,24224474
(주)대동,000490,2014/12,603838912,189.62,65.47,34.53,-0.83,-31838299,5441288,0,6243088,6243088
(주)대양금속,009190,2014/12,104908934,1893.49,94.98,5.02,8.21,-8685986,0,0,-11405583,-11405583
(주)대우건설,047040,2014/12,9889839840,273.31,73.21,26.79,17.06,360211345,13473000,30120000,415480372,415480372
(주)대웅,003090,2014/12,315970433,5.64,5.34,94.66,5.65,11193961,499288,1417134,11845515,11845515
(주)대웅제약,069620,2014/12,678153979,51.05,33.8,66.2,7.76,26804487,0,36227031,53693442,53693442
(주)대유에이텍,002880,2014/12,377532160,297.34,74.83,25.17,17.94,-6330406,0,0,6341894,6341894
(주)대유플러스,000300,2014/12,162211535,59.6,37.34,62.66,2.01,4703652,0,0,-671412,-671412
(주)대창,012800,2014/12,502738711,196.09,66.23,33.77,3.78,16754437,1539282,0,14452964,14452964
(주)대한항공,003490,2014/12,21420446969,982,90.76,9.24,-0.27,1840787053,0,0,372507715,372507715
(주)대현,016090,2014/12,225743019,105.56,51.35,48.65,0.05,2752704,0,0,7417061,7417061
(주)대호에이엘,069460,2014/12,110290375,331.34,76.82,23.18,5.06,-1367974,630347,0,-1072699,-1072699
(주)더메디팜,118000,2014/12,19121988,111.34,52.68,47.32,-35.03,-4384576,0,86622,-5146348,-5146348
(주)더블유게임즈,192080,2014/12,50769748,,,,,26899605,1323723,9961617,29317530,29317530
(주)더존비즈온,012510,2014/12,209366643,76.33,43.29,56.71,2.09,35150273,0,0,22128038,22128038
(주)덕성,004830,2014/12,94508247,50.82,33.69,66.31,-14.37,4694523,0,75061,2140773,2140773
(주)덴티움,145720,2014/12,118338006,204.18,67.12,32.88,9.29,9136953,0,5306973,14098682,14098682
(주)도화엔지니어링,002150,2014/12,333620964,55.98,35.89,64.11,-15.01,2735679,0,110684,1919959,1919959
(주)동남합성,023450,2014/12,67560067,34.24,25.51,74.49,25.68,4351976,0,0,2471253,2471253
(주)동방,004140,2014/12,506316301,320.44,76.22,23.78,2.27,26715106,0,0,6756605,6756605
(주)동방아그로,007590,2014/12,160699714,34.76,25.79,74.21,4.93,9064680,0,3025357,9848547,9848547
(주)동서,026960,2014/12,989883955,7.63,7.09,92.91,6.57,83982070,0,0,40590825,40590825
(주)동성케미컬,102260,2014/12,251457846,40.56,28.86,71.14,13.04,3394999,0,0,3795917,3795917
(주)동아지질,028100,2014/12,227158130,65.48,39.57,60.43,-10.74,30135014,0,0,2547628,2547628
(주)동양,001520,2014/12,782917713,104.68,51.14,48.86,-42.81,54231354,0,0,18171112,18171112
(주)동양고속,084670,2014/12,219864779,81.24,44.82,55.18,7.24,21781517,0,0,21091666,21091666
(주)동원에프앤비,049770,2014/12,759423296,69.32,40.94,59.06,7.35,77725291,0,67000366,60842606,60842606
(주)두산,000150,2014/12,3509598140,66.29,39.86,60.14,20.78,246653679,0,0,256448043,256448043
(주)두올,016740,2014/12,160156033,261.35,72.33,27.67,0,10834914,0,0,1424765,1424765
(주)드림텍,192650,2014/12,176227222,71.9,41.83,58.17,-40.25,3095735,0,0,26005121,26005121
(주)디비아이엔씨,012030,2014/12,359439139,226.27,69.35,30.65,-46.13,22282605,0,205793,-15269187,-15269187
(주)디아이,003160,2014/12,157500215,41.08,29.12,70.88,63.99,11797663,0,0,9068134,9068134
(주)디아이씨,092200,2014/12,434517320,215.35,68.29,31.71,-2.03,-5913921,0,0,9001039,9001039
(주)디알비동일,004840,2014/12,258996213,39.88,28.51,71.49,-0.26,16903378,0,105313,13779505,13779505
(주)디엔오토모티브,007340,2014/12,618327464,15.99,13.78,86.22,0.38,43979982,0,140775,25945871,25945871
(주)디지비금융지주,139130,2014/12,2653864275,22.73,18.52,81.48,7.18,-6419212,0,0,0,49083671
(주)락앤락,115390,2014/12,640001349,20.86,17.26,82.74,3.72,77645322,0,0,2298470,2298470
(주)마니커,027740,2014/12,198589659,157.58,61.18,38.82,2.82,-32676447,0,0,-10570698,-10570698
(주)메리츠금융지주,138040,2014/12,1089082322,35.84,26.38,73.62,0,22913678,0,0,0,21855115
(주)메타랩스,090370,2014/12,133463146,156.98,61.09,38.91,-12.7,-12684979,0,864340,346015,346015
(주)모나리자,012690,2014/12,74989695,24.67,19.79,80.21,-3.89,12897321,0,0,8419213,8419213
(주)모나미,005360,2014/12,137568817,191.74,65.72,34.28,-16.27,5771967,322945,1621909,4312832,4312832
(주)모토닉,009680,2014/12,421213140,11.49,10.31,89.69,0.67,3326615,2559207,0,7322345,7322345
(주)무학,033920,2014/12,530006394,28.67,22.28,77.72,21.82,128705836,0,23834277,81511017,81511017
(주)미래아이앤지,007120,2014/12,48802259,29.1,22.54,77.46,-38.66,-2641181,0,0,-5790089,-5790089
(주)바이오노트,377740,2014/12,,,,,,,,,,
(주)방림,003610,2014/09,242099090,25.41,20.26,79.74,-11.77,7554920,0,0,2814492,2814492
(주)백산,035150,2014/12,160548189,84.02,45.66,54.34,-3.96,15787799,0,0,8723692,8723692
(주)벽산,007210,2014/12,304530910,62.65,38.52,61.48,7.03,20174653,0,0,24776716,24776716
(주)보락,002760,2014/12,51497215,25.19,20.12,79.88,1.31,3630424,0,0,807074,807074
(주)보령,003850,2014/12,282409341,59.23,37.2,62.8,9.84,9340832,0,10103578,24435022,24435022
(주)비비안,002070,2014/12,180345712,28.69,22.3,77.7,-9.98,-5703705,0,0,-9848250,-9848250
(주)비상교육,100220,2014/12,248346485,54.38,35.22,64.78,5.01,6590821,2388674,10085737,21244837,21244837
(주)비와이씨,001460,2014/12,609987349,62.67,38.53,61.47,-2.4,26641170,0,0,27652181,27652181
(주)비지에프,027410,2014/12,1183774828,114.76,53.44,46.56,7.38,244648624,2027000,6255000,112464027,112464027
(주)빙그레,005180,2014/12,578496730,19.51,16.33,83.67,1.84,44786000,0,0,41802841,41802841
(주)사조대림,003960,2014/12,269636096,99.25,49.81,50.19,1.6,6985555,0,593052,4571086,4571086
(주)사조오양,006090,2014/12,173321672,134.5,57.36,42.64,1.87,2904890,0,0,-5807706,-5807706
(주)삼성출판사,068290,2014/12,78639798,13.39,11.81,88.19,-1.03,6653290,0,1535339,3508130,3508130
(주)삼양사,145990,2014/12,1056718150,83.17,45.41,54.59,-1.44,56229228,0,0,34571127,34571127
(주)삼양패키징,272550,2014/12,,,,,,,,,,
(주)삼양홀딩스,000070,2014/12,1309722668,27.01,21.27,78.73,-21.7,44647934,0,0,49900230,49900230
(주)삼영,003720,2014/12,160243118,33.16,24.9,75.1,-13.94,-10049282,428,0,-6816937,-6816937
(주)삼원강재,023000,2014/12,211168967,24.57,19.73,80.27,-9.73,16429569,0,0,15936041,15936041
(주)삼익악기,002450,2014/12,315836677,63.49,38.84,61.16,-2.62,21134727,0,141045,7395539,7395539
(주)삼일씨엔에스,004440,2014/12,304965544,76.24,43.26,56.74,1.14,11373894,0,0,33659562,33659562
(주)삼천리,004690,2014/12,2524203392,113.49,53.16,46.84,-0.13,-77473944,472449,0,20676456,20676456
(주)상상인증권,001290,2014/12,839826793,494.2,83.17,16.83,0,-62415117,0,0,0,-1690107
(주)서연,007860,2014/12,309435909,0.45,0.45,99.55,-99.81,-7078039,0,0,-1187563,-1187563
(주)서연이화,200880,2014/12,702512995,,,,,532122,0,0,-854726,-854726
(주)서원,021050,2014/12,256991862,193.77,65.96,34.04,-10.36,12797787,0,0,4216693,4216693
(주)서흥,008490,2014/12,364360205,90.28,47.45,52.55,8.39,23591068,0,0,21697658,21697658
(주)선앤엘,002820,2014/12,427553985,54.28,35.18,64.82,5.61,6092593,0,0,3476890,3476890
(주)선진,136490,2014/12,384341894,127.71,56.08,43.92,13.95,17109928,0,0,27221414,27221414
(주)성안,011300,2014/12,118445160,59.86,37.44,62.56,-10.78,835592,289484,0,-3238493,-3238493
(주)세아베스틸지주,001430,2014/12,2429299409,61.53,38.09,61.91,4.25,245177555,0,0,175255871,175255871
(주)세아제강지주,003030,2014/12,1735274282,57.01,36.31,63.69,8.74,79510741,0,0,96866480,96866480
(주)세아특수강,019440,2014/12,461099393,77.62,43.7,56.3,-2.53,25848320,0,0,43863975,43863975
(주)세아홀딩스,058650,2014/12,969933027,20.8,17.22,82.78,114.25,67410744,0,333646,74593488,74593488
(주)세우글로벌,013000,2014/12,39235194,15.36,13.31,86.69,5.21,1092725,0,0,3058294,3058294
(주)세원정공,021820,2014/06,245015370,17.95,15.22,84.78,-15.51,9681003,4444293,0,-788169,-788169
(주)세이브존아이앤씨,067830,2014/12,518836231,63.47,38.83,61.17,1.49,34108925,0,6543074,35913671,35913671
(주)세진중공업,075580,2014/12,418758741,256.03,71.91,28.09,11.87,23590373,0,0,29407994,29407994
(주)셀트리온,068270,2014/12,2098697249,66.64,39.99,60.01,80.17,135372089,0,0,195764018,195764018
(주)수산인더스트리,126720,2014/12,95606368,15.57,13.48,86.52,7.91,7152976,0,0,11592157,11592157
(주)수산중공업,017550,2014/12,121599639,41.03,29.09,70.91,-18.77,2145749,541913,603374,6949450,6949450
(주)시디즈,134790,2014/12,23016887,5.54,5.25,94.75,-54.16,-408406,0,0,-488240,-488240
(주)신도리코,029530,2014/12,872437638,6.67,6.25,93.75,-10.48,16097503,241291,2551859,8147868,8147868
(주)신성이엔지,011930,2014/12,341636808,579.43,85.28,14.72,27.63,-14292205,0,0,-3004233,-3004233
(주)신세계,004170,2014/12,5535161424,126.65,55.88,44.12,-2.7,348884116,0,92448000,190047804,190047804
(주)신세계아이앤씨,035510,2014/12,208888645,29.38,22.71,77.29,-4.89,14776000,0,1090837,15507447,15507447
(주)신세계인터내셔날,031430,2014/12,815169040,90.34,47.46,52.54,7.11,13386926,0,14666214,20712001,20712001
(주)신세계푸드,031440,2014/12,382466558,33.98,25.36,74.64,-9.6,40737357,0,0,8158035,8158035
(주)신영와코루,005800,2014/09,299779108,11.54,10.35,89.65,-4.96,826258,0,0,4308089,4308089
(주)신원,009270,2014/12,440594320,137.94,57.97,42.03,4.4,19670066,0,0,13760217,13760217
(주)신풍,002870,2014/12,172398218,193.56,65.94,34.06,-26.48,-15408583,0,0,-18971546,-18971546
(주)신한금융지주회사,055550,2014/12,27094548000,33.9,25.32,74.68,-4.11,1172546000,0,0,0,721287000
(주)신화다이나믹스,001770,2014/12,74352138,96.61,49.14,50.86,-19.52,4111419,0,1300,1473915,1473915
(주)신흥,004080,2014/12,118001645,41.01,29.08,70.92,0.53,8223407,0,4506068,6503200,6503200
(주)쌍방울,102280,2014/12,126183557,60.39,37.65,62.35,-0.69,-3082715,0,0,558648,558648
(주)쎌마테라퓨틱스,015540,2014/12,11547408,14.74,12.85,87.15,18.11,-830505,0,0,-3621761,-3621762
(주)쏘카,403550,2014/12,,,,,,,,,,
(주)씨아이테크,004920,2014/12,25754700,38.18,27.63,72.37,-11.48,-2554854,0,0,-2112015,-2112015
(주)씨티알모빌리티,308170,2014/12,,,,,,,,,,
(주)아모레퍼시픽,090430,2014/12,3500717654,22,18.03,81.97,19.29,487372274,72329000,264464000,501953914,501953914
(주)아모레퍼시픽그룹,002790,2014/12,1680737657,2.75,2.68,97.32,67.77,48314068,0,0,49385188,49385188
(주)아센디오,012170,2014/12,68958163,93.18,48.23,51.77,-46.09,-7590742,0,10375,-6962704,-6962704
(주)아이마켓코리아,122900,2014/12,859086773,134.68,57.39,42.61,0.18,214182994,0,0,45586505,45586505
(주)아이에이치큐,003560,2014/12,61133102,76.98,43.5,56.5,-4.34,-1765376,0,176887,-2193946,-2193946
(주)알루코,001780,2014/12,340956232,139.51,58.25,41.75,-3.97,38062654,0,0,12734216,12734216
(주)에넥스,011090,2014/12,125002263,131.97,56.89,43.11,13.21,-372750,0,1021410,6063981,6063981
(주)에스비에스,034120,2014/12,799643924,47.56,32.23,67.77,12.45,66916398,3694721,67535944,-12918261,-12918261
(주)에스엠벡셀,010580,2014/12,72913292,351.87,77.87,22.13,1.31,1420863,0,0,-805427,-805427
(주)에스원,012750,2014/12,1335864866,60.23,37.59,62.41,39.63,264687014,0,24735565,150997959,150997959
(주)에스제이엠,123700,2014/12,142498395,24.46,19.65,80.35,-22.25,2546230,2577483,0,-6257402,-6257402
(주)에스제이엠홀딩스,025530,2014/12,123105426,0.11,0.11,99.89,940.08,1872087,0,0,7840198,7840198
(주)에스지글로벌,001380,2014/12,172505127,70.03,41.19,58.81,-13.51,-12238476,0,70147,6365889,6365889
(주)에스지세계물산,004060,2014/12,288872180,43.14,30.14,69.86,8.9,-5003857,0,1904616,-2153601,-2153601
(주)에스피씨삼립,005610,2014/12,409080769,116.67,53.85,46.15,6.26,18339955,0,0,21715585,21715585
(주)에이블씨엔씨,078520,2014/12,211410482,29.72,22.91,77.09,-0.7,-11099195,0,76473764,3387750,3387750
(주)에이엔피,015260,2014/12,100808207,77.94,43.8,56.2,-0.57,2527652,0,0,2732317,2732317
(주)에이프로젠,007460,2014/12,93036739,468.52,82.41,17.59,-25.72,20422206,0,0,8603687,8603687
(주)에이프로젠바이오로직스,003060,2014/12,83249160,29.25,22.63,77.37,1.62,-8144952,0,33446,-4442758,-4442758
(주)에이플러스에셋어드바이저,244920,2014/12,,,,,,,,,,
(주)에프앤에프홀딩스,007700,2014/12,317829243,72.16,41.91,58.09,35.61,-18593206,0,17163580,12023855,12023855
(주)엔씨소프트,036570,2014/12,1592381848,16.53,14.18,85.82,15.5,247672387,0,0,269371038,269371038
(주)엔아이스틸,008260,2014/12,169173823,133.19,57.12,42.88,4.33,20432319,0,0,10439422,10439422
(주)엔케이,085310,2014/12,282523865,79.62,44.33,55.67,21.88,-4564076,0,0,8333883,8333883
(주)엘에스,006260,2014/12,2150823000,23.39,18.95,81.05,-5.61,54311000,0,1741000,61387000,61387000
(주)엘에스네트웍스,000680,2014/12,1412632454,119.47,54.44,45.56,21.59,-54210380,0,0,11131916,11131916
(주)엘에프,093050,2014/12,1418950059,33.11,24.87,75.13,-2.2,122614340,0,44873000,111599741,111599741
(주)엘엑스세미콘,108320,2014/12,376450306,25.96,20.61,79.39,-4.63,47993964,12158070,0,36064626,36064626
(주)엘엑스인터내셔널,001120,2014/12,2933571676,106.94,51.68,48.32,-32.03,269243165,0,0,96017105,96017105
(주)엘엑스하우시스,108670,2014/12,1781223000,109.09,52.17,47.83,6.76,153035000,0,17412000,118883000,118883000
(주)엘지,003550,2014/12,8053801766,3.67,3.54,96.46,1.36,378906098,0,64286000,417045500,417045500
(주)엘지생활건강,051900,2014/12,2691745380,118.94,54.33,45.67,12.29,331091007,0,0,309065014,309065014
(주)엘지유플러스,032640,2014/12,11986340000,186.11,65.05,34.95,-4.08,2053105000,0,0,593083000,593083000
(주)엘지헬로비전,037560,2014/12,2073912681,123.08,55.17,44.83,7.35,305545930,0,18675873,91331400,91331400
(주)엘지화학,051910,2014/12,15893446000,37.59,27.32,72.68,-2.86,1901958000,0,17395000,1133125000,1133125000
(주)엠씨넥스,097520,2014/12,246531534,207.03,67.43,32.57,39.23,-9007296,0,0,30699330,30699330
(주)영원무역,111770,2014/12,1074777686,49.41,33.07,66.93,4,88643460,0,1354363,64071804,64071804
(주)영원무역홀딩스,009970,2014/12,409465275,3.96,3.81,96.19,11.09,21961455,0,0,22819796,22819796
(주)영풍,000670,2014/12,1998526425,25.23,20.15,79.85,4.66,89235570,0,80270,19885392,19885392
(주)영흥,012160,2014/12,296002972,92.64,48.09,51.91,11.85,1397378,0,0,1557985,1557985
(주)예스코홀딩스,015360,2014/12,1140541729,95.44,48.83,51.17,-5.8,36519813,0,0,7209880,7209880
(주)오뚜기,007310,2014/12,1159959245,64.38,39.16,60.84,2.78,110994907,0,0,105572557,105572557
(주)오리엔트바이오,002630,2014/03,66158558,27.84,21.78,78.22,0.49,494549,0,0,-3856813,-3856813
(주)오리온홀딩스,001800,2014/12,1428068353,68.63,40.7,59.3,-5.11,63528271,0,33978002,44731483,44731483
(주)와이지플러스,037270,2014/12,103377273,1.4,1.38,98.62,-59.52,-2475892,0,0,-2130958,-2130958
(주)와이투솔루션,011690,2014/12,107545119,165.75,62.37,37.63,18.47,2924114,0,0,4014365,4014365
(주)용평리조트,070960,2014/12,817127216,171.07,63.11,36.89,-13.2,40337345,0,2224189,17186119,17186119
(주)우성,006980,2014/12,252383291,54.84,35.42,64.58,-5.54,14791186,0,0,5542309,5542309
(주)우신시스템,017370,2014/12,147901472,74.9,42.82,57.18,34.85,1761951,0,0,9327183,9327183
(주)우진,105840,2014/12,124595185,36.99,27,73,30.32,-7015507,3090575,0,1391604,1391604
(주)우진아이엔에스,010400,2014/12,,,,,,,,,,
(주)우진플라임,049800,2014/12,349801297,321.11,76.25,23.75,-3.13,568123,3446625,0,-4558598,-4558598
(주)웅진,016880,2014/12,798480613,146.9,59.5,40.5,0.36,50445310,0,0,15323714,15323714
(주)웅진씽크빅,095720,2014/12,460473302,91.8,47.86,52.14,-2.42,21250419,0,25531192,17905249,17905249
(주)원림,005820,2014/12,87031322,28.79,22.35,77.65,-1.12,2755128,0,0,2017888,2017888
(주)위스컴,024070,2014/12,133064619,11.86,10.6,89.4,-5.94,12016685,0,416117,5151816,5151816
(주)윌비스,008600,2014/12,238813064,38.67,27.89,72.11,5.96,8242020,0,1099334,4133114,4133114
(주)유니드,014830,2014/12,686706658,49.69,33.19,66.81,2.35,53216756,0,0,46994769,46994769
(주)유니온,000910,2014/12,178024050,34.94,25.9,74.1,2.91,12385966,0,0,5830526,5830526
(주)유수홀딩스,000700,2014/12,270917061,53.87,35.01,64.99,-61.7,22338672,0,247279,5503110,5503110
(주)유유제약,000220,2014/03,92253472,30.4,23.31,76.69,-4.93,-1156499,0,3380457,1273294,1273294
(주)유한양행,000100,2014/12,1455736896,20.07,16.72,83.28,8.22,89778742,0,0,67141165,67141165
(주)이노션,214320,2014/12,741753924,90.84,47.6,52.4,12.69,58819582,0,0,49273937,49273937
(주)이마트,139480,2014/12,12764938597,84.78,45.88,54.12,0.54,728693015,0,143708000,656838271,656838271
(주)이수페타시스,007660,2014/12,364477052,80.03,44.45,55.55,-9.71,28337507,0,0,30258446,30258446
(주)이수화학,005950,2014/12,955135387,75.26,42.94,57.06,-16.83,-32851045,0,0,6213284,6213284
(주)이스타코,015020,2014/12,70588848,37.89,27.48,72.52,-82.37,-15968551,0,69692,-2714184,-2714184
(주)이아이디,093230,2014/12,31139361,88.4,46.92,53.08,52.66,-4206344,0,0,-5623890,-5623890
(주)이엔플러스,074610,2014/12,12188211,55.33,35.62,64.38,7.75,368732,0,0,1539093,1539093
(주)이원,017940,2014/12,2705552016,139.71,58.28,41.72,-7.71,88474649,0,17503373,80112276,80112276
(주)이월드,084680,2014/12,177530827,91.97,47.91,52.09,10.32,-5445591,0,75275,-3573488,-3573488
(주)인디에프,014990,2014/12,179769837,121.6,54.87,45.13,-5.01,6194461,0,2620170,-3098936,-3098936
(주)인바이오젠,101140,2014/12,7109775,72.39,41.99,58.01,47.65,-695947,0,0,-1275968,-1275968
(주)인스코비,006490,2014/12,24325620,13.98,12.26,87.74,98.41,-8177998,0,1021385,-5612183,-5612183
(주)인팩,023810,2014/12,116624064,53.72,34.95,65.05,0.76,9065547,0,0,3284183,3284183
(주)일신석재,007110,2014/12,81397962,47.22,32.07,67.93,3.79,2643805,0,0,91065,91065
(주)잇츠한불,226320,2014/12,154767278,92.9,48.16,51.84,361.81,121137384,0,10658432,99060817,99060817
(주)제이에스코퍼레이션,194370,2014/12,111936466,95.73,48.91,51.09,5.18,10400584,1233373,0,18936682,18936682
(주)제일기획,030000,2014/12,1205698728,65.65,39.63,60.37,-4.76,54191192,0,1482395,31477422,31477422
(주)제주은행,006220,2014/12,3463767000,1033.87,91.18,8.82,-4.25,-98793000,0,0,0,17563000
(주)제주항공,089590,2014/12,263681131,229.23,69.63,30.37,17.62,60334252,0,0,29519226,29519226
(주)조비,001550,2014/12,83262173,192.75,65.84,34.16,-10.64,471143,0,771312,879662,879662
(주)조흥,002600,2014/12,130588771,28.46,22.15,77.85,13.14,-870946,0,0,7161912,7161912
(주)종근당,185750,2014/12,573754109,73.11,42.23,57.77,0,64590673,42868918,49408453,53930224,53930224
(주)종근당바이오,063160,2014/12,165068245,35.47,26.18,73.82,6,11222959,0,0,-2641493,-2641493
(주)종근당홀딩스,001630,2014/12,136280120,0.93,0.92,99.08,244.37,-3084764,0,116552,6703806,6703806
(주)주연테크,044380,2014/12,30633860,22.17,18.15,81.85,-28.88,-4062715,0,0,-1718776,-1718776
(주)지누스,013890,2014/12,,,,,,,,,,
(주)지에스,078930,2014/12,5896182000,23.29,18.89,81.11,-23.18,168596000,0,6403000,219716000,219716000
(주)지에스글로벌,001250,2014/12,819193337,204,67.11,32.89,18.77,-108041941,0,161036,13740893,13740893
(주)지에스리테일,007070,2014/12,2880508074,71.1,41.55,58.45,5.37,366775418,0,55918000,143374462,143374462
(주)지투알,035000,2014/12,97427105,4.23,4.06,95.94,12.27,3712458,0,0,-751233,-751233
(주)진도,088790,2014/12,157177480,104.18,51.02,48.98,-20.71,5151248,0,1329943,4975162,4975162
(주)진양홀딩스,100250,2014/12,184810334,0.57,0.57,99.43,4.73,10163537,0,0,8996080,8996080
(주)진에어,272450,2014/12,126738947,322.43,76.33,23.67,23.9,32646015,0,0,16892347,16892347
(주)천일고속,000650,2014/12,62273002,34.62,25.72,74.28,5.33,4021396,0,0,2631640,2631640
(주)청호ICT,012600,2014/12,73586619,99.4,49.85,50.15,-0.69,-1298653,0,0,-11119589,-11119589
(주)체시스,033250,2014/06,97449106,186.01,65.04,34.96,-24.44,-4151887,0,0,-2293854,-2293854
(주)카카오,035720,2014/12,2755830752,11.99,10.71,89.29,-2.84,226618355,0,63592353,182518674,182518674
(주)카프로,006380,2014/12,498408333,77.06,43.52,56.48,-49.27,-34493348,0,0,-101443808,-101443808
(주)케이씨,029460,2014/12,283647330,25,20,80,5.54,32328670,0,0,31523907,31523907
(주)케이씨씨,002380,2014/12,8345235449,37.19,27.11,72.89,5.92,216690833,0,24826023,222695170,222695170
(주)케이씨티시,009070,2014/12,270808971,110.67,52.53,47.47,-3.54,13479762,0,0,7540534,7540534
(주)케이에스에스해운,044450,2014/12,494936208,168.48,62.75,37.25,17.6,39247026,0,0,22042087,22042087
(주)케이에이치필룩스,033180,2014/12,58941063,58.53,36.92,63.08,3.36,3129908,0,540742,1850961,1850961
(주)케이이씨,092220,2014/12,340155489,124.69,55.49,44.51,-18.25,-2190680,0,214239,8118335,8118335
(주)케이티,030200,2014/12,24920296000,159.43,61.45,38.55,-2.79,1568686000,183595000,2984754000,-719490000,-719490000
(주)케이티스카이라이프,053210,2014/12,670211420,53.86,35,65,3.75,127800959,0,10357792,77888873,77888873
(주)케이티씨에스,058850,2014/12,201733148,42.12,29.64,70.36,10.55,-4667040,73187,12423714,14960060,14960059
