회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]   배당금(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
성문전자(주),014910,2021/12,44330173,97216,57.63,63.44,39.34,940364,2.23,1.33,26427
성보화학(주),003080,2021/12,171947321,2359977,26.82,78.85,11.57,12066147,0.99,0.55,57746
성신양회(주),004980,2021/12,982490036,5006931,136.3,42.32,15.44,28715182,1.29,0.46,572588
성창기업지주(주),000180,2021/12,364292787,0,18.11,84.66,15.93,1020187,0.8,0.47,7501
세기상사(주),002420,2021/12,46388873,0,149.55,40.07,700.3,-1855023,1.35,0.14,17880
세방(주),004360,2021/12,795893202,4433262,40.11,71.37,7.58,47228083,0.76,0.43,620993
세방전지(주),004490,2021/12,1477894480,8043666,25.13,79.92,15.5,-2291142,1.76,0.81,1243923
세원이앤씨(주),091090,2021/12,293864348,0,71.57,58.29,-28.16,17611977,2.78,0.7,78975
세종공업(주),033530,2021/12,647153367,2705230,79.4,55.74,21.52,17837773,1.03,0.65,403528
세하(주),027970,2021/12,195333621,0,99.43,50.14,7.87,16698312,1.5,0.91,204435
솔루스첨단소재(주),336370,2021/12,248087439,3966873,61.45,61.94,6.67,25010873,34.91,11.3,134452
송원산업(주),004430,2021/12,1023314000,4800000,98.48,50.38,35.47,-31542000,1.14,0.71,837825
스틱인베스트먼트(주),026890,2021/12,244323347,5658854,25.42,79.73,42.55,-151654,4.76,1.79,56503
신대양제지(주),016590,2021/12,410318733,4508659,12.07,89.23,29.62,1435494,1.17,0.69,245039
신라교역(주),004970,2021/12,665990540,7892500,20.13,83.24,-4.86,-8245734,0.45,0.27,301585
신성통상(주),005390,2021/06,873507359,0,242.52,29.2,17.54,178949288,2.2,0.79,1199406
신세계건설(주),034300,2021/12,828998344,3400000,266.59,27.28,31.36,76930609,1.14,0.49,1256750
신송홀딩스(주),006880,2021/12,125122283,1300832,14.8,87.1,172.63,2554401,0.76,0.42,4482
신영증권(주),001720,2021/03,9522609012,33333921,649.6,13.34,10.01,-672017977,0.8,0.57,2785838
신일전자(주),002700,2021/12,122088681,1757295,47.8,67.66,12.22,7177301,2.71,1.54,193517
신풍제약(주),019170,2021/12,391380053,0,10.9,90.17,-4.03,-71794732,22.28,4.85,179784
쌍용씨앤이(주),003410,2021/12,3042617621,55250999,86.67,53.57,15.07,330145620,2.84,2.08,1142260
써니전자(주),004770,2021/12,74080390,0,9.62,91.22,-0.1,1579178,2.85,1.44,15897
씨에스윈드(주),112610,2021/12,1094616352,25302826,26.22,79.23,-6.52,-76835522,9.48,2.76,639800
씨제이(주),001040,2021/12,3187152887,77234117,13.8,87.88,24.25,115424122,1.57,1.04,205216
씨제이대한통운(주),000120,2021/12,7089102548,0,107.48,48.2,11.43,242949508,1.34,0.85,7728647
씨제이씨지브이(주),079160,2021/12,2019521793,0,408.72,19.66,0.88,-99474013,3.48,2.17,328613
씨제이씨푸드(주),011150,2021/12,133389814,0,98.76,50.31,8.78,10911065,2.94,1.75,162143
씨제이제일제당(주),097950,2021/12,10611822485,80182250,106.72,48.38,13.63,493468760,1.73,1.19,6796067
아남전자(주),008700,2021/12,159388084,0,103.37,49.17,31.88,-27633623,3.74,2.1,349124
아세아(주),002030,2021/12,433237738,5549106,7.71,92.84,4.6,10455082,0.93,0.49,21279
아세아시멘트(주),183190,2021/12,1171150466,8762585,46.05,68.47,13.26,77654855,0.82,0.38,399647
아세아제지(주),002310,2021/12,729645875,8060852,13.35,88.22,25.6,45029635,0.86,0.52,537599
아시아나아이디티(주),267850,2021/12,222135981,5550000,42.78,70.04,-10.79,5612921,2.43,1.2,174723
아시아나항공(주),020560,2021/12,12327952018,0,2282.35,4.2,15.19,1333211113,4.43,0.64,4100567
아이에스동서(주),010780,2021/12,3036486065,36612070,148.35,40.27,35.46,170055185,1.81,1.05,1262351
아주스틸(주),139990,2021/12,482606483,0,109.9,47.64,74.55,-21341518,3.8,1.62,570544
애경산업(주),018250,2021/12,427116716,5241985,24.27,80.47,-2.61,45903025,2.4,1.45,568458
애경케미칼(주),161000,2021/12,1082880685,26494752,62.04,61.71,55.45,-1950184,0.89,0.43,1116313
에스디바이오센서(주),137310,2021/12,2914623616,128045096,34.67,74.26,92.65,1230854679,3.16,1.85,2847243
에스엘(주),005850,2021/12,1733600072,23027731,29.83,77.02,14.65,211694832,1.42,0.59,1994230
에스지씨에너지(주),005090,2021/12,1559099086,21610863,174.25,36.46,565.53,107802900,1.53,0.94,465812
에스케이(주),034730,2021/12,27216975000,368286000,72.37,58.02,-20.85,320001000,1.93,1.23,2749536
에스케이가스(주),018670,2021/12,4677576369,45772735,150.26,39.96,37.63,-370332365,0.96,0.47,4998281
에스케이네트웍스(주),001740,2021/12,5680546000,26237000,177.67,36.01,1.11,503382000,0.8,0.59,8152467
에스케이디스커버리(주),006120,2021/12,1561634946,29748877,63.3,61.24,68.07,5810648,1.59,0.96,35311
에스케이디앤디(주),210980,2021/12,1740376531,19796131,170.51,36.97,18.93,-41851403,2.01,1.1,651605
에스케이렌터카(주),068400,2021/12,2858295258,0,488.98,16.98,20.09,-60707654,1.6,0.93,1037038
에스케이바이오사이언스(주),302440,2021/12,2110122672,0,31.77,75.89,311.77,536593688,16.8,5.17,929001
에스케이바이오팜(주),326030,2021/12,635569460,0,35.74,73.67,622.48,-119102284,27.93,15.71,455255
에스케이스퀘어(주),402340,2021/12,7096262000,0,,,,-6207000,,,0
에스케이씨(주),011790,2021/12,3217745322,39463964,64.44,60.81,-0.75,-87579119,4.17,1.89,552607
에스케이아이이테크놀로지(주),361610,2021/12,2605217451,0,20.16,83.22,-14.21,65273611,7.86,4.36,394855
에스케이오션플랜트(주),100090,2021/12,623025475,0,299.71,25.02,22.45,126471385,0,0,451450
에스케이증권(주),001510,2021/12,5535941991,6326000,836.95,10.67,2.09,-336504387,1.04,0.68,1018472
에스케이케미칼(주),285130,2021/12,1987149918,58770022,71.96,58.15,18.7,-35881104,5.76,1.68,1093357
에스케이텔레콤(주),017670,2021/12,26389065000,361186000,142.93,41.16,3.03,3919829000,2.43,0.36,12102830
에스케이하이닉스(주),000660,2021/12,84972544000,1058936000,44.66,69.13,36.14,17746280000,1.99,1.2,41557337
에쓰-오일(주),010950,2021/12,18653556000,326074000,167.18,37.43,62.55,1467776000,2.07,1.17,27203839
에쓰씨엔지니어링(주),023960,2021/12,99597674,0,188.66,34.64,10.7,2211276,7.72,2.32,80227
에어부산(주),298690,2021/12,1009737367,0,673.56,12.93,-7.06,-69055835,2.77,1.32,176502
에이치디씨(주),012630,2021/12,2296341996,13705000,13.77,87.89,12.69,46754680,0.47,0.29,59544
에이치디씨랩스(주),039570,2021/12,412145596,10773853,54.61,64.68,5.48,22694591,1.09,0.65,274477
에이치디씨현대산업개발(주),294870,2021/12,6368331836,39539000,114.14,46.7,-6.25,170818497,0.75,0.46,3430673
에이치디씨현대이피(주),089470,2021/12,468504563,4046000,87.12,53.44,25.35,-3439995,1,0.65,713643
에이치디한국조선해양(주),009540,2021/12,11109138358,0,3.08,97.01,13.61,71936263,1.08,0.57,195838
에이치디현대건설기계(주),267270,2021/12,2353816470,22868000,99.13,50.22,25.64,-39025732,1.23,0.58,2143145
에이치디현대에너지솔루션(주),322000,2021/12,605028500,0,89.01,52.91,33.51,37494036,1.64,0.65,559507
에이치디현대인프라코어(주),042670,2021/12,3503272219,0,221.1,31.14,33.39,243560396,3.41,1.18,3618065
에이치디현대일렉트릭(주),267260,2021/12,1938945538,0,199.79,33.36,-0.76,77759653,1.72,0.95,1554243
에이치디현대중공업(주),329180,2021/12,15078768957,0,169.55,37.1,-0.07,761916426,1.73,1.15,8303996
에이치에스디엔진(주),082740,2021/12,792388768,0,279.44,26.35,-27.84,-45903778,2.79,1.44,598748
에이치엘디앤아이한라(주),014790,2021/12,1479843178,9022724,273.82,26.75,-6.54,-30427022,0.94,0.57,1347687
에이치엘만도(주),204320,2021/12,3253030773,37522404,181.6,35.51,-3.79,28492813,3.99,2.36,2895767
에이치엘비글로벌(주),003580,2021/12,131214965,0,22.8,81.43,6.01,-257027,14.23,1.4,15517
에이치엘홀딩스(주),060980,2021/12,1903776270,19822700,87.53,53.33,25.17,65342413,0.64,0.41,710464
에이치엠엠(주),011200,2021/12,17600145000,293424000,70.95,58.5,119.55,7393911000,2.08,0.54,13664562
에이케이홀딩스(주),006840,2021/12,769013515,2609099,43.12,69.87,13.95,35910234,0.97,0.47,51865
엔에이치기업인수목적19호(주),380440,2021/12,115807983,0,,,,-50382,,,0
엔에이치엔(주),181710,2021/12,1906898705,0,10.4,90.58,11.61,165658496,1.15,0.5,324133
엔에이치투자증권(주),005940,2021/12,55828248000,331926000,763.76,11.58,-16.67,3771076000,0.67,0.53,10238650
엔피씨(주),004250,2021/12,423090665,4219168,44.16,69.37,16.62,32097431,1.62,0.46,378510
엘브이엠씨홀딩스(주),900140,2021/12,,,,,,,,,
엘아이지넥스원(주),079550,2021/12,2569030459,26153232,236.57,29.71,13.79,136515391,2.72,1.12,1820020
엘에스전선아시아(주),229640,2021/12,308681487,7254618,4.43,95.76,-81.04,-506252,1.17,0.75,6380
엘지디스플레이(주),034220,2021/12,29478122000,232580000,176.98,36.1,24.41,3297031000,1.1,0.68,28364914
엘지전자(주),066570,2021/12,29593524000,153915000,232.88,30.04,-2.31,1036470000,5,2.98,27778047
영보화학(주),014440,2021/12,172733693,1950000,9.48,91.34,-2.52,16441489,0.81,0.48,84279
영진약품(주),003520,2021/12,194095213,0,85.05,54.04,-5.95,8367764,14.89,7.1,196067
영풍제지(주),006740,2021/12,209539375,702893,58.77,62.99,22.88,11872163,2.24,0.94,120614
영화금속(주),012280,2021/12,211560373,0,247.65,28.76,31.29,-11256153,2.77,1.23,235524
우리종합금융(주),010050,2021/12,5140842713,17482687,758.01,11.65,17.03,-168659289,1.82,0.78,296454
웰바이오텍(주),010600,2021/12,71816066,0,155.6,39.12,33.96,-5949170,9.5,3.13,21746
유니온머티리얼(주),047400,2021/12,169933986,1470000,90.05,52.62,25.72,4716508,2.58,1.29,117652
유니퀘스트(주),077500,2021/12,364310534,7983138,75.21,57.07,46.81,18000079,2.29,1.24,585700
유성기업(주),002920,2021/12,286711940,3077700,41.31,70.77,14.27,5357885,0.57,0.36,275543
유안타증권(주),003470,2021/12,14078579068,37629034,850.09,10.53,-14.23,-89419677,0.78,0.44,2295890
유엔젤(주),072130,2021/12,60379664,0,16.3,85.98,7.63,2407953,1.6,0.95,28728
유진투자증권(주),001200,2021/12,8706300453,13137480,818.61,10.89,-12.14,171504085,0.53,0.36,1157859
유화증권(주),003460,2021/12,734694870,8031140,51.22,66.13,7.33,17789905,0.49,0.34,22253
율촌화학(주),008730,2021/12,654338650,12400000,92.05,52.07,2.81,31847176,2.38,1.48,512576
이건산업(주),008250,2021/12,254279668,2137905,152.26,39.64,-5.29,-5784279,1.95,0.93,146269
이구산업(주),025820,2021/12,323941424,1672039,163.99,37.88,64.76,-9961240,1.54,0.49,334357
이연제약(주),102460,2021/12,475034476,4563189,93.99,51.55,9.82,11496446,5.92,1.22,142801
이화산업(주),000760,2021/12,97099789,0,37.53,72.71,19.73,-888044,0.97,0.57,50004
인지컨트롤스(주),023800,2021/12,371905271,2203907,98.72,50.32,6.41,13834628,2.44,1.1,331623
인천도시가스(주),034590,2021/12,362058262,5152499,87.34,53.38,-0.13,40566450,0.75,0.57,503808
인터지스(주),129260,2021/12,349128425,2821413,85.68,53.86,29.83,2967846,0.89,0.49,543202
일동제약(주),249420,2021/12,689903318,0,353.97,22.03,-0.32,-11121411,10.72,3.24,559145
일동홀딩스(주),000230,2021/12,270112999,1129209,52.36,65.64,7.46,1020799,1.29,0.81,18185
일성건설(주),013360,2021/12,378884167,1620746,244.92,28.99,22.11,12276651,4.02,0.57,416034
일성신약(주),003120,2021/12,371382501,1150326,7.36,93.14,3.67,5704073,0.72,0.55,42090
일신방직(주),003200,2021/12,636041114,6792243,26.02,79.35,41.07,-14699972,0.63,0.39,414427
일양약품(주),007570,2021/12,371760845,3741179,98.76,50.31,7.34,49815895,8.81,3.5,230266
일정실업(주),008500,2021/12,47335191,0,79.74,55.64,0.52,-2829892,1.73,0.6,30944
일진다이아몬드(주),081000,2021/12,300545576,5679252,21.3,82.44,23.09,-3060583,3.25,1.73,61608
일진디스플레이(주),020760,2021/12,122549054,0,667.88,13.02,37.93,-26920873,15.06,4.87,93361
일진전기(주),103590,2021/12,830355028,3707227,160.5,38.39,31.99,5684516,1.05,0.38,928724
일진하이솔루스(주),271940,2021/12,343543080,0,11.85,89.41,3.67,15202050,0.93,0.47,117691
일진홀딩스(주),015860,2021/12,274823547,6898000,8.98,91.76,24.74,4358678,1.93,0.98,8437
자이에스앤디(주),317400,2021/12,540034517,7756504,77.62,56.3,22.32,106575284,1.74,1.01,435731
자화전자(주),033240,2021/12,419071823,0,47.26,67.91,18.16,18956605,1.79,0.89,294303
전방(주),000950,2021/12,383061566,0,166.79,37.48,27.66,-2239938,0.54,0.34,133745
제이더블유생명과학(주),234080,2021/12,215979644,7742277,67.94,59.54,-8.08,28075210,3.19,1.85,164109
제이더블유중외제약(주),001060,2021/12,553126253,7351968,168.1,37.3,10.91,18920738,4.69,2.62,601815
제이더블유홀딩스(주),096760,2021/12,392994243,6010575,107.54,48.18,-5.36,12495786,2.36,1.19,84127
제이준코스메틱(주),025620,2021/12,72166337,0,17.37,85.2,-43.95,598384,2.44,0.82,14587
제일약품(주),271980,2021/12,409559304,948008,130.32,43.42,1.36,27959040,5.43,2.51,701637
제일연마공업(주),001560,2021/12,92112560,1994679,14.82,87.09,8.05,1382292,1.29,0.89,68746
제일파마홀딩스(주),002620,2021/12,522165554,997823,23.3,81.1,-30.02,-2311660,1.01,0.55,11918
조광페인트(주),004910,2021/12,348252791,1011300,97.05,50.75,18.7,-4459996,0.8,0.44,233242
조광피혁(주),004700,2021/12,440910560,1065877,16.96,85.5,7.12,-18509093,1.26,0.9,104249
조선내화(주),000480,2021/12,941064678,14400000,64.01,60.97,-0.43,28586679,0.8,0.55,439437
조선선재(주),120030,2021/12,139548941,1520751,10.39,90.58,14.51,10043888,1.99,0.95,68156
조일알미늄(주),018470,2021/12,347937580,0,108.51,47.96,40.26,-28053513,2.35,0.34,466933
중소기업은행,024110,2021/12,368177498000,621992000,1338.59,6.95,-8.38,-6392472000,0.37,0.25,14946682
지에스건설(주),006360,2021/12,12829912597,110355564,165.32,37.69,-12.32,841666208,0.9,0.65,7795915
지엠비코리아(주),013870,2021/12,421799780,1525782,92.31,52,18.77,4292433,0.87,0.47,475822
진양산업(주),003780,2021/12,57127927,1950000,45.46,68.75,23.79,5944764,3.48,1.38,57576
진양폴리우레탄(주),010640,2021/12,47379923,1500000,61.13,62.06,43.8,4795010,2.56,1.09,50993
진양화학(주),051630,2021/12,33655064,0,32.54,75.45,-19.64,-2196632,3.31,1.57,34785
진원생명과학(주),011000,2021/12,232330454,0,12.65,88.77,-4.34,-22264842,12.86,2.38,34221
진흥기업(주),002780,2021/12,334617162,0,95.74,51.09,17.76,51376718,3.86,1.64,444245
참엔지니어링(주),009310,2021/12,111242964,0,141.51,41.41,-16.37,-5799790,2.37,1.3,90284
컨버즈(주),109070,2021/12,31654289,0,200.95,33.23,89.29,-982366,6.24,6.24,31858
케이비아이동국실업(주),001620,2021/12,392212189,0,129.15,43.64,13.91,7497456,0.77,0.34,361613
케이씨그린홀딩스(주),009440,2021/12,158028172,1548748,25.21,79.87,-10.67,6878970,1.25,0.73,12811
케이씨코트렐(주),119650,2021/12,355567197,0,718.48,12.22,8.9,58139000,4.71,2.02,330156
케이알모터스(주),000040,2021/12,92593997,0,147.15,40.46,-16.08,-2985101,4.16,2.13,16967
케이지모빌리티(주),003620,2021/12,1857761967,0,0,0,-17.49,25805999,0,0,2417231
케이지케미칼(주),001390,2021/12,328113538,6897974,57.48,63.5,11.64,14714772,3.14,1.48,160140
케이카(주),381970,2021/12,550023979,36064900,99.67,50.08,43.78,6866255,2.45,1.18,1902394
케이피엑스케미칼(주),025000,2021/12,699885170,10699247,33.93,74.66,35.28,9674205,0.74,0.49,776205
케이피엑스홀딩스(주),092230,2021/12,527206325,8845220,4.25,95.92,68.74,-41152575,0.71,0.47,131413
코리안리재보험(주),003690,2021/12,12875853932,53691000,403.09,19.88,-3.89,664417584,0.51,0.36,10785913
코스맥스(주),192820,2021/12,932063351,6240114,129.99,43.48,11.46,89718548,3.88,2.31,853145
코스맥스비티아이(주),044820,2021/12,472500141,2484258,76.38,56.7,24.66,8190506,0.79,0.45,89671
코스모신소재(주),005070,2021/12,348482657,0,69.62,58.96,49.76,26043953,8.16,2.5,305893
코스모화학(주),005420,2021/12,351543291,0,177.47,36.04,50.25,219103,5.12,2.22,169478
코오롱글로벌(주),003070,2021/12,2388512681,10189174,256.15,28.08,11.2,172392656,1.43,0.75,4228724
코오롱인더스트리(주),120110,2021/12,4319882810,39502381,95.36,51.19,16.84,233699813,1.62,0.57,3407793
코오롱플라스틱(주),138490,2021/12,368803658,5510000,65.55,60.41,38,13956784,4.26,0.8,405229
코웨이(주),021240,2021/12,3240649063,90694531,95.35,51.19,8.57,321321105,4.26,3.05,2814648
쿠쿠홀딩스(주),192400,2021/12,629624205,21754870,12.28,89.06,31.65,32384287,9.56,1.17,34918
쿠쿠홈시스(주),284740,2021/12,749374580,14574547,27.15,78.64,16.05,79281139,2.06,1.45,653201
키움증권(주),039490,2021/12,37944064918,104778225,900.3,10,30.77,-2588802455,1.27,0.73,5027613
태경산업(주),015890,2021/12,203387845,7625616,16.96,85.5,27.25,21173022,1.45,0.92,132738
태경케미컬(주),006890,2021/12,158006475,2493458,13.69,87.96,14.28,12999292,1.89,0.97,52056
태광산업(주),003240,2021/12,4080349706,1473000,21.17,82.53,46.95,240326366,0.44,0.26,2197779
태림포장(주),011280,2021/12,547393133,3441956,80.26,55.48,27.2,20257831,1.58,0.91,658313
태양금속공업(주),004100,2021/12,355939862,215119,268.24,27.16,9.64,-2957568,1.13,0.46,297669
태원물산(주),001420,2021/12,37439041,403321,19.49,83.69,-9.95,621666,1.6,0.98,14713
태평양물산(주),007980,2021/12,676293215,0,217.26,31.52,11.92,-42752099,0.8,0.41,611333
텔코웨어(주),078000,2021/12,122189678,2813316,11.69,89.53,-4.34,9864304,1.3,1.03,34822
티와이엠(주),002900,2021/12,506983761,2920400,106.3,48.47,14.26,15310901,1.71,0.85,442515
티케이지휴켐스(주),069260,2021/12,923798220,38370877,32.69,75.37,45.1,83249929,1.9,1.32,861205
파미셀(주),005690,2021/12,95814779,0,46.61,68.21,34.81,-5222200,18.73,11.13,50894
팜젠사이언스(주),004720,2021/12,163255356,0,110.2,47.57,13.72,7912905,3.74,1.7,109866
팬오션(주),028670,2021/12,6343764000,53457000,79.07,55.84,93.51,766071000,1.37,0.68,4069219
퍼스텍(주),010820,2021/12,185612511,0,327.64,23.38,3.5,-6873596,3.48,2.15,136697
페이퍼코리아(주),001020,2021/12,366070645,0,1504.19,6.23,-10.26,-23288455,5.14,2.28,231888
평화산업(주),090080,2021/12,217075584,0,708.07,12.38,24.78,10056855,5.93,2.27,422457
평화홀딩스(주),010770,2021/12,153372317,2078999,50.58,66.41,-7.37,3050313,1.04,0.51,15314
포스코스틸리온(주),058430,2021/12,566959274,6000000,79.46,55.72,52.72,34950599,1.72,0.32,1328999
포스코홀딩스(주),005490,2021/12,64242758956,378128000,31.01,76.33,50.59,4780338457,0.75,0.44,39920201
프레스티지바이오파마,950210,2021/06,605328448,0,4.95,95.28,0,-14358496,1.05,0.47,0
피아이첨단소재(주),178920,2021/12,472959622,32009291,45.13,68.9,15.31,88555530,7.1,4.4,301869
하나제약(주),293480,2021/12,303497254,8822738,20.48,83,10.77,25655058,2.21,1.4,196407
하이트진로(주),000080,2021/12,3431331129,55882769,208.93,32.37,-3.52,615976334,3.14,2.22,1977100
하이트진로홀딩스(주),000140,2021/12,1623725365,9849616,60.14,62.44,12.29,18142951,0.47,0.27,40215
한국가스공사(주),036460,2021/12,41031612568,234136000,452.57,18.1,30.76,-2742916229,0.7,0.4,26156772
한국공항(주),005430,2021/12,378981468,0,30.92,76.39,17.21,16078266,0.65,0.41,329587
한국내화(주),010040,2021/12,318433534,1240299,26.02,79.35,7.04,8136691,0.79,0.44,218026
한국단자공업(주),025540,2021/12,977861147,4641750,29.76,77.07,19.01,24364504,1.56,0.85,907662
한국무브넥스(주),010100,2021/12,450396553,1586977,118.61,45.74,11.47,20853146,0.65,0.35,626502
한국석유공업(주),004090,2021/12,273187733,1351266,76.01,56.81,15.42,-143061,30.57,0.85,275881
한국수출포장공업(주),002200,2021/12,325881642,2679180,26.06,79.33,20.61,16390426,0.55,0.32,314181
한국쉘석유(주),002960,2021/12,165711580,24700000,51.26,66.11,20.49,24681582,4.58,3.74,241388
한국앤컴퍼니(주),000240,2021/12,2959395756,56960430,10.06,90.86,843.01,49771062,0.84,0.51,604889
한국유나이티드제약(주),033270,2021/12,380032751,5492002,26.38,79.13,2.36,44085211,4.19,2.5,221040
한국자산신탁(주),123890,2021/12,964064318,26920752,26.42,79.1,-23.19,139565087,0.91,0.63,167799
한국전력공사(주),015760,2021/12,115578517000,0,145.67,40.71,2.88,-1272642000,0.38,0.28,59660600
한국전력기술(주),052690,2021/12,705042790,9054354,37.31,72.83,0.33,-16270095,9.45,1.34,433127
한국주강(주),025890,2021/12,50194780,0,78.87,55.91,33.71,-3877285,3.46,0.61,45310
한국주철관공업(주),000970,2021/12,299783110,8604552,16.32,85.97,0,30613421,1.07,0.75,119747
한국지역난방공사,071320,2021/12,6515078298,9228259,257.35,27.98,20.86,414148865,0.32,0.24,2536798
한국철강(주),104700,2021/12,908707498,9706131,25.83,79.47,39.99,52059222,0.9,0.42,886650
한국콜마(주),161890,2021/12,993241288,9495690,57.07,63.66,3.88,11402502,2.35,1.37,632824
한국콜마홀딩스(주),024720,2021/12,531375060,4527409,42.86,70,-3.24,-45423726,1.81,0.98,34095
한국타이어앤테크놀로지(주),161390,2021/12,6620616160,85392127,40.57,71.14,1.85,113498539,1.55,1,2915222
한국투자금융지주(주),071050,2021/12,7214352431,359489000,45.38,68.79,30.68,505961076,1.62,1,350184
한국항공우주산업(주),047810,2021/12,5794631718,19495021,349.68,22.24,-9.38,443749197,6.11,3.86,2548320
한국화장품(주),123690,2021/12,33405768,0,24.72,80.18,-15.57,-3415317,8.92,5.08,14797
한미반도체(주),042700,2021/12,417730227,29675926,25.31,79.8,45.36,51877652,6.89,2.79,371741
한미사이언스(주),008930,2021/12,600639549,13190733,16.4,85.91,2.19,10672588,13.06,6.67,36331
한미약품(주),128940,2021/12,1458248173,5992225,166.7,37.49,5.11,135502216,10.56,6.15,917018
한성기업(주),003680,2021/12,199923900,0,348.72,22.29,-5.49,-8360394,1.38,0.73,251529
한세실업(주),105630,2021/12,1041016491,19619735,118.01,45.87,-2.23,-160549224,2.48,1.32,1620351
한세엠케이(주),069640,2021/12,94591821,0,59.9,62.54,-9.2,7269487,3.42,0.68,149296
한세예스24홀딩스(주),016450,2021/12,181622635,9815447,69.55,58.98,-2.91,9617053,5.78,2.69,19206
한솔로지스틱스(주),009180,2021/12,182346348,1648244,215.83,31.66,50.17,24534638,3.25,1.27,514676
한솔제지(주),213500,2021/12,1808010624,9511000,158.47,38.69,9.77,114342721,0.65,0.45,1627789
한솔테크닉스(주),004710,2021/12,498657599,0,106.97,48.32,-8.67,-20053190,1.58,0.73,615654
한솔피엔에스(주),010420,2021/12,96874253,512325,107.94,48.09,5.1,-11019365,1.6,0.81,257321
한솔홀딩스(주),004150,2021/12,451662392,5041000,3.86,96.29,11.4,13708663,0.49,0.32,29323
한신공영(주),004960,2021/12,1854652674,4051032,180.92,35.6,-13.89,-77796944,0.52,0.26,1291893
한신기계공업(주),011700,2021/12,101589085,1385368,14.42,87.4,6.71,1308084,1.93,0.59,53377
한양증권(주),001750,2021/12,1633398450,11904907,277.8,26.47,83.21,-71389082,0.63,0.29,874166
한온시스템(주),018880,2021/12,4701205491,48030159,310.7,24.35,6.75,335352012,12.89,8.2,2860879
한올바이오파마(주),009420,2021/12,198274030,0,21.32,82.43,14.66,829935,14.69,6.77,101594
한일시멘트(주),300720,2021/12,1879190133,36009058,48.07,67.53,7.87,89001832,1.41,0.09,907533
한일철강(주),002220,2021/12,328204089,1217687,89.34,52.81,59.87,-3068013,0.65,0.29,237773
한일현대시멘트(주),006390,2021/12,596793705,21329442,84.08,54.32,18.76,32558935,2.63,1.65,396984
한일홀딩스(주),003300,2021/12,1071747971,17865783,45.92,68.53,86.15,31656758,0.63,0.42,33361
한전산업개발(주),130660,2021/12,158991440,6454800,92.53,51.94,-2.88,16726700,8.04,1.83,312705
한전케이피에스(주),051600,2021/12,1420704555,53955000,28.1,78.07,5.89,133160131,2.18,1.15,1375668
한화생명보험(주),088350,2021/12,129504952098,0,1170.96,7.87,-2.85,4543434643,0.4,0.2,16684786
한화손해보험(주),000370,2021/12,20189421459,0,1260.45,7.35,-0.71,1315867144,0.45,0.26,7758317
한화솔루션(주),009830,2021/12,15310059703,0,95.22,51.23,29.36,629439549,1.46,0.78,7395685
한화시스템(주),272210,2021/12,3914612903,29918922,72.49,57.97,28.04,340510248,1.78,1.05,2089501
한화에어로스페이스(주),012450,2021/12,5140204463,35398588,145.84,40.68,15.55,322192636,1.94,0.98,1224760
한화투자증권(주),003530,2021/12,10989358820,43824078,490.61,16.93,-31.23,-856341358,1.01,0.26,1860707
해성디에스(주),195870,2021/12,477505807,10200000,61.2,62.03,42.86,57332582,3.21,1.4,655373
해태제과식품(주),101530,2021/12,610932884,5303532,141.62,41.39,-2.29,58876415,1.38,0.88,536006
핸즈코퍼레이션(주),143210,2021/12,572108184,240295,155.04,39.21,-11.89,-85191905,0.96,0.49,435819
현대건설(주),000720,2021/12,13291471000,67499000,121.31,45.19,9.94,1120177000,1.17,0.71,10246315
현대글로비스(주),086280,2021/12,10057010595,142500000,109.01,47.85,36.12,959004449,1.91,1.17,17572702
현대로템(주),064350,2021/12,4034258239,0,228.86,30.41,5.1,23203837,2.61,1.65,2814065
현대모비스(주),012330,2021/12,32576208000,273154000,32.54,75.45,19.06,2281937000,1.59,0.87,27328555
현대비앤지스틸(주),004560,2021/12,764489160,1524359,53.89,64.98,25.73,18360990,0.88,0.31,854952
현대약품(주),004310,2021/11,163857417,836351,89.21,52.85,5.14,5132209,4.87,2.16,139803
현대엘리베이터(주),017800,2021/12,2277955402,32652153,98.58,50.36,3.53,135766941,2.18,1.47,1544984
현대오토에버(주),307950,2021/12,2161447198,19196181,63.94,61,40.91,155931370,4.19,2.4,1684953
현대위아(주),011210,2021/12,5752505000,18593000,83.65,54.45,14.33,169826000,1.04,0.5,6385921
현대자동차(주),005380,2021/12,79758300000,1040399000,51.42,66.04,9.76,5664421000,1.69,1.11,55605120
현대제철(주),004020,2021/12,34181265225,131545739,92.39,51.98,28.41,1636437625,0.49,0.29,19991487
현대차증권(주),001500,2021/12,7965488000,28313910,587.14,14.55,1.49,772626000,0.59,0.39,838429
현대코퍼레이션(주),011760,2021/12,1185688081,7207000,230.31,30.27,38.23,-302553846,0.87,0.56,2876687
현대코퍼레이션홀딩스(주),227840,2021/12,236403617,4410851,19.65,83.58,-14.36,13684122,0.89,0.54,110497
현대해상화재보험(주),001450,2021/12,52290861260,116053460,969.47,9.35,6.46,1113835441,0.55,0.38,18681664
호전실업(주),111110,2021/12,207693485,2233001,90.86,52.39,22.89,23855604,1.42,0.74,318108
