회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]   배당금(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
다올투자증권(주),030210,2011/03,1655232794,12666000,249.93,28.58,81.88,-455965037,0.95,0.49,284369
대동전자(주),008110,2011/03,117812427,0,11.77,89.47,-3.01,4096839,0.37,0.26,21192
대림비앤코(주),005750,2011/12,231366638,1500000,56.37,63.95,8.43,-12211850,0.22,0.15,88522
대림통상(주),006570,2011/12,253155407,1827000,71.2,58.41,1.02,1597789,0.57,0.37,143241
대상(주),001680,2011/12,1239159593,3615527,140.91,41.51,15.85,50350517,1.18,0.48,1392913
대상홀딩스(주),084690,2011/12,390256195,5578038,7.11,93.36,21.45,4809369,0.46,0.27,7810
대성산업(주),128820,2011/12,2272495000,0,224.38,30.83,0,63602927,0.44,0.22,1262535
대성에너지(주),117580,2011/12,582204879,8250000,120.12,45.43,12.91,50714125,1.56,0.51,877971
대성홀딩스(주),016710,2011/12,345500735,3217892,49.02,67.1,46.78,1010532,1.23,0.44,41109
대신증권(주),003540,2011/03,9561223234,59768351,463.73,17.74,28.27,312880964,0.96,0.72,4188383
대영포장(주),014160,2011/12,225413474,0,126.19,44.21,35.31,-3823052,0.51,0.32,228641
대우전자부품(주),009320,2011/12,35343656,0,104.89,48.81,1.91,-2439571,4.89,1.42,17299
대우조선해양(주),042660,2011/12,14421590004,0,235.9,29.77,-4.21,-30954794,2.17,0.89,12217734
대원강업(주),000430,2011/12,654293873,6704236,104.52,48.89,22.41,30314994,1.62,0.8,720125
대원전선(주),006340,2011/12,212709194,0,218.22,31.42,16.81,31129406,1.01,0.51,480690
대원제약(주),003220,2011/12,139669778,1275784,34.29,74.46,-4.68,18036286,1.09,0.61,137929
대원화성(주),024890,2011/12,102432492,0,155.23,39.18,6.5,-157745,1.27,0.53,115754
대창단조(주),015230,2011/12,121305662,2000000,79.03,55.86,28.45,26120987,1.47,0.72,338129
대한방직(주),001070,2011/12,281588815,0,199.92,33.34,-0.95,-6558691,0.45,0.25,286063
대한유화(주),006650,2011/12,1246128334,9264150,64.97,60.62,10.72,25702821,1.54,0.54,2016393
대한전선(주),001440,2011/12,2712171919,0,678.84,12.84,-4.63,191622,3.79,1.18,2578240
대한제강(주),084010,2011/12,734861161,2205313,122.22,45,12.93,871845,0.84,0.37,902417
대한제당(주),001790,2011/12,1020285652,2755464,147.76,40.36,6.54,-21263131,1.24,0.38,1243820
대한제분(주),001130,2011/12,663321728,5338918,20.99,82.65,2.3,9563824,0.58,0.4,349708
대한해운(주),005880,2011/12,1661944327,0,3675.44,2.65,-64.97,-16637497,14.68,2.02,757150
대한화섬(주),003830,2011/12,467635475,842479,34.11,74.56,33.41,2144206,0.48,0.28,234502
덕양산업(주),024900,2011/12,254048937,16001664,272.5,26.85,39.98,22624915,1.57,0.47,814690
동국제강(주),001230,2011/12,7880233406,45434000,177.65,36.02,12.1,-75928244,1.09,0.44,5909399
동부건설(주),005960,2011/12,1885868551,0,354.08,22.02,-34.21,186437820,0.64,0.26,1417257
동성제약(주),002210,2011/12,124794607,529740,106.7,48.38,9.06,-2476731,0.63,0.36,78442
동아쏘시오홀딩스(주),000640,2011/12,1236760040,11128359,68.86,59.22,7.14,113019098,2.05,1.32,907294
동양생명보험(주),082640,2011/03,12908843687,47723000,1046.2,8.72,19.41,548379041,1.54,1.17,4067587
동양철관(주),008970,2011/12,194025733,0,76.6,56.62,1.87,637127,2.76,0.56,204399
동양피스톤(주),092780,2011/12,,,,,,,,,190038
동원금속(주),018500,2011/03,238271702,1339494,555.58,15.25,31.56,37397046,2.42,0.48,192299
동원산업(주),006040,2011/12,879845166,10089600,85.22,53.99,9.8,62833450,1.52,1,628948
동원수산(주),030720,2011/12,95892376,1531756,140.42,41.59,8.8,3182113,2.54,0.62,113892
동원시스템즈(주),014820,2011/12,427359817,0,364.06,21.55,5.95,9060619,2.3,1.2,462690
동일산업(주),004890,2011/12,371750736,3542333,29.77,77.06,5.59,42627164,0.73,0.45,511056
동일제강(주),002690,2011/12,146187433,0,62.15,61.67,0,-68199,0,0,148162
동화약품(주),000020,2011/12,339431477,2793123,47.82,67.65,8.96,46244032,0.82,0.49,234562
두산에너빌리티(주),034020,2011/12,10435857766,66773000,186.33,34.92,8.43,-151316519,2.9,1.64,6669497
디씨엠(주),024090,2011/12,155110000,6054000,22.25,81.8,13.46,10439000,1.77,0.73,174851
디아이동일(주),001530,2011/12,709438281,2528300,45.26,68.84,21.1,-1259747,0.32,0.2,295953
디에스알(주),155660,2011/12,117710834,0,67.44,59.72,0,22351612,0,0,159249
디에스알제강(주),069730,2011/12,204273623,432000,103.91,49.04,8.53,-3890799,0.76,0.45,160021
디엘(주),000210,2011/12,9545399353,4050000,119,45.66,13.31,556783864,1.27,0.62,7187410
디엘건설(주),001880,2011/12,597753797,0,684.62,12.75,12.08,106956191,0.95,0.29,516011
디와이(주),013570,2011/12,414435419,6205364,77.62,56.3,25.64,33859878,2.94,1.51,595404
롯데관광개발(주),032350,2011/12,220028621,0,150.81,39.87,13.93,720912,3.16,1.81,44177
롯데렌탈(주),089860,2011/12,1369927178,3910789,455.2,18.01,84.14,-122813281,0,0,626133
롯데손해보험(주),000400,2011/03,2955899685,0,1365.61,6.82,0.89,451842351,1.85,1.4,2164553
롯데쇼핑(주),023530,2011/12,22842330054,43565061,72.85,57.85,13.77,1202747580,1.24,0.7,15181722
롯데에너지머티리얼즈(주),020150,2011/12,441902966,1960000,34.07,74.59,3.22,-30544679,4.67,1.34,308007
롯데정밀화학(주),004000,2011/12,1399557927,16529890,28.92,77.57,18.02,155839603,2.19,0.96,1333620
롯데지주(주),004990,2011/12,3733217138,5629600,45.53,68.71,7.79,120548271,1.06,0.74,1521967
롯데칠성음료(주),005300,2011/12,3491152247,4078000,63.22,61.27,20.61,113699980,1.07,0.62,1564311
롯데케미칼(주),011170,2011/12,8279107535,55755000,62.64,61.48,17.73,1367894302,3.01,1.38,8463484
롯데하이마트(주),071840,2011/12,2767114867,20774787,93.74,51.61,11.61,297341911,1.45,0.77,3400328
만호제강(주),001080,2011/06,242372805,805030,22.32,81.75,12.48,2939102,0.42,0.32,216531
명문제약(주),017180,2011/12,167007576,806573,113.95,46.74,14,-25461,1.18,0.48,115039
명신산업(주),009900,2011/12,93062754,0,281.25,26.23,74.9,7229175,0,0,88967
무림페이퍼(주),009200,2011/12,951984333,8321862,170.02,37.03,-5.8,30611113,1.09,0.31,629138
무림피앤피(주),009580,2011/12,1213818971,15590945,122.96,44.85,49.37,-143066452,2.05,0.55,462978
문배철강(주),008420,2011/12,129650251,970480,59.17,62.82,17.96,-3894162,0.73,0.43,141816
미래산업(주),025560,2011/12,125601400,0,150.11,39.98,-8.55,-1179885,5.01,1.98,73769
미래에셋생명보험(주),085620,2011/03,14106808990,0,2194.29,4.36,0,959603278,0,0,3291890
미래에셋증권(주),006800,2011/03,19206559000,79517000,600.51,14.28,-23.76,714419000,2.35,1.42,0
미원상사(주),002840,2011/12,124382606,511492,54.97,64.53,22.14,10122977,1.5,0.86,132396
미원홀딩스(주),107590,2011/12,117655091,0,29.01,77.51,11.82,12808978,1.34,0.8,204395
미원화학(주),134380,2011/12,73108213,0,,,,12462010,,,121173
미창석유공업(주),003650,2011/12,194067727,3446944,30.88,76.4,17.21,-2843819,0.74,0.5,397740
백광산업(주),001340,2011/12,406572542,1371381,103.04,49.25,6.24,22903092,0.81,0.47,373322
범양건영(주),002410,2011/12,302947159,0,2230.05,4.29,-52.77,-11831769,4.55,0.72,149700
보해양조(주),000890,2011/12,235698398,0,305.24,24.68,0.4,18193497,14.29,6.44,126181
부광약품(주),003000,2011/03,251539303,12993754,26.55,79.02,5.74,33671477,2.97,1.81,180621
부국증권(주),001270,2011/03,647839669,10369868,72.94,57.82,45.96,208847297,0.83,0.58,312077
부국철강(주),026940,2011/12,144303661,1500000,43.83,69.52,-5.82,-8582311,0.63,0.35,279495
부산산업(주),011390,2011/12,44099882,0,47.78,67.67,37.79,-1488861,0.77,0.39,21645
부산주공(주),005030,2011/12,214468630,828856,368.37,21.35,14.24,8215164,1.04,0.42,178798
비케이탑스(주),030790,2011/12,113784621,596511,173.5,36.56,-8.25,2944635,1.26,0.58,159914
사조동아원(주),008040,2011/12,552370748,1253785,183.11,35.32,6.18,-29942710,1.44,0.81,433926
사조산업(주),007160,2011/12,493207689,989000,153.99,39.37,9.63,-24400785,1.74,1.13,412536
사조씨푸드(주),014710,2011/12,250120764,0,142.19,41.29,27.76,15446105,0,0,280805
삼부토건(주),001470,2011/12,1534459173,0,703.19,12.45,-28.65,-424796306,1,0.21,595682
삼성SDI(주),006400,2011/12,7232988119,67333747,31.9,75.82,14.03,45894002,1.89,0.89,4539033
삼성공조(주),006660,2011/12,207868875,521235,31.35,76.13,10.41,10764638,0.45,0.31,108886
삼성물산(주),028260,2011/12,5907999507,0,56.53,63.88,21.73,171803607,0,0,2687237
삼성생명보험(주),032830,2011/03,146482146000,400000000,849.1,10.54,-6.63,6694879000,1.63,1.29,26177817
삼성에스디에스(주),018260,2011/12,3736878603,18057515,31.8,75.87,8.99,338467258,0,0,3952470
삼성엔지니어링(주),028050,2011/12,4257380132,110872086,228.63,30.43,69.58,-27137015,9.77,5.74,8138208
삼성전기(주),009150,2011/12,5008746496,58244240,53.35,65.21,11.9,325193328,3.39,1.45,4064238
삼성전자(주),005930,2011/12,117457591000,752195000,32.12,75.69,7.63,17266913000,2.14,1.33,120815977
삼성제약(주),001360,2011/12,87524733,0,161.71,38.21,12.32,-1647520,1.34,0.36,44079
삼성중공업(주),010140,2011/12,16047569783,108365993,248.44,28.7,2.2,1368525454,2.61,1.2,13358611
삼성증권(주),016360,2011/03,14602021587,80880981,427.14,18.97,-0.14,530039745,2.56,1.33,2501599
삼성카드(주),029780,2011/12,16123040439,85723679,160.85,38.34,-11.41,-1296926295,1.31,0.79,3117576
삼성화재해상보험(주),000810,2011/03,32271789989,174745000,387.35,20.52,13.44,2197207111,1.96,1.34,15942938
삼아알미늄(주),006110,2011/12,185399645,1100000,70.94,58.5,2.66,-4780461,4.27,0.23,158084
삼양식품(주),003230,2011/12,303746764,1129892,105.41,48.68,8.12,22601882,2.93,0.78,294745
삼양통상(주),002170,2011/12,246470384,2250000,20.18,83.21,35.78,4979590,0.36,0.29,158953
삼영무역(주),002810,2011/12,212805486,1011017,29,77.52,10.72,2702388,0.7,0.48,277132
삼영전자공업(주),005680,2011/12,415942323,4000000,8.43,92.23,4.57,32754439,0.68,0.39,259284
삼익티에이치케이(주),004380,2011/12,266473667,6210000,130.06,43.47,-8.88,55411348,2.38,1.03,276549
삼일제약(주),000520,2011/12,122074662,782034,77.78,56.25,-5.52,-133516,0.51,0.37,93035
삼정펄프(주),009770,2011/12,161284262,1919854,27.57,78.39,15.67,18160478,0.63,0.41,163947
삼진제약(주),005500,2011/12,208103870,2862992,73.59,57.61,0.67,12670312,1.41,0.79,201756
삼호개발(주),010960,2011/12,201716106,1662500,73.67,57.58,4.63,7685670,0.74,0.36,183377
삼화왕관(주),004450,2011/12,122671950,2046145,25.32,79.8,10.24,10135891,0.58,0.39,91290
삼화전기(주),009470,2011/12,121435798,330691,296.01,25.25,-8.75,4256071,1.79,0.76,143450
삼화전자공업(주),011230,2011/12,89375540,0,171.19,36.87,8.73,1479619,0.77,0.42,41958
삼화콘덴서공업(주),001820,2011/12,119711128,513044,157.25,38.87,-10.21,10513558,2.94,1.16,119786
삼화페인트공업(주),000390,2011/12,380612963,5115304,84.84,54.1,2.44,32370086,0.5,0.35,393079
상신브레이크(주),041650,2011/12,166286126,2364928,123.25,44.79,13.7,16659747,1.98,0.95,219214
새론오토모티브(주),075180,2011/12,158224527,3593379,29.35,77.31,17.48,16231336,1,0.59,120234
샘표(주),007540,2011/12,237266861,1111000,40.76,71.04,15.62,479562,0.68,0.37,226284
서울도시가스(주),017390,2011/12,1291398802,4879901,98.68,50.33,5.96,73095800,0.45,0.35,1688505
서울식품공업(주),004410,2011/12,45917807,0,105.83,48.58,-17.21,-1497155,1.8,0.9,36340
선도전기(주),007610,2011/12,97203365,446725,38.81,72.04,41.7,-636345,0.81,0.44,64159
성문전자(주),014910,2011/12,48186413,371125,48.39,67.39,11.77,3183132,1.64,0.77,62242
성보화학(주),003080,2011/12,100586249,1201200,16.98,85.48,16.98,3398188,0.64,0.47,41203
성신양회(주),004980,2011/12,1142661499,0,237.28,29.65,-9.78,-9331542,0.32,0.14,467570
성창기업지주(주),000180,2011/12,85888946,2887580,4.21,95.96,23.78,1769584,1.21,0.68,13602
세기상사(주),002420,2011/12,51585446,0,69.48,59,-6.18,-461340,0.62,0.34,6029
세방(주),004360,2011/12,784755219,4052188,55.69,64.23,7.99,48011960,0.89,0.62,584358
세방전지(주),004490,2011/12,712634498,4900000,45.31,68.82,20.71,82962269,1.44,0.94,953872
세원이앤씨(주),091090,2011/12,381722022,0,229.98,30.31,1.01,5892588,1.88,1.01,237196
세종공업(주),033530,2011/12,401747677,4478999,66.88,59.92,1.78,3703346,2.13,0.92,436725
세하(주),027970,2011/12,190494276,0,457.02,17.95,7.57,-2533841,3.78,1.38,187584
송원산업(주),004430,2011/12,838983000,1440000,214.69,31.78,7.43,9166000,1.96,0.83,597492
스틱인베스트먼트(주),026890,2011/12,97552902,1783035,21.3,82.44,2.75,4252059,1.42,0.56,41955
신대양제지(주),016590,2011/12,321525244,1795434,57.41,63.53,15.66,22423032,0.35,0.2,307310
신라교역(주),004970,2011/12,423603886,3155828,25.36,79.77,7.88,10355646,0.86,0.55,321270
신성통상(주),005390,2011/06,491450526,250000,135.5,42.46,15.32,-979254,0.4,0.27,596909
신세계건설(주),034300,2011/12,491318941,1146047,202.03,33.11,18.25,-16587256,0.42,0.29,544625
신송홀딩스(주),006880,2011/12,154368174,0,22.27,81.79,230.23,83140,0,0,710
신영증권(주),001720,2011/03,4209333428,19000757,394.78,20.21,-31.97,-85260428,0.85,0.68,1136712
신일전자(주),002700,2011/12,46178413,0,133.76,42.78,20.55,4599904,0.99,0.48,79835
신풍제약(주),019170,2011/12,370849235,2916577,113.18,46.91,0.09,29243562,10.98,0.76,224915
쌍용씨앤이(주),003410,2011/12,2504165496,0,148.81,40.19,12.43,92929768,0.84,0.32,1165195
써니전자(주),004770,2011/12,36458164,0,82.18,54.89,-19.97,-323016,0.78,0.32,21119
씨에스윈드(주),112610,2011/12,272228769,2857143,134.58,42.63,19.71,-5756261,0,0,178694
씨제이(주),001040,2011/12,3428032966,18494706,33.5,74.91,33.33,8318548,1.16,0.79,90275
씨제이대한통운(주),000120,2011/12,2930159622,0,31.77,75.89,6.98,56554831,1.59,0.64,2244116
씨제이씨지브이(주),079160,2011/12,904985234,6185237,179.83,35.74,9.57,97376417,2.3,1.44,547801
씨제이씨푸드(주),011150,2011/12,71627197,0,116.49,46.19,12.86,1430594,5.79,2.22,125366
씨제이제일제당(주),097950,2011/12,6084055736,24903270,148.4,40.26,11.57,-143246594,2.3,1.19,4421058
아남전자(주),008700,2011/12,113824741,0,51.4,66.05,17.58,-13692905,0.6,0.33,134935
아세아(주),002030,2011/12,928719350,2804197,29.19,77.41,14.22,-8811626,0.34,0.21,320756
아세아제지(주),002310,2011/12,334608175,1751823,59.42,62.73,8.79,20079003,0.35,0.22,285675
아시아나아이디티(주),267850,2011/12,187707264,0,197.17,33.65,10.27,16995398,0,0,320993
아시아나항공(주),020560,2011/12,5271248621,0,550.36,15.38,5.78,629368994,2.89,1.45,5331003
아이에스동서(주),010780,2011/12,761575505,5135519,110.45,47.52,2.47,-72225119,2.16,0.47,376867
아주스틸(주),139990,2011/12,,,,,,,,,237392
애경산업(주),018250,2011/12,,,,,,,,,349368
에스디바이오센서(주),137310,2011/12,,,,,,,,,15765
에스엘(주),005850,2011/03,695272340,6773018,58.08,63.26,48.69,-2457328,2.04,0.59,525579
에스지씨에너지(주),005090,2011/12,534693452,3549645,142.77,41.19,7.31,4122165,1.86,1.26,280724
에스케이(주),034730,2011/12,3096692637,47500000,175.89,36.25,9.75,117378907,8.25,4.28,1619101
에스케이가스(주),018670,2011/12,1923140319,12723761,143.69,41.04,10.66,50598855,0.88,0.42,5470289
에스케이네트웍스(주),001740,2011/12,10266831121,37248000,228.01,30.49,11.48,166777022,1.18,0.76,26224419
에스케이디스커버리(주),006120,2011/12,2033751541,8310284,120.55,45.34,15.86,-29678053,2.3,1.48,1546108
에스케이디앤디(주),210980,2011/12,,,,,,,,,93236
에스케이렌터카(주),068400,2011/12,602324308,0,443.92,18.39,6.63,-63755108,0,0,363587
에스케이바이오팜(주),326030,2011/12,225365003,0,,,,-20485055,,,35022
에스케이씨(주),011790,2011/12,2252726086,17963095,104.3,48.95,15.17,154202990,2.48,1.15,1687461
에스케이오션플랜트(주),100090,2011/12,215130884,0,503.05,16.58,26.29,40684372,0,0,192692
에스케이증권(주),001510,2011/03,3486239520,3179000,666.09,13.05,27.36,37609347,2.09,1.32,518541
에스케이텔레콤(주),017670,2011/12,20520527405,585437992,71.49,58.31,0.29,6034056934,1.55,1.13,12551256
에스케이하이닉스(주),000660,2011/12,16393910000,0,99.85,50.04,-14.91,1815500000,2.81,1.16,10188162
에쓰-오일(주),010950,2011/12,13204101000,372642000,152.64,39.58,55.59,440040000,4.12,1.98,31913863
에쓰씨엔지니어링(주),023960,2011/12,107438264,1017698,78.63,55.98,84.48,-2106301,0.66,0.34,96447
에어부산(주),298690,2011/12,,,,,,,,,177622
에이치디씨(주),012630,2011/12,5923368984,51509000,131.8,43.14,14.48,-78299885,1.22,0.44,3101561
에이치디씨랩스(주),039570,2011/12,95262171,836959,102.79,49.31,20.34,2797655,0,0,88541
에이치디씨현대이피(주),089470,2011/12,317223048,1914000,185.55,35.02,38.74,-12794739,3.06,0.98,628188
에이치디한국조선해양(주),009540,2011/12,29920497557,245154000,103.27,49.19,11.65,1108944182,2.99,1.27,25019604
에이치디현대인프라코어(주),042670,2011/12,5844575436,0,246.11,28.89,14.1,111914435,3.74,1.72,4426917
에이치에스디엔진(주),082740,2011/12,2051480612,0,247.53,28.77,9.4,147081538,4.03,1.34,2003793
에이치엘디앤아이한라(주),014790,2011/12,2276543570,12000000,359.92,21.74,12.21,292356703,1.11,0.46,1685994
에이치엘비글로벌(주),003580,2011/12,53771866,0,48.14,67.5,-10.43,-1255026,1.36,0.57,10047
에이치엘홀딩스(주),060980,2011/12,2512925618,22499360,112.46,47.07,33.37,275931898,3.72,2.14,2823879
에이치엠엠(주),011200,2011/12,8432299000,0,396.04,20.16,-9.9,75318000,3.64,1.88,7187858
에이케이홀딩스(주),006840,2011/12,499907143,6442058,54.96,64.53,9.22,32880581,1.69,0.69,851804
엔에이치투자증권(주),005940,2011/03,20941772000,45994000,674.26,12.92,-34.98,666484000,1.44,0.81,3779186
엔피씨(주),004250,2011/12,229279245,2679400,91.13,52.32,16.78,12304139,1.15,0.68,247175
엘브이엠씨홀딩스(주),900140,2011/12,,,,,,,,,0
엘아이지넥스원(주),079550,2011/12,827291156,8000000,195.38,33.85,-4.03,55571561,0,0,904921
엘지디스플레이(주),034220,2011/12,24273964000,0,150.59,39.91,-6.13,3103718000,1.61,0.67,23471309
엘지전자(주),066570,2011/12,24199230000,36872000,130.58,43.37,-3.9,513986000,2.13,0.9,28097139
영보화학(주),014440,2011/12,131371576,975000,57.76,63.39,6.28,8119623,1.06,0.49,103015
영진약품(주),003520,2011/12,157786910,0,75.55,56.96,-3.62,8496954,4.31,1.52,112105
영풍제지(주),006740,2011/12,110562222,461603,18.01,84.74,8.57,3251717,0.41,0.25,115654
영화금속(주),012280,2011/12,89241735,935144,144.25,40.94,15.56,6267265,0.76,0.47,124490
우리종합금융(주),010050,2011/03,1591952091,0,1440.87,6.49,-6.35,-112021626,2.23,1.24,230783
웰바이오텍(주),010600,2011/12,54738012,0,42.14,70.35,12.88,-1099263,0.39,0.02,73010
유니온머티리얼(주),047400,2011/12,134449795,2100000,56.04,64.09,10.78,5352246,9,0.7,89123
유니퀘스트(주),077500,2011/12,143612212,0,50.04,66.65,1.85,4500740,0.6,0.34,223021
유성기업(주),002920,2011/12,266050397,2564750,60.71,62.22,21.54,11289708,0.84,0.34,279436
유안타증권(주),003470,2011/03,17601320499,19790387,1301.91,7.13,64.22,36347198,1.58,0.86,3212896
