,종목명,2021_E,2021_S,2021_G,2022_E,2022_S,2022_G,Diff_E,Diff_S,Diff_G,업종명,2021_종가,2022_종가,등락률,연도
191,대한유화,3.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,-3.0,화학,185000,118500,-0.35945945945945945,"21,22년"
192,대한전선,5.0,6.0,5.0,4.0,6.0,4.0,-1.0,0.0,-1.0,전기전자,2255,1500,-0.3348115299334812,"21,22년"
193,대한제강,3.0,3.0,3.0,1.0,1.0,2.0,-2.0,-2.0,-1.0,철강금속,18550,12250,-0.33962264150943394,"21,22년"
194,대한제당,3.0,2.0,4.0,1.0,1.0,2.0,-2.0,-1.0,-2.0,음식료품,3300,2540,-0.23030303030303031,"21,22년"
195,대한제분,2.0,2.0,4.0,2.0,1.0,1.0,0.0,-1.0,-3.0,음식료품,164000,129000,-0.21341463414634146,"21,22년"
196,대한항공,5.0,6.0,5.0,5.0,5.0,5.0,0.0,-1.0,0.0,운수창고업,30450,23100,-0.2413793103448276,"21,22년"
197,대한해운,1.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,-2.0,운수창고업,2820,1970,-0.30141843971631205,"21,22년"
198,대한화섬,3.0,4.0,4.0,2.0,2.0,3.0,-1.0,-2.0,-1.0,화학,136500,98200,-0.2805860805860806,"21,22년"
199,대현,1.0,3.0,4.0,1.0,1.0,4.0,0.0,-2.0,0.0,섬유의복,2880,2115,-0.265625,"21,22년"
200,대호에이엘,3.0,2.0,3.0,2.0,1.0,1.0,-1.0,-1.0,-2.0,철강금속,3870,1355,-0.6498708010335917,"21,22년"
201,더블유게임즈,1.0,4.0,4.0,1.0,2.0,4.0,0.0,-2.0,0.0,서비스업,64200,47950,-0.2531152647975078,"21,22년"
202,더존비즈온,2.0,3.0,3.0,1.0,2.0,1.0,-1.0,-1.0,-2.0,서비스업,81300,30500,-0.6248462484624846,"21,22년"
203,덕성,2.0,2.0,4.0,1.0,2.0,2.0,-1.0,0.0,-2.0,화학,20000,4960,-0.752,"21,22년"
204,덕양산업,2.0,2.0,3.0,1.0,2.0,1.0,-1.0,0.0,-2.0,운수장비,3740,2930,-0.21657754010695188,"21,22년"
205,덴티움,1.0,3.0,4.0,1.0,2.0,1.0,0.0,-1.0,-3.0,의료정밀,69100,76300,0.10419681620839363,"21,22년"
206,도화엔지니어링,3.0,3.0,4.0,1.0,2.0,2.0,-2.0,-1.0,-2.0,서비스업,7910,8970,0.13400758533501897,"21,22년"
207,동국제강,4.0,3.0,4.0,4.0,3.0,3.0,0.0,0.0,-1.0,철강금속,17050,11450,-0.3284457478005865,"21,22년"
208,동남합성,1.0,2.0,3.0,1.0,1.0,3.0,0.0,-1.0,0.0,화학,64800,53200,-0.17901234567901234,"21,22년"
209,동방,3.0,1.0,3.0,2.0,2.0,1.0,-1.0,1.0,-2.0,운수창고업,3980,2145,-0.4610552763819096,"21,22년"
210,동방아그로,1.0,2.0,4.0,1.0,1.0,2.0,0.0,-1.0,-2.0,화학,7370,6360,-0.13704206241519673,"21,22년"
211,동부건설,2.0,1.0,4.0,2.0,4.0,2.0,0.0,3.0,-2.0,건설업,15050,6810,-0.5475083056478405,"21,22년"
212,동서,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,-2.0,유통업,34600,20400,-0.41040462427745666,"21,22년"
213,동성제약,1.0,2.0,4.0,1.0,1.0,3.0,0.0,-1.0,-1.0,의약품,8900,6700,-0.24719101123595505,"21,22년"
214,동성케미컬,3.0,4.0,4.0,4.0,5.0,3.0,1.0,1.0,-1.0,서비스업,5790,4415,-0.2374784110535406,"21,22년"
215,동아쏘시오홀딩스,4.0,6.0,5.0,3.0,5.0,5.0,-1.0,-1.0,0.0,기타금융,105500,102000,-0.03317535545023697,"21,22년"
216,동아에스티,4.0,6.0,5.0,3.0,5.0,5.0,-1.0,-1.0,0.0,의약품,72700,54500,-0.25034387895460797,"21,22년"
217,동아지질,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,-2.0,건설업,18450,13200,-0.2845528455284553,"21,22년"
218,동아타이어,1.0,2.0,4.0,1.0,1.0,2.0,0.0,-1.0,-2.0,화학,13050,11600,-0.1111111111111111,"21,22년"
219,동양,2.0,2.0,4.0,1.0,1.0,2.0,-1.0,-1.0,-2.0,비금속광물,1670,992,-0.4059880239520958,"21,22년"
220,동양고속,2.0,2.0,4.0,1.0,1.0,1.0,-1.0,-1.0,-3.0,운수창고업,21500,13200,-0.386046511627907,"21,22년"
221,동양생명,2.0,5.0,4.0,1.0,3.0,4.0,-1.0,-2.0,0.0,보험,6850,5120,-0.25255474452554744,"21,22년"
222,동양철관,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,-2.0,철강금속,1445,1015,-0.2975778546712803,"21,22년"
223,동양피스톤,3.0,2.0,4.0,1.0,3.0,1.0,-2.0,1.0,-3.0,운수장비,8160,4250,-0.4791666666666667,"21,22년"
224,동원F&B,3.0,5.0,3.0,3.0,5.0,2.0,0.0,0.0,-1.0,음식료품,205000,129000,-0.37073170731707317,"21,22년"
225,동원금속,1.0,2.0,4.0,1.0,1.0,2.0,0.0,-1.0,-2.0,운수장비,994,893,-0.10160965794768612,"21,22년"
226,동원산업,2.0,4.0,4.0,3.0,4.0,2.0,1.0,0.0,-2.0,"농업, 임업 및 어업",227500,230000,0.01098901098901099,"21,22년"
227,동원수산,1.0,2.0,4.0,1.0,1.0,1.0,0.0,-1.0,-3.0,"농업, 임업 및 어업",9490,9450,-0.004214963119072708,"21,22년"
228,동원시스템즈,2.0,4.0,3.0,3.0,4.0,1.0,1.0,0.0,-2.0,화학,52100,45950,-0.118042226487524,"21,22년"
229,동일고무벨트,3.0,4.0,4.0,2.0,4.0,3.0,-1.0,0.0,-1.0,화학,8380,6450,-0.23031026252983294,"21,22년"
230,동일산업,3.0,2.0,4.0,2.0,1.0,4.0,-1.0,-1.0,0.0,철강금속,142000,178500,0.25704225352112675,"21,22년"
231,동일제강,2.0,2.0,3.0,1.0,1.0,2.0,-1.0,-1.0,-1.0,철강금속,3400,2280,-0.32941176470588235,"21,22년"
232,동화약품,1.0,4.0,3.0,2.0,4.0,2.0,1.0,0.0,-1.0,의약품,16350,9030,-0.44770642201834865,"21,22년"
233,두산,5.0,6.0,4.0,4.0,5.0,3.0,-1.0,-1.0,-1.0,기타금융,103000,77400,-0.24854368932038834,"21,22년"
234,두산밥캣,2.0,5.0,5.0,3.0,5.0,4.0,1.0,0.0,-1.0,기계,38050,33500,-0.11957950065703023,"21,22년"
235,두산퓨얼셀,3.0,5.0,5.0,4.0,6.0,3.0,1.0,1.0,-2.0,전기전자,52200,27250,-0.4779693486590038,"21,22년"
236,두올,2.0,3.0,4.0,1.0,2.0,2.0,-1.0,-1.0,-2.0,운수장비,4520,2345,-0.4811946902654867,"21,22년"
237,드림텍,2.0,2.0,4.0,1.0,1.0,2.0,-1.0,-1.0,-2.0,전기전자,9970,9590,-0.03811434302908726,"21,22년"
238,디씨엠,1.0,2.0,4.0,1.0,2.0,3.0,0.0,0.0,-1.0,철강금속,22350,14000,-0.37360178970917224,"21,22년"
239,디아이,1.0,3.0,4.0,1.0,2.0,1.0,0.0,-1.0,-3.0,의료정밀,7910,4395,-0.4443742098609355,"21,22년"
240,디아이씨,2.0,2.0,3.0,1.0,2.0,1.0,-1.0,0.0,-2.0,운수장비,5680,4000,-0.29577464788732394,"21,22년"
241,디와이,2.0,2.0,4.0,1.0,1.0,4.0,-1.0,-1.0,0.0,기타금융,5480,5440,-0.0072992700729927005,"21,22년"
242,디와이파워,2.0,2.0,4.0,1.0,1.0,3.0,-1.0,-1.0,-1.0,기계,12700,10950,-0.1377952755905512,"21,22년"
243,락앤락,2.0,2.0,4.0,3.0,4.0,3.0,1.0,2.0,-1.0,화학,10500,6100,-0.41904761904761906,"21,22년"
244,롯데관광개발,1.0,3.0,3.0,1.0,2.0,1.0,0.0,-1.0,-2.0,서비스업,20200,9030,-0.552970297029703,"21,22년"
245,롯데손해보험,3.0,6.0,5.0,3.0,4.0,4.0,0.0,-2.0,-1.0,보험,1840,1480,-0.1956521739130435,"21,22년"
246,롯데쇼핑,5.0,6.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,유통업,105000,87400,-0.1676190476190476,"21,22년"
247,롯데정밀화학,5.0,6.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,화학,85100,56100,-0.3407755581668625,"21,22년"
248,롯데정보통신,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,서비스업,38250,23350,-0.3895424836601307,"21,22년"
249,롯데제과,5.0,5.0,5.0,3.0,5.0,5.0,-2.0,0.0,0.0,음식료품,128500,130000,0.011673151750972763,"21,22년"
250,롯데지주,4.0,6.0,5.0,5.0,6.0,4.0,1.0,0.0,-1.0,기타금융,32700,32600,-0.0030581039755351682,"21,22년"
251,롯데케미칼,3.0,6.0,5.0,4.0,6.0,5.0,1.0,0.0,0.0,화학,224500,148000,-0.34075723830734966,"21,22년"
252,롯데하이마트,5.0,6.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,유통업,27650,13200,-0.5226039783001808,"21,22년"
253,마니커,1.0,3.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,음식료품,434,1295,1.9838709677419355,"21,22년"
254,만호제강,2.0,2.0,4.0,1.0,2.0,4.0,-1.0,0.0,0.0,철강금속,22000,32500,0.4772727272727273,"21,22년"
255,메리츠금융지주,1.0,4.0,5.0,2.0,2.0,4.0,1.0,-2.0,-1.0,기타금융,33250,21700,-0.3473684210526316,"21,22년"
256,메리츠증권,2.0,5.0,4.0,2.0,5.0,4.0,0.0,0.0,0.0,증권,4660,3700,-0.20600858369098712,"21,22년"
257,메리츠화재,1.0,4.0,4.0,2.0,3.0,4.0,1.0,-1.0,0.0,보험,27700,31450,0.13537906137184116,"21,22년"
258,메타랩스,1.0,2.0,4.0,1.0,1.0,1.0,0.0,-1.0,-3.0,섬유의복,1020,628,-0.3843137254901961,"21,22년"
259,명문제약,1.0,3.0,4.0,1.0,1.0,2.0,0.0,-2.0,-2.0,의약품,5670,2450,-0.5679012345679012,"21,22년"
260,명신산업,,,,1.0,1.0,1.0,,,,운수장비,29300,17250,-0.4112627986348123,"21,22년"
261,모나리자,3.0,2.0,3.0,1.0,2.0,1.0,-2.0,0.0,-2.0,종이목재,3975,2970,-0.2528301886792453,"21,22년"
262,모나미,1.0,2.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,유통업,4680,3145,-0.327991452991453,"21,22년"
263,모토닉,3.0,3.0,4.0,2.0,3.0,4.0,-1.0,0.0,0.0,운수장비,11100,7620,-0.31351351351351353,"21,22년"
264,무림P&P,4.0,5.0,5.0,3.0,5.0,4.0,-1.0,0.0,-1.0,종이목재,4470,4530,0.013422818791946308,"21,22년"
265,무림페이퍼,4.0,4.0,5.0,3.0,4.0,3.0,-1.0,0.0,-2.0,종이목재,2735,2430,-0.11151736745886655,"21,22년"
266,무학,1.0,3.0,4.0,1.0,2.0,3.0,0.0,-1.0,-1.0,음식료품,9720,4820,-0.5041152263374485,"21,22년"
267,문배철강,1.0,2.0,3.0,1.0,1.0,2.0,0.0,-1.0,-1.0,철강금속,4405,3385,-0.23155505107832008,"21,22년"
268,미래산업,2.0,2.0,2.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,의료정밀,13800,8560,-0.37971014492753624,"21,22년"
269,미래아이앤지,1.0,2.0,2.0,1.0,1.0,1.0,0.0,-1.0,-1.0,서비스업,540,302,-0.44074074074074077,"21,22년"
270,미래에셋생명,2.0,6.0,4.0,3.0,5.0,4.0,1.0,-1.0,0.0,보험,4275,2650,-0.38011695906432746,"21,22년"
271,미래에셋증권,3.0,2.0,3.0,5.0,6.0,4.0,2.0,4.0,1.0,증권,8680,6350,-0.2684331797235023,"21,22년"
272,미원상사,1.0,2.0,3.0,2.0,1.0,2.0,1.0,-1.0,-1.0,화학,207500,169500,-0.18313253012048192,"21,22년"
273,미원에스씨,3.0,3.0,4.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,화학,215500,167500,-0.22273781902552203,"21,22년"
274,미원홀딩스,4.0,5.0,5.0,2.0,2.0,3.0,-2.0,-3.0,-2.0,기타금융,139000,115000,-0.17266187050359713,"21,22년"
275,미원화학,4.0,4.0,5.0,2.0,1.0,2.0,-2.0,-3.0,-3.0,화학,80100,60300,-0.24719101123595505,"21,22년"
276,방림,1.0,2.0,3.0,1.0,1.0,2.0,0.0,-1.0,-1.0,섬유의복,2710,7050,1.6014760147601477,"21,22년"
277,백광산업,2.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,-1.0,화학,5620,4445,-0.2090747330960854,"21,22년"
278,백산,1.0,2.0,2.0,1.0,1.0,1.0,0.0,-1.0,-1.0,화학,7920,8620,0.08838383838383838,"21,22년"
279,범양건영,2.0,6.0,4.0,1.0,2.0,1.0,-1.0,-4.0,-3.0,건설업,7690,3170,-0.58777633289987,"21,22년"
280,벽산,4.0,3.0,3.0,2.0,2.0,1.0,-2.0,-1.0,-2.0,비금속광물,3660,1945,-0.4685792349726776,"21,22년"
281,보락,1.0,2.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,화학,2080,1435,-0.31009615384615385,"21,22년"
282,보해양조,1.0,2.0,3.0,1.0,1.0,2.0,0.0,-1.0,-1.0,음식료품,988,628,-0.3643724696356275,"21,22년"
283,부광약품,1.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,-1.0,의약품,13050,7550,-0.421455938697318,"21,22년"
284,부국증권,1.0,3.0,2.0,1.0,2.0,3.0,0.0,-1.0,1.0,증권,24650,18050,-0.26774847870182555,"21,22년"
285,부국철강,1.0,2.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,철강금속,4755,3250,-0.31650893796004204,"21,22년"
286,부산산업,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,비금속광물,123500,63200,-0.4882591093117409,"21,22년"
287,부산주공,3.0,1.0,3.0,1.0,1.0,1.0,-2.0,0.0,-2.0,운수장비,615,641,0.04227642276422764,"21,22년"
288,비비안,1.0,2.0,2.0,1.0,1.0,1.0,0.0,-1.0,-1.0,섬유의복,3050,1255,-0.5885245901639344,"21,22년"
289,비상교육,1.0,4.0,4.0,1.0,3.0,3.0,0.0,-1.0,-1.0,서비스업,8450,5860,-0.30650887573964497,"21,22년"
290,비케이탑스,1.0,2.0,2.0,1.0,1.0,1.0,0.0,-1.0,-1.0,서비스업,3640,904,-0.7516483516483516,"21,22년"
291,빙그레,5.0,6.0,5.0,5.0,5.0,4.0,0.0,-1.0,-1.0,음식료품,55700,37300,-0.3303411131059246,"21,22년"
292,사조대림,2.0,5.0,4.0,3.0,3.0,1.0,1.0,-2.0,-3.0,음식료품,27800,23750,-0.14568345323741008,"21,22년"
293,사조동아원,2.0,3.0,4.0,2.0,4.0,2.0,0.0,1.0,-2.0,음식료품,1270,1045,-0.17716535433070865,"21,22년"
294,사조산업,2.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,-3.0,"농업, 임업 및 어업",47700,41700,-0.12578616352201258,"21,22년"
295,사조씨푸드,2.0,4.0,4.0,1.0,3.0,3.0,-1.0,-1.0,-1.0,음식료품,5220,4690,-0.10153256704980843,"21,22년"
296,사조오양,1.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,-1.0,음식료품,9740,7640,-0.21560574948665298,"21,22년"
297,삼부토건,2.0,1.0,4.0,1.0,1.0,2.0,-1.0,0.0,-2.0,건설업,2080,1365,-0.34375,"21,22년"
298,삼성SDI,5.0,6.0,4.0,5.0,6.0,4.0,0.0,0.0,0.0,전기전자,734000,737000,0.004087193460490463,"21,22년"
299,삼성공조,2.0,2.0,3.0,1.0,2.0,3.0,-1.0,0.0,0.0,운수장비,16400,10700,-0.3475609756097561,"21,22년"
300,삼성물산,5.0,6.0,5.0,5.0,5.0,5.0,0.0,-1.0,0.0,유통업,114000,118500,0.039473684210526314,"21,22년"
301,삼성바이오로직스,5.0,6.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,의약품,871000,877000,0.006888633754305396,"21,22년"
302,삼성생명,5.0,6.0,4.0,5.0,6.0,4.0,0.0,0.0,0.0,보험,67300,67400,0.0014858841010401188,"21,22년"
303,삼성에스디에스,5.0,6.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,서비스업,153000,125000,-0.1830065359477124,"21,22년"
304,삼성엔지니어링,5.0,6.0,5.0,5.0,6.0,4.0,0.0,0.0,-1.0,서비스업,24800,23850,-0.038306451612903226,"21,22년"
305,삼성전기,5.0,6.0,4.0,5.0,6.0,5.0,0.0,0.0,1.0,전기전자,159000,121000,-0.2389937106918239,"21,22년"
306,삼성전자,5.0,6.0,3.0,5.0,6.0,4.0,0.0,0.0,1.0,전기전자,69800,59400,-0.1489971346704871,"21,22년"
307,삼성제약,1.0,2.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,의약품,5840,2720,-0.5342465753424658,"21,22년"
308,삼성중공업,3.0,5.0,4.0,4.0,4.0,4.0,1.0,-1.0,0.0,운수장비,6380,5150,-0.19278996865203762,"21,22년"
309,삼성증권,5.0,6.0,4.0,5.0,6.0,4.0,0.0,0.0,0.0,증권,47350,31750,-0.32946145723336856,"21,22년"
310,삼성출판사,1.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,서비스업,34350,24850,-0.2765647743813683,"21,22년"
311,삼성카드,6.0,6.0,5.0,5.0,6.0,5.0,-1.0,0.0,0.0,기타금융,34250,30900,-0.09781021897810219,"21,22년"
312,삼아알미늄,3.0,2.0,4.0,1.0,1.0,3.0,-2.0,-1.0,-1.0,철강금속,26550,28000,0.054613935969868174,"21,22년"
313,삼양사,5.0,5.0,4.0,4.0,5.0,3.0,-1.0,0.0,-1.0,음식료품,68300,37100,-0.4568081991215227,"21,22년"
314,삼양식품,5.0,6.0,5.0,5.0,6.0,3.0,0.0,0.0,-2.0,음식료품,81800,111000,0.3569682151589242,"21,22년"
315,삼양통상,2.0,2.0,4.0,1.0,1.0,3.0,-1.0,-1.0,-1.0,기타제조업,64000,50100,-0.2171875,"21,22년"
316,삼양패키징,3.0,4.0,4.0,2.0,4.0,3.0,-1.0,0.0,-1.0,화학,26350,15900,-0.396584440227704,"21,22년"
317,삼양홀딩스,5.0,5.0,3.0,4.0,5.0,3.0,-1.0,0.0,0.0,기타금융,103000,61900,-0.3990291262135922,"21,22년"
318,삼영무역,1.0,2.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,유통업,15550,12950,-0.16720257234726688,"21,22년"
319,삼원강재,3.0,1.0,3.0,2.0,1.0,2.0,-1.0,0.0,-1.0,운수장비,3295,2570,-0.22003034901365706,"21,22년"
320,삼익THK,3.0,3.0,4.0,2.0,2.0,2.0,-1.0,-1.0,-2.0,기계,11950,11550,-0.03347280334728033,"21,22년"
321,삼익악기,1.0,2.0,4.0,2.0,1.0,1.0,1.0,-1.0,-3.0,기타제조업,1820,1180,-0.3516483516483517,"21,22년"
322,삼일씨엔에스,2.0,3.0,4.0,1.0,1.0,1.0,-1.0,-2.0,-3.0,비금속광물,10500,6050,-0.4238095238095238,"21,22년"
323,삼일제약,1.0,3.0,4.0,1.0,1.0,2.0,0.0,-2.0,-2.0,의약품,8090,7400,-0.08529048207663782,"21,22년"
324,삼정펄프,2.0,1.0,3.0,1.0,2.0,1.0,-1.0,1.0,-2.0,종이목재,30250,24650,-0.18512396694214875,"21,22년"
325,삼진제약,1.0,3.0,4.0,1.0,1.0,1.0,0.0,-2.0,-3.0,의약품,25750,25200,-0.021359223300970873,"21,22년"
326,삼천리,3.0,5.0,4.0,2.0,4.0,2.0,-1.0,-1.0,-2.0,전기가스업,94400,279000,1.9555084745762712,"21,22년"
327,삼호개발,1.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,0.0,건설업,5090,3880,-0.23772102161100198,"21,22년"
328,삼화왕관,3.0,2.0,3.0,1.0,1.0,1.0,-2.0,-1.0,-2.0,기계,43650,35600,-0.18442153493699887,"21,22년"
329,삼화전기,2.0,2.0,3.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,전기전자,28850,15450,-0.464471403812825,"21,22년"
330,상상인증권,1.0,3.0,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,증권,1250,824,-0.3408,"21,22년"
331,상신브레이크,3.0,3.0,3.0,1.0,2.0,2.0,-2.0,-1.0,-1.0,운수장비,4515,2725,-0.3964562569213732,"21,22년"
332,새론오토모티브,2.0,2.0,3.0,1.0,2.0,2.0,-1.0,0.0,-1.0,운수장비,5500,4805,-0.12636363636363637,"21,22년"
333,샘표,3.0,4.0,3.0,1.0,2.0,2.0,-2.0,-2.0,-1.0,기타금융,44000,49850,0.13295454545454546,"21,22년"
334,샘표식품,3.0,4.0,3.0,1.0,2.0,2.0,-2.0,-2.0,-1.0,음식료품,46150,31400,-0.3196099674972914,"21,22년"
335,서연,4.0,5.0,4.0,3.0,5.0,3.0,-1.0,0.0,-1.0,기타금융,15650,5220,-0.6664536741214058,"21,22년"
336,서연이화,4.0,5.0,5.0,3.0,5.0,4.0,-1.0,0.0,-1.0,운수장비,7710,7130,-0.07522697795071336,"21,22년"
337,서원,3.0,2.0,4.0,2.0,1.0,2.0,-1.0,-1.0,-2.0,철강금속,2135,1285,-0.3981264637002342,"21,22년"
338,서흥,2.0,3.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,화학,47850,33550,-0.2988505747126437,"21,22년"
339,선도전기,2.0,2.0,3.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,전기전자,4750,3000,-0.3684210526315789,"21,22년"
340,선진,3.0,5.0,3.0,2.0,4.0,2.0,-1.0,-1.0,-1.0,음식료품,12950,7950,-0.3861003861003861,"21,22년"
341,성문전자,2.0,2.0,2.0,1.0,2.0,1.0,-1.0,0.0,-1.0,전기전자,2635,1625,-0.38330170777988615,"21,22년"
342,성보화학,1.0,3.0,4.0,1.0,2.0,2.0,0.0,-1.0,-2.0,화학,4280,2970,-0.3060747663551402,"21,22년"
343,성신양회,4.0,4.0,4.0,2.0,3.0,2.0,-2.0,-1.0,-2.0,비금속광물,11100,9530,-0.14144144144144144,"21,22년"
344,성안,1.0,2.0,2.0,1.0,1.0,3.0,0.0,-1.0,1.0,섬유의복,787,985,0.25158831003811943,"21,22년"
345,성창기업지주,1.0,2.0,2.0,1.0,1.0,1.0,0.0,-1.0,-1.0,서비스업,2545,1860,-0.2691552062868369,"21,22년"
346,세기상사,1.0,2.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,유통업,6160,7100,0.1525974025974026,"21,22년"
347,세방,3.0,1.0,4.0,2.0,2.0,3.0,-1.0,1.0,-1.0,운수창고업,12450,16450,0.321285140562249,"21,22년"
348,세방전지,3.0,3.0,4.0,3.0,2.0,2.0,0.0,-1.0,-2.0,전기전자,81800,38950,-0.523838630806846,"21,22년"
349,세아제강,4.0,4.0,4.0,3.0,4.0,4.0,-1.0,0.0,0.0,철강금속,103000,139000,0.34951456310679613,"21,22년"
350,세아제강지주,4.0,4.0,4.0,3.0,4.0,3.0,-1.0,0.0,-1.0,기타금융,125500,135500,0.0796812749003984,"21,22년"
351,세아특수강,4.0,4.0,4.0,2.0,4.0,5.0,-2.0,0.0,1.0,철강금속,15750,20800,0.32063492063492066,"21,22년"
352,세아홀딩스,4.0,4.0,4.0,2.0,4.0,2.0,-2.0,0.0,-2.0,철강금속,111000,101500,-0.08558558558558559,"21,22년"
353,세우글로벌,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,유통업,2810,1305,-0.5355871886120996,"21,22년"
354,세원이앤씨,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,-2.0,기계,1095,852,-0.2219178082191781,"21,22년"
355,세원정공,2.0,3.0,2.0,1.0,2.0,1.0,-1.0,-1.0,-1.0,운수장비,8090,8090,0.0,"21,22년"
356,세이브존I&C,1.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,-1.0,유통업,3190,2575,-0.19278996865203762,"21,22년"
357,세종공업,3.0,3.0,3.0,1.0,3.0,1.0,-2.0,0.0,-2.0,운수장비,10950,4625,-0.5776255707762558,"21,22년"
358,세진중공업,2.0,2.0,4.0,1.0,1.0,2.0,-1.0,-1.0,-2.0,운수장비,6500,5730,-0.11846153846153847,"21,22년"
359,세하,3.0,3.0,3.0,1.0,2.0,1.0,-2.0,-1.0,-2.0,종이목재,1860,1160,-0.3763440860215054,"21,22년"
360,센트랄모텍,1.0,3.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,운수장비,28750,13000,-0.5478260869565217,"21,22년"
361,셀트리온,2.0,4.0,4.0,2.0,4.0,3.0,0.0,0.0,-1.0,의약품,200500,192000,-0.04239401496259352,"21,22년"
362,솔루스첨단소재,1.0,3.0,4.0,1.0,2.0,3.0,0.0,-1.0,-1.0,전기전자,82300,33600,-0.5917375455650061,"21,22년"
363,송원산업,3.0,3.0,2.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,화학,17900,17250,-0.036312849162011177,"21,22년"
364,수산중공업,1.0,2.0,4.0,1.0,1.0,2.0,0.0,-1.0,-2.0,기계,2650,2675,0.009433962264150943,"21,22년"
365,시디즈,2.0,2.0,2.0,1.0,2.0,2.0,-1.0,0.0,0.0,기타제조업,66800,42500,-0.36377245508982037,"21,22년"
366,신대양제지,2.0,2.0,3.0,1.0,2.0,1.0,-1.0,0.0,-2.0,종이목재,87500,82800,-0.053714285714285714,"21,22년"
367,신도리코,2.0,2.0,4.0,2.0,1.0,4.0,0.0,-1.0,0.0,전기전자,32850,32200,-0.0197869101978691,"21,22년"
368,신라교역,1.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,-2.0,"농업, 임업 및 어업",12850,11150,-0.13229571984435798,"21,22년"
369,신성이엔지,3.0,2.0,4.0,1.0,2.0,2.0,-2.0,0.0,-2.0,전기전자,2360,1890,-0.19915254237288135,"21,22년"
370,신성통상,2.0,2.0,3.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,유통업,3600,2360,-0.34444444444444444,"21,22년"
371,신세계,5.0,6.0,5.0,5.0,6.0,4.0,0.0,0.0,-1.0,유통업,248000,212500,-0.1431451612903226,"21,22년"
372,신세계건설,2.0,5.0,5.0,3.0,5.0,4.0,1.0,0.0,-1.0,건설업,38100,16300,-0.5721784776902887,"21,22년"
373,신세계인터내셔날,4.0,5.0,5.0,2.0,4.0,4.0,-2.0,-1.0,-1.0,유통업,168000,23550,-0.8598214285714286,"21,22년"
374,신세계푸드,4.0,5.0,5.0,2.0,4.0,4.0,-2.0,-1.0,-1.0,서비스업,90400,47900,-0.47013274336283184,"21,22년"
375,신송홀딩스,1.0,2.0,3.0,1.0,1.0,2.0,0.0,-1.0,-1.0,유통업,5390,8110,0.5046382189239332,"21,22년"
376,신영와코루,1.0,3.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,섬유의복,117500,11500,-0.902127659574468,"21,22년"
377,신영증권,1.0,2.0,4.0,2.0,4.0,4.0,1.0,2.0,0.0,증권,62700,55300,-0.11802232854864433,"21,22년"
378,신원,1.0,3.0,3.0,1.0,2.0,2.0,0.0,-1.0,-1.0,섬유의복,3430,1540,-0.5510204081632653,"21,22년"
379,신일전자,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,-3.0,유통업,1940,1765,-0.09020618556701031,"21,22년"
380,신풍제약,1.0,3.0,4.0,1.0,2.0,1.0,0.0,-1.0,-3.0,의약품,51800,21650,-0.582046332046332,"21,22년"
381,신한지주,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,기타금융,38250,36300,-0.050980392156862744,"21,22년"
