,종목명,2016_E,2016_S,2016_G,2017_E,2017_S,2017_G,Diff_E,Diff_S,Diff_G,업종명,2016_종가,2017_종가,등락률,연도
0,AJ네트웍스,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,서비스업,31250,7330,-0.76544,"16,17년"
1,AK홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,61600,67300,0.09253246753246754,"16,17년"
2,BNK금융지주,5.0,3.0,1.5,2.0,4.0,3.0,-3.0,1.0,1.5,기타금융,9290,9940,0.06996770721205597,"16,17년"
3,BYC,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,섬유의복,436500,320000,-0.26689576174112256,"16,17년"
4,CJ,3.0,4.0,3.0,4.0,4.0,1.5,1.0,0.0,-1.5,기타금융,174500,186500,0.06876790830945559,"16,17년"
5,CJ CGV,1.0,3.0,1.5,3.0,3.0,1.5,2.0,0.0,0.0,서비스업,67800,69600,0.02654867256637168,"16,17년"
6,CJ대한통운,3.0,4.0,4.0,3.0,3.0,4.0,0.0,-1.0,0.0,운수창고업,201000,157000,-0.21890547263681592,"16,17년"
7,CJ씨푸드,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,음식료품,3325,2905,-0.12631578947368421,"16,17년"
8,CJ제일제당,2.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,0.0,음식료품,349500,366000,0.04721030042918455,"16,17년"
9,CS홀딩스,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,기타금융,87000,81000,-0.06896551724137931,"16,17년"
10,DGB금융지주,5.0,5.0,4.0,4.0,4.0,4.0,-1.0,-1.0,0.0,기타금융,9600,10450,0.08854166666666667,"16,17년"
11,DRB동일,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,12800,8480,-0.3375,"16,17년"
12,DSR,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,철강금속,6210,5520,-0.1111111111111111,"16,17년"
13,DSR제강,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,철강금속,8480,4875,-0.4251179245283019,"16,17년"
14,E1,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,유통업,60800,57500,-0.054276315789473686,"16,17년"
15,F&F,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,섬유의복,16100,39500,1.453416149068323,"16,17년"
16,GKL,2.0,3.0,1.5,3.0,1.5,1.5,1.0,-1.5,0.0,서비스업,21700,28000,0.2903225806451613,"16,17년"
17,GS,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,기타금융,51100,66200,0.29549902152641877,"16,17년"
18,GS건설,3.0,3.0,4.0,3.0,4.0,4.0,0.0,1.0,0.0,건설업,26800,26000,-0.029850746268656716,"16,17년"
19,GS글로벌,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,유통업,2675,3120,0.16635514018691588,"16,17년"
20,GS리테일,2.0,1.5,1.5,3.0,3.0,1.5,1.0,1.5,0.0,유통업,48800,33400,-0.3155737704918033,"16,17년"
21,JB금융지주,5.0,1.5,1.5,4.0,1.5,1.5,-1.0,0.0,0.0,기타금융,5940,5890,-0.008417508417508417,"16,17년"
22,JW중외제약,2.0,1.5,1.5,2.0,3.0,1.5,0.0,1.5,0.0,의약품,49200,41650,-0.15345528455284552,"16,17년"
23,JW홀딩스,1.0,3.0,1.5,3.0,1.5,1.5,2.0,-1.5,0.0,기타금융,9970,8050,-0.19257773319959878,"16,17년"
24,KB금융,5.0,5.0,4.0,4.0,4.0,4.0,-1.0,-1.0,0.0,기타금융,42300,58400,0.3806146572104019,"16,17년"
25,KC그린홀딩스,2.0,4.0,1.5,2.0,1.5,1.5,0.0,-2.5,0.0,기타금융,8650,5240,-0.3942196531791908,"16,17년"
26,KC코트렐,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,5940,4410,-0.25757575757575757,"16,17년"
27,KEC,1.0,1.5,3.0,2.0,1.5,3.0,1.0,0.0,0.0,전기전자,963,1325,0.37590861889927313,"16,17년"
28,KG케미칼,1.0,1.5,1.5,,1.5,1.5,,0.0,0.0,화학,14000,16300,0.16428571428571428,"16,17년"
29,KISCO홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,61500,79900,0.2991869918699187,"16,17년"
30,KPX케미칼,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,화학,63200,75300,0.19145569620253164,"16,17년"
31,KPX홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,63700,71700,0.12558869701726844,"16,17년"
32,KR모터스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,930,404,-0.5655913978494623,"16,17년"
33,KSS해운,2.0,4.0,1.5,3.0,1.5,3.0,1.0,-2.5,1.5,운수창고업,8060,9730,0.20719602977667495,"16,17년"
34,KTcs,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,서비스업,2460,2405,-0.022357723577235773,"16,17년"
35,LF,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,섬유의복,21700,25800,0.1889400921658986,"16,17년"
36,LG,4.0,3.0,1.5,3.0,3.0,1.5,-1.0,0.0,0.0,기타금융,61300,86000,0.4029363784665579,"16,17년"
37,LG디스플레이,3.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,1.0,전기전자,27300,29300,0.07326007326007326,"16,17년"
38,LG생활건강,3.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,화학,820000,1177000,0.4353658536585366,"16,17년"
39,LG유플러스,3.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,통신업,11800,12850,0.08898305084745763,"16,17년"
40,LG이노텍,4.0,5.0,4.0,3.0,5.0,4.0,-1.0,0.0,0.0,전기전자,78000,172000,1.205128205128205,"16,17년"
41,LG전자,2.0,5.0,4.0,2.0,4.0,4.0,0.0,-1.0,0.0,전기전자,47800,91000,0.9037656903765691,"16,17년"
42,LG화학,2.0,3.0,3.0,3.0,5.0,4.0,1.0,2.0,1.0,화학,246500,403500,0.6369168356997972,"16,17년"
43,LS,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,54900,79000,0.43897996357012753,"16,17년"
44,LS네트웍스,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,유통업,3130,2935,-0.06230031948881789,"16,17년"
45,MH에탄올,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,음식료품,7770,6350,-0.18275418275418276,"16,17년"
46,NAVER,2.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,서비스업,857000,894000,0.043173862310385065,"16,17년"
47,NH투자증권,5.0,3.0,1.5,4.0,1.5,1.5,-1.0,-1.5,0.0,증권,10100,14050,0.3910891089108911,"16,17년"
48,NICE,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,서비스업,16850,15900,-0.05637982195845697,"16,17년"
49,NI스틸,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,3145,3485,0.10810810810810811,"16,17년"
50,OCI,3.0,4.0,3.0,3.0,5.0,4.0,0.0,1.0,1.0,화학,90500,113000,0.24861878453038674,"16,17년"
51,S-Oil,5.0,5.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,화학,78500,128500,0.6369426751592356,"16,17년"
52,SBS,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,24250,25200,0.03917525773195876,"16,17년"
53,SG세계물산,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,유통업,1220,990,-0.1885245901639344,"16,17년"
54,SH에너지화학,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,1550,1495,-0.035483870967741936,"16,17년"
55,SIMPAC,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,철강금속,4900,4350,-0.11224489795918367,"16,17년"
56,SK,4.0,5.0,4.0,5.0,5.0,4.0,1.0,0.0,0.0,기타금융,223500,289500,0.2953020134228188,"16,17년"
57,SKC,3.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,화학,27050,39750,0.46950092421441775,"16,17년"
58,SK가스,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,유통업,96100,93600,-0.026014568158168574,"16,17년"
59,SK네트웍스,4.0,3.0,1.5,3.0,3.0,1.5,-1.0,0.0,0.0,유통업,6520,6650,0.019938650306748466,"16,17년"
60,SK이노베이션,5.0,3.0,4.0,4.0,4.0,1.5,-1.0,1.0,-2.5,화학,151500,205000,0.35313531353135313,"16,17년"
61,SK증권,4.0,3.0,1.5,4.0,3.0,1.5,0.0,0.0,0.0,증권,1040,1245,0.1971153846153846,"16,17년"
62,SK텔레콤,4.0,3.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,통신업,223500,264000,0.18120805369127516,"16,17년"
63,SK하이닉스,4.0,3.0,3.0,4.0,4.0,4.0,0.0,1.0,1.0,전기전자,41000,82200,1.0048780487804878,"16,17년"
64,STX,1.0,3.0,1.5,2.0,3.0,1.5,1.0,0.0,0.0,유통업,3380,2385,-0.2943786982248521,"16,17년"
65,STX엔진,2.0,3.0,3.0,2.0,1.5,3.0,0.0,-1.5,0.0,기계,7100,9850,0.3873239436619718,"16,17년"
66,WISCOM,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,화학,4435,4245,-0.04284103720405862,"16,17년"
67,YG PLUS,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,서비스업,2415,2280,-0.055900621118012424,"16,17년"
68,가온전선,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,전기전자,20200,23700,0.17326732673267325,"16,17년"
69,강남제비스코,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,37250,36500,-0.020134228187919462,"16,17년"
70,강원랜드,3.0,4.0,4.0,2.0,4.0,4.0,-1.0,0.0,0.0,서비스업,37950,34300,-0.09617918313570488,"16,17년"
71,갤럭시아에스엠,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,서비스업,1955,3480,0.7800511508951407,"16,17년"
72,경농,2.0,3.0,1.5,1.0,1.5,1.5,-1.0,-1.5,0.0,화학,5810,6130,0.055077452667814115,"16,17년"
73,경동나비엔,1.0,1.5,1.5,,3.0,3.0,,1.5,1.5,전기전자,58700,40450,-0.31090289608177174,"16,17년"
74,경방,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,유통업,18100,14550,-0.19613259668508287,"16,17년"
75,경인양행,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,4600,4755,0.03369565217391304,"16,17년"
76,경인전자,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,전기전자,22100,20250,-0.083710407239819,"16,17년"
77,계양전기,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,4995,4545,-0.09009009009009009,"16,17년"
78,고려산업,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,음식료품,5980,2880,-0.5183946488294314,"16,17년"
79,고려아연,3.0,1.5,1.5,2.0,3.0,1.5,-1.0,1.5,0.0,철강금속,455000,512000,0.12527472527472527,"16,17년"
80,고려제강,,1.5,3.0,1.0,1.5,3.0,,0.0,0.0,철강금속,39000,35200,-0.09743589743589744,"16,17년"
81,광동제약,2.0,1.5,1.5,2.0,3.0,1.5,0.0,1.5,0.0,의약품,8270,8100,-0.020556227327690448,"16,17년"
82,광명전기,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,전기전자,3200,2645,-0.1734375,"16,17년"
83,광전자,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,전기전자,2235,2740,0.22595078299776286,"16,17년"
84,광주신세계,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,251000,239500,-0.045816733067729085,"16,17년"
85,교보증권,5.0,3.0,1.5,4.0,3.0,1.5,-1.0,0.0,0.0,증권,9300,9100,-0.021505376344086023,"16,17년"
86,국도화학,1.0,1.5,3.0,,1.5,3.0,,0.0,0.0,화학,54200,58900,0.08671586715867159,"16,17년"
87,국동,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,10600,3600,-0.660377358490566,"16,17년"
88,국보,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수창고업,23950,10200,-0.5741127348643006,"16,17년"
89,국제약품,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,의약품,3940,4060,0.030456852791878174,"16,17년"
90,극동유화,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,3225,3190,-0.010852713178294573,"16,17년"
91,금강공업,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,철강금속,45500,30700,-0.3252747252747253,"16,17년"
92,금비,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,비금속광물,86000,78400,-0.08837209302325581,"16,17년"
93,금양,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,2865,2380,-0.16928446771378708,"16,17년"
94,금호전기,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,전기전자,9450,8120,-0.14074074074074075,"16,17년"
95,금호타이어,1.0,5.0,3.0,1.0,3.0,3.0,0.0,-2.0,0.0,화학,10250,6550,-0.36097560975609755,"16,17년"
96,기신정기,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,5310,4925,-0.07250470809792843,"16,17년"
97,기업은행,3.0,3.0,1.5,4.0,1.5,1.5,1.0,-1.5,0.0,은행,13200,15350,0.16287878787878787,"16,17년"
98,까뮤이앤씨,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,건설업,10700,10050,-0.06074766355140187,"16,17년"
99,깨끗한나라,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,종이목재,5350,4300,-0.19626168224299065,"16,17년"
100,남광토건,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,건설업,8000,6700,-0.1625,"16,17년"
101,남선알미늄,2.0,1.5,1.5,2.0,3.0,1.5,0.0,1.5,0.0,철강금속,1180,1100,-0.06779661016949153,"16,17년"
102,남성,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,유통업,1810,2155,0.19060773480662985,"16,17년"
103,남양유업,,3.0,1.5,2.0,3.0,1.5,,0.0,0.0,음식료품,674000,656000,-0.026706231454005934,"16,17년"
104,남해화학,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,화학,8150,9080,0.11411042944785275,"16,17년"
105,넥센,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,화학,7990,8150,0.02002503128911139,"16,17년"
106,넥센타이어,3.0,3.0,3.0,2.0,1.5,3.0,-1.0,-1.5,0.0,화학,13150,12850,-0.022813688212927757,"16,17년"
107,노루페인트,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,9270,9060,-0.022653721682847898,"16,17년"
108,노루홀딩스,,1.5,1.5,,1.5,1.5,,0.0,0.0,기타금융,16700,18000,0.07784431137724551,"16,17년"
109,녹십자,1.0,3.0,1.5,2.0,1.5,3.0,1.0,-1.5,1.5,의약품,139500,211000,0.5125448028673835,"16,17년"
110,녹십자홀딩스,2.0,3.0,1.5,2.0,1.5,1.5,0.0,-1.5,0.0,서비스업,22200,37850,0.704954954954955,"16,17년"
111,농심,,1.5,3.0,2.0,1.5,3.0,,0.0,0.0,음식료품,288000,347500,0.2065972222222222,"16,17년"
112,농심홀딩스,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,기타금융,101000,114500,0.13366336633663367,"16,17년"
113,다우기술,2.0,1.5,1.5,2.0,3.0,1.5,0.0,1.5,0.0,서비스업,20700,18350,-0.11352657004830918,"16,17년"
114,대교,4.0,3.0,1.5,4.0,1.5,1.5,0.0,-1.5,0.0,서비스업,8340,8210,-0.015587529976019185,"16,17년"
115,대구백화점,3.0,3.0,1.5,3.0,1.5,1.5,0.0,-1.5,0.0,유통업,13250,12250,-0.07547169811320754,"16,17년"
116,대덕전자,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,전기전자,7530,10250,0.3612217795484728,"16,17년"
117,대동전자,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,전기전자,4625,4330,-0.06378378378378378,"16,17년"
118,대림통상,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기계,6480,5470,-0.1558641975308642,"16,17년"
119,대상,1.0,3.0,1.5,2.0,3.0,1.5,1.0,0.0,0.0,음식료품,26950,23800,-0.11688311688311688,"16,17년"
120,대상홀딩스,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,기타금융,10450,9860,-0.05645933014354067,"16,17년"
121,대성산업,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,유통업,3205,3335,0.0405616224648986,"16,17년"
122,대성에너지,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,전기가스업,6440,6220,-0.034161490683229816,"16,17년"
123,대성홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,9230,8460,-0.08342361863488625,"16,17년"
124,대신증권,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,증권,10550,13500,0.2796208530805687,"16,17년"
125,대양금속,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,철강금속,3895,3715,-0.04621309370988447,"16,17년"
126,대영포장,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,종이목재,1005,875,-0.12935323383084577,"16,17년"
127,대우건설,2.0,4.0,4.0,3.0,4.0,4.0,1.0,0.0,0.0,건설업,6330,7350,0.16113744075829384,"16,17년"
128,대우부품,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,운수장비,1525,2060,0.35081967213114756,"16,17년"
129,대우조선해양,1.0,3.0,4.0,1.0,1.5,3.0,0.0,-1.5,-1.0,운수장비,4480,18350,3.095982142857143,"16,17년"
130,대웅,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,의약품,44000,15550,-0.6465909090909091,"16,17년"
131,대웅제약,1.0,3.0,1.5,1.0,3.0,1.5,0.0,0.0,0.0,의약품,68300,113500,0.6617862371888726,"16,17년"
132,대원강업,2.0,1.5,1.5,2.0,1.5,3.0,0.0,0.0,1.5,운수장비,5170,4080,-0.21083172147001933,"16,17년"
133,대원전선,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,전기전자,1710,1210,-0.29239766081871343,"16,17년"
134,대원제약,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,의약품,17050,17850,0.0469208211143695,"16,17년"
135,대원화성,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,화학,2540,2350,-0.07480314960629922,"16,17년"
136,대유에이텍,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수장비,1650,1145,-0.30606060606060603,"16,17년"
137,대유플러스,,1.5,1.5,2.0,1.5,3.0,,0.0,1.5,전기전자,1030,732,-0.28932038834951457,"16,17년"
138,대창,1.0,1.5,3.0,2.0,1.5,3.0,1.0,0.0,0.0,철강금속,930,1020,0.0967741935483871,"16,17년"
139,대창단조,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,운수장비,45400,61500,0.35462555066079293,"16,17년"
140,대한방직,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,섬유의복,63000,88000,0.3968253968253968,"16,17년"
141,대한유화,1.0,3.0,1.5,2.0,1.5,1.5,1.0,-1.5,0.0,화학,204500,250000,0.22249388753056235,"16,17년"
142,대한전선,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,전기전자,1890,1270,-0.328042328042328,"16,17년"
143,대한제강,1.0,1.5,3.0,2.0,1.5,3.0,1.0,0.0,0.0,철강금속,9310,11050,0.18689581095596133,"16,17년"
144,대한제당,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,음식료품,24050,26000,0.08108108108108109,"16,17년"
145,대한제분,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,음식료품,176500,169500,-0.039660056657223795,"16,17년"
146,대한항공,1.0,3.0,4.0,3.0,3.0,4.0,2.0,0.0,0.0,운수창고업,32000,31650,-0.0109375,"16,17년"
147,대한해운,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,운수창고업,18050,32750,0.814404432132964,"16,17년"
148,대한화섬,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,106000,114000,0.07547169811320754,"16,17년"
149,대현,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,섬유의복,3750,2845,-0.24133333333333334,"16,17년"
150,대호에이엘,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,철강금속,1645,1320,-0.19756838905775076,"16,17년"
151,더존비즈온,2.0,1.5,1.5,2.0,3.0,1.5,0.0,1.5,0.0,서비스업,22350,32000,0.4317673378076063,"16,17년"
152,덕성,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,화학,6460,3980,-0.38390092879256965,"16,17년"
153,덕양산업,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,1840,1810,-0.016304347826086956,"16,17년"
154,도화엔지니어링,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,서비스업,4690,5050,0.0767590618336887,"16,17년"
155,동국제강,1.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,철강금속,8180,10850,0.3264058679706601,"16,17년"
156,동남합성,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,66900,60300,-0.09865470852017937,"16,17년"
157,동방,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수창고업,2100,1765,-0.1595238095238095,"16,17년"
158,동방아그로,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,6860,7000,0.02040816326530612,"16,17년"
159,동성제약,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,의약품,4095,3850,-0.05982905982905983,"16,17년"
160,동아쏘시오홀딩스,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,기타금융,145000,122000,-0.15862068965517243,"16,17년"
161,동아에스티,3.0,3.0,1.5,2.0,1.5,1.5,-1.0,-1.5,0.0,의약품,85900,89400,0.04074505238649592,"16,17년"
162,동아지질,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,건설업,8250,13050,0.5818181818181818,"16,17년"
163,동양고속,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,운수창고업,38800,37000,-0.04639175257731959,"16,17년"
164,동양생명,5.0,1.5,1.5,3.0,1.5,1.5,-2.0,0.0,0.0,보험,12000,8860,-0.26166666666666666,"16,17년"
165,동양철관,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,철강금속,1215,1175,-0.03292181069958848,"16,17년"
166,동원F&B,1.0,3.0,1.5,1.0,4.0,3.0,0.0,1.0,1.5,음식료품,201500,203500,0.009925558312655087,"16,17년"
167,동원금속,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,운수장비,3295,3365,0.021244309559939303,"16,17년"
168,동원산업,2.0,1.5,1.5,2.0,4.0,1.5,0.0,2.5,0.0,기타금융,308000,285500,-0.07305194805194805,"16,17년"
169,동원수산,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,"농업, 임업 및 어업",8490,8920,0.050647820965842166,"16,17년"
170,동원시스템즈,1.0,1.5,1.5,1.0,4.0,3.0,0.0,2.5,1.5,화학,55900,48400,-0.13416815742397137,"16,17년"
171,동일고무벨트,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,11800,9680,-0.17966101694915254,"16,17년"
172,동일산업,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,철강금속,72500,63500,-0.12413793103448276,"16,17년"
173,동화약품,2.0,3.0,1.5,2.0,3.0,1.5,0.0,0.0,0.0,의약품,7780,8840,0.13624678663239073,"16,17년"
174,두산,4.0,4.0,4.0,4.0,5.0,4.0,0.0,1.0,0.0,기타금융,102500,134000,0.3073170731707317,"16,17년"
175,디씨엠,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,11900,12700,0.06722689075630252,"16,17년"
176,디아이,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의료정밀,4760,5720,0.20168067226890757,"16,17년"
177,디아이씨,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,운수장비,10000,9450,-0.055,"16,17년"
178,디와이,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,6270,7630,0.21690590111642744,"16,17년"
179,디와이파워,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,기계,6400,23800,2.71875,"16,17년"
180,락앤락,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,화학,13400,21650,0.6156716417910447,"16,17년"
181,롯데관광개발,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,서비스업,8720,13550,0.5538990825688074,"16,17년"
182,롯데손해보험,5.0,4.0,1.5,4.0,4.0,1.5,-1.0,0.0,0.0,보험,2720,3305,0.21507352941176472,"16,17년"
183,롯데쇼핑,1.0,4.0,4.0,2.0,5.0,4.0,1.0,1.0,0.0,유통업,228500,225000,-0.015317286652078774,"16,17년"
184,롯데정밀화학,2.0,4.0,4.0,4.0,5.0,4.0,2.0,1.0,0.0,화학,29000,40250,0.3879310344827586,"16,17년"
185,롯데케미칼,2.0,5.0,4.0,3.0,5.0,4.0,1.0,0.0,0.0,화학,288500,369500,0.2807625649913345,"16,17년"
186,롯데하이마트,3.0,4.0,1.5,4.0,5.0,1.5,1.0,1.0,0.0,유통업,44150,74100,0.6783691959229898,"16,17년"
187,마니커,,1.5,1.5,1.0,1.5,1.5,,0.0,0.0,음식료품,751,675,-0.10119840213049268,"16,17년"
188,만호제강,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,18450,18400,-0.0027100271002710027,"16,17년"
189,메리츠금융지주,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,기타금융,11250,16300,0.4488888888888889,"16,17년"
190,명문제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,4390,6120,0.3940774487471526,"16,17년"
191,모나리자,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,종이목재,6110,4930,-0.19312602291325695,"16,17년"
192,모나미,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,4335,3190,-0.26412918108419836,"16,17년"
193,모토닉,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,9230,9240,0.0010834236186348862,"16,17년"
194,무림P&P,2.0,1.5,3.0,,1.5,1.5,,0.0,-1.5,종이목재,4080,4200,0.029411764705882353,"16,17년"
195,무림페이퍼,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,종이목재,2775,2500,-0.0990990990990991,"16,17년"
196,무학,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,음식료품,22750,18150,-0.2021978021978022,"16,17년"
