업종명,종목명,2017_E,2017_S,2017_G,2018_E,2018_S,2018_G,Diff_E,Diff_S,Diff_G,2017_종가,2018_종가,등락률,연도
운수 및 창고업,한국공항,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,47350,38400,-0.1890179514255544,"17,18년"
운수 및 창고업,한국화장품,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,17800,9950,-0.4410112359550562,"17,18년"
운수 및 창고업,한샘,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,170500,48850,-0.7134897360703812,"17,18년"
운수 및 창고업,한세엠케이,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,13050,7450,-0.4291187739463601,"17,18년"
운수 및 창고업,한솔로지스틱스,2.0,1.5,1.5,2.0,3.0,1.5,0.0,1.5,0.0,2290,1220,-0.4672489082969432,"17,18년"
운수 및 창고업,한익스프레스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,47250,3860,-0.9183068783068784,"17,18년"
운수 및 창고업,한진,2.0,1.5,1.5,2.0,3.0,1.5,0.0,1.5,0.0,28700,37450,0.3048780487804878,"17,18년"
운수 및 창고업,한진칼,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,21600,19300,-0.1064814814814814,"17,18년"
운수 및 창고업,한창,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,1435,1270,-0.1149825783972125,"17,18년"
운수 및 창고업,현대그린푸드,3.0,1.5,3.0,3.0,1.5,1.5,0.0,0.0,-1.5,16000,12350,-0.228125,"17,18년"
운수 및 창고업,현대글로비스,3.0,3.0,3.0,3.0,4.0,3.0,0.0,1.0,0.0,151000,114000,-0.2450331125827814,"17,18년"
운수 및 창고업,현대백화점,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,91500,86700,-0.0524590163934426,"17,18년"
운수 및 창고업,현대코퍼레이션홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,14550,16800,0.1546391752577319,"17,18년"
운수 및 창고업,현대홈쇼핑,4.0,1.5,1.5,4.0,3.0,1.5,0.0,1.5,0.0,122000,97600,-0.2,"17,18년"
운수 및 창고업,혜인,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,3745,4900,0.308411214953271,"17,18년"
운수 및 창고업,호텔신라,3.0,3.0,1.5,4.0,4.0,3.0,1.0,1.0,1.5,78300,71300,-0.0893997445721583,"17,18년"
운수 및 창고업,흥아해운,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,1255,394,-0.6860557768924302,"17,18년"
의약품,JW생명과학,2.0,1.5,3.0,2.0,3.0,3.0,0.0,1.5,0.0,36500,22000,-0.3972602739726027,"17,18년"
의약품,JW중외제약,2.0,3.0,1.5,3.0,3.0,1.5,1.0,0.0,0.0,41650,33150,-0.2040816326530612,"17,18년"
의약품,경보제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,12200,10000,-0.180327868852459,"17,18년"
의약품,광동제약,2.0,3.0,1.5,2.0,3.0,1.5,0.0,0.0,0.0,8100,5610,-0.3074074074074074,"17,18년"
의약품,국제약품,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,4060,4195,0.0332512315270936,"17,18년"
의약품,녹십자,2.0,1.5,3.0,2.0,3.0,3.0,0.0,1.5,0.0,211000,119500,-0.433649289099526,"17,18년"
의약품,대웅,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,15550,13900,-0.1061093247588424,"17,18년"
의약품,대웅제약,1.0,3.0,1.5,1.0,3.0,1.5,0.0,0.0,0.0,113500,141000,0.2422907488986784,"17,18년"
의약품,대원제약,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,17850,16150,-0.0952380952380952,"17,18년"
의약품,동성제약,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,3850,20700,4.376623376623376,"17,18년"
의약품,동아에스티,2.0,1.5,1.5,2.0,4.0,1.5,0.0,2.5,0.0,89400,83400,-0.0671140939597315,"17,18년"
의약품,동화약품,2.0,3.0,1.5,2.0,3.0,1.5,0.0,0.0,0.0,8840,9050,0.0237556561085972,"17,18년"
의약품,명문제약,2.0,1.5,1.5,2.0,3.0,1.5,0.0,1.5,0.0,6120,5130,-0.1617647058823529,"17,18년"
의약품,부광약품,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,22150,22300,0.0067720090293453,"17,18년"
의약품,삼성바이오로직스,3.0,3.0,3.0,2.0,4.0,1.5,-1.0,1.0,-1.5,384000,387500,0.0091145833333333,"17,18년"
의약품,삼성제약,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,3500,2575,-0.2642857142857143,"17,18년"
의약품,삼일제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,7500,21950,1.9266666666666667,"17,18년"
의약품,삼진제약,2.0,1.5,1.5,2.0,3.0,1.5,0.0,1.5,0.0,33100,37000,0.1178247734138972,"17,18년"
의약품,신풍제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,6120,6430,0.0506535947712418,"17,18년"
의약품,영진약품,1.0,3.0,1.5,2.0,1.5,1.5,1.0,-1.5,0.0,8890,5520,-0.3790776152980877,"17,18년"
의약품,오리엔트바이오,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,1160,825,-0.2887931034482758,"17,18년"
의약품,유유제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,11350,10850,-0.0440528634361233,"17,18년"
의약품,유한양행,2.0,1.5,3.0,2.0,3.0,3.0,0.0,1.5,0.0,204000,167500,-0.1789215686274509,"17,18년"
의약품,이연제약,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,36100,16400,-0.5457063711911357,"17,18년"
의약품,일동제약,2.0,1.5,1.5,1.0,3.0,3.0,-1.0,1.5,1.5,22700,19100,-0.158590308370044,"17,18년"
의약품,일동홀딩스,2.0,1.5,1.5,2.0,3.0,1.5,0.0,1.5,0.0,14450,12800,-0.1141868512110726,"17,18년"
의약품,일성신약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,137500,95400,-0.3061818181818181,"17,18년"
의약품,일양약품,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,34800,25600,-0.264367816091954,"17,18년"
의약품,종근당,3.0,3.0,1.5,2.0,3.0,1.5,-1.0,0.0,0.0,112500,86700,-0.2293333333333333,"17,18년"
의약품,종근당바이오,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,21800,18150,-0.1674311926605504,"17,18년"
의약품,종근당홀딩스,3.0,1.5,1.5,2.0,3.0,1.5,-1.0,1.5,0.0,68800,56100,-0.1845930232558139,"17,18년"
의약품,진원생명과학,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,6320,4520,-0.2848101265822785,"17,18년"
의약품,파미셀,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,4200,12050,1.869047619047619,"17,18년"
의약품,한독,3.0,1.5,3.0,3.0,3.0,3.0,0.0,1.5,0.0,24500,22950,-0.0632653061224489,"17,18년"
의약품,한미약품,1.0,3.0,1.5,2.0,4.0,3.0,1.0,1.0,1.5,463500,389500,-0.1596548004314994,"17,18년"
의약품,한올바이오파마,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,11700,23700,1.0256410256410255,"17,18년"
의약품,현대약품,3.0,3.0,1.5,2.0,3.0,1.5,-1.0,0.0,0.0,3370,4360,0.2937685459940652,"17,18년"
의약품,환인제약,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,20800,17000,-0.1826923076923076,"17,18년"
정보통신업,LG유플러스,3.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,12850,16150,0.2568093385214007,"17,18년"
정보통신업,SK텔레콤,4.0,3.0,4.0,5.0,4.0,4.0,1.0,1.0,0.0,264000,268000,0.0151515151515151,"17,18년"
정보통신업,인스코비,1.0,1.5,1.5,1.0,1.5,3.0,0.0,0.0,1.5,1695,6110,2.6047197640117994,"17,18년"
제조업,BYC,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,320000,233500,-0.2703125,"17,18년"
제조업,CJ씨푸드,2.0,1.5,1.5,2.0,3.0,1.5,0.0,1.5,0.0,2905,2170,-0.253012048192771,"17,18년"
제조업,CJ제일제당,3.0,4.0,4.0,3.0,5.0,4.0,0.0,1.0,0.0,366000,324000,-0.1147540983606557,"17,18년"
제조업,DRB동일,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,8480,6450,-0.2393867924528301,"17,18년"
제조업,DSR,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,5520,3230,-0.4148550724637681,"17,18년"
제조업,DSR제강,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,4875,3475,-0.2871794871794871,"17,18년"
제조업,F&F,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,39500,52200,0.3215189873417721,"17,18년"
제조업,KC코트렐,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,4410,3540,-0.1972789115646258,"17,18년"
제조업,KEC,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,1325,976,-0.2633962264150943,"17,18년"
제조업,KG케미칼,,1.5,1.5,,1.5,1.5,,0.0,0.0,16300,17700,0.0858895705521472,"17,18년"
제조업,KISCO홀딩스,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,79900,11750,-0.8529411764705882,"17,18년"
제조업,KPX케미칼,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,75300,51500,-0.3160690571049137,"17,18년"
제조업,KPX홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,71700,61000,-0.1492329149232915,"17,18년"
제조업,KR모터스,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,404,558,0.3811881188118812,"17,18년"
제조업,LF,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,25800,21900,-0.1511627906976744,"17,18년"
제조업,LG디스플레이,3.0,4.0,4.0,3.0,5.0,4.0,0.0,1.0,0.0,29300,16500,-0.4368600682593856,"17,18년"
제조업,LG생활건강,3.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,1177000,1044000,-0.1129991503823279,"17,18년"
제조업,LG이노텍,3.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,172000,124000,-0.2790697674418604,"17,18년"
제조업,LG전자,2.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,91000,63300,-0.3043956043956043,"17,18년"
제조업,LG화학,3.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,403500,347000,-0.1400247831474597,"17,18년"
제조업,LIG넥스원,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,71900,29100,-0.5952712100139083,"17,18년"
제조업,MH에탄올,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,6350,4990,-0.2141732283464567,"17,18년"
제조업,NI스틸,2.0,1.5,1.5,,1.5,1.5,,0.0,0.0,3485,2265,-0.3500717360114778,"17,18년"
제조업,OCI,3.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,113000,85200,-0.2460176991150442,"17,18년"
제조업,S-Oil,5.0,5.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,128500,124000,-0.0350194552529182,"17,18년"
제조업,SH에너지화학,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,1495,965,-0.354515050167224,"17,18년"
제조업,SIMPAC,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,4350,2365,-0.4563218390804597,"17,18년"
제조업,SKC,3.0,3.0,4.0,3.0,4.0,3.0,0.0,1.0,-1.0,39750,33150,-0.1660377358490566,"17,18년"
제조업,SK이노베이션,4.0,4.0,1.5,4.0,5.0,3.0,0.0,1.0,1.5,205000,213500,0.0414634146341463,"17,18년"
제조업,SK하이닉스,4.0,4.0,4.0,3.0,5.0,3.0,-1.0,1.0,-1.0,82200,68200,-0.170316301703163,"17,18년"
제조업,SPC삼립,1.0,1.5,1.5,3.0,3.0,1.5,2.0,1.5,0.0,137500,125500,-0.0872727272727272,"17,18년"
제조업,STX엔진,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,9850,6660,-0.3238578680203046,"17,18년"
제조업,WISCOM,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,4245,2675,-0.3698468786808009,"17,18년"
제조업,가온전선,2.0,1.5,3.0,2.0,3.0,3.0,0.0,1.5,0.0,23700,16150,-0.3185654008438818,"17,18년"
제조업,강남제비스코,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,36500,23350,-0.3602739726027397,"17,18년"
제조업,경농,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,6130,9080,0.4812398042414356,"17,18년"
제조업,경동나비엔,,3.0,3.0,2.0,4.0,3.0,,1.0,0.0,40450,36750,-0.0914709517923362,"17,18년"
제조업,경인양행,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,4755,5250,0.1041009463722397,"17,18년"
제조업,경인전자,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,20250,22800,0.1259259259259259,"17,18년"
제조업,계양전기,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,4545,3360,-0.2607260726072607,"17,18년"
제조업,고려산업,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,2880,2010,-0.3020833333333333,"17,18년"
제조업,고려아연,2.0,3.0,1.5,1.0,3.0,3.0,-1.0,0.0,1.5,512000,379000,-0.259765625,"17,18년"
제조업,고려제강,1.0,1.5,3.0,1.0,3.0,3.0,0.0,1.5,0.0,35200,21600,-0.3863636363636363,"17,18년"
제조업,광명전기,1.0,1.5,1.5,,1.5,1.5,,0.0,0.0,2645,2380,-0.1001890359168242,"17,18년"
제조업,광전자,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,2740,1945,-0.2901459854014598,"17,18년"
제조업,국도화학,,1.5,3.0,1.0,1.5,3.0,,0.0,0.0,58900,45150,-0.233446519524618,"17,18년"
제조업,극동유화,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,3190,3165,-0.0078369905956112,"17,18년"
제조업,금강공업,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,30700,21350,-0.3045602605863192,"17,18년"
제조업,금비,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,78400,62600,-0.2015306122448979,"17,18년"
제조업,금양,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,2380,2425,0.01890756302521,"17,18년"
제조업,금호에이치티,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,5140,8170,0.5894941634241245,"17,18년"
제조업,금호전기,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,8120,6400,-0.2118226600985221,"17,18년"
제조업,금호타이어,1.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,6550,5020,-0.233587786259542,"17,18년"
제조업,기신정기,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,4925,3240,-0.3421319796954314,"17,18년"
제조업,깨끗한나라,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,4300,3045,-0.291860465116279,"17,18년"
제조업,남선알미늄,2.0,3.0,1.5,1.0,1.5,1.5,-1.0,-1.5,0.0,1100,1380,0.2545454545454545,"17,18년"
제조업,남양유업,2.0,3.0,1.5,1.0,1.5,1.5,-1.0,-1.5,0.0,656000,601000,-0.0838414634146341,"17,18년"
제조업,남해화학,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,9080,10050,0.1068281938325991,"17,18년"
제조업,넥센,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,8150,5170,-0.3656441717791411,"17,18년"
제조업,넥센타이어,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,12850,8170,-0.3642023346303502,"17,18년"
제조업,노루페인트,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,9060,7870,-0.1313465783664459,"17,18년"
제조업,농심,2.0,1.5,3.0,1.0,3.0,3.0,-1.0,1.5,0.0,347500,218000,-0.3726618705035971,"17,18년"
제조업,대덕전자,2.0,1.5,3.0,2.0,3.0,3.0,0.0,1.5,0.0,10250,8280,-0.1921951219512195,"17,18년"
제조업,대동전자,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,4330,3305,-0.2367205542725173,"17,18년"
제조업,대림통상,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,5470,3845,-0.2970749542961609,"17,18년"
제조업,대상,2.0,3.0,1.5,2.0,3.0,1.5,0.0,0.0,0.0,23800,22550,-0.0525210084033613,"17,18년"
제조업,대양금속,1.0,1.5,3.0,2.0,1.5,3.0,1.0,0.0,0.0,3715,4240,0.1413189771197846,"17,18년"
제조업,대영포장,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,875,872,-0.0034285714285714,"17,18년"
제조업,대우부품,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,2060,1465,-0.2888349514563106,"17,18년"
제조업,대우조선해양,1.0,1.5,3.0,3.0,1.5,3.0,2.0,0.0,0.0,18350,29250,0.5940054495912807,"17,18년"
제조업,대원강업,2.0,1.5,3.0,2.0,3.0,3.0,0.0,1.5,0.0,4080,3230,-0.2083333333333333,"17,18년"
제조업,대원전선,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,1210,1355,0.1198347107438016,"17,18년"
제조업,대원화성,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,2350,1435,-0.3893617021276596,"17,18년"
제조업,대유에이텍,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,1145,811,-0.2917030567685589,"17,18년"
제조업,대유플러스,2.0,1.5,3.0,1.0,1.5,1.5,-1.0,0.0,-1.5,732,788,0.0765027322404371,"17,18년"
제조업,대창,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,1020,895,-0.1225490196078431,"17,18년"
제조업,대창단조,1.0,1.5,3.0,2.0,1.5,3.0,1.0,0.0,0.0,61500,38950,-0.3666666666666666,"17,18년"
제조업,대한방직,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,88000,11550,-0.86875,"17,18년"
제조업,대한유화,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,250000,156000,-0.376,"17,18년"
제조업,대한전선,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,1270,1035,-0.1850393700787401,"17,18년"
제조업,대한제강,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,11050,5150,-0.5339366515837104,"17,18년"
제조업,대한제당,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,26000,18900,-0.273076923076923,"17,18년"
제조업,대한제분,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,169500,170000,0.0029498525073746,"17,18년"
제조업,대한화섬,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,114000,105000,-0.0789473684210526,"17,18년"
제조업,대현,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,2845,1900,-0.3321616871704745,"17,18년"
제조업,대호에이엘,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,1320,5420,3.106060606060606,"17,18년"
제조업,덕성,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,3980,2770,-0.3040201005025125,"17,18년"
제조업,덕양산업,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,1810,1120,-0.3812154696132597,"17,18년"
제조업,동국제강,1.0,3.0,3.0,2.0,1.5,3.0,1.0,-1.5,0.0,10850,7070,-0.3483870967741935,"17,18년"
제조업,동남합성,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,60300,60700,0.0066334991708126,"17,18년"
제조업,동방아그로,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,7000,6400,-0.0857142857142857,"17,18년"
제조업,동양,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,1950,1590,-0.1846153846153846,"17,18년"
제조업,동양철관,1.0,1.5,1.5,,1.5,1.5,,0.0,0.0,1175,1595,0.3574468085106383,"17,18년"
제조업,동원F&B,1.0,4.0,3.0,,1.5,1.5,,-2.5,-1.5,203500,264000,0.2972972972972973,"17,18년"
제조업,동원금속,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,3365,848,-0.7479940564635958,"17,18년"
제조업,동원시스템즈,1.0,4.0,3.0,1.0,3.0,1.5,0.0,-1.0,-1.5,48400,26600,-0.4504132231404958,"17,18년"
제조업,동일고무벨트,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,9680,6300,-0.3491735537190082,"17,18년"
제조업,동일산업,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,63500,60000,-0.0551181102362204,"17,18년"
제조업,동일제강,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,3710,2855,-0.2304582210242587,"17,18년"
제조업,두산밥캣,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,36250,35200,-0.0289655172413793,"17,18년"
제조업,두올,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,4860,2770,-0.4300411522633744,"17,18년"
제조업,디씨엠,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,12700,12000,-0.0551181102362204,"17,18년"
제조업,디아이,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,5720,3480,-0.3916083916083916,"17,18년"
제조업,디아이씨,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,9450,5650,-0.4021164021164021,"17,18년"
제조업,디와이파워,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,23800,11600,-0.5126050420168067,"17,18년"
제조업,락앤락,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,21650,15450,-0.2863741339491917,"17,18년"
제조업,롯데정밀화학,4.0,5.0,4.0,3.0,5.0,4.0,-1.0,0.0,0.0,40250,40750,0.0124223602484472,"17,18년"
제조업,롯데케미칼,3.0,5.0,4.0,4.0,5.0,3.0,1.0,0.0,-1.0,369500,262500,-0.2895805142083897,"17,18년"
제조업,마니커,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,675,720,0.0666666666666666,"17,18년"
제조업,만호제강,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,18400,17050,-0.0733695652173913,"17,18년"
제조업,모나리자,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,4930,2480,-0.4969574036511156,"17,18년"
제조업,모토닉,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,9240,8370,-0.0941558441558441,"17,18년"
제조업,무림P&P,,1.5,1.5,2.0,1.5,3.0,,0.0,1.5,4200,7590,0.8071428571428572,"17,18년"
제조업,무림페이퍼,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,2500,2830,0.132,"17,18년"
제조업,무학,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,18150,11650,-0.3581267217630854,"17,18년"
제조업,문배철강,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,3025,2725,-0.0991735537190082,"17,18년"
제조업,미래산업,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,238,167,-0.2983193277310924,"17,18년"
제조업,미원상사,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,230000,245000,0.0652173913043478,"17,18년"
제조업,미원화학,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,62900,39600,-0.3704292527821939,"17,18년"
제조업,방림,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,20200,24500,0.2128712871287128,"17,18년"
제조업,백광산업,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,2720,2325,-0.1452205882352941,"17,18년"
제조업,백산,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,7700,5020,-0.348051948051948,"17,18년"
제조업,벽산,1.0,1.5,3.0,1.0,1.5,3.0,0.0,0.0,0.0,3405,2360,-0.3069016152716593,"17,18년"
제조업,보락,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,974,2160,1.217659137577002,"17,18년"
제조업,보해양조,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,1045,1150,0.1004784688995215,"17,18년"
제조업,부국철강,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,2855,2395,-0.1611208406304728,"17,18년"
제조업,부산산업,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,35350,149000,3.214992927864215,"17,18년"
제조업,부산주공,2.0,1.5,3.0,1.0,1.5,1.5,-1.0,0.0,-1.5,1335,512,-0.6164794007490637,"17,18년"
제조업,빙그레,2.0,3.0,1.5,3.0,4.0,3.0,1.0,1.0,1.5,60700,70800,0.1663920922570016,"17,18년"
제조업,사조대림,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,24150,20000,-0.1718426501035196,"17,18년"
제조업,사조동아원,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,1555,1085,-0.3022508038585209,"17,18년"
제조업,사조씨푸드,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,7070,5900,-0.1654879773691654,"17,18년"
제조업,사조오양,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,14650,9530,-0.3494880546075085,"17,18년"
제조업,삼성SDI,2.0,5.0,4.0,3.0,4.0,4.0,1.0,-1.0,0.0,206000,235500,0.1432038834951456,"17,18년"
제조업,삼성공조,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,12050,8930,-0.2589211618257261,"17,18년"
제조업,삼성전기,4.0,5.0,5.0,4.0,5.0,4.0,0.0,0.0,-1.0,104000,118000,0.1346153846153846,"17,18년"
제조업,삼성전자,2.0,4.0,4.0,3.0,4.0,4.0,1.0,0.0,0.0,2754000,42400,-0.9846042120551924,"17,18년"
제조업,삼성중공업,3.0,1.5,3.0,2.0,1.5,4.0,-1.0,0.0,1.0,11800,6960,-0.4101694915254237,"17,18년"
제조업,삼아알미늄,2.0,1.5,3.0,2.0,1.5,1.5,0.0,0.0,-1.5,3460,4055,0.1719653179190751,"17,18년"
제조업,삼양사,2.0,3.0,1.5,2.0,3.0,3.0,0.0,0.0,1.5,97000,60700,-0.3742268041237113,"17,18년"
제조업,삼양식품,2.0,3.0,1.5,,1.5,1.5,,-1.5,0.0,60700,60700,0.0,"17,18년"
제조업,삼양통상,2.0,1.5,1.5,1.0,1.5,3.0,-1.0,0.0,1.5,43850,39500,-0.0992018244013683,"17,18년"
제조업,삼원강재,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,3390,2600,-0.2330383480825958,"17,18년"
제조업,삼익THK,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,18000,11600,-0.3555555555555555,"17,18년"
