,업종명,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,평가연도,현금흐름(CF),PBR,ESG,E,S,G,배당지급(DV)
세방,운수창고업,953823780000.0,22.82,81.42,2.64,2017,0.05134722750264118,0.5900000000000001,B이하,B,B이하,B이하,4010000000.0
세방전지,전기전자,1145352882000.0,28.67,77.72,15.76,2017,0.07509399239145735,0.585,B이하,C,B이하,B+,5497000000.0
세아특수강,철강금속,527347713000.0,64.13,60.93,9.13,2017,0.004648074573115144,0.625,B이하,B,B이하,B+,6318000000.0
세아홀딩스,기타금융,5254771565000.0,72.51,57.97,18.84,2017,6.134343159169228,0.675,B이하,C,B이하,B이하,7998000000.0
세우글로벌,유통업,40346907000.0,25.13,79.91,-14.08,2017,-0.04309014530885607,1.94,B이하,B,B이하,B이하,0.0
세종공업,운수장비,900553568000.0,136.46,42.29,-10.26,2017,-0.032697925461497454,0.58,B이하,C,B이하,B+,1923000000.0
세진중공업,운수장비,348994473000.0,122.27,44.99,-41.09,2017,0.09618770551589721,0.895,B이하,B+,B+,B이하,1151000000.0
세하,종이목재,173678893000.0,833.66,10.71,3.22,2017,-0.01994455421467003,2.725,B이하,B,B이하,B+,0.0
송원산업,화학,865121000000.0,128.79,43.71,4.4,2017,0.0946103607125245,1.31,B+,B,B+,B+,3360000000.0
수산중공업,기계,110463639000.0,19.54,83.65,14.77,2017,0.06831598893042275,0.995,B이하,B,B이하,B이하,0.0
신대양제지,종이목재,725767416000.0,74.65,57.26,103.08,2017,0.060170805909668654,0.43000000000000005,B이하,C,B이하,B이하,1511000000.0
신도리코,전기전자,940545761000.0,9.9,90.99,10.08,2017,0.1098223699194567,0.6950000000000001,B+,B+,B이하,B+,16223000000.0
신라교역,"농업, 임업 및 어업",549948061000.0,14.67,87.21,35.59,2017,0.0937256492970027,0.5249999999999999,B이하,C,B이하,B이하,8000000000.0
신성이엔지,전기전자,682856890000.0,734.68,11.98,356.02,2017,-0.01929927280095459,5.12,B이하,B,B이하,B이하,0.0
신세계,유통업,10151705102000.0,106.36,48.46,31.35,2017,0.21456057654031382,0.75,B+,B,A+,B+,12296000000.0
신세계건설,건설업,678555969000.0,324.96,23.53,-25.99,2017,-0.05849339314653451,0.9199999999999999,B이하,B+,B이하,B이하,3000000000.0
신세계인터내셔날,유통업,950856585000.0,91.63,52.18,7.97,2017,0.010872982496317617,1.1400000000000001,B+,B,A,B이하,4284000000.0
신세계푸드,서비스업,595365659000.0,88.97,52.92,12.95,2017,0.07049498981601353,1.855,B+,B,A,B+,2904000000.0
신송홀딩스,기타금융,259752617000.0,86.67,53.57,41.02,2017,-10.744003401360544,0.5700000000000001,B이하,B,B이하,B이하,0.0
신영와코루,섬유의복,331622240000.0,8.81,91.91,1.64,2017,0.00520571906187901,0.525,B이하,C,B이하,B이하,1350000000.0
신원,섬유의복,421611580000.0,149.26,40.12,-0.02,2017,0.002030092140340705,0.855,B이하,B,B이하,B이하,0.0
신풍제약,의약품,391378735000.0,81.3,55.16,-4.71,2017,0.057778157346360125,1.8250000000000002,B이하,B,B이하,B이하,0.0
신흥,유통업,131257804000.0,51.98,65.8,-2.59,2017,0.021088835156463485,1.175,B이하,B+,B이하,B이하,575000000.0
쌍방울,섬유의복,623968394000.0,106.66,48.39,-3.63,2017,0.02771829855537721,0.71,B이하,C,B이하,B이하,0.0
써니전자,전기전자,40388929000.0,5.47,94.81,-10.28,2017,0.06573894702240728,3.925,B이하,B,B+,B이하,0.0
씨아이테크,기타제조업,38255018000.0,73.5,57.64,17.33,2017,0.10563536866359446,1.7599999999999998,B이하,D,B이하,B이하,0.0
씨에스윈드,기계,387936614000.0,28.51,77.82,0.32,2017,-0.016599115593064956,1.5499999999999998,B+,B+,B이하,B이하,5526000000.0
아남전자,전기전자,139789131000.0,101.76,49.56,5.2,2017,0.011898482081069124,3.39,B이하,B,B이하,B이하,0.0
아모레퍼시픽,화학,5375684239000.0,28.75,77.67,-9.24,2017,0.14129769626438612,5.55,A,B+,A,A,88343000000.0
아세아,서비스업,1816402594000.0,43.83,69.53,9.36,2017,2.064866662973632,0.665,B이하,B,B이하,B이하,2852000000.0
아세아시멘트,비금속광물,906380756000.0,29.98,76.93,1.19,2017,0.12929663532003605,0.575,B이하,C,B이하,B+,4942000000.0
아세아제지,종이목재,766895048000.0,66.44,60.08,15.1,2017,-0.0003952130388766163,0.385,B이하,B,B이하,B이하,4030000000.0
아시아나항공,운수창고업,8550603410000.0,588.18,14.53,8.04,2017,0.11406684046072066,1.2850000000000001,B+,B,A,B+,0.0
아이마켓코리아,유통업,1086927962000.0,146.76,40.52,-9.4,2017,0.07451265430346843,1.195,B이하,B+,B이하,B이하,12165000000.0
아이에스동서,비금속광물,2272169590000.0,105.44,48.68,6.31,2017,0.06738770850752476,1.21,B이하,B,B이하,B이하,33872000000.0
알루코,철강금속,477572307000.0,130.16,43.45,7.72,2017,0.5068804241955702,1.6800000000000002,B이하,B,B이하,B이하,3728000000.0
에넥스,기타제조업,171431594000.0,184.5,35.15,10.26,2017,0.01463931338735758,2.585,B이하,C,B+,B이하,1659000000.0
에스엘,운수장비,1600258898000.0,56.4,63.94,-8.09,2017,0.2097780526072656,1.0,B이하,C,B+,B이하,13546000000.0
에스원,서비스업,1581536979000.0,30.94,76.37,6.12,2017,0.1524392218389149,3.65,B이하,C,B이하,B이하,84526000000.0
에쓰씨엔지니어링,건설업,374160400000.0,136.51,42.28,-18.89,2017,0.16542988524708477,1.17,B이하,B,B이하,B이하,0.0
에이블씨엔씨,화학,372641584000.0,22.18,81.85,-14.1,2017,0.012131128443321964,1.29,B이하,B+,B이하,B이하,0.0
에이엔피,전기전자,142121848000.0,156.04,39.06,-2.32,2017,-0.020572891559695064,1.725,B이하,C,B이하,B이하,0.0
엔씨소프트,서비스업,3526567161000.0,29.21,77.39,78.81,2017,0.38481789509619585,3.135,B이하,B,B이하,B이하,154703000000.0
엔케이,기계,241293977000.0,56.12,64.05,-26.0,2017,0.07059619952494062,0.86,B이하,C,B이하,B이하,0.0
영보화학,화학,179187991000.0,26.67,78.95,4.32,2017,0.11911859316340644,0.8700000000000001,B이하,C,B이하,B이하,1950000000.0
영원무역,유통업,2274891069000.0,69.67,58.94,0.38,2017,0.12854891526480658,1.585,B이하,B,B이하,B이하,13160000000.0
영원무역홀딩스,기타금융,2760525744000.0,57.42,63.53,2.0,2017,13.780293595845954,1.755,B이하,B,B이하,B이하,6963000000.0
영진약품,의약품,203846089000.0,70.37,58.7,0.97,2017,0.016162238665907727,16.73,B이하,C,B+,B이하,0.0
영풍,철강금속,4803738859000.0,38.46,72.23,40.34,2017,0.12602174175393172,1.185,B이하,C,B이하,B+,17201000000.0
영풍제지,종이목재,128022406000.0,31.06,76.3,20.06,2017,0.03746302624189756,0.75,B이하,C,B이하,B이하,719000000.0
영화금속,운수장비,179811590000.0,156.19,39.03,15.39,2017,0.021524013764899506,1.17,B이하,B,B이하,B이하,1309000000.0
오뚜기,음식료품,1721705316000.0,49.51,66.89,5.74,2017,0.05296640997526085,2.8049999999999997,B이하,D,B+,B이하,23572000000.0
오리온홀딩스,음식료품,4302849629000.0,38.0,72.46,-95.28,2017,-0.6460266970655292,9.205,B이하,C,B이하,B이하,20507000000.0
용평리조트,서비스업,868156494000.0,112.69,47.02,-0.49,2017,0.08507022655731283,1.385,B이하,B,B이하,B이하,4813000000.0
우신시스템,기계,289528242000.0,144.44,40.91,-7.69,2017,0.04846393941343529,1.195,B이하,C,B이하,B이하,333000000.0
우진,의료정밀,189515106000.0,39.3,71.79,-9.37,2017,0.2850422750054478,1.01,B이하,B,B이하,B이하,0.0
우진플라임,기계,313148635000.0,285.93,25.91,0.56,2017,-0.058782547615713186,1.39,B이하,B,B이하,B이하,0.0
웅진,기타금융,886226383000.0,165.57,37.65,16.41,2017,0.11643869689632401,0.49,B이하,B,B이하,B이하,0.0
웅진씽크빅,서비스업,533978663000.0,76.24,56.74,0.05,2017,0.09759040715542273,1.145,B이하,C,B이하,B이하,5415000000.0
원림,섬유의복,147494204000.0,30.23,76.79,-13.21,2017,0.02421005568090083,0.755,B이하,B,B이하,B이하,490000000.0
윌비스,유통업,307930289000.0,133.63,42.8,-6.4,2017,0.04198119528267846,1.1199999999999999,B이하,B+,B이하,B이하,0.0
유니드,화학,1113148608000.0,71.39,58.35,2.9,2017,-0.03709420064808358,0.735,B이하,B,B이하,B이하,9778000000.0
유니온,비금속광물,363299898000.0,73.55,57.62,0.0,2017,0.13293137073515807,0.45,B이하,B,B이하,B이하,2803000000.0
유니켐,기타제조업,92818715000.0,143.05,41.14,0.0,2017,0.03140789692813129,2.63,B+,B+,B이하,B이하,0.0
유니퀘스트,유통업,266917348000.0,47.74,67.69,-6.64,2017,0.009605187706593549,1.485,B이하,B+,B이하,B이하,2662000000.0
유성기업,운수장비,382743466000.0,31.18,76.23,-2.35,2017,0.08312163253292391,0.515,B이하,B,B이하,B+,3078000000.0
유수홀딩스,서비스업,520624313000.0,78.17,56.12,-3.0,2017,1.9168078462770217,1.155,B+,B+,B+,B이하,0.0
유안타증권,증권,11651173407000.0,959.75,9.44,32.02,2017,-0.13955335812214287,0.775,B+,A,B이하,B이하,0.0
유엔젤,서비스업,51217643000.0,28.65,77.73,5.16,2017,-0.07034818835569077,1.7799999999999998,B이하,B,B이하,B이하,0.0
유유제약,의약품,111299322000.0,42.16,70.34,2.63,2017,0.1560440809448869,1.305,B이하,B,B이하,B이하,1274000000.0
유한양행,의약품,2094673424000.0,30.4,76.69,10.71,2017,0.0868637399207156,1.8450000000000002,B이하,B,B이하,B+,21750000000.0
유화증권,증권,635593499000.0,38.35,72.28,-0.3,2017,-0.5469828034605382,0.53,B이하,B+,B이하,B이하,7618000000.0
율촌화학,화학,577661654000.0,72.06,58.12,10.99,2017,0.12715229833098,1.495,B이하,B,B이하,B이하,12400000000.0
이건산업,종이목재,439283119000.0,186.47,34.91,2.87,2017,0.19475426014006966,1.17,B이하,B,B이하,B이하,2313000000.0
이구산업,철강금속,269797349000.0,144.35,40.92,16.07,2017,-0.00980408688445937,0.835,B이하,B,B이하,B+,2675000000.0
이노션,서비스업,1626494168000.0,137.24,42.15,8.29,2017,0.27396175145919355,2.35,B이하,B,B이하,B이하,20000000000.0
이마트,유통업,16066507597000.0,83.17,54.59,7.44,2017,0.07214133644748345,0.7849999999999999,B+,B+,A,B+,48762000000.0
이수페타시스,전기전자,483286938000.0,179.16,35.82,-4.12,2017,0.022122783232453147,1.155,B이하,C,B+,B+,2758000000.0
이수화학,화학,999536232000.0,190.43,34.43,-0.51,2017,0.009722622839573243,0.51,B+,B,B+,B+,7262000000.0
이스타코,서비스업,88142004000.0,124.25,44.59,292.65,2017,0.6441169949097887,1.285,B이하,D,B이하,B이하,0.0
이아이디,유통업,99837832000.0,44.52,69.19,134.07,2017,-0.23366048826736194,0.935,B이하,C,B이하,B이하,0.0
이연제약,의약품,290843099000.0,32.4,75.53,0.0,2017,0.13278072600255045,2.46,B이하,B+,B이하,B이하,5869000000.0
이월드,서비스업,233119097000.0,76.98,56.5,18.0,2017,0.23830623840114204,1.475,B이하,C,B이하,B이하,0.0
이화산업,유통업,280830381000.0,51.97,65.8,19.05,2017,-0.049691506047192496,0.865,B이하,C,B이하,B이하,0.0
인디에프,섬유의복,142063634000.0,113.62,46.81,-0.9,2017,0.009621635062487257,1.41,B이하,B,B이하,B이하,0.0
인스코비,통신업,47219185000.0,34.48,74.36,33.74,2017,0.0708452009410861,4.715,B이하,C,B이하,B이하,0.0
인지컨트롤스,운수장비,456875345000.0,126.97,44.06,-13.32,2017,0.12147952019803022,0.7050000000000001,B이하,C,B이하,B이하,2178000000.0
인천도시가스,전기가스업,389429551000.0,127.7,43.92,4.42,2017,0.04128709153001399,0.8300000000000001,B이하,B,B이하,B이하,5152000000.0
인터지스,운수창고업,509181971000.0,109.67,47.69,7.86,2017,0.05898758161701413,0.495,B이하,B+,B이하,B이하,3386000000.0
인팩,운수장비,278413185000.0,142.03,41.32,2.04,2017,-0.005348644785309803,0.72,B이하,B,B이하,B이하,1300000000.0
일동제약,의약품,564627274000.0,98.06,50.49,128.79,2017,0.16013664057969126,2.555,B이하,B,B이하,B이하,9811000000.0
일동홀딩스,기타금융,274838718000.0,57.38,63.54,0.73,2017,-0.15146153846153845,1.135,B이하,B,B이하,B이하,2049000000.0
일성건설,건설업,305298894000.0,262.57,27.58,47.25,2017,-0.008060751324419477,0.62,B이하,B,B이하,B이하,16000000.0
일성신약,의약품,347461710000.0,7.63,92.91,-0.62,2017,0.1515247676864102,1.12,B이하,B,B이하,B이하,1008000000.0
일신방직,섬유의복,895872907000.0,27.1,78.68,2.97,2017,0.11000893716649038,0.5700000000000001,B이하,B+,B이하,B이하,3478000000.0
일신석재,유통업,77760845000.0,53.3,65.23,25.33,2017,-0.01534646984042654,2.165,B이하,B,B이하,B이하,0.0
일양약품,의약품,436373966000.0,106.83,48.35,3.13,2017,0.1678011780880101,5.17,B이하,B,B이하,B이하,0.0
일정실업,섬유의복,67184974000.0,31.95,75.79,-37.77,2017,-0.07580925283249974,0.665,B이하,C,B이하,B이하,600000000.0
일진전기,전기전자,756774591000.0,138.0,42.02,12.37,2017,0.00592311961270516,0.615,B이하,B,B이하,B이하,2224000000.0
일진홀딩스,기타금융,1079321232000.0,139.76,41.71,11.23,2017,5.292041999160017,1.23,B이하,B,B이하,B이하,0.0
잇츠한불,유통업,562415774000.0,19.84,83.44,-8.08,2017,0.1839491100974868,1.875,B이하,B+,B이하,B이하,10570000000.0
자화전자,전기전자,460781745000.0,62.46,61.55,49.3,2017,0.08179729251949888,1.56,B이하,B,B이하,B이하,7573000000.0
전방,섬유의복,413514843000.0,177.71,36.01,-9.12,2017,-0.06612136863609608,0.305,B이하,B,B이하,B이하,570000000.0
제이에스코퍼레이션,기타제조업,190454998000.0,21.76,82.13,25.34,2017,-0.001816881055388323,1.44,B이하,B+,B이하,B이하,3856000000.0
제이준코스메틱,화학,152808469000.0,20.32,83.11,60.36,2017,-0.15879517858657188,6.095,B이하,D,B이하,B이하,0.0
제일기획,서비스업,2238293235000.0,161.49,38.24,4.4,2017,0.03677381536985296,3.87,B이하,B,B이하,B이하,76972000000.0
제일파마홀딩스,서비스업,197587508000.0,15.93,86.26,-92.8,2017,1.527366168127901,3.21,B이하,B,B이하,B이하,223000000.0
제주은행,은행,5562924000000.0,1274.24,7.28,9.71,2017,0.11022258466852154,0.41500000000000004,B+,A,B+,B이하,2213000000.0
제주항공,운수창고업,800417836000.0,141.51,41.41,33.27,2017,0.14511704382807622,2.865,B이하,B+,B이하,B이하,15728000000.0
조광페인트,화학,265062344000.0,45.78,68.6,6.65,2017,0.06839745170361917,0.84,B이하,B,B이하,B이하,2625000000.0
조광피혁,기타제조업,244713604000.0,8.45,92.21,-12.22,2017,0.1864503253124032,1.175,B이하,B+,B이하,B이하,0.0
조비,화학,93468380000.0,101.37,49.66,1.51,2017,0.10820878094348435,1.315,B이하,B,B이하,B이하,0.0
조선내화,비금속광물,999226222000.0,52.88,65.41,-2.82,2017,0.06477268732296876,0.735,B+,B,B+,B+,11375000000.0
조선선재,기계,111971631000.0,14.85,87.07,4.63,2017,0.24361432185544835,1.09,B이하,C,B이하,B이하,1740000000.0
조일알미늄,철강금속,334276483000.0,71.31,58.37,9.41,2017,-0.026552932328313808,0.535,B이하,B,B이하,B+,1044000000.0
조흥,음식료품,168471957000.0,39.94,71.46,25.01,2017,0.055775336618823515,1.475,B이하,B,B이하,B이하,3600000000.0
종근당,의약품,677205335000.0,67.92,59.55,0.0,2017,0.09236114362354783,3.01,B이하,B+,B+,B이하,8463000000.0
종근당바이오,의약품,179483384000.0,26.36,79.14,4.58,2017,0.17299301107566822,0.8300000000000001,B이하,B,B이하,B이하,2052000000.0
종근당홀딩스,기타금융,818863626000.0,27.91,78.18,34.28,2017,4.560844228643613,1.085,B이하,B+,B이하,B이하,4509000000.0
주연테크,전기전자,55053384000.0,13.45,88.15,22.59,2017,-0.15171455184466764,1.4,B이하,C,B이하,B이하,0.0
지엠비코리아,운수장비,468879290000.0,96.72,50.83,-5.71,2017,0.060507896815254356,0.645,B이하,B,B이하,B이하,1907000000.0
지투알,서비스업,591065990000.0,276.7,26.55,22.88,2017,1.7786185855376753,1.81,B이하,B+,B이하,B이하,4052000000.0
진도,유통업,158369197000.0,54.49,64.73,4.31,2017,-0.002348985068572231,0.7050000000000001,B이하,B,B이하,B이하,3365000000.0
진양산업,화학,46883259000.0,37.04,72.97,5.67,2017,0.12997332270916334,1.6,B이하,B,B이하,B이하,975000000.0
진양홀딩스,기타금융,552714840000.0,38.07,72.43,2.13,2017,2.2747162876177347,0.99,B이하,B,B이하,B이하,5480000000.0
진양화학,화학,41227436000.0,40.74,71.06,-13.92,2017,0.023437046297789966,1.28,B이하,B,B이하,B이하,0.0
진원생명과학,의약품,45634058000.0,24.89,80.07,-13.39,2017,-0.18284874405974202,3.96,B이하,B,B이하,B이하,0.0
진흥기업,건설업,313602441000.0,313.32,24.19,-11.33,2017,-0.019927077846191413,5.09,B+,B,B+,B+,0.0
참엔지니어링,기계,746877918000.0,1051.26,8.69,49.51,2017,0.19083052524439606,3.3449999999999998,B이하,B,B이하,B이하,0.0
천일고속,운수창고업,67842442000.0,43.92,69.48,-5.42,2017,-0.03796734605220287,4.03,B이하,B+,B이하,B이하,8562000000.0
카프로,화학,462168690000.0,75.34,57.03,56.69,2017,0.0901335184446218,1.14,B이하,B,B이하,B+,2000000000.0
코리아써키트,전기전자,556503135000.0,33.98,74.64,8.49,2017,0.06679777500240176,1.165,B이하,B,B이하,B+,0.0
코스맥스,화학,934019129000.0,308.96,24.45,16.78,2017,-0.012526518163436855,6.7700000000000005,B이하,B,B이하,B이하,3014000000.0
코스맥스비티아이,기타금융,740812969000.0,115.55,46.39,11.75,2017,0.3553518452050772,1.23,B이하,B,B이하,B이하,956000000.0
코스모신소재,화학,197678366000.0,166.68,37.5,65.34,2017,-0.0039634748335214,2.465,B이하,C,B이하,B+,0.0
코스모화학,화학,454835931000.0,187.23,34.81,50.66,2017,-0.3159901206868475,2.5949999999999998,B이하,B,B이하,B+,0.0
코아스,기타제조업,79069618000.0,234.14,29.93,17.46,2017,-0.011463270629008343,2.04,B이하,C,B이하,B이하,0.0
코오롱,기타금융,3699363238000.0,304.77,24.71,11.59,2017,0.9311050373536086,1.7999999999999998,B이하,B,B+,B이하,6623000000.0
코오롱글로벌,건설업,2263440652000.0,386.31,20.56,14.71,2017,0.01083257882916141,0.6799999999999999,B이하,B+,B이하,B이하,3820000000.0
코오롱플라스틱,화학,353840137000.0,81.89,54.98,10.01,2017,0.1650744460379651,1.495,B+,B+,B+,B+,4560000000.0
코웨이,서비스업,2158873075000.0,119.79,45.5,5.91,2017,0.23856243428151816,7.984999999999999,B+,B,A+,A,57696000000.0
콤텍시스템,서비스업,106679920000.0,82.83,54.7,-13.93,2017,0.02197624561403509,1.0550000000000002,B이하,B,B이하,B이하,0.0
크라운해태홀딩스,기타금융,1311341477000.0,166.0,37.59,-15.71,2017,3.332384716325743,1.23,B이하,B,B+,B이하,1517000000.0
키움증권,증권,12418940664000.0,702.68,12.46,24.66,2017,-0.8294090419461086,1.3399999999999999,B+,A,B이하,B이하,28730000000.0
태경산업,화학,474559999000.0,80.15,55.51,26.77,2017,0.23448454323601187,1.04,B이하,C,B이하,B이하,5846000000.0
태광산업,화학,4109516134000.0,29.46,77.24,9.16,2017,0.1787076391583984,0.55,B이하,C,B이하,B이하,1620000000.0
태림포장,종이목재,633207637000.0,102.67,49.34,49.69,2017,0.05858013638823178,0.625,B이하,C,B이하,B이하,560000000.0
태영건설,건설업,4752049446000.0,231.06,30.21,58.62,2017,0.018100318464929283,0.76,B이하,B+,B이하,B이하,6388000000.0
태원물산,운수장비,41123791000.0,26.2,79.24,-21.71,2017,-0.026274125537127022,1.445,B이하,B,B이하,B이하,587000000.0
태평양물산,섬유의복,531201348000.0,287.87,25.78,6.65,2017,0.029849824487798056,1.105,B이하,B+,B+,B이하,0.0
텔코웨어,서비스업,119150756000.0,10.49,90.51,1.24,2017,0.23721288826626732,1.17,B이하,B,B이하,B이하,3263000000.0
토니모리,화학,199661831000.0,74.86,57.19,-11.75,2017,-0.009486677158517393,2.475,B이하,B,B이하,B이하,291000000.0
티에이치엔,전기전자,207069592000.0,443.61,18.4,6.43,2017,0.05348157948686798,0.455,B이하,C,B이하,B이하,900000000.0
티웨이홀딩스,전기전자,296444250000.0,220.57,31.19,48.78,2017,4.030568109893932,9.005,B이하,C,B이하,B이하,0.0
파미셀,의약품,63751942000.0,13.86,87.83,-9.49,2017,-0.07966519823788547,6.404999999999999,B이하,B,B이하,B이하,0.0
팜스코,음식료품,725316560000.0,126.29,44.19,7.99,2017,0.042126777828544335,1.3050000000000002,B이하,B+,B이하,B이하,3560000000.0
팬오션,운수창고업,3894362000000.0,61.61,61.88,24.67,2017,0.12996090934335744,1.195,B이하,B+,B이하,B이하,0.0
퍼스텍,기계,197157482000.0,144.18,40.95,7.03,2017,0.10623884902359787,3.49,B이하,B,B이하,B이하,0.0
퍼시스,기타제조업,436794588000.0,13.63,88.01,24.99,2017,0.07650636527891495,1.02,B이하,B,B이하,B이하,7545000000.0
페이퍼코리아,종이목재,667698215000.0,965.62,9.38,31.9,2017,-0.011083672086720868,5.01,B이하,C,B이하,B이하,0.0
평화산업,운수장비,178292605000.0,161.59,38.23,-0.77,2017,0.014271730676871118,1.0150000000000001,B이하,B,B이하,B+,0.0
평화홀딩스,기타금융,509012525000.0,172.6,36.68,-6.91,2017,0.8343339908952959,0.435,B이하,B+,B이하,B이하,2077000000.0
풀무원,기타금융,1103028815000.0,193.49,34.07,10.22,2017,0.8562558327068954,1.835,A+,A+,A,A,4294000000.0
풍산,철강금속,2729495592000.0,108.5,47.96,4.0,2017,0.060892527366106654,1.065,B+,B+,B이하,B+,22410000000.0
풍산홀딩스,기타금융,818457486000.0,19.8,83.47,5.77,2017,0.18686371660386325,0.97,B이하,B+,B이하,B이하,11686000000.0
하나금융지주,기타금융,359992234000000.0,1349.95,6.9,12.2,2017,8.74241827147496,0.8600000000000001,A,A,A,B+,370004000000.0
하나투어,서비스업,604729719000.0,150.44,39.93,14.57,2017,0.14897479360124502,6.27,B이하,B+,B이하,B이하,8854000000.0
하이스틸,철강금속,245323396000.0,80.24,55.48,0.0,2017,-0.008538680256750565,0.345,B이하,B,B이하,B이하,700000000.0
하이트진로,음식료품,3507595838000.0,188.1,34.71,-0.02,2017,0.2071615883506855,1.605,B+,B,B+,B+,55883000000.0
하이트진로홀딩스,기타금융,4059346912000.0,257.66,27.96,-0.75,2017,8.793554289348846,0.27,B이하,B+,B이하,B이하,3297000000.0
한국가스공사,전기가스업,37139439444000.0,356.24,21.92,5.04,2017,0.11909368105778223,0.665,B+,B+,B+,A,0.0
한국공항,운수창고업,416391199000.0,31.86,75.84,2.72,2017,0.11227990501834872,0.5,B이하,C,B이하,B이하,1529000000.0
한국내화,비금속광물,215430995000.0,74.9,57.18,4.66,2017,-0.03004727938321593,0.62,B이하,C,B이하,B이하,532000000.0
한국쉘석유,화학,130947310000.0,31.68,75.94,-0.17,2017,0.09339920488657522,7.0600000000000005,B이하,B+,B이하,B이하,22100000000.0
한국자산신탁,기타금융,779599381000.0,50.95,66.25,63.02,2017,-0.5868673015873016,1.8399999999999999,B이하,B+,B이하,B이하,23100000000.0
한국전자홀딩스,기타금융,404799624000.0,54.18,64.86,84.58,2017,2.0333504757006944,0.33999999999999997,B이하,C,B이하,B이하,877000000.0
한국종합기술,서비스업,230798691000.0,101.78,49.56,0.12,2017,-0.05556566218281105,0.885,B이하,B+,B이하,B이하,1095000000.0
한국주강,기계,84927734000.0,50.73,66.34,12.9,2017,-0.09667287189599279,0.585,B이하,C,B이하,B이하,0.0
한국철강,철강금속,885882136000.0,23.33,81.08,11.38,2017,0.12752544561289536,0.54,B+,B,B+,B+,8286000000.0
한국카본,기계,366441407000.0,18.08,84.69,-7.21,2017,-0.06494151485694327,0.855,B이하,C,B이하,B이하,4102000000.0
한국콜마,화학,668548554000.0,100.98,49.76,23.09,2017,0.007902415551072803,5.555,B이하,B,B이하,B이하,6331000000.0
한국콜마홀딩스,기타금융,746857715000.0,90.42,52.52,48.46,2017,3.070229334292264,3.9050000000000002,B이하,C,B이하,B이하,3081000000.0
한국토지신탁,기타금융,1210708226000.0,68.33,59.41,40.43,2017,-0.42096970516045495,1.255,B이하,B+,B+,B이하,24528000000.0
한국화장품,유통업,99397360000.0,67.58,59.67,-5.91,2017,-0.40866184203936495,4.735,B이하,B,B이하,B이하,0.0
한국화장품제조,화학,69855872000.0,47.07,67.99,3.43,2017,-0.00959785634536658,3.92,B이하,B,B이하,B이하,363000000.0
한농화성,화학,165277180000.0,52.41,65.61,15.28,2017,0.012368321935199919,0.77,B이하,B,B이하,B이하,2141000000.0
한독,의약품,639346109000.0,119.92,45.47,5.51,2017,0.016424588221066634,1.19,B+,B+,B이하,B+,3299000000.0
한미반도체,기계,285064244000.0,38.26,72.33,18.66,2017,0.18335560284482275,4.165,B이하,B,B이하,B이하,12642000000.0
한미사이언스,기타금융,938783180000.0,41.14,70.85,-1.95,2017,-1.1251650910305662,10.365,B이하,D,B이하,B이하,12194000000.0
한미약품,의약품,1660934086000.0,109.6,47.71,3.84,2017,-0.0895274381045093,9.28,B이하,C,B+,B이하,5556000000.0
한샘,유통업,975706063000.0,92.21,52.03,6.61,2017,0.03354692028700993,9.19,B이하,C,B이하,B이하,21155000000.0
한섬,섬유의복,1252267494000.0,35.31,73.9,72.57,2017,0.09500201066698001,0.86,B이하,B,B이하,B이하,7689000000.0
한성기업,음식료품,215309216000.0,283.55,26.07,0.66,2017,0.03027792699436488,0.75,B이하,C,B이하,B이하,763000000.0
한세실업,섬유의복,1196058481000.0,108.53,47.96,10.58,2017,0.052981234686744025,2.1950000000000003,B이하,B+,B이하,B이하,17658000000.0
한세엠케이,유통업,212873830000.0,34.24,74.49,3.27,2017,0.015615266701810664,1.0899999999999999,B이하,B,B이하,B이하,2550000000.0
한세예스24홀딩스,기타금융,1693645040000.0,141.53,41.4,9.92,2017,8.180786403621147,3.955,B이하,C,B이하,B이하,8667000000.0
한솔로지스틱스,운수창고업,91872344000.0,94.66,51.37,-7.65,2017,0.004778112788775729,1.145,B이하,B,B이하,B이하,494000000.0
한솔제지,종이목재,1741025633000.0,219.81,31.27,14.81,2017,0.06788630698925255,0.7749999999999999,A,B+,A,A,9511000000.0
한솔케미칼,화학,723320120000.0,85.06,54.04,13.29,2017,0.2557343349158571,3.085,B+,B+,B이하,B+,11088000000.0
한솔테크닉스,전기전자,503513319000.0,136.0,42.37,15.8,2017,0.07124726587826337,2.135,B+,B+,B이하,B+,0.0
한솔홀딩스,기타금융,1629373679000.0,211.48,32.1,11.21,2017,2.06834926658396,0.63,B이하,B,B이하,B이하,2110000000.0
한솔홈데코,종이목재,307634474000.0,99.66,50.08,8.06,2017,0.05889133765236398,0.8,B+,B,B+,B+,1611000000.0
한신공영,건설업,1905386491000.0,442.41,18.44,11.97,2017,-0.1030289680236842,0.565,B이하,C,B이하,B이하,4087000000.0
한양증권,증권,1716738311000.0,538.4,15.66,-8.93,2017,-0.015587523004606783,0.4,B이하,B+,B이하,B이하,4644000000.0
한온시스템,기계,4119580910000.0,102.79,49.31,-2.07,2017,0.23140518871353324,3.95,B이하,B,B이하,B+,42704000000.0
한올바이오파마,의약품,168695547000.0,51.71,65.92,1.63,2017,0.5002748631738908,9.495,B이하,B+,B이하,B이하,0.0
한익스프레스,운수창고업,188215330000.0,198.59,33.49,12.81,2017,0.003250086934654609,1.23,B이하,B,B이하,B이하,960000000.0
