,업종명,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,평가연도,현금흐름(CF),PBR,ESG,E,S,G,배당지급(DV)
율촌화학,화학,388984274000.0,32.16,75.67,9.91,2011,-0.0006629070585580203,0.735,B이하,B,B이하,C,12400000000.0
이건산업,종이목재,374226955000.0,202.92,33.01,0.47,2011,0.274645264991773,0.5700000000000001,B이하,C,B이하,B이하,0.0
이구산업,철강금속,313854138000.0,153.63,39.43,8.58,2011,-0.1382240954782217,0.585,C,C,C,B이하,0.0
이수페타시스,전기전자,330050032000.0,103.35,49.18,14.73,2011,0.06723614183345034,1.385,B이하,C,B이하,B이하,2850000000.0
이수화학,화학,1190107022000.0,160.85,38.34,18.83,2011,0.02229888710541032,0.6849999999999999,B이하,B,B이하,B이하,8018000000.0
이스타코,서비스업,74252153000.0,89.82,52.68,-5.29,2011,0.31860305664610206,0.42000000000000004,B이하,C,B이하,C,0.0
이월드,서비스업,182119768000.0,79.86,55.6,0.0,2011,-0.34139633136094677,0.955,B이하,C,B이하,C,0.0
이화산업,유통업,278185767000.0,31.88,75.83,13.19,2011,-0.10206148001168996,0.7050000000000001,B이하,C,B이하,B이하,0.0
인디에프,섬유의복,226869416000.0,116.7,46.15,0.0,2011,-0.058102969205966984,0.475,B이하,B,B이하,B이하,0.0
인지컨트롤스,운수장비,696904496000.0,149.3,40.11,28.71,2011,0.10417313208904273,0.9299999999999999,C,C,C,B이하,1452000000.0
인천도시가스,전기가스업,313768840000.0,144.45,40.91,8.39,2011,0.033374666759984475,0.685,B이하,C,B이하,C,4709000000.0
인팩,운수장비,133648270000.0,128.42,43.78,-12.49,2011,0.17540626800977296,1.26,B이하,C,B이하,B이하,1200000000.0
일성건설,건설업,259616139000.0,74.46,57.32,45.2,2011,-0.006188207047584487,0.2,B이하,C,B이하,B이하,1030000000.0
일성신약,의약품,413192112000.0,24.57,80.28,-0.59,2011,0.12089692339277334,0.65,B이하,C,B이하,C,695000000.0
일신방직,섬유의복,753480516000.0,24.88,80.08,2.26,2011,-0.06928101628122936,0.49,B이하,B,B이하,C,2309000000.0
일신석재,비금속광물,79468694000.0,43.59,69.64,27.79,2011,-0.058756894561865884,2.2,B이하,C,B이하,C,0.0
일양약품,의약품,320522794000.0,155.74,39.1,1.86,2011,0.13834828320756762,2.98,B이하,B,B이하,C,1378000000.0
일정실업,섬유의복,66241646000.0,34.68,74.25,37.47,2011,-0.005576853639774565,0.43500000000000005,B이하,C,B이하,C,1500000000.0
일진전기,전기전자,768646689000.0,130.33,43.42,-2.57,2011,-0.00475284148155138,0.895,B+,B,B+,B+,2966000000.0
일진홀딩스,서비스업,1036430305000.0,132.15,43.08,-1.43,2011,7.547692497625831,0.5599999999999999,B이하,C,C,B이하,2099000000.0
자화전자,전기전자,236877981000.0,55.98,64.11,94.48,2011,0.12652928049465992,1.035,B이하,C,B이하,B이하,3018000000.0
전방,섬유의복,519574669000.0,119.64,45.53,-7.35,2011,-0.10487075351765218,0.28500000000000003,B이하,C,B이하,C,0.0
제일기획,서비스업,1810592894000.0,152.24,39.65,21.27,2011,0.20070053135965887,3.13,C,B,C,C,17506000000.0
조광페인트,화학,201751646000.0,73.76,57.55,7.86,2011,-0.01993125152031136,0.47,B이하,C,B이하,B이하,1890000000.0
조광피혁,기타제조업,176728999000.0,32.04,75.73,0.0,2011,-0.026888302023677355,0.635,C,C,C,C,360000000.0
조비,화학,84471791000.0,666.84,13.04,-16.79,2011,-0.04340594574507618,3.22,B이하,C,B이하,C,0.0
조선내화,비금속광물,1153672463000.0,85.52,53.9,9.46,2011,0.051597404745436504,0.5900000000000001,B이하,C,B이하,C,9750000000.0
조일알미늄,철강금속,291361368000.0,74.52,57.3,-2.73,2011,0.03249713969925837,0.43500000000000005,C,B,C,B이하,1392000000.0
조흥,음식료품,132879902000.0,51.08,66.19,48.42,2011,0.049107514392485604,0.45999999999999996,C,B,C,B이하,1500000000.0
종근당바이오,의약품,198292672000.0,66.63,60.01,-9.08,2011,0.11728675991603937,0.7250000000000001,C,C,C,B이하,1795000000.0
주연테크,전기전자,38168437000.0,28.88,77.59,-40.91,2011,-0.07101833387438358,0.61,B이하,B,B이하,C,0.0
진도,유통업,180096209000.0,134.36,42.67,23.23,2011,-0.11079797951471898,0.77,C,B,C,C,3012000000.0
진양산업,화학,31173990000.0,27.87,78.2,0.0,2011,0.13165407668702858,1.0,C,C,C,C,2000000000.0
진양홀딩스,서비스업,516628401000.0,44.38,69.26,15.85,2011,4.065939919354839,0.495,B이하,B,B이하,C,3074000000.0
진양화학,화학,39100954000.0,63.22,61.27,8.34,2011,0.004719585066207754,0.92,C,B,C,B이하,900000000.0
진흥기업,건설업,662747609000.0,0.0,0.0,-7.34,2011,-0.10853113107407183,0.0,B이하,B,B이하,B이하,0.0
참엔지니어링,기계,209208583000.0,102.79,49.31,1.03,2011,0.0499802640112549,0.9850000000000001,B이하,B,B이하,C,2003000000.0
천일고속,운수창고업,54678596000.0,33.03,75.17,1.77,2011,0.06747671050123881,1.085,C,C,C,C,0.0
카프로,화학,887539265000.0,72.99,57.81,26.0,2011,0.22265770344189537,2.375,B이하,B,B이하,B이하,40000000000.0
코리아써키트,전기전자,419488244000.0,69.04,59.16,25.95,2011,0.014592326056416931,0.76,B이하,B,B이하,B이하,0.0
코스모신소재,화학,218464597000.0,109.9,47.64,-3.94,2011,-0.04471279174545962,1.0,B이하,B,B이하,C,0.0
코스모화학,화학,527599743000.0,107.1,48.29,38.2,2011,-0.06189409560056393,0.755,B이하,B,B이하,B이하,0.0
코아스,기타제조업,105316982000.0,168.52,37.24,6.64,2011,0.015135116838247309,0.7450000000000001,B이하,C,B이하,B이하,0.0
코오롱,서비스업,3808664515000.0,282.9,26.12,115.41,2011,0.327637695007442,0.605,B이하,B,B이하,B이하,6622000000.0
콤텍시스템,서비스업,116722640000.0,131.87,43.13,13.48,2011,0.026386119601849674,0.635,B이하,B,B이하,C,0.0
키움증권,증권,4605545958000.0,554.07,15.29,6.8,2011,0.17902447274133995,1.75,B이하,B,B이하,C,17680000000.0
태경산업,화학,422190911000.0,62.46,61.55,19.5,2011,0.23410551110662212,0.75,B이하,B,B이하,C,4384000000.0
태광산업,화학,3834259530000.0,49.15,67.05,21.3,2011,0.2788519705375023,0.8049999999999999,B이하,B,B이하,B이하,1473000000.0
태림포장,종이목재,517230256000.0,66.68,60.0,13.59,2011,0.018967656116134542,0.31,C,C,C,B이하,1411000000.0
태영건설,건설업,2936605061000.0,154.83,39.24,29.22,2011,0.12846868998145822,0.6799999999999999,C,B+,C,B이하,6563000000.0
태원물산,운수장비,47711093000.0,65.02,60.6,18.86,2011,0.08823218062982768,0.51,C,B,C,C,699000000.0
태평양물산,섬유의복,321869195000.0,195.77,33.81,0.0,2011,-0.01674579967797903,0.335,B이하,B,B이하,C,828000000.0
텔코웨어,서비스업,111961617000.0,25.49,79.69,11.75,2011,0.2755221685649203,0.91,B이하,B,B이하,C,2044000000.0
티에이치엔,전기전자,138935629000.0,170.24,37.0,29.85,2011,0.026175845271172372,0.63,B이하,C,B이하,B이하,777000000.0
파미셀,섬유의복,101152986000.0,22.14,81.88,42.47,2011,-1.6730214219186588,90.23,C,C,C,C,0.0
팜스코,음식료품,496991334000.0,146.66,40.54,0.53,2011,0.03863428800997229,0.65,B이하,C,B이하,B이하,0.0
퍼스텍,기계,116424272000.0,69.69,58.93,6.51,2011,0.056957419512493127,1.8199999999999998,B이하,B,B이하,C,0.0
퍼시스,기타제조업,348015874000.0,18.75,84.21,0.0,2011,0.012219852867003876,1.185,B이하,B,B이하,B이하,6857000000.0
페이퍼코리아,종이목재,418284547000.0,253.3,28.3,13.37,2011,-0.13780524303990568,6.36,B이하,C,B이하,C,0.0
평화산업,운수장비,66945856000.0,235.22,29.83,0.0,2011,-0.04454288372435773,1.4249999999999998,B이하,B,B이하,B이하,0.0
평화홀딩스,서비스업,602375346000.0,243.64,29.1,8.19,2011,-0.8596790778431561,0.53,B이하,B,B이하,C,1384000000.0
풍산,철강금속,2626526476000.0,178.48,35.91,6.41,2011,0.003948338775647204,1.155,B이하,B+,B이하,B+,11205000000.0
풍산홀딩스,서비스업,581445901000.0,21.79,82.11,-43.01,2011,0.19693305736369,0.685,B이하,B,B이하,C,5518000000.0
하나금융지주,기타금융,178228882000000.0,1102.55,8.32,-1.76,2011,-15.157799489866196,0.74,B+,A+,B+,B이하,72309000000.0
하이스틸,철강금속,257771024000.0,111.85,47.2,57.78,2011,-0.1004200186533844,0.44,B이하,B,B이하,C,204000000.0
하이트진로,음식료품,3573282814000.0,151.06,39.83,28.81,2011,0.23803730353003766,1.71,C,B,C,B+,84718000000.0
한국가스공사,전기가스업,36010498709000.0,347.67,22.34,25.3,2011,-0.016629854051905073,0.42000000000000004,A,A,A,B+,55183000000.0
한국공항,운수창고업,395898225000.0,43.12,69.87,9.27,2011,0.07936809210774015,0.535,B이하,C,B이하,B이하,1529000000.0
한국내화,비금속광물,189906757000.0,159.27,38.57,17.23,2011,0.18523976816113916,0.72,B이하,B,B이하,C,1599000000.0
한국쉘석유,화학,119139746000.0,54.16,64.87,14.89,2011,0.045164516969247996,4.975,B이하,B,B이하,C,19500000000.0
한국전자홀딩스,서비스업,277755785000.0,70.6,58.62,-8.44,2011,-0.6881653362602275,0.24000000000000002,B이하,B,B이하,C,0.0
한국주강,기계,83528606000.0,13.18,88.35,9.03,2011,0.06779868960237763,0.5549999999999999,C,B,C,C,0.0
한국철강,철강금속,1015150137000.0,50.61,66.4,8.51,2011,0.04619415814799319,0.4,B+,B+,B+,C,8286000000.0
한국카본,기계,276531776000.0,49.03,67.1,-8.32,2011,-0.11356685582878974,0.9299999999999999,B이하,B,B이하,B이하,2187000000.0
한국화장품제조,화학,43611977000.0,28.44,77.86,-38.67,2011,-0.10364694355861222,0.65,B이하,C,B이하,C,0.0
한농화성,화학,120129408000.0,78.07,56.16,11.99,2011,0.013818406393799951,0.845,B이하,B,B이하,B이하,1529000000.0
한미반도체,기계,204374193000.0,20.37,83.08,-20.78,2011,-0.052671432630901995,1.12,B이하,B+,B이하,C,2491000000.0
한샘,유통업,394729625000.0,95.0,51.28,13.69,2011,0.11354323960578587,2.3049999999999997,B+,B,B+,B이하,11265000000.0
한섬,섬유의복,794253533000.0,12.79,88.66,11.96,2011,0.11456095511448919,1.02,B이하,B,B이하,C,10326000000.0
한성기업,음식료품,165670477000.0,166.77,37.49,0.0,2011,-0.005587384211820641,1.125,B이하,C,B이하,C,931000000.0
한세실업,섬유의복,513994136000.0,172.43,36.71,14.75,2011,0.11208682676298087,1.45,B이하,B,B이하,C,4000000000.0
한세예스24홀딩스,서비스업,693150743000.0,144.78,40.85,12.38,2011,34.921836800468796,1.6949999999999998,C,B,C,C,2540000000.0
한솔케미칼,화학,321824251000.0,111.37,47.31,21.64,2011,0.040794754919730246,1.465,B이하,B,B이하,B+,5044000000.0
한솔테크닉스,전기전자,486477959000.0,160.39,38.4,-46.46,2011,-0.023241787167973073,2.06,B이하,B,B이하,C,0.0
한솔홈데코,종이목재,262213173000.0,161.3,38.27,21.88,2011,0.021260243003223038,0.5800000000000001,C,C,C,B이하,0.0
한신공영,건설업,1290922344000.0,301.74,24.89,-17.01,2011,-0.03900338191414214,0.325,C,B,C,B이하,1414000000.0
한양증권,증권,733994802000.0,181.72,35.5,14.42,2011,-0.8163349508644444,0.5,B+,B+,B+,B이하,9925000000.0
한올바이오파마,의약품,105455816000.0,107.99,48.08,-17.96,2011,0.08453605390983102,10.915000000000001,B+,B,B+,C,0.0
한익스프레스,운수창고업,83431553000.0,390.54,20.39,0.0,2011,0.0003988147404426217,2.085,B이하,B,B이하,B이하,0.0
한일철강,철강금속,377986500000.0,113.79,46.78,13.49,2011,0.06836284843292355,0.2,C,C,C,B이하,0.0
한진,운수창고업,1793121990000.0,133.73,42.78,9.99,2011,0.06064969446684191,0.44999999999999996,B이하,B,B이하,C,4721000000.0
한진중공업홀딩스,서비스업,1980735000000.0,52.21,65.7,0.1,2011,-3.56140094855892,0.32,B이하,B+,B이하,C,6522000000.0
한창,유통업,32875105000.0,61.15,62.05,0.0,2011,0.2577031884964051,0.96,B이하,C,B이하,C,0.0
한창제지,종이목재,154596738000.0,255.98,28.09,6.0,2011,0.07039964695607248,0.67,B이하,B,B이하,C,0.0
한화,화학,15029730755000.0,197.1,33.66,-15.8,2011,0.1218145584462991,1.37,B이하,A,B이하,B+,31325000000.0
한화손해보험,보험,5244988326000.0,1418.02,6.59,0.0,2011,-0.006762364544113203,1.68,B이하,B+,B이하,B이하,0.0
현대건설,건설업,11871889261000.0,172.07,36.75,4.77,2011,-0.015414060910369901,1.87,A,B+,A,A,55732000000.0
현대글로비스,운수창고업,3826579602000.0,156.52,38.98,30.83,2011,0.0363560030986607,5.07,B+,B,B+,B이하,56250000000.0
현대모비스,운수장비,22575648000000.0,63.66,61.1,18.75,2011,0.13593010688962073,2.9299999999999997,A,B+,A,B+,167236000000.0
현대미포조선,운수장비,7824563657000.0,129.55,43.56,11.74,2011,-0.139117440869505,1.02,B+,B,B이하,C,39181000000.0
현대백화점,유통업,4720062645000.0,63.19,61.28,13.26,2011,0.3614619359893642,1.7650000000000001,B+,B+,B+,C,14973000000.0
현대비앤지스틸,철강금속,622203431000.0,142.53,41.23,0.0,2011,0.023745459139203902,1.2550000000000001,B이하,B,B이하,B이하,0.0
현대제철,철강금속,21776708194000.0,138.81,41.87,49.09,2011,0.05253320416261984,1.0699999999999998,A,B+,A,B+,42143000000.0
혜인,유통업,199424354000.0,78.6,55.99,0.0,2011,0.01505932030239052,0.8,B이하,C,B이하,C,1315000000.0
호텔신라,유통업,1385303349000.0,130.33,43.42,23.06,2011,0.011883578852984635,2.225,B이하,B,B이하,B이하,11831000000.0
화성산업,건설업,486925661000.0,135.18,42.52,2.16,2011,0.11907535989187094,0.21,B+,B+,B+,C,0.0
화신,운수장비,887893456000.0,144.45,40.91,7.21,2011,0.11829859830998934,2.04,B이하,C,B이하,C,3492000000.0
화천기계,기계,194379195000.0,85.39,53.94,32.84,2011,0.023238547563350854,0.67,B이하,B,B이하,B이하,1980000000.0
화천기공,기계,312696483000.0,49.46,66.91,52.12,2011,0.03644610890104426,0.63,B이하,B,B이하,C,2750000000.0
환인제약,의약품,166109686000.0,10.85,90.21,4.13,2011,0.1373468905608258,0.995,B이하,B,B이하,C,3817000000.0
황금에스티,철강금속,257748613000.0,62.19,61.65,15.22,2011,0.009427300048151161,0.535,B이하,B,B이하,C,1800000000.0
효성,화학,13623189543000.0,360.19,21.73,11.78,2011,-0.058948199590555306,0.9950000000000001,B이하,B+,B이하,B+,33269000000.0
후성,화학,308040011000.0,140.7,41.55,26.01,2011,0.09323555159004057,4.8100000000000005,B이하,C,B이하,B이하,0.0
휴스틸,철강금속,536914288000.0,40.52,71.16,11.36,2011,0.09367193725976092,0.385,C,B,C,B이하,6919000000.0
흥아해운,운수창고업,530943511000.0,368.79,21.33,12.78,2011,-0.008712544302518931,0.705,B이하,B,B이하,C,487000000.0
