,업종명,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,평가연도,현금흐름(CF),PBR,ESG,E,S,G,배당지급(DV)
선도전기,전기전자,149094572000.0,77.85,56.23,-22.72,2018,0.029982874298077156,1.6350000000000002,B이하,B,B이하,B이하,357000000.0
선진,음식료품,917160519000.0,176.99,36.1,11.72,2018,-0.03502025516225967,0.96,B이하,B+,B이하,B이하,1189000000.0
성문전자,전기전자,43264101000.0,47.34,67.87,-10.28,2018,0.03961804438726278,1.855,B이하,C,B이하,B이하,3000000.0
성보화학,화학,183365495000.0,19.31,83.82,-15.16,2018,0.1659630437416697,0.85,B이하,B,B이하,B이하,4167000000.0
성신양회,비금속광물,1061390657000.0,174.35,36.45,6.32,2018,0.03294480266868958,0.825,B이하,B,B이하,B+,3279000000.0
성안,섬유의복,306490119000.0,223.14,30.95,8.4,2018,-0.33972709789089045,0.445,B이하,C,B이하,B이하,0.0
성창기업지주,서비스업,648660747000.0,32.55,75.44,-9.65,2018,-0.015430165496489468,0.71,B이하,C,B이하,B이하,0.0
세기상사,서비스업,42664004000.0,82.75,54.72,-7.95,2018,-0.030787960640555664,1.6550000000000002,B이하,B,B이하,B이하,0.0
세방,운수창고업,988929794000.0,21.22,82.49,-2.17,2018,0.04460501846355513,0.525,B이하,B+,B이하,B이하,4010000000.0
세방전지,전기전자,1267930429000.0,29.06,77.48,6.28,2018,0.12776561104682135,0.515,B이하,C,B이하,B+,6872000000.0
세아제강,철강금속,1054118541000.0,,,,2018,0.034560888214134916,,B이하,C,B이하,B+,5099000000.0
세아특수강,철강금속,500036175000.0,53.81,65.01,-0.86,2018,0.06020182444548363,0.5,B이하,B,B이하,B+,7576000000.0
세아홀딩스,기타금융,5453865784000.0,81.35,55.14,7.98,2018,2.645586687219204,0.57,B이하,C,B이하,B이하,9998000000.0
세우글로벌,유통업,43410663000.0,32.9,75.24,-11.46,2018,0.16205305432255337,1.1600000000000001,B이하,C,B이하,B이하,0.0
세종공업,운수장비,871007601000.0,141.03,41.49,6.14,2018,0.08755790744798359,0.46499999999999997,B이하,C,B이하,B이하,979000000.0
세진중공업,운수장비,368276715000.0,132.54,43.0,-13.33,2018,0.09983285993844283,1.005,B이하,B,B이하,B이하,767000000.0
세하,종이목재,178751630000.0,566.0,15.02,7.76,2018,0.0542373182579848,1.635,B이하,B,B이하,B+,0.0
셀트리온,의약품,3503108205000.0,34.98,74.08,3.48,2018,0.42324266722668014,21.405,B이하,B,B이하,B이하,2492000000.0
송원산업,화학,872544000000.0,112.2,47.13,8.81,2018,0.09418363665485091,1.41,B이하,D,B이하,B+,3840000000.0
수산중공업,기계,204937118000.0,107.03,48.3,-17.0,2018,0.029036262046724416,1.1600000000000001,B이하,B,B이하,B이하,0.0
시디즈,기타제조업,72030521000.0,186.58,34.89,1025.83,2018,0.04817647684787775,5.34,B이하,B,B이하,B이하,504000000.0
신대양제지,종이목재,746772367000.0,47.44,67.82,38.33,2018,0.4253104664060031,0.88,B이하,D,B이하,B이하,3022000000.0
신도리코,전기전자,950210537000.0,9.02,91.72,-0.09,2018,0.09439120611980484,0.685,B이하,B+,B이하,B이하,15732000000.0
신라교역,"농업, 임업 및 어업",581034541000.0,13.97,87.74,-14.0,2018,-0.009054181351465912,0.495,B이하,C,B이하,B이하,8000000000.0
신성이엔지,전기전자,413145099000.0,262.14,27.61,-57.13,2018,-0.13876715144294496,3.04,B이하,C,B이하,B이하,0.0
신세계,유통업,11101280507000.0,121.93,45.06,33.95,2018,0.19045589989691414,1.145,B+,B,A+,B+,19673000000.0
신세계건설,건설업,757077429000.0,286.96,25.84,1.86,2018,0.05868233067624363,0.6499999999999999,B+,B+,B+,B이하,3000000000.0
신세계인터내셔날,유통업,982473531000.0,80.32,55.46,14.52,2018,0.09524067889464588,2.5,B+,B+,B+,B이하,6069000000.0
신세계푸드,서비스업,624958687000.0,97.21,50.71,5.88,2018,0.023750417232142502,1.625,B이하,C,B+,B이하,2904000000.0
신송홀딩스,기타금융,205261964000.0,64.14,60.92,-44.02,2018,11.885790833333333,0.59,B이하,B,B이하,B이하,0.0
신영와코루,섬유의복,335722109000.0,8.89,91.84,-6.01,2018,0.02623092233495663,0.44,B이하,D,B이하,B이하,1350000000.0
신원,섬유의복,412251485000.0,125.34,44.38,-2.88,2018,0.00810312914462274,1.07,B이하,C,B이하,B이하,0.0
신풍제약,의약품,386718512000.0,81.35,55.14,1.29,2018,0.18109045918828529,2.515,B이하,B,B이하,B이하,0.0
신흥,유통업,132689386000.0,51.98,65.8,0.33,2018,0.01632270141007669,1.21,B이하,B+,B이하,B이하,574000000.0
쌍방울,섬유의복,380150026000.0,86.31,53.67,-7.28,2018,0.04086293926361061,0.74,B이하,C,B이하,B이하,0.0
써니전자,전기전자,54612565000.0,29.66,77.12,-0.05,2018,0.05747193805459786,2.465,B이하,B,B이하,B이하,0.0
씨아이테크,기타제조업,42991097000.0,77.3,56.4,48.6,2018,-0.04109759907909883,1.895,B이하,C,B이하,B이하,0.0
씨에스윈드,기계,606391654000.0,90.38,52.53,60.85,2018,-0.05543047425152287,2.19,B이하,B+,B이하,B이하,6190000000.0
아남전자,전기전자,139496189000.0,153.83,39.4,9.09,2018,-0.022271735513124506,5.300000000000001,B이하,C,B이하,B이하,0.0
아모레퍼시픽,화학,5371137218000.0,20.8,82.78,3.01,2018,0.1761725082783825,4.375,B+,B,A+,A,81446000000.0
아세아,서비스업,2840279787000.0,105.25,48.72,35.89,2018,12.687254869434932,0.7949999999999999,B이하,C,B이하,B이하,3328000000.0
아세아시멘트,비금속광물,1928711184000.0,145.4,40.75,82.96,2018,0.22861246778243322,0.86,B이하,C,B+,A,5842000000.0
아세아제지,종이목재,812379764000.0,52.27,65.67,6.49,2018,0.3015975518928164,0.605,B이하,C,B이하,B이하,6717000000.0
아시아나항공,운수창고업,8191104570000.0,649.29,13.35,15.36,2018,0.11562820337710476,1.27,B이하,B,B이하,B+,0.0
아이마켓코리아,유통업,1078276076000.0,144.22,40.95,-4.71,2018,0.007595815959862669,0.8500000000000001,B이하,B+,B이하,B이하,15321000000.0
아이에스동서,비금속광물,2182677489000.0,97.03,50.75,-6.4,2018,0.167909662015947,1.0,B이하,C,B이하,B이하,36982000000.0
알루코,철강금속,744332478000.0,165.13,37.72,9.77,2018,0.3197064370341106,1.4,B이하,C,B이하,B이하,1864000000.0
에넥스,기타제조업,155415491000.0,161.38,38.26,2.57,2018,-0.008268617448449818,1.685,B이하,C,B+,B이하,553000000.0
에스엘,운수장비,1709312924000.0,67.12,59.84,7.33,2018,0.07214329651494954,0.9849999999999999,B이하,C,B+,B이하,13546000000.0
에스원,서비스업,1682854294000.0,33.31,75.01,3.92,2018,0.1185853737139197,3.45,B이하,C,B이하,B이하,84526000000.0
에쓰씨엔지니어링,건설업,367044258000.0,152.68,39.58,-0.34,2018,0.25971899801796483,2.375,B이하,C,B이하,B이하,0.0
에이블씨엔씨,화학,388078221000.0,21.73,82.15,-7.44,2018,-0.12812581106452522,1.21,B이하,D,B이하,B이하,0.0
에이엔피,전기전자,153373698000.0,128.71,43.72,6.6,2018,0.007243648242794668,0.7550000000000001,B이하,C,B이하,B이하,0.0
엔씨소프트,서비스업,2941278714000.0,23.64,80.88,-2.48,2018,0.23060165447316286,4.085,B이하,B+,B이하,B이하,124584000000.0
엔케이,기계,205486074000.0,69.96,58.84,-10.97,2018,-0.09454137556896369,1.2850000000000001,B이하,C,B이하,B이하,0.0
영보화학,화학,176083758000.0,22.69,81.51,-12.58,2018,0.11769081192292252,0.665,B이하,C,B이하,B이하,1950000000.0
영원무역,유통업,2638946077000.0,58.67,63.02,4.58,2018,0.15819466250872927,1.3599999999999999,B이하,B,B이하,B이하,15353000000.0
영원무역홀딩스,기타금융,3262155793000.0,49.63,66.83,5.62,2018,14.605372104273044,1.6349999999999998,B이하,C,B이하,B이하,9284000000.0
영진약품,의약품,196114248000.0,75.72,56.91,-4.41,2018,0.00683539421379869,13.875,B이하,B,B이하,B이하,0.0
영풍,철강금속,4721553263000.0,34.62,74.28,-20.23,2018,0.08613759610263298,0.9450000000000001,B이하,B,B이하,B이하,17201000000.0
영풍제지,종이목재,138955082000.0,25.02,79.98,5.86,2018,0.23492228016543787,0.73,B이하,C,B이하,B이하,719000000.0
영화금속,운수장비,208397875000.0,199.56,33.38,25.65,2018,0.02979453661806603,1.0,B이하,B,B이하,B이하,0.0
예스코홀딩스,기타금융,1520633168000.0,135.02,42.55,-1.78,2018,-0.05365680926961318,0.46499999999999997,B이하,B,B+,B이하,6399000000.0
오뚜기,음식료품,2063478708000.0,61.76,61.82,5.67,2018,0.09390593430068712,2.5250000000000004,B+,B,A,B+,25443000000.0
오리온홀딩스,기타금융,4342134128000.0,36.69,73.16,1671.81,2018,13.323016344216809,0.745,B이하,D,B이하,B이하,21516000000.0
용평리조트,서비스업,812775928000.0,96.24,50.96,-13.49,2018,0.2899413876126524,1.04,B이하,B,B이하,B이하,3369000000.0
우신시스템,기계,300007702000.0,172.09,36.75,19.57,2018,-0.17078178208639452,1.31,B이하,C,B이하,B이하,167000000.0
우진,의료정밀,211028961000.0,61.06,62.09,-4.46,2018,0.12734200761067385,1.215,B이하,B,B이하,B이하,0.0
우진플라임,기계,287714584000.0,331.16,23.19,-25.13,2018,0.07163995897101162,0.9450000000000001,B이하,B,B이하,B이하,0.0
웅진,기타금융,759854099000.0,236.76,29.7,2.68,2018,-0.36420938164393946,1.085,B이하,B,B이하,B이하,0.0
웅진씽크빅,서비스업,653284606000.0,104.79,48.83,2.98,2018,0.06065225079341438,0.67,B이하,C,B이하,B이하,0.0
원림,섬유의복,150036326000.0,33.26,75.04,6.56,2018,-0.05078819314252385,0.765,B이하,C,B이하,B이하,0.0
웰바이오텍,유통업,111157697000.0,45.49,68.73,4.45,2018,-0.3217886063213406,1.415,B이하,C,B이하,B이하,0.0
윌비스,유통업,304848695000.0,130.79,43.33,-4.56,2018,-0.0064389451393592305,0.565,B이하,B,B이하,B이하,0.0
유니드,화학,1111856122000.0,69.64,58.95,6.77,2018,0.10429346955508402,0.7949999999999999,B이하,C,B이하,B이하,9779000000.0
유니온,비금속광물,306580016000.0,108.16,48.04,15.31,2018,-0.04660683539320604,0.75,B이하,C,B이하,B이하,1401000000.0
유니온머티리얼,비금속광물,144252759000.0,83.7,54.44,2.22,2018,-0.002066254805052169,1.28,B이하,C,B이하,B이하,1371000000.0
유니켐,기타제조업,118585016000.0,88.68,53.0,26.64,2018,-0.08636249130572242,1.745,B이하,B+,B이하,B이하,0.0
유니퀘스트,유통업,324112689000.0,69.17,59.11,9.84,2018,0.03552221122645712,1.54,B이하,B+,B이하,B이하,2676000000.0
유성기업,운수장비,375587754000.0,29.32,77.33,-2.03,2018,0.042257471507136414,0.405,B이하,B,B이하,B이하,2565000000.0
유수홀딩스,서비스업,541149251000.0,63.17,61.29,-11.35,2018,0.2867728865093529,1.19,B+,B+,B+,B이하,0.0
유안타증권,증권,11861797105000.0,897.18,10.03,5.66,2018,0.03603915278947918,0.795,B이하,B+ 이하,B이하,B이하,0.0
유엔젤,서비스업,51154130000.0,24.91,80.06,5.05,2018,0.09857194324884426,1.45,B이하,C,B이하,B이하,0.0
유유제약,의약품,135226315000.0,55.66,64.24,32.21,2018,0.08251438256266205,1.4849999999999999,B이하,B,B이하,B이하,1444000000.0
유한양행,의약품,2173812633000.0,31.61,75.98,3.87,2018,0.06202133111578042,1.895,B+,B,B+,B+,22722000000.0
유화증권,증권,624738650000.0,36.99,73.0,11.28,2018,-0.47508179520198407,0.48,B이하,B+ 이하,B이하,B이하,9506000000.0
율촌화학,화학,614211350000.0,82.69,54.74,0.0,2018,0.04282566608488498,1.375,B이하,B,B이하,B이하,12400000000.0
이건산업,종이목재,434159077000.0,140.57,41.57,13.71,2018,0.1492390580589178,1.605,B이하,C,B이하,B이하,2150000000.0
이구산업,철강금속,260653064000.0,148.93,40.17,-0.9,2018,-0.0028131076400350337,0.7150000000000001,B+,B+,B이하,B+,0.0
이노션,서비스업,1740942672000.0,134.68,42.61,8.83,2018,0.010844379363106053,2.125,B이하,B+,B+,B이하,30000000000.0
이마트,유통업,16753863685000.0,89.15,52.87,7.38,2018,0.058547188363060665,0.8600000000000001,B+,B+,B+,B+,55728000000.0
이수페타시스,전기전자,505590089000.0,184.59,35.14,5.46,2018,-0.07996021267142205,1.23,B이하,C,A,B+,2784000000.0
이수화학,화학,935654740000.0,132.51,43.01,1.56,2018,-0.03214267773342084,0.32499999999999996,B이하,C,B+,B+,5810000000.0
이스타코,서비스업,80340272000.0,133.53,42.82,-50.69,2018,-0.46223560732113145,1.24,B이하,C,B이하,B이하,0.0
이아이디,유통업,80001294000.0,8.3,92.34,43.8,2018,-0.0630113692576592,0.67,B이하,C,B이하,B이하,0.0
이연제약,의약품,303166752000.0,34.51,74.35,-2.58,2018,0.09309057646963168,1.65,B이하,B,B이하,B이하,8264000000.0
이월드,서비스업,263577737000.0,60.73,62.22,-4.14,2018,0.1723763030916781,1.285,B이하,C,B이하,B이하,0.0
이화산업,유통업,287450244000.0,57.24,63.6,5.23,2018,0.0021892695733085206,1.03,B이하,C,B이하,B이하,0.0
인디에프,섬유의복,138090885000.0,108.38,47.99,-1.73,2018,0.01714020748987854,2.1149999999999998,B이하,B,B이하,B이하,0.0
인스코비,통신업,57443802000.0,85.94,53.78,18.21,2018,0.0931373418369087,28.665,B이하,C,B이하,B+,0.0
인지컨트롤스,운수장비,455405553000.0,130.2,43.44,-6.79,2018,0.02140174334668083,0.65,B이하,D,B이하,B이하,1452000000.0
인천도시가스,전기가스업,347800979000.0,93.16,51.77,0.0,2018,-0.04612111228751854,0.765,B이하,B,B이하,B이하,5152000000.0
인터지스,운수창고업,470115542000.0,110.47,47.51,-1.9,2018,-0.026571783572667578,0.51,B+,B+,B+,B이하,0.0
인팩,운수장비,284424486000.0,141.36,41.43,46.73,2018,0.026158455423759018,0.51,B이하,B,B이하,B이하,1300000000.0
일동제약,의약품,564669363000.0,103.98,49.02,9.39,2018,0.1323949729237933,2.8600000000000003,B이하,C,B+,B+,9711000000.0
일동홀딩스,기타금융,265468274000.0,60.94,62.13,14.56,2018,0.364205901256208,0.89,B이하,B,B+,B이하,2561000000.0
일성건설,건설업,308746515000.0,242.71,29.18,-13.5,2018,0.059179830780540586,1.2999999999999998,B이하,B,B이하,B이하,0.0
일성신약,의약품,347264433000.0,7.07,93.4,-8.04,2018,0.2447766856438454,0.935,B이하,B,B이하,B이하,1008000000.0
일신방직,섬유의복,937343600000.0,29.6,77.16,-0.03,2018,0.021916142361608305,0.54,B이하,B,B이하,B이하,4592000000.0
일신석재,유통업,80179667000.0,57.08,63.66,2.73,2018,0.009798345092534447,3.605,B이하,C,B이하,B이하,0.0
일양약품,의약품,432253279000.0,105.95,48.55,11.2,2018,0.11865596519742735,5.154999999999999,B이하,B,B이하,B이하,0.0
일정실업,섬유의복,68281023000.0,59.29,62.78,-2.19,2018,-0.25122202765217844,0.5549999999999999,B이하,C,B이하,B이하,0.0
일진전기,전기전자,778631601000.0,159.26,38.57,-4.01,2018,-0.024501292661930085,0.625,B이하,C,B이하,B이하,2224000000.0
일진홀딩스,기타금융,1116605852000.0,149.5,40.08,-1.62,2018,0.94344920457717,0.945,B이하,B,B이하,B이하,3219000000.0
잇츠한불,화학,535580626000.0,12.81,88.64,-12.87,2018,0.02711206232223172,2.475,B이하,B,B이하,B이하,2642000000.0
자화전자,전기전자,352202849000.0,27.17,78.64,-19.59,2018,0.10621044879091066,1.37,B이하,C,B+,B이하,3366000000.0
전방,섬유의복,364005282000.0,191.25,34.33,-18.17,2018,-0.08220013843434784,0.31,B이하,C,B이하,B이하,0.0
제이에스코퍼레이션,기타제조업,189468046000.0,22.04,81.94,-12.97,2018,0.03381890466157088,1.17,B이하,B+,B이하,B이하,3820000000.0
제이준코스메틱,화학,214928993000.0,69.73,58.92,0.0,2018,-0.23951073710409299,4.0,B이하,C,B이하,B이하,0.0
제일기획,서비스업,2172078164000.0,143.29,41.1,3.05,2018,0.18694427489770865,4.25,B이하,B+,B이하,B이하,77985000000.0
제일파마홀딩스,서비스업,920085825000.0,56.06,64.08,221.18,2018,-0.26280531312203337,0.255,B이하,B,B이하,B이하,1075000000.0
제주은행,은행,5980941000000.0,1164.49,7.91,7.61,2018,-0.07395634573889473,0.29,B+,A,B+,B이하,3213000000.0
제주항공,운수창고업,1031605312000.0,169.76,37.07,26.4,2018,0.09665829888313725,3.06,B이하,B+,B이하,B이하,17095000000.0
조광페인트,화학,303627548000.0,74.47,57.32,4.09,2018,-0.024395748240254752,0.65,B이하,C,B이하,B이하,1050000000.0
조광피혁,기타제조업,250578187000.0,5.6,94.7,-26.75,2018,0.1505696057774401,1.05,B이하,B,B이하,B이하,0.0
조비,화학,94027701000.0,94.87,51.32,0.94,2018,0.06438315733809265,2.815,B이하,C,B이하,B이하,0.0
조선내화,비금속광물,1030622205000.0,48.57,67.31,13.66,2018,0.1196941022207785,0.71,B이하,D,B+,B이하,13000000000.0
조선선재,기계,115036197000.0,12.1,89.2,-5.0,2018,0.14868240603422156,1.38,B이하,B,B이하,B이하,1639000000.0
조일알미늄,철강금속,356053734000.0,90.64,52.45,6.21,2018,-0.013534348406264163,0.44999999999999996,B이하,C,B이하,B+,0.0
조흥,음식료품,195310138000.0,55.6,64.27,3.67,2018,0.07854882162895443,1.1099999999999999,B이하,B,B이하,B이하,3600000000.0
종근당,의약품,711494874000.0,65.12,60.56,8.13,2018,0.044603472828958726,2.96,B이하,B,B+,B이하,8839000000.0
종근당바이오,의약품,184519529000.0,24.96,80.02,5.35,2018,0.12477338366396273,0.8200000000000001,B이하,B,B이하,B이하,1026000000.0
종근당홀딩스,기타금융,871435736000.0,29.91,76.97,17.83,2018,1.919978335695485,1.0,B이하,B,B+,B이하,6513000000.0
주연테크,전기전자,60682697000.0,35.92,73.57,-27.25,2018,-0.14587574532068232,1.3050000000000002,B이하,C,B이하,B이하,0.0
지엠비코리아,운수장비,475197807000.0,105.61,48.63,-2.07,2018,0.06954489819662595,0.77,B이하,B,B이하,B이하,572000000.0
지투알,서비스업,632827969000.0,385.21,20.61,7.36,2018,-2.4418191427575793,1.62,B이하,B,B+,B이하,4052000000.0
진도,유통업,160710502000.0,53.48,65.16,-6.37,2018,0.01669017932252234,0.665,B이하,C,B이하,B이하,1870000000.0
진양산업,화학,50695689000.0,43.14,69.86,32.41,2018,0.08914012330674209,1.7200000000000002,B이하,B,B이하,B이하,975000000.0
진양홀딩스,기타금융,496161913000.0,38.17,72.37,-8.82,2018,0.4135732432925716,0.755,B이하,B,B이하,B이하,5480000000.0
진양화학,화학,39958834000.0,38.94,71.98,0.28,2018,-0.011851360318513603,1.795,B이하,C,B이하,B이하,0.0
진원생명과학,의약품,49295861000.0,67.62,59.66,26.21,2018,-0.2520005893569076,4.375,B이하,C,B이하,B이하,0.0
진흥기업,건설업,366241821000.0,364.75,21.52,17.07,2018,0.03616290275718724,4.140000000000001,B이하,C,B이하,B이하,0.0
참엔지니어링,기계,769729387000.0,811.2,10.97,-19.83,2018,-0.1656979672277276,2.07,B이하,B+,B이하,B이하,0.0
천일고속,운수창고업,80409027000.0,29.94,76.96,0.57,2018,-0.06379868248168613,2.385,B이하,B+,B이하,B이하,5708000000.0
카카오,서비스업,7959542105000.0,41.45,70.7,22.55,2018,0.41865527184445345,2.325,B이하,B+,B이하,B이하,10053000000.0
카프로,화학,433099364000.0,60.59,62.27,7.01,2018,0.015207438801229154,1.135,B이하,B,B이하,B이하,2000000000.0
컨버즈,종이목재,67466710000.0,5148.88,1.91,-1.71,2018,-0.14268602194229987,58.36,B이하,C,B이하,B이하,0.0
케이씨,의료정밀,572109826000.0,37.99,72.47,-8.18,2018,0.4129918748223484,0.87,B이하,B,B+,B이하,2738000000.0
코리아써키트,전기전자,500488797000.0,29.07,77.48,-9.43,2018,0.021328362556933926,0.7749999999999999,B이하,C,B+,B+,0.0
코스맥스,화학,1061541156000.0,338.93,22.78,42.51,2018,-0.08035507554626611,6.89,B이하,B,B이하,B이하,6028000000.0
코스맥스비티아이,기타금융,879814437000.0,144.5,40.9,46.93,2018,-0.024125601633957907,1.16,B이하,B,B이하,B이하,1338000000.0
코스모신소재,화학,237347906000.0,168.84,37.2,69.74,2018,0.018208632406448558,1.955,B+,B+,B이하,B+,0.0
코스모화학,화학,492981419000.0,203.43,32.96,57.09,2018,0.006256786213155155,3.7150000000000003,B이하,B,B이하,B+,0.0
코아스,기타제조업,78534357000.0,234.95,29.85,-4.8,2018,0.027074812967581047,2.9450000000000003,B이하,B,B이하,B이하,0.0
코오롱,기타금융,3480352009000.0,316.63,24.0,-1.56,2018,0.4689343509875716,1.275,B이하,B,B이하,B이하,6905000000.0
코오롱글로벌,건설업,2033409112000.0,355.17,21.97,-8.08,2018,0.0027702943381214006,0.61,B이하,B+,B이하,B이하,2552000000.0
코오롱플라스틱,화학,340974553000.0,72.78,57.88,22.53,2018,0.10776058583367068,1.4,B이하,B,B이하,B+,4560000000.0
코웨이,서비스업,2378903077000.0,118.71,45.72,7.57,2018,0.22505948781443866,5.985,B+,B,A+,A+,86617000000.0
콤텍시스템,서비스업,113538546000.0,47.48,67.81,-12.16,2018,0.03244244796868134,0.8600000000000001,B이하,C,B이하,B이하,0.0
쿠쿠홀딩스,기타금융,747036859000.0,22.57,81.58,9.58,2018,6.235699334698055,1.645,C,B,C,C,18647000000.0
큐로,기계,197265760000.0,183.42,35.28,-42.24,2018,0.03481509233190716,1.6800000000000002,B이하,B,B이하,B이하,0.0
크라운해태홀딩스,기타금융,1286504596000.0,160.59,38.37,8.98,2018,4.462258405326583,0.775,B이하,B,B+,B이하,1517000000.0
키다리스튜디오,서비스업,18702972000.0,12.88,88.59,64.85,2018,-0.09199510778168475,3.09,B이하,B,B이하,B이하,0.0
키움증권,증권,18664344963000.0,803.5,11.07,70.18,2018,-0.8101976320897691,1.355,B이하,B+ 이하,B이하,B이하,47713000000.0
태경산업,화학,542740904000.0,74.9,57.18,-0.05,2018,0.11276027862096197,1.365,B이하,C,B이하,B이하,6366000000.0
태광산업,화학,4502656502000.0,28.46,77.84,6.62,2018,0.16503965869353904,0.635,B이하,C,B이하,B이하,2525000000.0
태림포장,종이목재,606842052000.0,79.71,55.64,7.6,2018,0.12489704205634453,0.8049999999999999,B이하,C,B이하,B이하,16137000000.0
태영건설,건설업,4958571817000.0,234.52,29.89,17.88,2018,0.057609915387848695,1.2000000000000002,B이하,B+,B이하,B이하,8867000000.0
태원물산,운수장비,38346073000.0,19.06,83.99,-12.07,2018,0.04156789221283398,1.0899999999999999,B이하,B,B이하,B이하,513000000.0
태평양물산,섬유의복,556510004000.0,268.57,27.13,5.41,2018,0.020379574241528874,0.8049999999999999,B이하,B,B+,B이하,0.0
텔코웨어,서비스업,125823445000.0,13.63,88.0,1.8,2018,0.196791956341203,1.355,B이하,B,B이하,B이하,3657000000.0
토니모리,화학,204183223000.0,93.5,51.68,-12.03,2018,-0.08195230433419501,1.91,B이하,B+,B이하,B이하,1182000000.0
티에이치엔,전기전자,212394546000.0,427.59,18.95,19.2,2018,0.04590432980722178,0.5549999999999999,B이하,B,B이하,B이하,900000000.0
티웨이홀딩스,전기전자,497537192000.0,74.63,57.26,20.35,2018,4.823953333333334,6.98,B이하,C,B이하,B이하,0.0
파미셀,의약품,59117136000.0,24.48,80.33,12.52,2018,0.12009695965011287,20.3,B이하,B,B이하,B이하,0.0
팜스코,음식료품,883155287000.0,185.05,35.08,-0.74,2018,-0.041175362525412415,1.135,B이하,B,B이하,B이하,1755000000.0
팬오션,운수창고업,4119496000000.0,54.84,64.58,14.22,2018,0.11468280230689232,1.07,B+,B+,B이하,B이하,0.0
퍼스텍,기계,160686362000.0,306.95,24.57,-6.05,2018,0.15909459028105002,7.28,B이하,B,B이하,B이하,0.0
퍼시스,기타제조업,484172255000.0,15.12,86.86,9.05,2018,0.16577891398902014,0.89,B이하,B,B이하,B이하,9430000000.0
페이퍼코리아,종이목재,588414093000.0,2012.65,4.73,-25.92,2018,-0.10279007643477134,2.15,B이하,C,B이하,B이하,0.0
평화산업,운수장비,178368753000.0,705.72,12.41,3.48,2018,-0.037594312221827526,4.24,B이하,B,B이하,B+,0.0
평화홀딩스,기타금융,495396871000.0,255.96,28.09,1.08,2018,-1.0946322460109068,0.7200000000000001,B이하,B,B이하,B이하,2077000000.0
풀무원,기타금융,1214578440000.0,176.18,36.21,1.51,2018,0.7682029774167217,1.44,A+,A+,A,A,5199000000.0
풍산,철강금속,2668117561000.0,93.44,51.7,-5.79,2018,0.03754153946320679,0.785,B+,B,B+,B+,16808000000.0
풍산홀딩스,기타금융,879345785000.0,23.26,81.13,-2.76,2018,-0.09365255406095692,0.815,B+,B+,B+,B이하,11036000000.0
하나금융지주,기타금융,385008620000000.0,1320.25,7.04,-16.95,2018,-4.631483178928789,0.89,A+,A+,A,A,450363000000.0
하나투어,서비스업,716121751000.0,198.53,33.5,21.39,2018,0.037293842342267555,6.609999999999999,B이하,B,B이하,B이하,6640000000.0
하이스틸,철강금속,232990175000.0,81.47,55.1,-19.45,2018,0.07632681768997172,0.66,B이하,B,B이하,B이하,0.0
하이트진로,음식료품,3428143515000.0,194.92,33.91,-0.23,2018,0.08504481540423571,1.445,B이하,C,B이하,B+,55883000000.0
하이트진로홀딩스,기타금융,3989286143000.0,264.06,27.47,-0.24,2018,3.7477966897381885,0.2,B이하,B,B이하,B이하,4390000000.0
한국가스공사,전기가스업,39689691576000.0,367.05,21.41,18.1,2018,0.0022847755451499193,0.76,B+,B+,A,B+,119187000000.0
한국공항,운수창고업,424415405000.0,33.0,75.19,8.38,2018,0.02439856546497465,0.505,B이하,C,B이하,B이하,3058000000.0
한국내화,비금속광물,204551880000.0,58.04,63.27,-11.38,2018,0.0931423361623647,0.89,B이하,D,B이하,B이하,744000000.0
한국쉘석유,화학,144599598000.0,45.25,68.85,4.38,2018,0.13594256759831447,6.095,B이하,B+,B이하,B이하,22100000000.0
한국자산신탁,기타금융,1008095204000.0,69.96,58.84,1.84,2018,-0.8242920498042149,1.145,B이하,B+ 이하,B이하,B이하,25283000000.0
한국전자홀딩스,기타금융,390848476000.0,47.98,67.58,-8.99,2018,5.198772402187632,0.3,B이하,C,B이하,B이하,658000000.0
한국종합기술,서비스업,227908120000.0,124.24,44.59,-4.34,2018,0.020282410365451288,0.7150000000000001,B이하,B,B이하,B+,1095000000.0
한국주강,기계,60348395000.0,33.62,74.84,30.8,2018,-0.07775151391266577,0.665,B이하,C,B이하,B이하,0.0
한국철강,철강금속,909037196000.0,26.74,78.9,5.22,2018,0.062494781765376234,0.31000000000000005,B이하,B,B이하,B+,9207000000.0
한국카본,기계,360113098000.0,18.57,84.34,-5.17,2018,0.1892922754909683,0.95,B이하,B,B이하,B이하,4102000000.0
한국콜마,화학,2186418082000.0,169.99,37.04,65.27,2018,0.0703802552813545,3.7199999999999998,B이하,D,B+,B+,7374000000.0
한국콜마홀딩스,기타금융,881687299000.0,77.97,56.19,14.5,2018,1.4025233232430068,3.8600000000000003,B이하,C,B이하,B이하,3479000000.0
한국토지신탁,기타금융,1375861979000.0,66.86,59.93,7.74,2018,0.2599694924183156,0.975,B이하,B+ 이하,B이하,B이하,26728000000.0
한국화장품,유통업,95021031000.0,80.04,55.54,1.74,2018,-0.04152467490768984,4.5,B이하,B,B이하,B이하,0.0
한국화장품제조,화학,71774144000.0,42.73,70.06,31.35,2018,0.019734827105504744,3.9000000000000004,B이하,C,B이하,B이하,363000000.0
한농화성,화학,162494687000.0,44.54,69.18,-5.54,2018,0.04330629799206143,0.78,B이하,B,B이하,B이하,1835000000.0
