회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),[공통]   배당금(*)(요약)(IFRS),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
케이지모빌리티(주),003620,2014/12,1968431989,0,153.21,39.49,-4.54,68153166,2.67,1.39,3314896
케이지케미칼(주),001390,2014/12,928917994,3604,114.45,46.63,3.18,-5547081,1.53,0.91,168409
케이피엑스케미칼(주),025000,2014/12,512061535,6050,33.87,74.7,5.78,37075930,1,0.8,691966
케이피엑스홀딩스(주),092230,2014/12,1154028780,6129,34.38,74.42,-9.73,92991322,1.02,0.54,11783
코리안리재보험(주),003690,2014/12,8463899743,25846,360.25,21.73,0,4388414,0.81,0.65,7954896
코스맥스(주),192820,2014/12,325701557,4491,,,,1169691,,,246823
코스맥스비티아이(주),044820,2014/12,405561144,2292,47.18,67.94,-64.14,6052425,2.14,1.24,4643
코스모신소재(주),005070,2014/12,,0,,,,,1.61,0.55,149343
코스모화학(주),005420,2014/12,808936621,0,195.43,33.85,-10.63,58074404,0.52,0.29,136174
코오롱글로벌(주),003070,2014/12,2218075186,15240,339.7,22.74,-8.19,-57305781,1.37,0.24,2806793
코오롱인더스트리(주),120110,2014/12,4749217251,14074,136.38,42.3,1.45,165596683,1.37,0.77,3905572
코오롱플라스틱(주),138490,2014/12,214287723,1450,136.66,42.25,10.03,20557241,1.99,1.29,244655
코웨이(주),021240,2014/12,1621649446,148348,56.01,64.1,1.98,536738887,8.41,5.57,2013641
쿠쿠홀딩스(주),192400,2014/12,553346403,12297,25.48,79.69,11.39,57460266,6.48,4.13,554440
키움증권(주),039490,2014/12,4714915521,9945,410.36,19.59,0,-163561234,1.42,1.04,482469
태경산업(주),015890,2014/12,431307721,4384,59.69,62.62,-8.56,24053636,1.24,0.88,133720
태경케미컬(주),006890,2014/12,113103974,1740,19.48,83.7,4,11142902,0.94,0.6,52174
태광산업(주),003240,2014/12,3879647029,1052,35.98,73.54,-9.99,311901561,0.77,0.59,2142940
태림포장(주),011280,2014/12,,2124,,,,,0.49,0.35,352047
태양금속공업(주),004100,2014/12,364383982,600,266.88,27.26,3.23,7469978,0.51,0.25,364911
태원물산(주),001420,2014/12,,587,,,,,0.71,0.55,31591
태평양물산(주),007980,2014/12,601877691,924,258.58,27.89,-2.38,11885671,1.57,0.51,638143
텔코웨어(주),078000,2014/12,115489037,3376,15.31,86.72,-23.01,-10987439,1.91,1.25,50642
티와이엠(주),002900,2014/12,349591690,492,171.31,36.86,-9.94,1025154,0.5,0.32,342316
티케이지휴켐스(주),069260,2014/12,742872576,21659,57.02,63.68,-9.94,97829935,2.65,1.95,695241
파미셀(주),005690,2014/12,,0,,,,,6.6,3.46,20155
팜젠사이언스(주),004720,2014/12,42043232,0,109,47.85,13.43,-2016894,25.52,0.92,44201
팬오션(주),028670,2014/12,4557930000,0,220.4,31.21,-38.85,387387000,0.89,0.09,1555024
퍼스텍(주),010820,2014/12,200022792,1165,182.76,35.37,6.28,-1906169,2.13,1.51,109201
페이퍼코리아(주),001020,2014/12,504606288,0,211.58,32.09,-7.61,512336,0.84,0.43,211073
평화산업(주),090080,2014/12,161204694,0,185.14,35.07,77.61,14853577,0.99,0.63,237250
평화홀딩스(주),010770,2014/12,452378447,1384,185.57,35.02,-1.59,44513024,0.43,0.34,12791
포스코스틸리온(주),058430,2014/12,438621813,0,160.77,38.35,-2.26,20069613,0.68,0.49,801982
포스코홀딩스(주),005490,2014/12,85252172613,479958,88.23,53.13,5.23,3412099310,0.76,0.56,29218854
하이트진로(주),000080,2014/12,3422364424,69839,157.72,38.8,-1.32,247258166,1.77,1.31,1605639
하이트진로홀딩스(주),000140,2014/12,4017988232,9842,267.2,27.23,-2.73,219776602,0.38,0.27,67132
한국가스공사(주),036460,2014/12,46772022425,21909,380.98,20.79,-2.04,2030292151,0.76,0.51,36733401
한국공항(주),005430,2014/12,388018468,1529,46,68.49,0,-28432711,0.61,0.27,438214
한국내화(주),010040,2014/12,,1063,,,,,1.22,0.7,262811
한국단자공업(주),025540,2014/12,646696686,3125,29.61,77.16,6.8,76793055,1.6,0.86,555384
한국무브넥스(주),010100,2014/12,656706479,1523,149.83,40.03,0.39,12737798,0.89,0.39,710988
한국석유공업(주),004090,2014/12,231035732,653,97.07,50.74,-4.89,10397123,0.54,0.29,202468
한국수출포장공업(주),002200,2014/12,292505708,2000,28.09,78.07,-2.14,19805410,0.47,0.33,229214
한국쉘석유(주),002960,2014/12,,22100,,,,,11.64,7.02,238682
한국앤컴퍼니(주),000240,2014/12,,27509,,,,,0.97,0.75,229264
한국유나이티드제약(주),033270,2014/12,217100751,3181,34.15,74.54,13.37,21314122,1.6,0.96,151485
한국전력공사(주),015760,2014/12,163708289000,320982,198.6,33.49,6.36,12045692000,0.75,0.5,57334440
한국전력기술(주),052690,2014/12,,21875,,,,,7.85,5.12,841917
한국주강(주),025890,2014/12,,0,,,,,0.64,0.4,37779
한국주철관공업(주),000970,2014/03,319386331,3227,45.75,68.61,-0.17,5018293,0.52,0.38,138998
한국지역난방공사,071320,2014/12,,24431,,,,,0.63,0.4,2369115
한국철강(주),104700,2014/12,,8286,,,,,0.46,0.31,747148
한국콜마(주),161890,2014/12,336375678,3376,87.09,53.45,0,34419375,7.97,3.3,439080
한국콜마홀딩스(주),024720,2014/12,378190350,1629,64.79,60.68,0,29219840,6.27,1.44,13318
한국타이어앤테크놀로지(주),161390,2014/12,8320082169,49541,84.22,54.28,-5.49,1147044671,2.47,1.76,3667465
한국투자금융지주(주),071050,2014/12,25344422225,41226,786.07,11.29,0,-521329219,1.33,0.82,95073
한국항공우주산업(주),047810,2014/12,2108950275,24369,110.75,47.45,15.49,-113482650,5.74,3.51,2328613
한국화장품(주),123690,2014/12,91230283,0,80.86,55.29,11.16,-7433359,2.6,0.44,32763
한미반도체(주),042700,2014/12,,11961,,,,,2.49,1.32,192310
한미사이언스(주),008930,2014/12,742795234,0,77.82,56.24,141.79,5245498,2.79,1.62,22730
한미약품(주),128940,2014/12,1033334526,0,75.37,57.02,4.27,-32819709,3.97,2.15,582023
한성기업(주),003680,2014/12,213604546,0,291.34,25.55,1.21,-2349760,0.95,0.65,287155
한세실업(주),105630,2014/12,783233695,8000,136.71,42.25,6.04,96409584,4.93,2.1,1242366
한세엠케이(주),069640,2014/12,190088995,1839,28.52,77.81,0.67,-6376285,1.69,0.66,254219
한세예스24홀딩스(주),016450,2014/12,1121319003,4000,151.27,39.8,10.03,112366354,5.31,1.85,7032
한솔로지스틱스(주),009180,2014/12,178713372,960,66.52,60.05,-5.07,12581085,1.46,0.93,384170
한솔테크닉스(주),004710,2014/12,408384028,0,102.63,49.35,11.13,12122082,2.05,0.86,562113
한솔피엔에스(주),010420,2014/12,,414,,,,,1.19,0.81,265565
한솔홀딩스(주),004150,2014/12,2977937046,0,567.3,14.99,-60.51,58199869,1.26,0.82,0
한신공영(주),004960,2014/12,1342436607,0,634.54,13.61,-21.3,67283837,0.89,0.52,1065603
한신기계공업(주),011700,2014/12,87406905,1339,34.62,74.29,-7.54,6701545,0.91,0.59,63579
한양증권(주),001750,2014/03,,3324,,,,,0.36,0.32,166022
한온시스템(주),018880,2014/12,3240023316,103557,94.01,51.54,5.12,346817799,4.18,2.63,2342661
한올바이오파마(주),009420,2014/12,87171187,0,90.29,52.55,8.96,-3518357,5.63,4.04,80877
한일철강(주),002220,2014/12,315185339,271,93.32,51.73,-10.5,11442196,0.29,0.18,116204
한일현대시멘트(주),006390,2014/12,469581181,0,740.02,11.9,-0.2,58952973,3.15,0.44,325072
한일홀딩스(주),003300,2014/12,2122357917,10406,47.35,67.86,4.24,177279009,0.94,0.49,1012431
한전산업개발(주),130660,2014/12,166929079,4368,220.68,31.18,16.68,16552445,4.47,2.32,329215
한전케이피에스(주),051600,2014/12,925544047,75150,32.6,75.42,-3.58,184516929,7.15,3.81,1078526
한화생명보험(주),088350,2014/12,92126214195,148840,964.78,9.39,0,2977671099,0.95,0.65,14253224
한화손해보험(주),000370,2014/12,10331616835,0,1636.29,5.76,0,917599315,1.06,0.75,5313262
한화솔루션(주),009830,2014/12,12597023733,24516,163.56,37.94,2.44,362468395,0.91,0.43,3579535
한화에어로스페이스(주),012450,2014/12,3601728499,0,119.21,45.62,-10.18,11388470,2.51,0.98,2482633
한화투자증권(주),003530,2014/12,6831448688,6013,787.66,11.27,0,-257963220,0.6,0.4,976667
현대건설(주),000720,2014/12,18244600000,55732,168.8,37.2,24.72,426038000,1.57,0.94,10667060
현대글로비스(주),086280,2014/12,6196213723,75000,123.6,44.72,8.25,369608558,5.15,3.23,11166759
현대로템(주),064350,2014/12,4400828321,0,153.11,39.51,-3.28,-188844160,1.83,1.1,2931543
현대모비스(주),012330,2014/12,39111916000,286624,67.96,59.54,5.81,846587000,1.88,1.32,18451687
현대비앤지스틸(주),004560,2014/12,,1524,,,,,1.26,0.62,711647
현대엘리베이터(주),017800,2014/12,1072912063,0,188.66,34.64,22.45,143483274,2.14,0.95,1211070
현대위아(주),011210,2014/12,5937316944,21249,108.41,47.98,7.1,448586928,2.48,1.6,6816996
현대자동차(주),005380,2014/12,147225117000,817317,135.11,42.53,2.23,2120845000,1.74,1.02,43045875
현대제철(주),004020,2014/12,28933799402,86909,109.44,47.75,23.87,1936559205,0.79,0.55,16032933
현대차증권(주),001500,2014/12,5592616942,4401,729.86,12.05,5.7,-577966909,0.64,0.39,506542
현대코퍼레이션(주),011760,2014/12,1926660486,11165,188.85,34.62,5.59,-60350110,2.47,1.75,4591025
현대해상화재보험(주),001450,2014/12,28610402738,60311,1106.01,8.29,0,1934270639,1.34,1.02,13291828
화성산업(주),002460,2014/12,524203233,4844,97.13,50.73,19.28,36693783,0.74,0.29,420678
화천기계(주),010660,2014/12,,1782,,,,,0.64,0.46,275345
화천기공(주),000850,2014/12,330426536,3300,32.75,75.33,11.9,22287063,0.79,0.48,228350
환인제약(주),016580,2014/12,,3817,,,,,2.86,1.05,120713
효성아이티엑스(주),094280,2014/12,103239397,932,163.01,38.02,9.97,2892378,8.44,2.04,277137
흥국화재해상보험(주),000540,2014/12,7707631000,0,1819.31,5.21,0,645195000,0.8,0.61,3808749
흥아해운(주),003280,2014/12,649240003,752,287.83,25.78,7.17,436601,1.68,0.65,789251
