회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),[공통]   배당금(*)(요약)(IFRS),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
일양약품(주),007570,2016/12,431263403,1872,98.41,50.4,40.44,27040533,9.36,4.65,176421
일정실업(주),008500,2016/12,68209326,1500,15.8,86.35,15.83,950495,0.73,0.59,59541
일진다이아몬드(주),081000,2016/12,146481852,1127,72.71,57.9,-1.08,11776024,1.27,0.87,85638
일진디스플레이(주),020760,2016/12,,0,,,,,2.7,1.58,168808
일진전기(주),103590,2016/12,728757945,2224,127.8,43.9,-5.12,-10011054,0.7,0.51,659500
일진홀딩스(주),015860,2016/12,1065835127,3219,135.67,42.43,-4.67,-674281,2.19,0.87,5037
자화전자(주),033240,2016/12,426797993,6732,49.92,66.7,11.66,50359533,1.33,0.83,297308
전방(주),000950,2016/12,484109388,0,191.29,34.33,-15.38,4416491,0.63,0.25,186072
제이더블유생명과학(주),234080,2016/12,192244264,4750,112.89,46.97,5.03,16081153,4.37,2.3,130084
제이더블유중외제약(주),001060,2016/12,651077844,5194,135.63,42.44,7.62,6738636,7.95,2.49,467465
제이더블유홀딩스(주),096760,2016/12,1196629709,4578,331.08,23.2,9.96,-29214390,6.57,2.38,82466
제이준코스메틱(주),025620,2016/12,115313855,0,33.44,74.94,941.33,7084511,6.4,0.37,80888
제일연마공업(주),001560,2016/12,98362305,1200,39.72,71.57,-0.19,12055752,1.27,0.88,72035
제일파마홀딩스(주),002620,2016/12,491984997,892,95.17,51.24,0,11355091,8.51,2.02,616093
조광페인트(주),004910,2016/12,252381851,4200,37.72,72.61,-0.41,18152380,1.21,0.85,183379
조광피혁(주),004700,2016/12,226636415,367,10.47,90.53,9.17,20343244,1.8,0.95,198566
조선내화(주),000480,2016/12,970226075,11375,52.99,65.37,-1.9,64428927,0.83,0.7,455717
조선선재(주),120030,2016/12,,1825,,,,,1.21,0.81,63088
조일알미늄(주),018470,2016/12,,1044,,,,,0.89,0.47,273427
중소기업은행,024110,2016/12,256851380000,315817,1323.2,7.03,11.25,-4098109000,0.54,0.41,13794088
지에스건설(주),006360,2016/12,13376589310,0,298.92,25.07,4.38,81209580,0.68,0.4,9996139
지엠비코리아(주),013870,2016/12,466333873,2861,103.68,49.1,5.9,41927812,0.51,0.37,456012
진양산업(주),003780,2016/12,46605487,1625,31.53,76.03,-3,4782232,3.51,1.26,29595
진양폴리우레탄(주),010640,2016/12,,0,,,,,2.06,1.3,17316
진양화학(주),051630,2016/12,,900,,,,,3.63,1.24,57610
진원생명과학(주),011000,2016/12,65661589,0,83.15,54.6,10.6,-12388731,10.12,4.8,25725
진흥기업(주),002780,2016/12,302077701,0,0,0,-11.16,-42774919,0,0,646579
참엔지니어링(주),009310,2016/12,687008364,0,1181.79,7.8,-6.12,-4787576,4.86,1.91,110415
컨버즈(주),109070,2016/12,78594380,0,247.43,28.78,0,-3945628,11.83,2.54,45975
케이비아이동국실업(주),001620,2016/12,631021758,0,229.18,30.38,0.58,6178678,0.7,0.49,277009
케이씨그린홀딩스(주),009440,2016/12,462751008,2212,122.14,45.02,3.63,35016860,1.76,1.23,14928
케이씨코트렐(주),119650,2016/12,153491224,520,118.3,45.81,-4.01,11937656,1.24,0.82,171197
케이알모터스(주),000040,2016/12,148873916,0,137.27,42.15,5.1,-9350458,4.84,2.37,84084
케이지모빌리티(주),003620,2016/12,2163423180,0,166.2,37.57,7.03,244369118,1.99,1.39,3626340
케이지케미칼(주),001390,2016/12,1263528834,3855,147.65,40.38,1.67,75892027,1.12,0.85,164827
케이피엑스케미칼(주),025000,2016/12,531964308,7260,23.71,80.83,-12.98,63555427,0.85,0.55,503958
케이피엑스홀딩스(주),092230,2016/12,1209888939,6129,29.23,77.38,-7.53,99157747,0.79,0.62,11957
코리안리재보험(주),003690,2016/12,9581126530,37332,353.74,22.04,1.54,417094489,0.83,0.64,8537034
코스맥스(주),192820,2016/12,665916424,10046,221.21,31.13,41.93,23468728,9.38,4.53,505505
코스맥스비티아이(주),044820,2016/12,670707619,1912,93.48,51.68,33.55,12759534,3.04,1.08,23281
코스모신소재(주),005070,2016/12,,0,,,,,1.94,0.59,190281
코스모화학(주),005420,2016/12,478103825,0,353.29,22.06,14.6,-16849410,1.25,0.78,96238
코오롱글로벌(주),003070,2016/12,2083700283,2569,377.68,20.93,5.15,97891993,1.16,0.62,3158033
코오롱인더스트리(주),120110,2016/12,5249146053,30850,146.99,40.49,-6.06,339631370,1.72,0.96,3125539
코오롱플라스틱(주),138490,2016/12,308309318,3800,76.35,56.71,-4.8,38240935,2.07,1.21,236386
코웨이(주),021240,2016/12,1967707893,234700,66.28,60.14,2.64,357544315,9,6.39,2204534
쿠쿠홀딩스(주),192400,2016/12,714794407,25280,25.99,79.37,7.37,18745001,4.53,2.18,706554
키움증권(주),039490,2016/12,9130716941,18785,631.61,13.67,14.62,-401956283,1.64,0.98,784732
태경산업(주),015890,2016/12,498398107,5846,89.81,52.69,25.67,17418271,1.18,0.95,131856
태경케미컬(주),006890,2016/12,113086853,1740,18.25,84.57,0.84,4768519,0.86,0.61,50010
태광산업(주),003240,2016/12,3822296399,1473,28.38,77.89,-4.75,348700367,0.57,0.42,1703181
태림포장(주),011280,2016/12,728839659,566,132.75,42.96,7.86,3275049,0.88,0.63,328753
태양금속공업(주),004100,2016/12,373071345,794,245.95,28.91,-1.11,18093695,0.96,0.42,350872
태원물산(주),001420,2016/12,,733,,,,,1.92,0.66,31807
태평양물산(주),007980,2016/12,553742011,0,388.92,20.45,2.62,38893353,1.58,0.79,686271
텔코웨어(주),078000,2016/12,116004471,2813,10.19,90.75,-31.12,4616482,1.58,1.12,40894
티와이엠(주),002900,2016/12,355460123,654,167.97,37.32,5.03,7964762,7.74,0.64,367972
티케이지휴켐스(주),069260,2016/12,748874587,19288,51.81,65.87,-0.37,115486243,2.12,1.18,582859
파미셀(주),005690,2016/12,,0,,,,,7.87,4.23,27839
팜젠사이언스(주),004720,2016/12,64300325,0,76.61,56.62,18.44,7754656,6.05,1.68,71546
팬오션(주),028670,2016/12,4330646000,0,68.78,59.25,3.01,250956000,0.93,0.59,1606337
퍼스텍(주),010820,2016/12,202340678,0,170.91,36.91,9.05,5443332,6.1,2.88,136347
페이퍼코리아(주),001020,2016/12,541922930,0,356.38,21.91,71.67,-32153160,1.15,0.57,288294
평화산업(주),090080,2016/12,165068412,311,180.54,35.64,2.19,17792097,1.54,0.92,325424
평화홀딩스(주),010770,2016/12,455219603,2076,188.69,34.64,2.91,33392100,0.58,0.36,15497
포스코스틸리온(주),058430,2016/12,405761030,6000,97.97,50.51,-0.45,40694059,1.02,0.51,771337
포스코홀딩스(주),005490,2016/12,79762994520,459987,74.01,57.47,-8.78,5269417624,0.57,0.31,24324933
하이트진로(주),000080,2016/12,3401085182,62861,163.26,37.99,-0.9,184670117,2.08,1.32,1637185
하이트진로홀딩스(주),000140,2016/12,3967110668,4387,229.63,30.34,-1.64,166585070,0.43,0.27,43691
한국가스공사(주),036460,2016/12,39927835678,0,325.38,23.51,-18.98,4769277950,0.62,0.38,20177352
한국공항(주),005430,2016/12,373405154,1529,32.52,75.46,3.71,39556921,0.59,0.32,442187
한국내화(주),010040,2016/12,,532,,,,,0.78,0.56,258405
한국단자공업(주),025540,2016/12,821786178,4687,33.75,74.77,8.01,148900593,1.97,1.29,671581
한국무브넥스(주),010100,2016/12,733030315,1523,153.87,39.39,2.11,40205834,0.57,0.37,865513
한국석유공업(주),004090,2016/12,262226687,969,88.68,53,3.58,5234203,0.76,0.48,188121
한국수출포장공업(주),002200,2016/12,299682673,2000,33.72,74.78,-1.05,13605002,0.4,0.31,225029
한국쉘석유(주),002960,2016/12,,22100,,,,,8.94,7.63,210902
한국앤컴퍼니(주),000240,2016/12,3097491376,27509,7.95,92.64,0,85835596,1.06,0.72,90300
한국유나이티드제약(주),033270,2016/12,,3701,,,,,2.2,1.52,176905
한국자산신탁(주),123890,2016/12,567589307,21250,36.12,73.46,43.06,-102356755,2.27,1.56,117717
한국전력공사(주),015760,2016/12,177837042000,1271089,143.44,41.08,2.09,16520552000,0.76,0.51,60289581
한국전력기술(주),052690,2016/12,,4185,,,,,3.91,2.5,506012
한국주강(주),025890,2016/12,,0,,,,,0.81,0.45,26502
한국주철관공업(주),000970,2016/03,323376593,3227,37.36,72.8,5.64,29922598,2.71,0.98,120332
한국지역난방공사,071320,2016/12,,43999,,,,,0.52,0.37,1719867
한국철강(주),104700,2016/12,,8286,,,,,0.64,0.42,663369
한국콜마(주),161890,2016/12,492928108,5275,71.34,58.36,24.56,38213822,9.24,5.26,619588
한국콜마홀딩스(주),024720,2016/12,567569888,2581,77.88,56.22,10.31,25257526,7.19,2.87,17131
한국타이어앤테크놀로지(주),161390,2016/12,9621973239,49541,61.4,61.96,3.01,1217766386,1.97,1.33,3312163
한국투자금융지주(주),071050,2016/12,37318213396,47065,966.39,9.38,14.45,-25533019,0.76,0.58,1384534
한국항공우주산업(주),047810,2016/12,2980840123,66283,106.2,48.5,-3.07,145284893,7.55,4.88,2946331
한국화장품(주),123690,2016/12,99299898,0,78.3,56.09,63.29,18157490,5.25,2.48,21326
한미반도체(주),042700,2016/12,284988380,10805,36.13,73.46,41.15,38100568,2.38,1.52,165570
한미사이언스(주),008930,2016/12,969248669,0,49.68,66.81,-14.34,76523442,17.97,5.88,35644
한미약품(주),128940,2016/12,1596970589,0,117.42,45.99,-33,412965176,16.28,5.93,687782
한성기업(주),003680,2016/12,,0,,,,,1.25,0.75,320683
한세실업(주),105630,2016/12,1270684015,13057,125.45,44.36,-2.45,56920457,5.83,1.76,1421976
한세엠케이(주),069640,2016/12,229748140,2579,47.56,67.77,9.93,13773304,1.81,1,266914
한세예스24홀딩스(주),016450,2016/12,1740589243,6393,155.97,39.07,7.38,84300553,10.1,2.94,9550
한솔로지스틱스(주),009180,2016/12,97883701,329,122.33,44.98,2.63,3697401,1.62,1.04,375426
한솔제지(주),213500,2016/12,1413123725,14091,216.14,31.63,1.25,154422187,1.13,0.81,1348565
한솔테크닉스(주),004710,2016/12,511496449,0,137.66,42.08,23.81,27919541,3.75,1.74,467770
한솔피엔에스(주),010420,2016/12,,307,,,,,2.62,0.97,234145
한솔홀딩스(주),004150,2016/12,2006748728,0,223.08,30.95,-13.68,16479587,0.68,0.44,24224
한신공영(주),004960,2016/12,1553395800,2543,479.38,17.26,30.49,73702148,0.89,0.58,1768779
한신기계공업(주),011700,2016/12,95118370,2066,23.07,81.25,0.02,5671006,1.67,0.98,61430
한양증권(주),001750,2016/12,,4644,,,,,0.41,0.33,187348
한온시스템(주),018880,2016/12,3859737521,40035,104.77,48.84,2.62,389169851,4.02,0.65,2314655
한올바이오파마(주),009420,2016/12,124730823,0,19.52,83.67,3.57,3950368,16.38,5.89,82882
한일철강(주),002220,2016/12,299917724,632,93.27,51.74,-0.58,4913430,0.36,0.22,98857
한일현대시멘트(주),006390,2016/12,,0,,,,,4.63,1.36,378856
한일홀딩스(주),003300,2016/12,2158467189,11099,41.26,70.79,4.64,40526061,0.68,0.39,1067791
한전산업개발(주),130660,2016/12,147799967,7107,125.77,44.29,-6.7,9415642,3.75,2.47,304067
한전케이피에스(주),051600,2016/12,1092468725,30600,38.33,72.29,3.68,123372799,6.11,3.18,1214304
한화생명보험(주),088350,2016/12,119381135195,60111,1203.41,7.67,21.99,4087777125,0.81,0.6,15996549
한화손해보험(주),000370,2016/12,13283348171,9074,1401.81,6.66,7.76,516108342,0.93,0.67,6191519
한화솔루션(주),009830,2016/12,13817913129,57538,152.69,39.57,15.2,1151003611,1.16,0.88,3482790
한화에어로스페이스(주),012450,2016/12,5652438366,0,141.48,41.41,34.65,196055182,1.98,0.88,2628662
한화투자증권(주),003530,2016/12,6935655404,0,750.93,11.75,-13.9,-735586870,0.57,0.27,1567301
해성디에스(주),195870,2016/12,250952924,4250,55.53,64.3,12.25,16403338,2.97,1.46,276196
해태제과식품(주),101530,2016/12,796349272,3978,170.22,37.01,-0.69,35405852,6.47,1.55,782605
핸즈코퍼레이션(주),143210,2016/12,673241932,4005,121.02,45.24,0.12,81635906,0,0,576837
현대건설(주),000720,2016/12,19873443000,55732,144.61,40.88,-2.12,1086520000,0.94,0.56,11041077
현대글로비스(주),086280,2016/12,7967477350,112500,129.12,43.65,4.56,606297462,2.74,1.9,12250485
현대로템(주),064350,2016/12,4473159688,0,204.88,32.8,-9.8,611076670,1.75,0.75,2699533
현대모비스(주),012330,2016/12,41711608000,331466,46.06,68.47,6.22,2017786000,1.46,1.14,19860589
현대비앤지스틸(주),004560,2016/12,567742736,1524,63.52,61.16,-4.09,72180855,0.61,0.38,660800
현대엘리베이터(주),017800,2016/12,2107558500,12316,166.42,37.54,21.41,158623463,2.34,1.17,1521040
현대위아(주),011210,2016/12,7022079143,29218,115.49,46.4,-3.74,354613089,1.1,0.64,7159699
현대자동차(주),005380,2016/12,178835928000,810851,147.2,40.45,1.84,996964000,0.95,0.75,41713632
현대제철(주),004020,2016/12,32389271862,98453,97.93,50.52,3.47,2916568140,0.56,0.38,14376623
현대차증권(주),001500,2016/12,5887084198,11735,621.27,13.86,1.4,197916309,0.46,0.36,533143
현대코퍼레이션(주),011760,2016/12,1514184318,6447,249.74,28.59,-16.5,47005086,0.99,0.67,2767336
현대코퍼레이션홀딩스(주),227840,2016/12,210305385,3639,12.2,89.12,0,8141718,1.8,0.8,153603
현대해상화재보험(주),001450,2016/12,37057390872,107643,1201.1,7.69,0.03,2139935665,1.33,0.96,15111071
화성산업(주),002460,2016/12,,8235,,,,,0.62,0.41,494312
화천기계(주),010660,2016/12,,0,,,,,0.49,0.37,195473
화천기공(주),000850,2016/12,346272696,2750,27.58,78.38,-12.31,18423040,0.52,0.43,162723
환인제약(주),016580,2016/12,,3817,,,,,1.85,1.18,141376
효성아이티엑스(주),094280,2016/12,122365581,2427,130.35,43.41,7.79,12827172,4.67,2.99,328675
흥국화재해상보험(주),000540,2016/12,10215979000,0,1749.86,5.41,2.37,985548000,0.53,0.41,4334414
흥아해운(주),003280,2016/12,958532259,633,397.97,20.08,-1.58,-1389623,1.48,0.62,779990
