회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),배당금(*)(IFRS)(천원),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),PER(최저)(IFRS),PBR(최고)(IFRS),매출액(요약)(백만원)
에스케이네트웍스(주),001740,2020/12,8773482000,26237000,290.76,25.59,-18.6,-149851000,251.13,0.77,8062953
에스케이디스커버리(주),006120,2020/12,5621634329,20450555,114.86,46.54,-9.99,163406194,19.28,1.98,21010
에스케이디앤디(주),210980,2020/12,1712427674,16708114,222.2,31.04,53.89,-186100938,7.25,2.64,547883
에스케이렌터카(주),068400,2020/12,2227147662,0,380.97,20.79,34.73,-123803503,15.1,1.33,863536
에스케이바이오사이언스(주),302440,2020/12,,0,,,,,0,0,225611
에스케이바이오팜(주),326030,2020/12,500241425,0,31.97,75.78,-79.01,-210726009,0,56.2,63013
에스케이씨(주),011790,2020/12,5406405841,35751306,182.3,35.42,6.39,337112813,2.26,2.07,556765
에스케이아이이테크놀로지(주),361610,2020/12,1991629071,0,64.84,60.67,0,116118771,0,0,460272
에스케이오션플랜트(주),100090,2020/12,660044447,0,182.43,35.41,11.11,-57535801,0,0,368686
에스케이증권(주),001510,2020/12,5359425406,4388000,822.98,10.83,86.02,-381004986,21.67,1.15,997664
에스케이케미칼(주),285130,2020/12,2119966957,26150250,121.08,45.23,-14.89,247009579,3,7.32,921134
에스케이텔레콤(주),017670,2020/12,47906957000,641944000,96.37,50.92,4.96,5821876000,17.45,1.45,11746630
에스케이하이닉스(주),000660,2020/12,71173853000,800282000,37.11,72.93,18.19,12314571000,11.36,1.91,30524987
에쓰-오일(주),010950,2020/12,15690510000,96000,176.12,36.22,-31.01,1630972000,0,2.01,16735504
에쓰씨엔지니어링(주),023960,2020/12,,0,,,,,0,9.89,72470
에어부산(주),298690,2020/12,1034490515,0,838.17,10.66,0,-116157984,0,3.02,189918
에이치디씨(주),012630,2020/12,9617140797,13705000,121.33,45.18,144.44,-474239487,21.28,0.4,52839
에이치디씨랩스(주),039570,2020/12,217997166,6033835,33,75.19,3.17,7417217,5.16,1.22,260213
에이치디씨현대산업개발(주),294870,2020/12,6116097910,39539000,122.97,44.85,-12.96,-258907141,3.09,0.62,3659512
에이치디씨현대이피(주),089470,2020/12,524916605,4046000,79.31,55.77,-17.45,59396180,5.08,1,569314
에이치디한국조선해양(주),009540,2020/12,25244191252,0,103.23,49.2,-1.84,-89969458,0,0.89,172383
에이치디현대건설기계(주),267270,2020/12,3355861001,0,111.39,47.31,-8.23,274750857,0,0.82,1705765
에이치디현대에너지솔루션(주),322000,2020/12,458242118,2240000,39.39,71.74,-11.59,-9669457,18.67,1.62,419090
에이치디현대인프라코어(주),042670,2020/12,12026886194,0,167.92,37.32,-3.08,1050846770,0,1.69,2712338
에이치디현대일렉트릭(주),267260,2020/12,2272620340,0,234.62,29.89,2.27,204526388,0,1.17,1566220
에이치디현대중공업(주),329180,2020/12,13799657849,0,157.42,38.85,0,-199999817,0,0,8310181
에이치에스디엔진(주),082740,2020/12,723300346,0,272.59,26.84,23.09,83800098,11.1,1.82,829749
에이치엘디앤아이한라(주),014790,2020/12,1653568578,28466968,341.91,22.63,19.96,-188197166,0.92,0.75,1442069
에이치엘만도(주),204320,2020/12,4938346285,0,188.86,34.62,-6.99,430018641,36.79,2.95,3009766
에이치엘비글로벌(주),003580,2020/12,130769263,0,77.63,56.3,1,-13329683,0,4.49,14638
에이치엘홀딩스(주),060980,2020/12,1961514203,20240310,121.16,45.22,-7.84,23206999,4.57,0.61,567599
에이치엠엠(주),011200,2020/12,9373360000,0,455.11,18.01,16.33,1408546000,11.47,3.17,6223944
에이케이홀딩스(주),006840,2020/12,4152091609,5218198,233.9,29.95,-30.31,-191716473,16.23,0.95,45515
엔에이치엔(주),181710,2020/12,2550930609,0,38.32,72.29,12.53,141296328,36.48,1.26,290425
엔에이치투자증권(주),005940,2020/12,62738433000,210661000,981.16,9.25,10.99,-4657624000,3.87,0.71,12286424
엔피씨(주),004250,2020/12,410578593,4219168,39,71.94,-5.09,70138976,8.8,0.63,324575
엘브이엠씨홀딩스(주),900140,2020/12,647658915,,80.58,55.38,-24.62,64454577,,,
엘아이지넥스원(주),079550,2020/12,2595606499,19503000,285.96,25.91,10.17,192104830,5.93,1.56,1599434
엘에스전선아시아(주),229640,2020/12,416558419,6045515,179.77,35.74,11.4,-13703004,5.31,1.02,33651
엘지디스플레이(주),034220,2020/12,35071523000,0,175.35,36.32,3.21,2286948000,0,0.79,22799273
엘지전자(주),066570,2020/12,48204227000,216939000,174.79,36.39,1.53,4628576000,6.21,3.2,28435323
영보화학(주),014440,2020/12,174719741,1462500,18.44,84.43,-18.16,9085708,3.35,0.7,86457
영진약품(주),003520,2020/12,,0,,,,,0,20.74,208464
영풍제지(주),006740,2020/12,202117558,702893,59.71,62.61,-1.52,11444217,4.71,1.56,98155
영화금속(주),012280,2020/12,,753650,,,,,0,1.91,179398
우리종합금융(주),010050,2020/12,4332473545,8741344,719.18,12.21,24.96,-250259764,3.95,0.85,253314
웰바이오텍(주),010600,2020/12,70920912,0,263.87,27.48,-27.9,-5704813,0,8.83,16233
유니온머티리얼(주),047400,2020/12,184455805,840000,121.77,45.09,-14.3,5824839,0,3.14,93580
유니퀘스트(주),077500,2020/12,379977750,3340139,60.54,62.29,20.15,8794689,4.94,2.54,398938
유성기업(주),002920,2020/12,411316942,3077700,39.36,71.75,-6.95,23540996,0,0.41,241124
유안타증권(주),003470,2020/12,14948245614,26327003,977.74,9.28,26.84,-664133000,3.11,0.61,2676909
유엔젤(주),072130,2020/12,48567847,0,37.11,72.93,1.9,6046536,16.39,2.15,26692
유진투자증권(주),001200,2020/12,10076939662,11260697,1064.7,8.59,50.57,-312207360,1.39,0.57,1317859
유화증권(주),003460,2020/12,,6818469,,,,,5.95,0.4,20732
율촌화학(주),008730,2020/12,613344959,12400000,76.43,56.68,2.77,58398673,13.85,1.73,498549
이건산업(주),008250,2020/12,383232664,2137905,122.16,45.01,-8.13,15985939,6.91,1.23,154443
이구산업(주),025820,2020/12,,1003224,,,,,13.26,0.78,202936
이연제약(주),102460,2020/12,317609837,3464053,38.04,72.44,-1.16,4599407,46.66,2.18,130034
이화산업(주),000760,2020/12,283394473,0,62.4,61.58,-17.14,-2937354,0,0.94,41763
인지컨트롤스(주),023800,2020/12,511309877,1451963,173.3,36.59,-7.18,31794390,0,1.51,311645
인천도시가스(주),034590,2020/12,340211568,5152499,77.5,56.34,-12.03,10221053,7.46,0.72,504440
인터지스(주),129260,2020/12,385984504,0,104.04,49.01,-4.15,23002582,21.01,0.68,418388
일동제약(주),249420,2020/12,605277114,0,137.79,42.05,8.58,19365602,0,3.16,560964
일동홀딩스(주),000230,2020/12,799396993,0,161.58,38.23,104.12,8241941,3.94,1,16922
일성건설(주),013360,2020/12,298510508,810373,230.57,30.25,-9.27,30719579,9.09,0.88,340707
일성신약(주),003120,2020/12,,1150326,,,,,59.89,0.9,40601
일신방직(주),003200,2020/12,964200063,3396122,32.16,75.67,-6.31,56693948,0,0.47,293768
일양약품(주),007570,2020/12,439116735,2249158,79.29,55.78,5.78,57484189,623.87,15.19,214511
일정실업(주),008500,2020/12,46768525,0,83.25,54.57,-21.26,348853,0,1.16,30785
일진다이아몬드(주),081000,2020/12,247688526,4259439,31.37,76.12,4.72,8840947,0,6.25,50050
일진디스플레이(주),020760,2020/12,113893786,0,301.4,24.91,-30.13,-23155193,0,6.41,67685
일진전기(주),103590,2020/12,790379092,2224336,155.88,39.08,5.93,57664628,8.94,0.44,703636
일진하이솔루스(주),271940,2020/12,,0,,,,,0,0,113525
일진홀딩스(주),015860,2020/12,1158500912,4599000,122.99,44.85,4.22,74075270,16.09,1.37,6764
자이에스앤디(주),317400,2020/12,,4017378,,,,,3.57,2.32,356212
자화전자(주),033240,2020/12,355988092,0,30.66,76.53,-17.17,-24344501,0,1.53,249071
전방(주),000950,2020/12,373432831,0,166.11,37.58,-23.52,-15752660,2.09,0.5,104768
제이더블유생명과학(주),234080,2020/12,214402016,7917277,61.82,61.8,7.81,46754700,10.08,3.66,178531
제이더블유중외제약(주),001060,2020/12,549085029,7149500,164.66,37.78,7.04,63054367,0,5.47,542635
제이더블유홀딩스(주),096760,2020/12,1113573849,5967084,243.32,29.13,7.58,108622768,11.3,2.67,88888
제이준코스메틱(주),025620,2020/12,87885496,0,46.9,68.07,-42,-5024575,0,2.59,26027
제일약품(주),271980,2020/12,409663297,1022660,137.51,42.1,2.97,-19046087,24.46,10.32,692225
제일연마공업(주),001560,2020/12,98714752,1650000,14.86,87.07,-9.75,10384133,17.56,1.06,63627
제일파마홀딩스(주),002620,2020/12,887395067,1074579,77.73,56.26,4.22,-23671463,5.99,1.26,17031
조광페인트(주),004910,2020/12,349970175,2022600,72.89,57.84,-1.01,14326796,26.1,0.55,196503
조광피혁(주),004700,2020/12,,1065877,,,,,11.84,1.67,97316
조선내화(주),000480,2020/12,1246277916,13440000,70.11,58.79,-6.86,94056796,7.92,0.71,441325
조선선재(주),120030,2020/12,,1565901,,,,,8.89,2.11,59517
조일알미늄(주),018470,2020/12,,0,,,,,0,0.56,332913
중소기업은행,024110,2020/12,361616177000,372933000,1338.28,6.95,9.66,-7938221000,3.56,0.39,16313437
지에스건설(주),006360,2020/12,13770677889,96018730,219.35,31.31,-2.82,553879345,3.62,0.75,8890992
지엠비코리아(주),013870,2020/12,488507776,0,114.16,46.69,-6.65,15929339,0,1.02,400621
진양산업(주),003780,2020/12,70722584,1950000,62.84,61.41,4,8143104,10.15,2.17,46511
진양폴리우레탄(주),010640,2020/12,44798058,1000000,66.45,60.08,5.7,2680044,12.41,1.95,35461
진양화학(주),051630,2020/12,,0,,,,,23.68,2.6,43288
진원생명과학(주),011000,2020/12,136570536,0,38.64,72.13,0.63,-15915810,0,15.63,35774
진흥기업(주),002780,2020/12,,0,,,,,9.56,3.84,377247
참엔지니어링(주),009310,2020/12,750575298,0,764.54,11.57,49.91,7974082,0,2.22,107960
컨버즈(주),109070,2020/12,31795142,0,343.1,22.57,-55.29,-3662909,0,25.06,16831
케이비아이동국실업(주),001620,2020/12,566142150,0,233.47,29.99,-13.77,24934608,49.25,0.37,317443
케이씨그린홀딩스(주),009440,2020/12,758995613,884999,252.77,28.35,-2.65,-58163136,0,1.13,14342
케이씨코트렐(주),119650,2020/12,281917549,0,2183.46,4.38,9.1,-84351287,0,28.27,303186
케이알모터스(주),000040,2020/12,155873461,0,212.72,31.98,-11.12,8847016,0,4.15,20218
케이지모빌리티(주),003620,2020/12,1768628571,0,0,0,-18.59,53314137,0,0,2929789
케이지케미칼(주),001390,2020/12,4323538345,5177388,186.77,34.87,78.22,310297841,0,2.12,143438
케이카(주),381970,2020/12,,34712600,,,,,0,0,1323114
케이피엑스케미칼(주),025000,2020/12,637003840,10699247,19.37,83.77,-2.49,106652800,2.87,0.64,573784
케이피엑스홀딩스(주),092230,2020/12,1698659221,10214740,27.08,78.69,-5.66,89607035,1.58,1.11,77880
코리안리재보험(주),003690,2020/12,12519947404,46021000,409.78,19.62,5.91,517496466,4.15,0.47,11222943
코스맥스(주),192820,2020/12,1189042898,0,337.31,22.87,3.92,41459691,0,5.18,765400
코스맥스비티아이(주),044820,2020/12,881564731,1910968,165.34,37.69,12.29,41467271,21.34,0.99,71930
코스모신소재(주),005070,2020/12,,0,,,,,12.19,3.42,204253
코스모화학(주),005420,2020/12,668524455,0,167.4,37.4,-12.62,3929989,0,3.39,112795
코오롱글로벌(주),003070,2020/12,2469880907,5102289,407.89,19.69,12.75,301633105,1.51,1.25,3802885
코오롱인더스트리(주),120110,2020/12,5043688226,29885093,120.05,45.44,-8.42,499608634,2.44,0.78,2916643
코오롱플라스틱(주),138490,2020/12,317913470,0,60.36,62.36,-10.63,39884108,0,1.01,293645
코웨이(주),021240,2020/12,3029023073,87066750,103.29,49.19,7.24,562839088,12.42,5.4,2592547
쿠쿠홀딩스(주),192400,2020/12,925062698,20511734,21.57,82.26,11.26,91815943,23.28,1.6,26523
쿠쿠홈시스(주),284740,2020/12,708121273,13453428,32.1,75.7,18.52,66235483,7.01,2.25,562838
키움증권(주),039490,2020/12,37590936294,77203053,1203.02,7.67,66.57,-1421208902,2.24,1.52,3844513
태경산업(주),015890,2020/12,541292144,6843599,56.62,63.85,-17.12,26642658,57.83,1.21,104313
태경케미컬(주),006890,2020/12,140679345,2266780,13.27,88.29,12.5,8776365,5.62,1.96,45550
태광산업(주),003240,2020/12,4060159776,1305000,20.03,83.31,-40.35,166938832,1.13,0.41,1495626
태림포장(주),011280,2020/12,566786154,0,74.71,57.24,-1.91,42912820,196.34,1.8,517553
태양금속공업(주),004100,2020/12,442253642,215119,344.82,22.48,-14.11,14988783,0,0.74,271507
태원물산(주),001420,2020/12,,366655,,,,,0,1.23,16339
태평양물산(주),007980,2020/12,675981153,0,281.39,26.22,-19.2,26710755,13.29,0.68,546236
텔코웨어(주),078000,2020/12,123096514,2700783,11.89,89.37,-12.89,326289,50.45,1.44,36402
티와이엠(주),002900,2020/12,656859440,0,284.73,25.99,15.54,55636851,13.28,1.43,387284
티케이지휴켐스(주),069260,2020/12,866585515,38370877,26.11,79.29,-10.04,90693584,10.04,1.82,593511
파미셀(주),005690,2020/12,,0,,,,,86.36,27.83,37752
팜젠사이언스(주),004720,2020/12,135543934,0,62.19,61.66,1.55,2675612,0,6.3,96614
팬오션(주),028670,2020/12,4659327000,26728000,66.01,60.24,1.19,470485000,12.08,0.99,2102895
퍼스텍(주),010820,2020/12,,0,,,,,7.31,5.37,132075
페이퍼코리아(주),001020,2020/12,508899951,0,1714.22,5.51,82.22,15919800,0,8.19,258412
평화산업(주),090080,2020/12,203154750,0,695,12.58,-4.16,19583314,0,3.56,338563
평화홀딩스(주),010770,2020/12,522333834,2077932,338.17,22.82,-10.32,24508152,0,0.66,16533
포스코스틸리온(주),058430,2020/12,485428807,3000000,113.56,46.82,-1.03,99466153,10.59,0.55,870212
포스코홀딩스(주),005490,2020/12,79086973226,342565000,65.89,60.28,-10.21,8685737216,12.01,0.56,26509920
피아이첨단소재(주),178920,2020/12,,20879455,,,,,0,0,261789
하나제약(주),293480,2020/12,,8022025,,,,,15.88,2.18,177306
하이트진로(주),000080,2020/12,3297783699,52393637,206.98,32.58,10.87,382792590,28.92,3.77,2049288
하이트진로홀딩스(주),000140,2020/12,3904980587,8757591,268.26,27.15,10.89,365645952,14.59,0.59,35812
한국가스공사(주),036460,2020/12,35909774516,0,364.24,21.54,-16.61,3251022957,0,0.56,20004187
한국공항(주),005430,2020/12,425353643,0,56.07,64.07,-43.5,22704270,0,0.64,281189
한국내화(주),010040,2020/12,202829020,781572,40.67,71.09,0,2732675,27.5,0.75,203695
한국단자공업(주),025540,2020/12,985178227,4641750,28.92,77.57,3.93,108196143,4.38,0.99,762700
한국무브넥스(주),010100,2020/12,667998510,1522521,181.9,35.47,-7.6,58103064,9.3,0.63,562052
한국석유공업(주),004090,2020/12,316488297,982739,119.76,45.5,-0.28,17089364,7.26,0.81,239033
한국수출포장공업(주),002200,2020/12,309083509,2373356,22.37,81.72,-2.49,25280749,6.56,0.4,260488
한국쉘석유(주),002960,2020/12,,18200000,,,,,12.56,5.39,200335
한국앤컴퍼니(주),000240,2020/12,3792451107,45847542,8.34,92.3,-3.15,129934675,80.25,0.82,64145
한국유나이티드제약(주),033270,2020/12,,5195137,,,,,6.56,6.85,215950
한국자산신탁(주),123890,2020/12,1207644740,26920752,57.07,63.67,7.52,569276251,1.4,0.81,218451
한국전력공사(주),015760,2020/12,203142111000,780628000,187.46,34.79,-1.02,13208473000,5.12,0.37,57989410
한국전력기술(주),052690,2020/12,700291402,10728268,40.32,71.27,0,16825530,24.27,1.86,431723
한국주강(주),025890,2020/12,,0,,,,,0,0.79,33886
한국주철관공업(주),000970,2020/03,356691627,4302276,28.25,77.97,4.76,7646598,27.16,1.8,120014
한국지역난방공사,071320,2020/12,6073139097,11173488,236.7,29.7,-11.36,381899766,10.67,0.32,2098906
한국철강(주),104700,2020/12,,9055547,,,,,0,0.5,633382
한국콜마(주),161890,2020/12,2489599417,7893845,149.15,40.14,-14.19,121463641,5.77,2.16,609201
한국콜마홀딩스(주),024720,2020/12,1218505783,3788240,54.71,64.64,13.83,83326143,1.94,1.97,35235
한국타이어앤테크놀로지(주),161390,2020/12,10658547889,79292689,43.8,69.54,-6.25,1290850800,21.34,1.11,2862380
한국투자금융지주(주),071050,2020/12,70437687757,175538000,1150.6,8,53.29,-2183191886,9.6,1.17,267970
한국항공우주산업(주),047810,2020/12,5159070657,19495021,317.98,23.92,-9.16,732407853,19.28,4.67,2811968
한국화장품(주),123690,2020/12,75378062,0,155.36,39.16,-44.74,-805862,0,9.77,17527
한미반도체(주),042700,2020/12,326966868,19671514,27.18,78.63,113.82,37483997,6.28,4.58,255741
한미사이언스(주),008930,2020/12,923219549,12934622,40.15,71.35,4.99,13817515,160.56,11.83,35553
한미약품(주),128940,2020/12,1882026593,5881330,126.24,44.2,-3.39,151534950,837.48,10.49,872405
한성기업(주),003680,2020/12,,0,,,,,8.22,2.47,266148
한세실업(주),105630,2020/12,1021055618,19619735,142.33,41.27,-11.66,50682931,6.27,2.17,1657328
한세엠케이(주),069640,2020/12,149681758,0,92.3,52,-28.38,6373666,0,0.83,164424
한세예스24홀딩스(주),016450,2020/12,1840012735,9815447,146.72,40.53,0.97,110130222,10.68,4.52,19781
한솔로지스틱스(주),009180,2020/12,195971591,1373537,258.59,27.89,10.61,38521444,4.08,2,342735
한솔제지(주),213500,2020/12,1739627807,11889000,174.03,36.49,-21.06,125208594,2.91,0.63,1482853
한솔테크닉스(주),004710,2020/12,591392385,0,111.89,47.19,22.9,42005049,6.28,1.45,674089
한솔피엔에스(주),010420,2020/12,,512325,,,,,6.19,1.09,244824
한솔홀딩스(주),004150,2020/12,627140216,5041000,19.12,83.95,-33.63,9287254,0.87,0.16,26323
한신공영(주),004960,2020/12,1734262275,4629727,179.36,35.8,-4.09,211877082,0.86,0.34,1500329
한신기계공업(주),011700,2020/12,95212694,1077508,15.63,86.48,-2.12,6055808,8.69,0.72,50020
한양증권(주),001750,2020/12,,8566481,,,,,1.26,0.41,477148
한온시스템(주),018880,2020/12,7807411034,61905538,248.63,28.68,-3.93,795571246,0,9.5,2680085
한올바이오파마(주),009420,2020/12,220132431,0,21.44,82.35,-18.3,929291,38.53,13.2,88602
한일시멘트(주),300720,2020/12,2399662742,34008554,76.67,56.6,0,148198595,2.93,0.39,841303
한일철강(주),002220,2020/12,295057912,0,98.31,50.43,-9.19,8871771,0,0.35,148725
한일현대시멘트(주),006390,2020/12,,18503419,,,,,4.23,2.83,334268
한일홀딩스(주),003300,2020/12,3320136776,14696048,82.09,54.92,-7.17,250723615,7.21,0.51,17921
한전산업개발(주),130660,2020/12,163588747,6780800,96.66,50.85,5.02,33500844,5.38,2.54,321962
한전케이피에스(주),051600,2020/12,1349869091,51570000,28.35,77.91,4.51,74556838,12.83,1.86,1299186
한화생명보험(주),088350,2020/12,148774784034,22542000,966.94,9.37,4.98,1514412159,3.89,0.21,17174048
한화손해보험(주),000370,2020/12,19518332852,0,1043.66,8.74,-2,1520153123,1.23,0.33,7813898
한화솔루션(주),009830,2020/12,15137319822,0,153.65,39.42,-3.24,1069541687,2.13,1.56,5717317
한화시스템(주),272210,2020/12,2695070123,25328024,160.98,38.32,6.27,174791240,4.95,2.48,1631868
한화에어로스페이스(주),012450,2020/12,9464815678,30365737,216.58,31.59,1.09,434749595,26.95,1.29,1059925
한화투자증권(주),003530,2020/12,11859021179,0,847.07,10.56,75.19,72339946,3.38,0.45,2705650
해성디에스(주),195870,2020/12,383211976,7650000,65.29,60.5,20.28,44378902,6.13,1.88,458746
해태제과식품(주),101530,2020/12,621172370,5303532,135.55,42.45,-18.27,38446683,3.72,1.33,548569
핸즈코퍼레이션(주),143210,2020/12,844136127,240295,168.2,37.29,-7.28,-5297483,0,0.86,494632
현대건설(주),000720,2020/12,17939274000,66877000,104.64,48.87,-1.78,1729721000,20.83,0.87,9320113
현대글로비스(주),086280,2020/12,10898704437,131250000,115.12,46.49,-9.58,976882810,5.06,2.02,12909958
현대로템(주),064350,2020/12,4197373871,0,211.81,32.07,13.25,56422151,20.04,1.41,2677457
현대모비스(주),012330,2020/12,48497676000,370104000,45.52,68.72,-3.74,2476737000,10.3,1.06,22954483
현대비앤지스틸(주),004560,2020/12,648496423,1524359,51.35,66.07,-7.23,52631491,3.24,0.39,679981
현대엘리베이터(주),017800,2020/12,2626221535,32652153,156.12,39.04,-2.74,156166142,29.64,2,1492245
현대오토에버(주),307950,2020/12,1077027007,15750000,91.51,52.22,-0.59,115616622,8.75,6.22,1195748
현대위아(주),011210,2020/12,7719906000,18593000,118.95,45.67,-9.88,189148000,37.61,0.52,5585482
현대자동차(주),005380,2020/12,209344212000,785516000,174.22,36.47,-1.65,-409807000,34.16,1.15,50661002
현대제철(주),004020,2020/12,34845040108,65772870,108.74,47.91,-12.13,2008371479,0,0.36,15568027
현대차증권(주),001500,2020/12,9167904000,23739349,760.2,11.63,17.29,-1539083000,2.32,0.53,826123
현대코퍼레이션(주),011760,2020/12,1219059292,7207000,287.66,25.8,-32.43,140833968,1.9,0.83,2081050
현대코퍼레이션홀딩스(주),227840,2020/12,216918776,4198418,22.59,81.57,-17.58,966059,2.95,0.74,129026
현대해상화재보험(주),001450,2020/12,49194086423,79414500,923.88,9.77,5.13,1219232822,4.85,0.55,17548648
호전실업(주),111110,2020/12,272119291,1628901,153.84,39.4,-5.57,7907885,0,1.27,258863
화성산업(주),002460,2020/12,580483864,7871605,47.16,67.95,0,100503455,2.18,0.48,419259
화천기계(주),010660,2020/12,,0,,,,,0,0.78,136810
화천기공(주),000850,2020/12,378376165,1650000,27.76,78.27,-21.66,13341379,15.59,0.35,134238
환인제약(주),016580,2020/12,329559588,4580121,11.11,90,7.87,22754683,7.82,1.2,171327
효성아이티엑스(주),094280,2020/12,161698570,3576799,227.16,30.57,24.7,42753052,8.06,9.69,481198
효성중공업(주),298040,2020/12,3703454378,0,282.49,26.14,-21.09,386562290,0,0.77,2504699
효성첨단소재(주),298050,2020/12,2376593775,0,523.6,16.04,-21.58,312387826,4,1.98,722534
효성티앤씨(주),298020,2020/12,2824127678,21578000,294.79,25.33,-13.73,564818284,5.21,2.05,3143280
효성화학(주),298000,2020/12,2417365034,0,500.81,16.64,0.26,168340866,3.8,1.2,1643262
흥국화재해상보험(주),000540,2020/12,,0,,,,,3.72,0.34,4492959
흥아해운(주),003280,2020/12,286775958,0,0,0,-12.95,-3958237,0,0,85455
