회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),배당금(*)(IFRS)(천원),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),PER(최저)(IFRS),PBR(최고)(IFRS),매출액(요약)(백만원)
에스케이(주),034730,2021/12,165380861000,368286000,152.24,39.64,0,6125170000,10.9,1.93,2749536
에스케이가스(주),018670,2021/12,5121535472,45772735,141.88,41.34,0,-389011632,3.68,0.96,4998281
에스케이네트웍스(주),001740,2021/12,9410916000,26237000,293.93,25.39,0,461461000,20.85,0.8,8152467
에스케이디스커버리(주),006120,2021/12,6881873215,29748877,124.22,44.6,46.35,-455062141,22.94,1.59,35311
에스케이디앤디(주),210980,2021/12,1983430768,19796131,210.27,32.23,0,-27540630,5.42,2.01,651605
에스케이렌터카(주),068400,2021/12,2860204476,0,491.38,16.91,0,-62755048,17.51,1.6,1037038
에스케이바이오사이언스(주),302440,2021/12,,0,,,,,23.08,16.8,929001
에스케이바이오팜(주),326030,2021/12,643652339,0,44.91,69.01,0,-92871733,64.32,27.93,455255
에스케이스퀘어(주),402340,2021/12,22639140000,0,,,,103379000,,,0
에스케이씨(주),011790,2021/12,6180132504,39463964,170.78,36.93,0,282512631,212.3,4.17,552607
에스케이아이이테크놀로지(주),361610,2021/12,3184524107,0,43.69,69.59,28.65,109401204,206.41,7.86,394855
에스케이오션플랜트(주),100090,2021/12,739392190,0,310.59,24.36,17.75,137645037,0,0,451450
에스케이증권(주),001510,2021/12,6371402201,6326000,929.84,9.71,4.07,-565697928,13.77,1.04,1018472
에스케이케미칼(주),285130,2021/12,3955632394,58770022,54.11,64.89,72.03,509316465,5.94,5.76,1093357
에스케이텔레콤(주),017670,2021/12,30911277000,361186000,150.6,39.9,0,5031279000,2.43,2.43,12102830
에스케이하이닉스(주),000660,2021/12,96386474000,1058936000,54.98,64.52,34.79,19797648000,6.89,1.99,41557337
에쓰-오일(주),010950,2021/12,18693235000,326074000,167.5,37.38,0,1477165000,5.61,2.07,27203839
에쓰씨엔지니어링(주),023960,2021/12,116426813,0,161.39,38.26,0,5799823,0,7.72,80227
에어부산(주),298690,2021/12,,0,,,,,0,2.77,176502
에이치디씨(주),012630,2021/12,10651491648,13705000,121.68,45.11,20.95,-8772539,8.23,0.47,59544
에이치디씨랩스(주),039570,2021/12,411391673,10773853,54.77,64.61,5.44,22652681,15.97,1.09,274477
에이치디씨현대산업개발(주),294870,2021/12,6566377904,39539000,127.58,43.94,-8.35,30449504,5.61,0.75,3430673
에이치디씨현대이피(주),089470,2021/12,582888462,4046000,89.46,52.78,24.71,-732393,161.4,1,713643
에이치디한국조선해양(주),009540,2021/12,27293093978,0,119.86,45.48,3.96,835843497,31.35,1.08,195838
에이치디현대건설기계(주),267270,2021/12,3554288235,22868000,129.63,43.55,25.47,-195980948,5.7,1.23,2143145
에이치디현대에너지솔루션(주),322000,2021/12,605558889,0,89.05,52.9,0,36486271,0,1.64,559507
에이치디현대인프라코어(주),042670,2021/12,4782289798,0,249.12,28.64,-42.1,198109089,3.78,3.41,3618065
에이치디현대일렉트릭(주),267260,2021/12,2214970250,0,242.76,29.18,-0.3,109777416,0,1.72,1554243
에이치디현대중공업(주),329180,2021/12,15078671491,0,169.55,37.1,-0.01,762061398,0,1.73,8303996
에이치에스디엔진(주),082740,2021/12,795624726,0,280.5,26.28,-27.83,-45756450,0,2.79,598748
에이치엘디앤아이한라(주),014790,2021/12,1521351991,9022724,265.25,27.38,0,-37756936,4.64,0.94,1347687
에이치엘만도(주),204320,2021/12,5704365860,37522404,179.04,35.84,0,412687945,122.32,3.99,2895767
에이치엘비글로벌(주),003580,2021/12,163865354,0,44.55,69.18,27.33,-5959774,0,14.23,15517
에이치엘홀딩스(주),060980,2021/12,2294958467,19822700,126.22,44.2,41.5,84722248,2.81,0.64,710464
에이치엠엠(주),011200,2021/12,17876100000,293424000,72.58,57.94,115.09,7505033000,1,2.08,13664562
에이케이홀딩스(주),006840,2021/12,4548736657,2609099,278.32,26.43,20.91,-9766238,9.55,0.97,51865
엔에이치기업인수목적19호(주),380440,2021/12,,0,,,,,,,0
엔에이치엔(주),181710,2021/12,3027171507,0,44.25,69.33,0,226363126,5.9,1.15,324133
엔에이치투자증권(주),005940,2021/12,58541999000,331926000,757.97,11.66,0,3459172000,4.07,0.67,10238650
엔피씨(주),004250,2021/12,499980383,4219168,54.69,64.64,12.88,45283732,7.78,1.62,378510
엘브이엠씨홀딩스(주),900140,2021/12,661447272,,52.86,65.42,-25.29,109000495,,,
엘아이지넥스원(주),079550,2021/12,2576847035,26153232,237.59,29.62,13.86,135245427,6.29,2.72,1820020
엘에스전선아시아(주),229640,2021/12,495255400,7254618,187.3,34.81,29.5,-32480409,58.68,1.17,6380
엘지디스플레이(주),034220,2021/12,38154515000,232580000,158.46,38.69,0,5753446000,11.05,1.1,28364914
엘지전자(주),066570,2021/12,53481478000,153915000,166.1,37.58,18.11,2677382000,0,5,27778047
영보화학(주),014440,2021/12,179898107,1950000,15.9,86.28,0,16902285,16.32,0.81,84279
영진약품(주),003520,2021/12,,0,,,,,0,14.89,196067
영풍제지(주),006740,2021/12,209596339,702893,58.74,63,22.88,11848211,19.08,2.24,120614
영화금속(주),012280,2021/12,,0,,,,,0,2.77,235524
우리종합금융(주),010050,2021/12,5159741765,17482687,760.12,11.63,18.34,-132788232,5.64,1.82,296454
웰바이오텍(주),010600,2021/12,136826786,0,310.81,24.34,101.26,712970,0,9.5,21746
유니온머티리얼(주),047400,2021/12,186669511,1470000,122.54,44.94,26.47,3329002,23.38,2.58,117652
유니퀘스트(주),077500,2021/12,490332218,7983138,58.94,62.92,0,9789179,6.34,2.29,585700
유성기업(주),002920,2021/12,409968041,3077700,34.37,74.42,14.43,12731300,16.48,0.57,275543
유안타증권(주),003470,2021/12,14714933646,37629034,864.88,10.36,-14.61,-50038375,4.48,0.78,2295890
유엔젤(주),072130,2021/12,61716674,0,18.22,84.59,9.68,2138912,3.87,1.6,28728
유진투자증권(주),001200,2021/12,9175464956,13137480,854.97,10.47,-6.79,184525435,4.08,0.53,1157859
유화증권(주),003460,2021/12,,8031140,,,,,16.78,0.49,22253
율촌화학(주),008730,2021/12,666716498,12400000,92.66,51.91,3.47,33879956,71.54,2.38,512576
이건산업(주),008250,2021/12,419293457,2137905,120.87,45.28,7.74,16422785,25.89,1.95,146269
이구산업(주),025820,2021/12,,1672039,,,,,2.8,1.54,334357
이연제약(주),102460,2021/12,477978172,4563189,94.9,51.31,9.82,11684528,109.39,5.92,142801
이화산업(주),000760,2021/12,274828073,0,17.67,84.98,13.01,-7411844,4.35,0.97,50004
인지컨트롤스(주),023800,2021/12,543367175,2203907,176.49,36.17,5.71,14940763,29.22,2.44,331623
인천도시가스(주),034590,2021/12,360580638,5152499,88.39,53.08,0,40154912,25.43,0.75,503808
인터지스(주),129260,2021/12,388581566,2821413,87.8,53.25,28.49,11230171,7.42,0.89,543202
일동제약(주),249420,2021/12,708970363,0,341.49,22.65,-0.3,-11365958,0,10.72,559145
일동홀딩스(주),000230,2021/12,920762518,1129209,402.22,19.91,-0.69,-30544994,97.78,1.29,18185
일성건설(주),013360,2021/12,379287374,1620746,246.88,28.83,22.06,12570534,10.82,4.02,416034
일성신약(주),003120,2021/12,,1150326,,,,,0,0.72,42090
일신방직(주),003200,2021/12,1044004956,6792243,31.44,76.08,29.29,21177393,6.13,0.63,414427
일양약품(주),007570,2021/12,494271353,3741179,81.88,54.98,0,67020184,51.02,8.81,230266
일정실업(주),008500,2021/12,41344990,0,122.63,44.92,1.48,-3205085,0,1.73,30944
일진다이아몬드(주),081000,2021/12,641762242,5679252,19.94,83.38,11.27,14476868,4.7,3.25,61608
일진디스플레이(주),020760,2021/12,117460184,0,995.11,9.13,51.73,-25542394,0,15.06,93361
일진전기(주),103590,2021/12,837942611,3707227,159.38,38.55,31.7,9620953,8.42,1.05,928724
일진하이솔루스(주),271940,2021/12,,0,,,,,15.9,0.93,117691
일진홀딩스(주),015860,2021/12,1611593520,6898000,82.13,54.9,27.42,38188152,51.89,1.93,8437
자이에스앤디(주),317400,2021/12,544345862,7756504,76.54,56.65,0,97875115,8.07,1.74,435731
자화전자(주),033240,2021/12,437943843,0,46.59,68.22,15.69,38923403,20.37,1.79,294303
전방(주),000950,2021/12,383313469,0,166.14,37.57,27.19,-1445055,176.83,0.54,133745
제이더블유생명과학(주),234080,2021/12,219466609,7742277,66.9,59.91,-7.47,30165046,12.73,3.19,164109
제이더블유중외제약(주),001060,2021/12,633053136,7351968,235.77,29.78,10.83,18123982,90.99,4.69,601815
제이더블유홀딩스(주),096760,2021/12,1065779475,6010575,249.64,28.6,0.95,109644020,25.84,2.36,84127
제이준코스메틱(주),025620,2021/12,79881575,0,32.84,75.28,-32.73,-3490206,0,2.44,14587
제일약품(주),271980,2021/12,426486418,948008,154.85,39.24,0,19100246,408.01,5.43,701637
제일연마공업(주),001560,2021/12,106469253,1994679,14.61,87.25,9,3661476,15.7,1.29,68746
제일파마홀딩스(주),002620,2021/12,892421378,997823,78.37,56.06,0,13403078,60.27,1.01,11918
조광페인트(주),004910,2021/12,347025302,1011300,98.85,50.29,18.5,-4335914,0,0.8,233242
조광피혁(주),004700,2021/12,,1065877,,,,,30.27,1.26,104249
조선내화(주),000480,2021/12,1349335977,14400000,71.09,58.45,0,54726493,8.64,0.8,439437
조선선재(주),120030,2021/12,,1520751,,,,,8.14,1.99,68156
조일알미늄(주),018470,2021/12,,0,,,,,3.59,2.35,466933
중소기업은행,024110,2021/12,398071914000,621992000,1345.75,6.92,-5.83,-5945947000,3.08,0.37,14946682
지에스건설(주),006360,2021/12,15183727265,110355564,211.61,32.09,-10.73,1107469329,9.55,0.9,7795915
지엠비코리아(주),013870,2021/12,522463825,1525782,110.08,47.6,19.19,4834024,14.13,0.87,475822
진양산업(주),003780,2021/12,77871278,1950000,64.04,60.96,0,6152979,8.34,3.48,57576
진양폴리우레탄(주),010640,2021/12,48090927,1500000,63.18,61.28,0,5060069,8.11,2.56,50993
진양화학(주),051630,2021/12,,0,,,,,0,3.31,34785
진원생명과학(주),011000,2021/12,249495328,0,21.44,82.35,-6.75,-4849168,0,12.86,34221
진흥기업(주),002780,2021/12,,0,,,,,5.24,3.86,444245
참엔지니어링(주),009310,2021/12,699101613,0,716.29,12.25,-10.74,-6874217,0,2.37,90284
컨버즈(주),109070,2021/12,33044553,0,243.87,29.08,0,1641721,0,6.24,31858
케이비아이동국실업(주),001620,2021/12,568005111,0,233.98,29.94,-1.76,-11832806,0,0.77,361613
케이씨그린홀딩스(주),009440,2021/12,906605618,1548748,248.74,28.67,10.34,96809819,22.27,1.25,12811
케이씨코트렐(주),119650,2021/12,385076960,0,670.91,12.97,8.27,59299587,11.02,4.71,330156
케이알모터스(주),000040,2021/12,168436811,0,235.36,29.82,13.3,-10038256,0,4.16,16967
케이지모빌리티(주),003620,2021/12,1862969924,0,0,0,-17.65,14922106,0,0,2417231
케이지케미칼(주),001390,2021/12,4884892280,6897974,173.28,36.59,33.78,147350435,20.9,3.14,160140
케이카(주),381970,2021/12,,36064900,,,,,5.95,2.45,1902394
케이피엑스케미칼(주),025000,2021/12,777143204,10699247,34.44,74.38,36.71,11955554,5.58,0.74,776205
케이피엑스홀딩스(주),092230,2021/12,1814858039,8845220,32.53,75.46,29.95,-23808885,5.44,0.71,131413
코리안리재보험(주),003690,2021/12,13115655265,53691000,419.29,19.26,-3.41,637946282,4.98,0.51,10785913
코스맥스(주),192820,2021/12,1411928776,6240114,203.39,32.96,15.08,100045548,44.12,3.88,853145
코스맥스비티아이(주),044820,2021/12,954664614,2484258,179.23,35.81,9.53,-22348,24.03,0.79,89671
코스모신소재(주),005070,2021/12,,0,,,,,28.33,8.16,305893
코스모화학(주),005420,2021/12,681344298,0,125.01,44.44,44.19,30392169,59.14,5.12,169478
코오롱글로벌(주),003070,2021/12,2575745972,10189174,319.93,23.81,20.91,199351272,3.31,1.43,4228724
코오롱인더스트리(주),120110,2021/12,5601285266,39502381,119.61,45.54,15.51,255657509,10.23,1.62,3407793
코오롱플라스틱(주),138490,2021/12,369094511,5510000,67.35,59.75,37.3,15021812,7.71,4.26,405229
코웨이(주),021240,2021/12,3800627983,90694531,99.57,50.11,13.18,331286872,13.59,4.26,2814648
쿠쿠홀딩스(주),192400,2021/12,1070887088,21754870,20.77,82.8,16.56,85661972,22.06,9.56,34918
쿠쿠홈시스(주),284740,2021/12,969414333,14574547,38.55,72.18,13.55,40590935,8.28,2.06,653201
키움증권(주),039490,2021/12,45301100676,104778225,953.06,9.5,29.79,-3528473618,3.42,1.27,5027613
태경산업(주),015890,2021/12,584726246,7625616,51.69,65.92,20,61684300,12.82,1.45,132738
태경케미컬(주),006890,2021/12,160745889,2493458,14.02,87.71,14.89,13387497,12.78,1.89,52056
태광산업(주),003240,2021/12,4923803145,1473000,23.95,80.67,48.91,292360001,2.65,0.44,2197779
태림포장(주),011280,2021/12,600863714,3441956,74.87,57.18,26.84,35240192,23.91,1.58,658313
태양금속공업(주),004100,2021/12,447683663,215119,384.64,20.63,14.49,-158976,0,1.13,297669
태원물산(주),001420,2021/12,,403321,,,,,371.71,1.6,14713
태평양물산(주),007980,2021/12,764951832,0,364.01,21.55,13.74,-43664201,18.67,0.8,611333
텔코웨어(주),078000,2021/12,122175454,2813316,11.69,89.53,-4.34,9864304,56.35,1.3,34822
티와이엠(주),002900,2021/12,707428248,2920400,183.88,35.23,17.97,36552742,4.45,1.71,442515
티케이지휴켐스(주),069260,2021/12,949304335,38370877,31.92,75.8,45.1,83804209,11.8,1.9,861205
파미셀(주),005690,2021/12,,0,,,,,75.63,18.73,50894
팜젠사이언스(주),004720,2021/12,220323823,0,73.58,57.61,13.72,7784093,0,3.74,109866
팬오션(주),028670,2021/12,6488779000,53457000,80.4,55.43,0,767687000,4.52,1.37,4069219
퍼스텍(주),010820,2021/12,,0,,,,,23.69,3.48,136697
페이퍼코리아(주),001020,2021/12,497167643,0,995.54,9.13,-10.08,36699805,0,5.14,231888
평화산업(주),090080,2021/12,220115438,0,746.93,11.81,25.26,9390966,0,5.93,422457
평화홀딩스(주),010770,2021/12,518123304,2078999,412.4,19.52,20.46,16883746,0,1.04,15314
포스코스틸리온(주),058430,2021/12,586432923,6000000,81.88,54.98,0,40796418,1.01,1.72,1328999
포스코홀딩스(주),005490,2021/12,91471614112,378128000,66.9,59.91,0,6259365289,4.08,0.75,39920201
피아이첨단소재(주),178920,2021/12,,32009291,,,,,19.27,7.1,301869
하나제약(주),293480,2021/12,,8822738,,,,,11.55,2.21,196407
하이트진로(주),000080,2021/12,3631051440,55882769,232.16,30.11,-2.37,622266086,28.25,3.14,1977100
하이트진로홀딩스(주),000140,2021/12,4236298193,9849616,289.59,25.67,-2.45,608989212,15.51,0.47,40215
한국가스공사(주),036460,2021/12,43669902324,234136000,378.87,20.88,32.1,-2070539825,4.67,0.7,26156772
한국공항(주),005430,2021/12,383887978,0,32.34,75.56,15.6,15437821,49.96,0.65,329587
한국내화(주),010040,2021/12,357947858,1240299,41,70.92,33.4,16163350,16.28,0.79,218026
한국단자공업(주),025540,2021/12,1125163279,4641750,33.6,74.85,0,29583541,12.09,1.56,907662
한국무브넥스(주),010100,2021/12,699351929,1586977,166.32,37.55,13.88,40705923,4.03,0.65,626502
한국석유공업(주),004090,2021/12,342126723,1351266,122.26,44.99,29.94,-6342020,13.39,30.57,275881
한국수출포장공업(주),002200,2021/12,331846867,2679180,26.01,79.36,0,17627675,5.4,0.55,314181
한국쉘석유(주),002960,2021/12,,24700000,,,,,10.74,4.58,241388
한국앤컴퍼니(주),000240,2021/12,4081229755,56960430,9.26,91.53,17.34,36106115,18.7,0.84,604889
한국유나이티드제약(주),033270,2021/12,,5492002,,,,,25.09,4.19,221040
한국자산신탁(주),123890,2021/12,1264658300,26920752,48.91,67.15,-11.47,-62753277,5.69,0.91,167799
한국전력공사(주),015760,2021/12,211108870000,0,223.23,30.94,0,4473186000,0,0.38,59660600
한국전력기술(주),052690,2021/12,705509291,9054354,37.41,72.78,0.33,-15763329,38.33,9.45,433127
한국주강(주),025890,2021/12,,0,,,,,0,3.46,45310
한국주철관공업(주),000970,2021/12,423089952,8604552,21.96,81.99,0,29723846,4.29,1.07,119747
한국지역난방공사,071320,2021/12,6517362464,9228259,257.47,27.97,20.86,417634376,19.64,0.32,2536798
한국철강(주),104700,2021/12,,9706131,,,,,3.06,0.9,886650
한국콜마(주),161890,2021/12,2606037352,9495690,91.68,52.17,19.99,-3122844,17.36,2.35,632824
한국콜마홀딩스(주),024720,2021/12,1209726178,4527409,41.55,70.65,-0.22,15327486,18.06,1.81,34095
한국타이어앤테크놀로지(주),161390,2021/12,11703918123,85392127,42.64,70.11,10.66,841528140,42.79,1.55,2915222
한국투자금융지주(주),071050,2021/12,82036577890,359489000,1004.41,9.05,-16.51,-4250505779,16.52,1.62,350184
한국항공우주산업(주),047810,2021/12,5855223993,19495021,351.29,22.16,-9.3,439964696,75.15,6.11,2548320
한국화장품(주),123690,2021/12,48508446,0,120.77,45.3,-7.63,-9242445,0,8.92,14797
한미반도체(주),042700,2021/12,429285683,29675926,23.78,80.79,0,52279091,8.62,6.89,371741
한미사이언스(주),008930,2021/12,949894436,13190733,37.61,72.67,10.82,13689812,454.24,13.06,36331
한미약품(주),128940,2021/12,1936728687,5992225,108.64,47.93,11.84,201923207,122.73,10.56,917018
한성기업(주),003680,2021/12,,0,,,,,0,1.38,251529
한세실업(주),105630,2021/12,1216241001,19619735,161.89,38.18,-1.55,-153900420,8.3,2.48,1620351
한세엠케이(주),069640,2021/12,129057654,0,174.99,36.36,-5.7,12573477,0,3.42,149296
한세예스24홀딩스(주),016450,2021/12,2241273060,9815447,136.08,42.36,0.03,-67749930,16.61,5.78,19206
한솔로지스틱스(주),009180,2021/12,266627758,1648244,239.27,29.48,46.59,13182381,4.54,3.25,514676
한솔제지(주),213500,2021/12,1887832972,9511000,177.9,35.98,21.48,105799794,11.67,0.65,1627789
한솔테크닉스(주),004710,2021/12,788670353,0,183.41,35.28,24.75,-56228149,24.26,1.58,615654
한솔피엔에스(주),010420,2021/12,109710673,512325,119.23,45.61,0,-10169666,9.92,1.6,257321
한솔홀딩스(주),004150,2021/12,653696785,5041000,19.01,84.02,15.07,11310051,10.48,0.49,29323
한신공영(주),004960,2021/12,2119949126,4051032,212.79,31.97,-15.78,-265471871,3,0.52,1291893
한신기계공업(주),011700,2021/12,101149022,1385368,17.53,85.08,5.28,1319660,10.15,1.93,53377
한양증권(주),001750,2021/12,,11904907,,,,,1.51,0.63,874166
한온시스템(주),018880,2021/12,8233732862,48030159,232.45,30.08,6.96,636307450,96.14,12.89,2860879
한올바이오파마(주),009420,2021/12,198477805,0,21.4,82.37,0,839872,109.02,14.69,101594
한일시멘트(주),300720,2021/12,2370327907,36009058,62.53,61.53,30.54,105443537,1.55,1.41,907533
한일철강(주),002220,2021/12,338742841,1217687,90.56,52.48,0,-1645381,2.05,0.65,237773
한일현대시멘트(주),006390,2021/12,,21329442,,,,,12.29,2.63,396984
한일홀딩스(주),003300,2021/12,3263832353,17865783,69.1,59.14,15.24,140160075,11.28,0.63,33361
한전산업개발(주),130660,2021/12,163320480,6454800,91.68,52.17,-2.5,18385642,19.04,8.04,312705
한전케이피에스(주),051600,2021/12,1426920122,53955000,28.32,77.93,0,133292561,12.24,2.18,1375668
한화생명보험(주),088350,2021/12,163591373127,0,1119.05,8.2,0,5560985604,4.82,0.4,16684786
한화손해보험(주),000370,2021/12,20284988079,0,1289.78,7.2,0,1238707871,2.39,0.45,7758317
한화솔루션(주),009830,2021/12,20007572194,0,143.96,40.99,16.64,990890684,11.09,1.46,7395685
한화시스템(주),272210,2021/12,3894302650,29918922,73.87,57.51,0,316513820,16.22,1.78,2089501
한화에어로스페이스(주),012450,2021/12,11045830631,35398588,180.95,35.59,20.55,990006043,12.09,1.94,1224760
한화투자증권(주),003530,2021/12,11791027415,43824078,530.47,15.86,-30.56,-1105019969,3.33,1.01,1860707
해성디에스(주),195870,2021/12,474947833,10200000,61.37,61.97,42.86,57112624,5.41,3.21,655373
해태제과식품(주),101530,2021/12,654856443,5303532,152.11,39.67,0.67,60889393,0,1.38,536006
핸즈코퍼레이션(주),143210,2021/12,894964069,240295,241.55,29.28,-1.83,-89037769,0,0.96,435819
현대건설(주),000720,2021/12,19637264000,67499000,108.26,48.02,6.45,1009401000,14.68,1.17,10246315
현대글로비스(주),086280,2021/12,12170928243,142500000,109.4,47.76,31.84,1105514872,8.57,1.91,17572702
현대로템(주),064350,2021/12,4107182672,0,223.85,30.88,3.13,-62713815,22.61,2.61,2814065
현대모비스(주),012330,2021/12,51482537000,273154000,45.61,68.68,0,2608809000,14.62,1.59,27328555
현대비앤지스틸(주),004560,2021/12,768751883,1524359,54.45,64.75,25.79,18435993,2.14,0.88,854952
현대엘리베이터(주),017800,2021/12,2987393730,32652153,162.93,38.03,8.36,134310613,16.06,2.18,1544984
현대오토에버(주),307950,2021/12,2346122844,19196181,70.53,58.64,32.5,219887130,38.96,4.19,1684953
현대위아(주),011210,2021/12,7749507000,18593000,109.71,47.68,14.19,290279000,13.75,1.04,6385921
현대자동차(주),005380,2021/12,233946415000,1040399000,183.17,35.31,13.09,-1176416000,81.08,1.69,55605120
현대제철(주),004020,2021/12,37042298366,131545739,102.86,49.3,0,2002894272,3.58,0.49,19991487
현대차증권(주),001500,2021/12,8806128000,28313910,658.69,13.18,1.64,458515000,3.74,0.59,838429
현대코퍼레이션(주),011760,2021/12,1707383176,7207000,370.57,21.25,31.3,-344791605,5.17,0.87,2876687
현대코퍼레이션홀딩스(주),227840,2021/12,250984791,4410851,24.14,80.56,-13.95,13527659,7.65,0.89,110497
현대해상화재보험(주),001450,2021/12,52818002945,116053460,954.67,9.48,6.39,1006023390,4.04,0.55,18681664
호전실업(주),111110,2021/12,302687738,2233001,152.08,39.67,17.89,13769159,24.23,1.42,318108
화성산업(주),002460,2021/12,807965790,12110162,93.77,51.61,0.71,-14507872,4.54,0.54,422231
화천기계(주),010660,2021/12,,198000,,,,,9.04,0.55,175911
화천기공(주),000850,2021/12,425436857,2200000,37.97,72.48,26.11,7420114,9.42,0.32,178968
환인제약(주),016580,2021/12,353188872,4580121,11.34,89.82,0,35317945,11.3,1.41,177179
효성아이티엑스(주),094280,2021/12,241404764,3576799,133.65,42.8,0,31759805,16.1,3.24,475348
효성중공업(주),298040,2021/12,4022701435,0,287.86,25.78,0,110584866,6.89,0.91,2355525
효성첨단소재(주),298050,2021/12,2908681838,44680000,303.09,24.81,0,234660490,4.36,7.79,963266
효성티앤씨(주),298020,2021/12,4526469189,215785000,156.66,38.96,66.54,643292383,3.23,7.86,4560799
효성화학(주),298000,2021/12,3056203399,0,509.47,16.41,34.99,68665641,3.85,2.57,2108872
흥국화재해상보험(주),000540,2021/12,,0,,,,,2.9,0.6,4514595
흥아해운(주),003280,2021/12,247298683,0,140.24,41.63,-8.11,-2635682,2.95,12.35,81724
