회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),[공통]   배당금(*)(요약)(IFRS),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
평화홀딩스(주),010770,2011/12,602375346,1384,243.64,29.1,8.19,-8912293,0.71,0.35,10367
포스코스틸리온(주),058430,2011/12,,1294,,,,,0.9,0.47,956179
포스코홀딩스(주),005490,2011/12,78408837832,579333,92.51,51.95,43.96,1691565433,1.24,0.81,39171703
하이트진로(주),000080,2011/12,3573282814,84718,151.06,39.83,28.81,234454128,2.22,1.2,984947
하이트진로홀딩스(주),000140,2011/12,4714754951,3323,246.09,28.89,-1.54,255881558,0.67,0.29,62146
한국가스공사(주),036460,2011/12,36010498709,55183,347.67,22.34,25.3,-469872718,0.54,0.3,28254771
한국공항(주),005430,2011/12,395898225,1529,43.12,69.87,9.27,31620486,0.68,0.39,398403
한국내화(주),010040,2011/12,,1599,,,,,0.87,0.57,233438
한국단자공업(주),025540,2011/12,477379456,2083,32.6,75.42,26.22,59485117,0.87,0.54,409828
한국무브넥스(주),010100,2011/12,601235596,1523,141.08,41.48,13.82,16443176,0.78,0.39,596583
한국석유공업(주),004090,2011/12,236295082,328,134.95,42.56,18.62,-12877187,0.42,0.19,197877
한국수출포장공업(주),002200,2011/12,287387803,2000,53.43,65.18,10.51,7591630,0.28,0.2,246833
한국쉘석유(주),002960,2011/12,,19500,,,,,5.65,4.3,295623
한국앤컴퍼니(주),000240,2011/12,7436379614,58076,131.18,43.26,19.72,163162093,2.82,1.54,3955397
한국유나이티드제약(주),033270,2011/12,170085610,1627,50.46,66.46,7.76,27617981,1.35,0.66,145446
한국전력공사(주),015760,2011/12,136467850000,0,153.64,39.43,10.19,4144729000,0.44,0.28,43214858
한국전력기술(주),052690,2011/12,,81256,,,,,14.59,6.45,663335
한국주강(주),025890,2011/12,,0,,,,,0.69,0.42,44414
한국주철관공업(주),000970,2011/03,344381848,3227,61.85,61.78,18.71,-4732290,0.59,0.39,125280
한국지역난방공사,071320,2011/12,4581802816,4053,231.93,30.13,39.19,262383375,0.67,0.48,1980926
한국철강(주),104700,2011/12,,8286,,,,,0.52,0.28,1020601
한국콜마홀딩스(주),024720,2011/03,226518022,2886,83.86,54.39,0,14071211,2.93,1.01,259596
한국투자금융지주(주),071050,2011/03,15988474070,41226,600.98,14.27,-32.64,-188045264,1.64,0.81,247783
한국항공우주산업(주),047810,2011/12,1755476405,19495,107.61,48.17,1.2,-127986133,6.67,2.99,1285657
한국화장품(주),123690,2011/12,123346867,0,106.5,48.43,0,-18839864,0.72,0.33,50519
한미반도체(주),042700,2011/12,204374193,2491,20.37,83.08,-20.78,-7043540,1.51,0.73,133726
한미사이언스(주),008930,2011/12,406164685,0,9.11,91.65,57.98,-7675598,0.94,0.47,15075
한미약품(주),128940,2011/12,787751025,0,108.28,48.01,0,61303899,3.12,1.96,512497
한성기업(주),003680,2011/12,165670477,931,166.77,37.49,0,-1499531,1.48,0.77,268378
한세실업(주),105630,2011/12,513994136,4000,172.43,36.71,14.75,108990204,1.77,1.13,972373
한세엠케이(주),069640,2011/12,179137166,2400,37.75,72.59,16.13,-18305973,1.26,0.63,239249
한세예스24홀딩스(주),016450,2011/12,693150743,2540,144.78,40.85,12.38,119188229,2.67,0.72,3413
한솔로지스틱스(주),009180,2011/12,181926875,960,85.9,53.79,1.95,18514899,1.3,0.57,357072
한솔테크닉스(주),004710,2011/12,486477959,0,160.39,38.4,-46.46,-20687538,3.27,0.85,890101
한솔피엔에스(주),010420,2011/12,,380,,,,,1.28,0.52,199671
한솔홀딩스(주),004150,2011/12,2597423607,12137,235.02,29.85,-0.81,97781239,0.65,0.38,1541805
한신공영(주),004960,2011/12,1290922344,1414,301.74,24.89,-17.01,-33018781,0.45,0.2,846562
한신기계공업(주),011700,2011/12,68277134,1339,39.16,71.86,10.96,346915,1.26,0.69,62074
한양증권(주),001750,2011/03,,9925,,,,,0.56,0.44,164036
한온시스템(주),018880,2011/12,2047728254,70889,59.6,62.66,13.82,246071816,2.91,1.67,2005796
한올바이오파마(주),009420,2011/12,105455816,0,107.99,48.08,-17.96,7413981,14.47,7.36,87702
한일철강(주),002220,2011/12,377986500,0,113.79,46.78,13.49,10293189,0.24,0.16,150567
한일현대시멘트(주),006390,2011/12,906331826,0,912.97,9.87,-2.31,30045160,0.7,0.34,269202
한일홀딩스(주),003300,2011/12,2095313485,7065,64.91,60.64,5.59,-3380050,0.39,0.23,704112
한전산업개발(주),130660,2011/12,143799372,8509,109.09,47.83,9.04,10216947,8.61,2.39,266418
한전케이피에스(주),051600,2011/12,,72900,,,,,6.42,3.02,925497
한화생명보험(주),088350,2011/03,64699624347,199761,881.27,10.19,-20.69,40587583,1.36,0.93,12028739
한화손해보험(주),000370,2011/03,5244988326,0,1418.02,6.59,0,-24460399,1.9,1.46,3617137
한화솔루션(주),009830,2011/12,11853543059,63689,147.06,40.48,25.25,799227483,2.41,0.91,3970365
한화에어로스페이스(주),012450,2011/12,3193514489,26558,96.51,50.89,-7.83,65216099,4.36,1.99,2806143
한화투자증권(주),003530,2011/03,6274436354,13112,568.78,14.95,222.4,172967436,0.99,0.6,2148259
현대건설(주),000720,2011/12,11871889261,55732,172.07,36.75,4.77,-155752180,2.44,1.3,10104552
현대글로비스(주),086280,2011/12,3826579602,56250,156.52,38.98,30.83,274407004,6.66,3.48,7547777
현대모비스(주),012330,2011/12,22575648000,167236,63.66,61.1,18.75,2159413000,3.69,2.17,15886201
현대비앤지스틸(주),004560,2011/12,622203431,0,142.53,41.23,0,19642505,1.85,0.66,827211
현대엘리베이터(주),017800,2011/12,1358712161,5188,150.93,39.85,5.24,-46580254,3.82,1.48,879189
현대위아(주),011210,2011/12,4252849005,12865,184.39,35.16,24.74,152040777,3.68,1.36,5634181
현대자동차(주),005380,2011/12,109479975000,480105,171.48,36.84,16.14,4132119000,2.45,1.54,42774077
현대제철(주),004020,2011/12,21776708194,42143,138.81,41.87,49.09,801651915,1.43,0.71,15259909
현대차증권(주),001500,2011/03,,0,,,,,1.33,0.77,338687
현대코퍼레이션(주),011760,2011/12,2079044551,11165,438.37,18.57,45.89,71667171,3.36,1.89,5030784
현대해상화재보험(주),001450,2011/03,14104288139,56290,886.78,10.13,16.54,945841599,2.24,1.25,9210035
화성산업(주),002460,2011/12,486925661,0,135.18,42.52,2.16,47925689,0.3,0.12,402482
화천기계(주),010660,2011/12,,1980,,,,,0.92,0.42,296247
화천기공(주),000850,2011/12,312696483,2750,49.46,66.91,52.12,8795175,0.86,0.4,241320
환인제약(주),016580,2011/12,,3817,,,,,1.26,0.73,110052
효성아이티엑스(주),094280,2011/12,61725769,0,186.29,34.93,0,8106651,3.71,1.72,197872
흥국화재해상보험(주),000540,2011/03,3464465000,0,3788.51,2.57,0,637793000,8.39,5.92,2797552
흥아해운(주),003280,2011/12,530943511,487,368.79,21.33,12.78,-5779353,1,0.41,663337
