회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),[공통]   배당금(*)(요약)(IFRS),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
일진디스플레이(주),020760,2015/12,,0,,,,,2.83,1.09,312207
일진전기(주),103590,2015/12,735434079,2966,128.92,43.68,-7.27,26722775,1.09,0.56,685138
일진홀딩스(주),015860,2015/12,1075919203,3219,136.08,42.36,-4.38,34272945,2.89,0.96,5062
자화전자(주),033240,2015/12,399278574,6588,45.24,68.85,-18.03,49548555,1.22,0.69,264783
전방(주),000950,2015/12,519484803,0,179.43,35.79,-3.23,1963371,0.7,0.31,216525
제이더블유중외제약(주),001060,2015/12,613481028,2713,172.17,36.74,5.22,-4174930,6.1,1.27,434352
제이더블유홀딩스(주),096760,2015/12,1082862853,2534,300.61,24.96,8.52,-23975359,4.83,0.81,75606
제이준코스메틱(주),025620,2015/12,32748491,0,150.97,39.85,0,-16235111,81.77,11.88,8011
제일연마공업(주),001560,2015/12,97389006,1200,45.77,68.6,-1.89,8757762,2.44,1.06,73257
제일파마홀딩스(주),002620,2015/12,,764,,,,,2.67,1.13,594716
조광페인트(주),004910,2015/12,240788271,2625,44.99,68.97,-2.22,21198381,2.61,0.93,183399
조광피혁(주),004700,2015/12,196853700,0,11.15,89.97,-8.22,23303026,5.64,1.24,180546
조선내화(주),000480,2015/12,903697171,13000,50.29,66.54,-14.93,51551245,1.18,0.77,468201
조선선재(주),120030,2015/12,,0,,,,,1.55,1.01,66334
조일알미늄(주),018470,2015/12,,1044,,,,,1.28,0.42,271779
중소기업은행,024110,2015/12,239842781000,294469,1286.87,7.21,-0.87,-6006965000,0.65,0.49,12541742
지에스건설(주),006360,2015/12,13005492988,0,288.45,25.74,11.44,-7759525,0.8,0.41,9069843
지엠비코리아(주),013870,2015/12,459399994,2289,114.37,46.65,1.77,14288144,0.67,0.45,446880
진양산업(주),003780,2015/12,43050956,1950,17.88,84.83,13.68,5732689,1.39,1.04,30610
진양폴리우레탄(주),010640,2015/12,,0,,,,,3.25,1.89,19045
진양화학(주),051630,2015/12,,1200,,,,,2.65,1.32,70795
진원생명과학(주),011000,2015/12,47691247,0,20.92,82.7,15.19,778498,9.44,0.65,24125
진흥기업(주),002780,2015/12,530471940,0,705.13,12.42,14.06,100208210,9.27,3.01,727826
참엔지니어링(주),009310,2015/12,643323602,0,2458.97,3.91,47,35129456,2.32,2.32,128773
컨버즈(주),109070,2015/12,,0,,,,,11.34,1.68,48044
케이비아이동국실업(주),001620,2015/12,570697476,0,212.89,31.96,-7.44,37676057,0.8,0.51,323653
케이씨그린홀딩스(주),009440,2015/12,450314764,1770,129.96,43.49,-1.68,38985172,2.62,1.26,19766
케이씨코트렐(주),119650,2015/12,146743579,0,161.69,38.21,-10.92,-1874053,2.13,1.1,184369
케이알모터스(주),000040,2015/12,157559972,0,132.57,43,1.14,-19478481,4.93,2.52,80853
케이지모빌리티(주),003620,2015/12,2039197713,0,184.39,35.16,1.91,201547229,2.93,1.87,3385556
케이지케미칼(주),001390,2015/12,1142452651,3821,146.21,40.62,15.6,-52792778,1.91,1.04,167352
케이피엑스케미칼(주),025000,2015/12,507600643,6050,24.84,80.1,-10.01,42444941,0.85,0.63,607749
케이피엑스홀딩스(주),092230,2015/12,1171162837,6129,30.34,76.72,-8.38,60715584,1.01,0.65,14106
코리안리재보험(주),003690,2015/12,8978480800,40204,345.19,22.46,5.97,118754101,0.93,0.62,8406476
코스맥스(주),192820,2015/12,438932112,6297,354.76,21.99,0,-6503440,29.21,11.6,372482
코스맥스비티아이(주),044820,2015/12,544562916,1243,67.35,59.76,47.06,23905379,4.12,1.67,14441
코스모신소재(주),005070,2015/12,,0,,,,,1.34,0.64,133424
코스모화학(주),005420,2015/12,630470683,0,308.3,24.49,-11.29,-2074000,0.83,0.46,121159
코오롱글로벌(주),003070,2015/12,1979654412,7620,352.37,22.11,-9.93,188191991,1.59,0.4,3008627
코오롱인더스트리(주),120110,2015/12,4986071748,14082,153.82,39.4,-9.01,365757852,1.47,0.88,3381053
코오롱플라스틱(주),138490,2015/12,208616752,2175,113.93,46.74,2.1,24174805,2.89,1.5,249179
코웨이(주),021240,2015/12,1775397143,208032,43.38,69.74,7.17,512842862,8.07,5.66,2161298
쿠쿠홀딩스(주),192400,2015/12,620980563,17215,22.68,81.51,17.79,21094515,6.5,3.27,659415
키움증권(주),039490,2015/12,6473795166,15470,483.31,17.14,38.56,-160904430,1.91,1.02,658735
태경산업(주),015890,2015/12,467026320,5261,81.47,55.11,-13.2,23114076,1.48,1.17,103723
태경케미컬(주),006890,2015/12,117932058,1740,20.69,82.86,-5.66,4362723,1.01,0.64,49602
태광산업(주),003240,2015/12,3824851529,1473,29.65,77.13,-11.32,373414160,0.73,0.55,1814429
태림포장(주),011280,2015/12,621990367,531,66.31,60.13,0,11793842,1.08,0.48,324524
태양금속공업(주),004100,2015/12,370136182,600,267.74,27.19,1.46,13978688,0.71,0.05,356671
태원물산(주),001420,2015/12,,660,,,,,1.3,0.55,30491
태평양물산(주),007980,2015/12,611246572,748,292.1,25.5,5.47,1228463,1.68,0.86,673437
텔코웨어(주),078000,2015/12,119593383,3714,14.42,87.39,17.23,16265941,1.72,1.19,59370
티와이엠(주),002900,2015/12,341816689,981,162.17,38.14,4.01,18376014,0.66,0.37,357167
티케이지휴켐스(주),069260,2015/12,710593242,19335,50.27,66.55,-16.22,66495554,2.57,1.26,582816
파미셀(주),005690,2015/12,,0,,,,,8.52,3.41,25176
팜젠사이언스(주),004720,2015/12,46449650,0,62.08,61.7,36.65,3621573,3.14,1.66,60405
팬오션(주),028670,2015/12,4314284000,0,77.44,56.36,10.56,305314000,0.9,0.39,1760590
퍼스텍(주),010820,2015/12,203613976,0,178.34,35.93,20.02,-9378402,6.37,1.67,128177
페이퍼코리아(주),001020,2015/12,554699622,0,371.61,21.2,-1.93,-9677657,1.47,0.77,242768
평화산업(주),090080,2015/12,164280658,311,175.6,36.28,33.77,8115369,1.47,0.72,318052
평화홀딩스(주),010770,2015/12,454722206,1384,188.05,34.72,2.3,24283839,0.54,0.35,14361
포스코스틸리온(주),058430,2015/12,431890799,4500,145.85,40.68,-0.12,28087647,0.71,0.46,788694
포스코홀딩스(주),005490,2015/12,80408759246,479974,78.41,56.05,-10.61,7601828932,0.61,0.33,25607221
하이트진로(주),000080,2015/12,3460482406,69839,161.25,38.28,1.88,304046326,1.64,1.32,1663246
하이트진로홀딩스(주),000140,2015/12,4068786993,4387,266.08,27.32,1.98,283008932,0.48,0.28,43572
한국가스공사(주),036460,2015/12,42385339683,14898,321.45,23.73,-30.13,5456204480,0.56,0.37,25481993
한국공항(주),005430,2015/12,381351995,1529,42,70.42,0,33522349,0.61,0.33,429134
한국내화(주),010040,2015/12,,1063,,,,,1.14,0.65,267582
한국단자공업(주),025540,2015/12,703874182,4166,25.77,79.51,9.39,93125718,2.34,1.2,605381
한국무브넥스(주),010100,2015/12,717080889,0,160.35,38.41,16.39,46824202,0.63,0.43,833341
한국석유공업(주),004090,2015/12,240164602,849,85.93,53.78,2.5,13176811,0.7,0.37,183863
한국수출포장공업(주),002200,2015/12,301046858,2000,33.27,75.04,-0.36,13865628,0.52,0.34,228083
한국쉘석유(주),002960,2015/12,,23400,,,,,9.67,7.24,223817
한국앤컴퍼니(주),000240,2015/12,,27509,,,,,0.95,0.55,223647
한국유나이티드제약(주),033270,2015/12,,3389,,,,,2.96,1.32,162046
한국전력공사(주),015760,2015/12,175257359000,1990089,157.95,38.77,2.58,16943105000,0.68,0.49,58540389
한국전력기술(주),052690,2015/12,,7609,,,,,6.07,2.43,657603
한국주강(주),025890,2015/12,,0,,,,,0.68,0.39,35572
한국주철관공업(주),000970,2015/03,300739840,2689,34.05,74.6,-3.37,38297935,2.29,0.4,112466
한국지역난방공사,071320,2015/12,,41915,,,,,0.59,0.35,2001946
한국철강(주),104700,2015/12,,8286,,,,,0.87,0.37,684537
한국콜마(주),161890,2015/12,344296273,4220,56.01,64.1,16.17,49420180,13.7,4.48,506556
한국콜마홀딩스(주),024720,2015/12,499515755,2081,86.51,53.62,34.65,26535547,10.39,4.75,14783
한국타이어앤테크놀로지(주),161390,2015/12,9496138132,49541,84.72,54.14,-3.78,1113695353,1.9,1.18,3358417
한국투자금융지주(주),071050,2015/12,31521072913,58745,894.09,10.06,26.4,32142210,1.67,1.04,176563
한국항공우주산업(주),047810,2015/12,2808157935,38990,131.23,43.25,30.54,59851879,10.98,3.87,3039737
한국화장품(주),123690,2015/12,72898699,0,75.74,56.9,28.97,-17052656,7.41,1.62,27410
한미반도체(주),042700,2015/12,225559496,10963,16.29,85.99,0,35703757,2.45,1.23,117791
한미사이언스(주),008930,2015/12,932024384,27620,59.53,62.69,45.74,46927262,26.39,1.75,173496
한미약품(주),128940,2015/12,1722592753,20420,131.28,43.24,73.07,101712291,18.53,2.02,1113239
한성기업(주),003680,2015/12,,0,,,,,1.26,0.61,291547
한세실업(주),105630,2015/12,992172304,10000,133.12,42.9,20.81,14481797,6.39,3.11,1464201
한세엠케이(주),069640,2015/12,208943053,2528,37.64,72.65,11,10748084,1.81,0.98,262618
한세예스24홀딩스(주),016450,2015/12,1436140855,4800,161.48,38.24,20.69,41777607,11.12,3.65,8561
한솔로지스틱스(주),009180,2015/12,90195689,329,123.11,44.82,-14.6,-1273313,6.8,2.05,368605
한솔제지(주),213500,2015/12,1445355206,8265,,,,114911915,,,1349589
한솔테크닉스(주),004710,2015/12,541196306,0,109.42,47.75,14.89,42248749,2.92,1.27,519929
한솔피엔에스(주),010420,2015/12,,414,,,,,1.4,0.67,242798
한솔홀딩스(주),004150,2015/12,1974138514,0,247.2,28.8,17.94,111169860,0.65,0.37,21648
한신공영(주),004960,2015/12,1529444074,0,555.05,15.27,24.5,263989523,1.4,0.52,1354597
한신기계공업(주),011700,2015/12,91984554,1345,30.21,76.8,-3.89,1944982,1.2,0.73,61813
한양증권(주),001750,2015/12,,5304,,,,,0.56,0.35,183216
한온시스템(주),018880,2015/12,3459361438,103557,92.25,52.02,1.89,447516384,4.02,2.44,2273905
한올바이오파마(주),009420,2015/12,117125562,0,23.01,81.29,-1.06,-454024,9.78,1.99,80023
한일철강(주),002220,2015/12,342792291,0,127.13,44.03,-12.73,4349310,0.41,0.2,100597
한일현대시멘트(주),006390,2015/12,,0,,,,,9.26,3.34,363188
한일홀딩스(주),003300,2015/12,2150692026,10406,46.43,68.29,4.24,128776318,1.07,0.57,1043595
한전산업개발(주),130660,2015/12,143003843,5509,129.56,43.56,-3.32,9772654,3.83,2.33,324162
한전케이피에스(주),051600,2015/12,1033559144,76050,31.45,76.07,8.68,139833378,8.73,4.81,1171082
한화생명보험(주),088350,2015/12,99530183320,135250,1051.6,8.68,14.12,8207047685,0.9,0.75,15774046
한화손해보험(주),000370,2015/12,11803377681,6352,1271.03,7.29,7.84,331594136,0.92,0.45,5742740
한화솔루션(주),009830,2015/12,13852619723,24516,180.92,35.6,-0.23,1209290995,1.21,0.46,3269466
한화에어로스페이스(주),012450,2015/12,4107930434,15939,82.97,54.65,-0.08,-37529636,1.12,0.57,2465321
한화투자증권(주),003530,2015/12,7662276760,0,879.06,10.21,86.13,31340189,0.88,0.43,1825846
현대건설(주),000720,2015/12,19350103000,55732,161.82,38.19,11.33,596001000,1.31,0.62,10716337
현대글로비스(주),086280,2015/12,7478514339,112500,141.49,41.41,5.38,783091781,4.42,2.26,11811512
현대로템(주),064350,2015/12,5043947265,0,250.84,28.5,3.7,-564482323,1.65,1.05,3073343
현대모비스(주),012330,2015/12,37774833000,330987,47.12,67.97,-0.46,4351865000,1.48,1.01,19079257
현대비앤지스틸(주),004560,2015/12,581173005,0,79.1,55.83,0,46108188,0.86,0.42,688953
현대엘리베이터(주),017800,2015/12,1772684568,0,176.2,36.21,10.96,150051942,2.68,1.36,1347989
현대위아(주),011210,2015/12,6683131755,29218,111.28,47.33,3.8,626486943,1.93,0.9,7743358
현대자동차(주),005380,2015/12,165367946000,810890,147.26,40.44,3.03,1248415000,1.18,0.78,44439694
현대제철(주),004020,2015/12,31936433537,97772,105.78,48.6,-3.76,3065578788,0.7,0.42,14479378
현대차증권(주),001500,2015/12,5852571910,13202,712.85,12.3,7.78,-22677243,0.68,0.41,527451
현대코퍼레이션(주),011760,2015/12,1503986486,9918,206.95,32.58,-20.59,74814061,3.51,2.06,3641767
현대코퍼레이션홀딩스(주),227840,2015/12,,1819,,,,,,,38042
현대해상화재보험(주),001450,2015/12,32781364187,59802,1209.84,7.63,8.95,1497819752,1.4,0.91,14516543
화성산업(주),002460,2015/12,,6297,,,,,1.36,0.51,480082
화천기계(주),010660,2015/12,,693,,,,,0.62,0.44,231946
화천기공(주),000850,2015/12,340734968,3300,29.19,77.4,-18.85,25221927,0.74,0.48,189512
환인제약(주),016580,2015/12,,3817,,,,,2.58,1.62,145397
효성아이티엑스(주),094280,2015/12,120185171,1237,137.44,42.12,9.72,9605677,6.75,3.72,305093
흥국화재해상보험(주),000540,2015/12,8987851000,0,1933.35,4.92,11.1,547476000,0.77,0.56,4232529
흥아해운(주),003280,2015/12,791640802,585,357.39,21.86,2.42,33913401,2.22,0.83,801561
