회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),[공통]   배당금(*)(요약)(IFRS),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
(주)휴비스,079980,2012/12,825460304,10350,130.16,43.45,-6.39,68659190,1.41,0.79,1283896
(주)휴스틸,005010,2012/12,556020140,6919,42.98,69.94,3.56,18617686,0.57,0.33,590314
CS홀딩스(주),000590,2012/12,191295610,0,12.74,88.7,-5.22,-422023,0.38,0.24,1987
DB금융투자(주),016610,2012/03,4333496523,2072,598.73,14.31,1.82,-27877093,0.57,0.28,1059453
DB손해보험(주),005830,2012/03,17664260394,75958,680.1,12.82,26.44,-75730512,2,1.47,10514803
KG스틸(주),016380,2012/12,5259720757,0,262.61,27.58,-7.64,421414917,0.27,0.12,3565730
KISCO홀딩스(주),001940,2012/12,789682784,2753,10.74,90.3,-8.05,43432296,0.3,0.25,11631
LG이노텍(주),011070,2012/12,4886285404,0,285.26,25.96,16.76,380562772,2,1.24,5071753
LS일렉트릭(주),010120,2012/12,2020324063,29325,141.22,41.46,7.8,107960727,3.43,2.32,1651123
OCI(주),010060,2012/12,7283049629,9540,102.78,49.31,-24.73,55342699,2.29,1.04,2409028
SK이노베이션(주),096770,2012/12,33831080372,298278,106.94,48.32,7.25,1161635588,1.57,0.99,2349805
SNT다이내믹스(주),003570,2012/12,1156625435,9442,45.57,68.69,8.54,14551870,0.99,0.52,581404
SNT모티브(주),064960,2012/12,895055890,6924,82.64,54.75,-0.59,40452016,1.04,0.57,758167
STX엔진(주),077970,2012/12,3213865730,0,249.13,28.64,-41.93,62833407,0.84,0.3,1075021
STX중공업(주),071970,2012/12,1049278969,2788,188.24,34.69,-19.97,62951407,0.53,0.24,888657
가온전선(주),000500,2012/12,517141282,2356,95.38,51.18,-2.59,38914582,0.38,0.24,1005949
강남제비스코(주),000860,2012/12,416128544,2925,26.97,78.76,7.99,13361337,0.6,0.39,323851
경인전자(주),009140,2012/12,63740263,480,11.86,89.4,0,1884430,0.47,0.35,21443
계룡건설산업(주),013580,2012/12,1619835867,0,213.79,31.87,-11.34,-66762128,0.34,0.14,1056682
계양전기(주),012200,2012/12,174553310,1707,20.94,82.69,5.44,13913115,0.82,0.53,230797
고려산업(주),002140,2012/12,148320365,724,138.9,41.86,8.05,-8456112,0.52,0.29,186853
고려아연(주),010130,2012/12,4940542141,88371,23.95,80.68,-1.06,498585129,2.55,1.51,4926649
고려제강(주),002240,2012/12,1813977723,5249,44.08,69.41,-0.13,120244754,0.74,0.45,547093
광동제약(주),009290,2012/12,389433837,2449,45.71,68.63,5.94,23738269,1.31,0.72,331815
광전자(주),017900,2012/12,282485538,0,34.96,74.1,-18.29,43732085,1.04,0.46,247426
교보증권(주),030610,2012/03,,3468,,,,,0.52,0.27,3213119
국도화학(주),007690,2012/12,547775296,5811,62.63,61.49,-3.82,61816689,1.18,0.73,620365
국제약품(주),002720,2012/12,114924400,0,107.62,48.16,0,1579979,1.15,0.57,122228
그랜드코리아레저(주),114090,2012/12,,67237,,,,,7.98,4.17,502404
그린케미칼(주),083420,2012/12,,2000,,,,,1.01,0.56,217154
극동유화(주),014530,2012/12,,2441,,,,,0.82,0.58,333187
금강공업(주),014280,2012/12,499093977,1571,146.89,40.5,28.88,86031020,0.46,0.27,376903
금호건설(주),002990,2012/12,1932235236,0,13206.81,0.75,-13.77,-14286782,0,0,1499639
금호석유화학(주),011780,2012/12,4410738573,55948,165.97,37.6,-8.88,245480652,5.22,2.69,4872725
금호전기(주),001210,2012/12,509300064,600,135.5,42.46,20.46,10730906,0.96,0.51,201236
금호타이어(주),073240,2012/12,4781013149,0,414.02,19.45,3.95,163380098,1.92,1.15,3342328
기아(주),000270,2012/12,32398314000,263240,92.3,52,9.38,4345425000,2.6,1.65,28007913
깨끗한나라(주),004540,2012/12,423872333,0,263.03,27.55,7.75,40817846,1.14,0.79,633379
남광토건(주),001260,2012/12,436886733,0,830.84,10.74,-41.52,-72880348,5.55,0.33,393480
남양유업(주),003920,2012/12,1033300099,855,18.66,84.28,13.26,-99151776,1.1,0.63,1340335
남해화학(주),025860,2012/12,,604,,,,,1.76,1.03,1468835
네이버(주),035420,2012/12,2927316669,26815,53.78,65.03,12.63,595501146,7.36,5.22,1511391
넥센타이어(주),002350,2012/12,2035745920,6027,200.35,33.29,18.93,146804949,3.41,2.22,1361164
다스코(주),058730,2012/12,,884,,,,,0.7,0.37,101801
다올투자증권(주),030210,2012/03,1801888044,8381,261.48,27.66,34.65,-271801988,0.74,0.31,446485
대림비앤코(주),005750,2012/12,240467705,0,69.46,59.01,14.53,-5358823,0.51,0.18,100101
대림통상(주),006570,2012/12,254351458,1292,83.46,54.51,-6.08,1572725,0.59,0.42,141654
대상(주),001680,2012/12,1621341813,5416,158.92,38.62,14.6,146497431,2,0.85,1552521
대상홀딩스(주),084690,2012/12,603349879,4464,37.05,72.97,16.47,26657481,0.7,0.39,7938
대성산업(주),128820,2012/12,2652193606,0,332.32,23.13,7.34,-484808384,0.34,0.14,1297804
대성에너지(주),117580,2012/12,,6875,,,,,0.88,0.43,979742
대성홀딩스(주),016710,2012/12,1057796637,4022,122.71,44.9,10.62,45593016,0.71,0.41,40455
대신증권(주),003540,2012/03,10980848993,51525,533.49,15.79,3.93,-922968769,0.8,0.5,4297976
대영포장(주),014160,2012/12,,0,,,,,1.2,0.32,234219
대우전자부품(주),009320,2012/12,42021212,0,144.28,40.94,6.38,1137308,3.31,1.62,20210
대우조선해양(주),042660,2012/12,15511304729,0,301.23,24.92,-2.31,-996054288,1.86,1.07,12051119
대원강업(주),000430,2012/12,988715803,6820,118.26,45.82,0.4,77097833,1.82,0.87,737526
대원전선(주),006340,2012/12,215527769,0,201.38,33.18,0,-35133734,1.45,0.59,447202
대원제약(주),003220,2012/12,147125433,702,30.29,76.75,-0.51,13827656,1.65,0.6,134014
대원화성(주),024890,2012/12,109600307,0,207.7,32.5,0.3,-5059654,1.12,0.59,117040
대창단조(주),015230,2012/12,143955197,2000,38.32,72.29,-15.22,36691891,1.28,0.77,279125
대한방직(주),001070,2012/12,241130687,0,243.08,29.15,-5.69,7455823,0.4,0.25,259439
대한유화(주),006650,2012/12,1278129428,0,71.39,58.35,2.88,10091831,1.11,0.34,2075256
대한전선(주),001440,2012/12,2880338773,0,1431.39,6.53,-18.69,-55441102,4.28,0.66,1982801
대한제강(주),084010,2012/12,778837588,4539,113.85,46.76,15.89,3636415,1.2,0.42,1045133
대한제당(주),001790,2012/12,1620715653,4582,273.27,26.79,5.48,-27344396,0.57,0.37,1322819
대한제분(주),001130,2012/12,899689781,4107,49.08,67.08,18.4,20664453,0.53,0.3,379636
대한해운(주),005880,2012/12,,0,,,,,0,0,595613
대한화섬(주),003830,2012/12,,842,,,,,0.36,0.2,344892
덕양산업(주),024900,2012/12,,2032,,,,,1.45,0.72,906317
동국제강(주),001230,2012/12,9320675934,30289,228.81,30.41,-10.98,721688667,0.64,0.31,4969375
동부건설(주),005960,2012/12,2918605739,0,472.79,17.46,5.77,44721815,0.4,0.22,1523027
동성제약(주),002210,2012/12,,530,,,,,2.03,0.48,84581
동아쏘시오홀딩스(주),000640,2012/12,1723108761,10678,95.53,51.14,4.76,55724205,1.85,1.06,930980
동양생명보험(주),082640,2012/03,14654868012,37125,1140.49,8.06,1.67,-144316526,1.59,1.17,3967766
동양철관(주),008970,2012/12,212256262,0,96.22,50.96,13.41,-5341504,2.36,1.11,228669
동원산업(주),006040,2012/12,1380697561,10090,137.36,42.13,16.31,228743163,2.02,1,779756
동원수산(주),030720,2012/12,108844409,766,140.62,41.56,0,-15308444,1.86,0.81,110931
동원시스템즈(주),014820,2012/12,417873004,0,368.15,21.36,-10.24,-22776502,1.86,1.27,409974
동일고무벨트(주),163560,2012/12,,627,,,,,,,56454
동일산업(주),004890,2012/12,,2920,,,,,0.55,0.35,438641
동화약품(주),000020,2012/12,,2234,,,,,0.86,0.51,223372
두산에너빌리티(주),034020,2012/12,13524413616,66783,199.9,33.34,13.32,367800948,3,1.53,7856769
디씨엠(주),024090,2012/12,195844414,5819,36.99,73,-9.49,-2034740,1.11,0.82,158252
디아이동일(주),001530,2012/12,919993876,1240,63.96,60.99,-7.82,23047406,0.3,0.2,261398
디에스알제강(주),069730,2012/12,,432,,,,,0.79,0.38,169059
디엘(주),000210,2012/12,11006469363,19490,123.77,44.69,28.36,779771150,1.07,0.54,9041850
디엘건설(주),001880,2012/12,,0,,,,,1.03,0.54,506152
디와이(주),013570,2012/12,573458265,6047,82.5,54.79,0.67,71047493,2.09,1.02,620726
롯데관광개발(주),032350,2012/12,142825011,0,1557.66,6.03,-1.06,-3647841,38.52,23.02,41050
롯데손해보험(주),000400,2012/03,,0,,,,,1.66,1.1,2087943
롯데쇼핑(주),023530,2012/12,36857044868,43565,134.48,42.65,12.54,903974605,0.83,0.58,16121838
롯데에너지머티리얼즈(주),020150,2012/12,469866854,0,73.31,57.7,19.31,61615496,2.66,1.04,349537
롯데정밀화학(주),004000,2012/12,1607875860,16555,39.41,71.73,0,34486209,1.66,1.17,1430857
롯데지주(주),004990,2012/12,4024386750,5630,43.65,69.62,0.56,91319602,0.97,0.73,1524226
롯데칠성음료(주),005300,2012/12,3750453523,4756,65.33,60.48,5.33,127874405,1.06,0.78,2015765
롯데케미칼(주),011170,2012/12,10372314247,33652,70.48,58.66,1.29,102810958,2.09,0.98,9095887
롯데하이마트(주),071840,2012/12,2603494002,5902,76.58,56.63,-5.55,59365033,1.37,0.74,3212151
명문제약(주),017180,2012/12,188337123,0,158.46,38.69,-19.97,2780663,1.7,0.74,96382
무림페이퍼(주),009200,2012/12,2224876903,0,250.54,28.53,4.95,78739576,0.43,0.32,477366
무림피앤피(주),009580,2012/12,1237616644,15591,121.24,45.2,28.91,23837719,0.73,0.39,596440
문배철강(주),008420,2012/12,,970,,,,,0.63,0.4,157456
미래산업(주),025560,2012/12,96187992,0,152.97,39.53,0,1739526,25.43,2.87,33767
미래에셋증권(주),006800,2012/03,22463394000,53687,465.41,17.69,-16.45,82162000,2.16,0.76,2932970
미원상사(주),002840,2012/12,181453952,0,73.63,57.59,30.57,27835165,1.31,0.73,153042
미원홀딩스(주),107590,2012/12,147898036,0,24.29,80.46,17.88,21919075,1.71,0.75,234564
미원화학(주),134380,2012/12,,0,,,,,1.25,0.95,121285
미창석유공업(주),003650,2012/12,,3964,,,,,0.61,0.47,410609
백광산업(주),001340,2012/12,,1152,,,,,7.36,0.45,403985
범양건영(주),002410,2012/12,180109404,0,1899.55,5,-53.18,-6925216,39.08,0.51,70088
보해양조(주),000890,2012/12,235749476,0,399.89,20,-7.16,-2066656,11.36,0.61,116110
부광약품(주),003000,2012/12,,14099,,,,,3.03,1.73,147525
부국증권(주),001270,2012/03,738837054,10370,86.04,53.75,-8.92,12836000,0.79,0.49,280555
부국철강(주),026940,2012/12,,1500,,,,,0.47,0.34,298697
부산산업(주),011390,2012/12,103165018,0,169.01,37.17,-20.7,-5116697,1.28,0.43,29684
부산주공(주),005030,2012/12,,474,,,,,0.69,0.41,197974
비케이탑스(주),030790,2012/12,356263515,0,1486.69,6.3,0,-7250810,11.76,5.72,319255
사조동아원(주),008040,2012/12,720520338,1903,297.03,25.19,16.84,-14914282,1.73,0.84,512634
사조산업(주),007160,2012/12,1225738588,0,207.86,32.48,6.57,-737825,1.56,1.12,443279
사조씨푸드(주),014710,2012/12,289383562,0,88.34,53.1,0.42,-1696154,1.06,0.56,281986
삼부토건(주),001470,2012/12,1566956044,0,2141.88,4.46,-15.68,24460797,0.77,0.27,529509
삼성SDI(주),006400,2012/12,10895087292,67383,44.03,69.43,6.01,577802329,1.05,0.78,4907778
삼성공조(주),006660,2012/12,249081130,481,50.52,66.44,-15.48,3096326,0.49,0.35,89351
삼성생명보험(주),032830,2012/03,161072378000,394000,789.25,11.25,-6.24,9713325000,1.21,0.93,22728563
삼성엔지니어링(주),028050,2012/12,5673553365,110883,226.06,30.67,23.04,-192806213,6.51,3.59,8867692
삼성전기(주),009150,2012/12,6891464351,77670,73.78,57.54,31.18,1119364059,2.4,1.66,5469200
삼성전자(주),005930,2012/12,181071570000,1131255,49.05,67.09,21.88,37972809000,2.55,1.68,141206377
삼성제약(주),001360,2012/12,,0,,,,,-9.61,-2.96,47286
삼성중공업(주),010140,2012/12,16634966576,108430,214.88,31.76,8.2,-1193439101,1.92,1.26,14423916
삼성증권(주),016360,2012/03,16770851404,52061,396.12,20.16,0.06,-670025031,2.27,1.1,2527460
삼성카드(주),029780,2012/12,16287815802,80780,174.64,36.41,18.89,-885446216,0.96,0.63,3699265
삼성화재해상보험(주),000810,2012/03,39140751405,174916,405.52,19.78,14.79,2993960575,1.76,1.34,17229472
삼아알미늄(주),006110,2012/12,,825,,,,,0.36,0.24,150091
삼양식품(주),003230,2012/12,290495086,0,80.26,55.48,9.08,3656660,2.25,0.98,315256
삼양통상(주),002170,2012/12,258563880,2250,21.43,82.35,0,11340270,0.49,0.29,158007
삼영무역(주),002810,2012/12,250227922,2003,20.86,82.74,0,7130388,1.11,0.48,272340
삼영전자공업(주),005680,2012/12,456241229,4000,7.03,93.44,-10.85,28437374,0.58,0.41,232610
삼익티에이치케이(주),004380,2012/12,,5175,,,,,1.72,0.95,186821
삼일제약(주),000520,2012/12,110995906,782,76.54,56.65,-3.21,5023343,0.54,0.38,88401
삼정펄프(주),009770,2012/12,,1600,,,,,0.77,0.44,161238
삼진제약(주),005500,2012/12,,3812,,,,,1.76,1,185702
삼호개발(주),010960,2012/12,207299680,2138,73.48,57.64,0,15140170,0.68,0.37,208666
삼화왕관(주),004450,2012/12,,1395,,,,,0.5,0.41,93145
삼화전기(주),009470,2012/12,143183963,331,269.33,27.08,3.32,-3869063,1.13,0.65,147375
삼화전자공업(주),011230,2012/12,69140332,0,718.56,12.22,-6.38,-2051113,0.85,0.48,39000
삼화콘덴서공업(주),001820,2012/12,130194292,513,138.3,41.96,2.48,10686002,1.78,1.17,117750
삼화페인트공업(주),000390,2012/12,424727541,5291,91.56,52.2,4.34,30540375,0.51,0.36,411274
상신브레이크(주),041650,2012/12,233901216,2517,177.43,36.04,11.82,15732896,1.59,0.92,235099
새론오토모티브(주),075180,2012/12,180692123,3404,32.59,75.42,8.12,19366077,0.94,0.65,128143
샘표(주),007540,2012/12,234104260,928,70.79,58.55,0.61,23360747,0.98,0.53,227069
서울도시가스(주),017390,2012/12,1519546129,4857,108.78,47.9,13.27,102566967,0.61,0.31,1885154
서울식품공업(주),004410,2012/12,50335004,0,108.43,47.98,7.88,522346,1.65,0.97,38557
선도전기(주),007610,2012/12,98958167,179,33.98,74.64,0,-6269960,1.1,0.59,54365
성문전자(주),014910,2012/12,43168506,71,28.82,77.63,-26.79,7775021,1.46,0.77,42129
성보화학(주),003080,2012/12,,2002,,,,,0.66,0.5,45320
성신양회(주),004980,2012/12,1122491013,0,241.43,29.29,12.49,11906483,0.34,0.15,521280
성창기업지주(주),000180,2012/12,328454337,0,27.62,78.36,8.55,-9866090,1.82,0.99,9811
세기상사(주),002420,2012/12,51562689,0,69.73,58.92,1.24,-106444,0.51,0.37,6104
세방(주),004360,2012/12,903191339,4056,47.63,67.74,-6.1,27442092,0.85,0.62,572103
세방전지(주),004490,2012/12,,4900,,,,,1.25,1.01,846330
세원이앤씨(주),091090,2012/12,367606792,0,236.06,29.76,19.72,-13271933,1.48,0.92,285107
세종공업(주),033530,2012/12,669607298,2588,116.75,46.14,8.53,84219375,1.24,0.83,461709
세하(주),027970,2012/12,,0,,,,,0.94,0.35,171018
송원산업(주),004430,2012/12,862123000,1920,200.69,33.26,8.06,93999000,1.1,0.63,600967
스틱인베스트먼트(주),026890,2012/12,155192733,1783,50.39,66.5,-4.02,9692276,1.79,0.73,41500
신대양제지(주),016590,2012/12,403588349,1784,57.38,63.54,-8.46,75201508,0.41,0.25,262673
신라교역(주),004970,2012/12,509905304,4000,28.32,77.93,36.33,47542666,1.17,0.53,437960
신세계건설(주),034300,2012/12,,1146,,,,,0.42,0.26,599827
신일전자(주),002700,2012/12,58652640,0,116.12,46.27,11.96,8898974,4.38,0.8,89545
신풍제약(주),019170,2012/12,379679609,3032,101.18,49.71,-3.71,30792490,2.2,0.85,212010
쌍용씨앤이(주),003410,2012/12,3163501918,0,174.52,36.43,7.33,204847562,0.53,0.3,1333799
써니전자(주),004770,2012/12,33690475,0,81.97,54.95,-2.08,-3517095,11.38,0.39,19873
씨제이(주),001040,2012/12,21385040866,18510,155.07,39.21,32.83,1562979394,1.53,0.87,107952
씨제이대한통운(주),000120,2012/12,3669501369,0,57.62,63.44,7.16,116918518,1.24,0.63,2492867
씨제이씨지브이(주),079160,2012/12,1007974719,7216,189.65,34.52,24,122389662,2.04,1.4,664525
씨제이씨푸드(주),011150,2012/12,,0,,,,,3.61,2.04,166841
씨제이제일제당(주),097950,2012/12,12363882660,25354,136.81,42.23,51.07,805051777,2.19,1.57,4671189
아남전자(주),008700,2012/12,120449652,0,78.61,55.99,-2.62,10362265,1.4,0.48,128067
아세아(주),002030,2012/12,1581790091,3739,45.35,68.8,-4.64,153094173,0.46,0.24,347706
아세아제지(주),002310,2012/12,472881025,3504,88.22,53.13,-4.5,69488495,0.43,0.22,263863
아시아나항공(주),020560,2012/12,6086361853,0,505.67,16.51,4.96,345691616,1.79,1.22,5638069
아이에스동서(주),010780,2012/12,1103203088,0,178.92,35.85,37.9,10914514,1.2,0.58,527222
애경케미칼(주),161000,2012/12,463816829,1601,,,,-5254149,,,320523
에스엘(주),005850,2012/12,1125387757,5080,83.08,54.62,0,66732437,1.74,0.79,578105
에스지씨에너지(주),005090,2012/12,,3641,,,,,1.57,0.98,285221
에스케이(주),034730,2012/12,5121976177,56875,128.98,43.67,31.73,216563659,8.19,4.85,1528628
에스케이가스(주),018670,2012/12,2892299703,14186,196.13,33.77,5,413076642,0.88,0.52,5090631
에스케이네트웍스(주),001740,2012/12,10627073278,37248,246.57,28.85,1.45,56703661,1.01,0.67,25511199
에스케이디스커버리(주),006120,2012/12,4993944780,8310,187.3,34.81,3.33,416176014,1.97,1.31,1476191
에스케이렌터카(주),068400,2012/12,682227219,0,302.86,24.82,0.73,-47782419,1.25,0.67,373313
에스케이씨(주),011790,2012/12,3491296172,17963,192.99,34.13,6.29,135175718,1.76,1.18,1760998
에스케이증권(주),001510,2012/03,4124231742,3179,811.21,10.97,0,-468677136,1.76,0.78,632761
에스케이텔레콤(주),017670,2012/12,25595559623,585438,99.11,50.22,2.27,3999664146,1.37,1.01,12332719
에스케이하이닉스(주),000660,2012/12,18648693000,0,91.48,52.23,-2.25,2211651000,2.19,1.42,10001783
에쓰-오일(주),010950,2012/12,12497379000,256221,132.46,43.02,8.8,735393000,3.33,1.99,34723291
에쓰씨엔지니어링(주),023960,2012/12,385510001,509,220.72,31.18,3.05,-24653175,0.78,0.39,39221
에이치디씨(주),012630,2012/12,6638455523,14717,173.43,36.57,-18.84,-46554592,0.87,0.5,2207251
에이치디씨현대이피(주),089470,2012/12,483464434,1914,274.75,26.68,12.31,-3070315,1.94,1.22,688786
에이치디한국조선해양(주),009540,2012/12,49273175894,153221,162.91,38.04,2.35,-3459075408,1.8,1,25055014
에이치디현대인프라코어(주),042670,2012/12,11552840624,0,285.52,25.94,-3.6,-432791142,2.27,1.39,4243619
에이치에스디엔진(주),082740,2012/12,1786202789,0,138.87,41.86,-31.24,-186237953,1.79,0.83,1377619
에이치엘디앤아이한라(주),014790,2012/12,3149695355,4111,365.14,21.5,14.91,-255885359,1.29,0.57,1873505
에이치엘비글로벌(주),003580,2012/12,65291329,0,78.11,56.15,-7.53,-42653,0.97,0.52,10812
에이치엘홀딩스(주),060980,2012/12,4034737026,17896,157.42,38.85,10.95,153439375,3.26,1.88,3140669
에이치엠엠(주),011200,2012/12,8982427000,0,720.1,12.19,8.44,-290579000,5.64,3.79,7713825
에이케이홀딩스(주),006840,2012/12,618727330,1605,50.08,66.63,-69.51,15874495,1.03,0.51,2611
엔에이치투자증권(주),005940,2012/03,22984987000,50861,566.28,15.01,0.94,273645000,1.44,0.59,3562408
엔피씨(주),004250,2012/12,255229143,2679,87.91,53.22,3.38,23042980,1.06,0.69,258785
엘브이엠씨홀딩스(주),900140,2012/12,142648802,,23.78,80.79,42.78,4839339,,,
엘지디스플레이(주),034220,2012/12,24455511000,0,138.82,41.87,21.15,4569695000,1.44,0.76,28672355
엘지전자(주),066570,2012/12,31457386000,36872,147.61,40.39,-6.08,1751438000,1.87,1.11,25427205
영보화학(주),014440,2012/12,150657195,975,67.94,59.55,5.42,7894255,1.57,0.67,109235
영진약품(주),003520,2012/12,,0,,,,,5.67,2.59,137688
영풍제지(주),006740,2012/12,,3693,,,,,0.41,0.27,113424
영화금속(주),012280,2012/12,105616697,944,137.07,42.18,-3.91,12984143,2.82,0.66,120094
우리종합금융(주),010050,2012/03,1434025467,0,2353.17,4.08,4.48,29579920,3.51,1.62,301739
웰바이오텍(주),010600,2012/12,61813589,0,71.51,58.3,14.16,3058897,0.66,0.33,77116
유니온머티리얼(주),047400,2012/12,143208299,1470,63.68,61.09,10.49,3206111,2.04,0.91,92403
유니퀘스트(주),077500,2012/12,187396014,0,58.27,63.18,-10.1,5881447,1.26,0.47,199424
유성기업(주),002920,2012/12,328962825,3334,49.95,66.69,6.79,29283859,0.53,0.35,298399
유안타증권(주),003470,2012/03,15109044775,7175,1043.09,8.75,-31.57,231914764,0.99,0.47,2182796
유엔젤(주),072130,2012/12,81354992,1722,17.12,85.38,0.26,-809155,1.75,0.87,40039
유진투자증권(주),001200,2012/03,3324299583,0,511.36,16.36,13.09,-43349077,0.67,0.06,566091
유화증권(주),003460,2012/03,,7756,,,,,0.5,0.35,34683
율촌화학(주),008730,2012/12,,12400,,,,,0.79,0.67,405702
이건산업(주),008250,2012/12,352102941,0,184.24,35.18,11.95,31131819,0.78,0.43,157870
이구산업(주),025820,2012/12,,0,,,,,0.53,0.35,244355
이연제약(주),102460,2012/12,,2580,,,,,1.91,1.01,114335
이화산업(주),000760,2012/03,276371922,0,32.51,75.47,0,1016709,0.79,0.37,63435
인지컨트롤스(주),023800,2012/12,384522741,1452,99.21,50.2,-42.51,93229887,1.03,0.64,375907
인천도시가스(주),034590,2012/12,,4684,,,,,0.74,0.59,722342
인터지스(주),129260,2012/12,458749926,1590,132.3,43.05,17.72,30475576,0.75,0.49,449833
일동홀딩스(주),000230,2012/12,541713444,3635,66.98,59.89,4.11,18478114,1.24,0.51,346030
일성건설(주),013360,2012/12,265083941,807,101.17,49.71,2.67,88652,0.3,0.18,246833
일성신약(주),003120,2012/12,,411,,,,,0.76,0.61,77161
일신방직(주),003200,2012/12,737309586,1722,20.49,83,-8.87,50400212,0.45,0.32,326934
일양약품(주),007570,2012/03,,0,,,,,4.97,1.79,141163
일정실업(주),008500,2012/12,77512873,1500,52.88,65.41,22.1,1574298,0.49,0.36,73388
일진다이아몬드(주),081000,2012/12,134388811,1127,96.99,50.76,0,7757926,1.94,1,93266
일진디스플레이(주),020760,2012/12,,5472,,,,,4.63,2,596518
일진전기(주),103590,2012/12,828363428,1854,161.63,38.22,-3.05,-12707947,0.87,0.45,987276
일진홀딩스(주),015860,2012/12,1108754299,1259,165.62,37.65,-1.51,-26460094,0.45,0.29,4789
자화전자(주),033240,2012/12,294711880,4917,46.03,68.48,30.4,62156759,2.01,0.95,301297
전방(주),000950,2012/12,542146329,0,168.87,37.19,-3.7,-19266335,0.31,0.2,268628
제이더블유중외제약(주),001060,2012/12,603145264,1450,268.53,27.13,0,64214782,1.63,0.99,397085
제이더블유홀딩스(주),096760,2012/12,1077132172,1212,424.25,19.07,-0.79,861853,1.04,0.79,54490
제이준코스메틱(주),025620,2012/12,,0,,,,,5.32,1.88,50422
제일연마공업(주),001560,2012/12,97864795,1600,29.11,77.45,-1.83,13280219,0.79,0.66,73561
제일파마홀딩스(주),002620,2012/12,,787,,,,,1.37,0.78,426819
조광페인트(주),004910,2012/12,217570680,1890,71.18,58.42,3.71,7550663,1.79,0.38,170006
조광피혁(주),004700,2012/12,178991294,0,28,78.12,0,25339518,0.96,0.49,195975
조선내화(주),000480,2012/12,1167260069,11375,83.23,54.58,8.47,75805361,0.64,0.53,498489
조선선재(주),120030,2012/12,,0,,,,,1.77,0.98,73415
조일알미늄(주),018470,2012/12,,1392,,,,,5.63,0.37,359008
중소기업은행,024110,2012/12,197743593000,257590,1320.82,7.04,1.08,7468434000,0.71,0.53,14818645
지에스건설(주),006360,2012/12,11469527163,12390,186.91,34.85,2.62,-328170424,1.49,0.64,8530989
지엠비코리아(주),013870,2012/12,354106751,2289,105.13,48.75,-0.26,14173338,0.73,0.6,424322
진양산업(주),003780,2012/12,31803400,2000,25.73,79.54,0,4219003,1.38,0.85,28226
진양폴리우레탄(주),010640,2012/12,,1750,,,,,1.22,0.8,21694
진양화학(주),051630,2012/12,,1200,,,,,1.16,0.67,64376
진원생명과학(주),011000,2012/12,39961250,0,49.44,66.92,-30.02,-6202870,3.66,1.55,13919
진흥기업(주),002780,2012/12,540235818,0,407.99,19.69,-16.1,35972718,11.18,0.87,466812
참엔지니어링(주),009310,2012/12,195191166,0,145.91,40.67,-59.29,-7343592,1.57,0.68,50862
컨버즈(주),109070,2012/12,,0,,,,,1.18,0.44,91020
케이비아이동국실업(주),001620,2012/12,316805034,0,99.33,50.17,14.84,13030896,0.82,0.43,261817
케이씨그린홀딩스(주),009440,2012/12,485305389,1570,152.47,39.61,56.86,13344058,0.68,0.4,13501
케이씨코트렐(주),119650,2012/12,,4700,,,,,3.08,1.25,332120
케이알모터스(주),000040,2012/12,119327267,0,96.27,50.95,-23.33,-4565749,2,0.81,96940
케이지모빌리티(주),003620,2012/12,1850490369,0,131.12,43.27,0,145630587,1.67,0.81,2863806
케이지케미칼(주),001390,2012/12,801412082,1517,180.18,35.69,35.18,47679264,0.85,0.48,287879
케이피엑스케미칼(주),025000,2012/12,450374133,12100,33.56,74.87,-2.36,33623500,0.98,0.7,657143
케이피엑스홀딩스(주),092230,2012/12,1224858574,8170,38.51,72.2,8.42,89529990,0.53,0.45,12548
코리안리재보험(주),003690,2012/03,6959587146,7729,453.24,18.08,17.53,3277251,1.53,1.09,6762625
코스맥스비티아이(주),044820,2012/12,241673476,3635,202.14,33.1,28.09,11545223,12.03,3.24,215611
코스모신소재(주),005070,2012/12,,0,,,,,1.33,0.66,129111
코스모화학(주),005420,2012/12,,0,,,,,1.11,0.44,180207
코오롱글로벌(주),003070,2012/12,2761406575,0,520.6,16.11,182.77,32468772,1.47,0.68,3660114
코오롱인더스트리(주),120110,2012/12,4628342099,24645,145.84,40.68,-1.98,239442957,1.59,0.99,4103326
코오롱플라스틱(주),138490,2012/12,208488636,1450,123.24,44.79,10.01,-8351709,2.9,1.58,230188
코웨이(주),021240,2012/12,1755108360,0,123.56,44.73,9.23,454295658,4.55,2.94,1806833
키움증권(주),039490,2012/03,3801914639,18785,362.49,21.62,12.76,61063605,2.15,1.36,502946
태경산업(주),015890,2012/12,428780317,4384,55.34,64.38,1.62,30065522,0.72,0.54,146415
태경케미컬(주),006890,2012/12,90176361,1740,16.62,85.75,4.32,8920709,0.92,0.5,53459
태광산업(주),003240,2012/12,3880265818,1473,50.2,66.58,-7.24,339779628,0.75,0.41,2809980
태림포장(주),011280,2012/12,,538,,,,,0.45,0.27,391377
태양금속공업(주),004100,2012/12,404649952,600,345.8,22.43,25.76,-6832377,0.39,0.26,343498
태원물산(주),001420,2012/12,,699,,,,,0.99,0.46,44577
