종목명,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG,E,S,G,배당지급(DV)
유니드,화학,2011,962778158000.0,102.68,49.34,18.73,-0.0565662553807541,1.04,2.5,2.0,2.5,2.5,4939000.0
유니온,비금속광물,2011,323732609000.0,42.15,70.35,9.02,0.0603339744236003,0.6900000000000001,2.5,3.0,2.5,2.5,925000.0
유니퀘스트,유통업,2011,159106470000.0,55.29,64.39,2.19,0.0194646288914496,0.47,2.0,2.0,2.0,2.0,0.0
유성기업,운수장비,2011,330691056000.0,65.22,60.52,21.56,0.0984564229376315,0.59,2.5,2.0,2.5,2.5,2565000.0
유엔젤,서비스업,2011,91344787000.0,13.14,88.38,-8.7,-0.0548906906232453,0.6699999999999999,2.5,2.0,2.5,2.0,1722000.0
유유제약,의약품,2011,91835745000.0,39.07,71.91,0.0,0.1255417187229707,1.0,2.5,3.0,2.5,2.0,600000.0
유한양행,의약품,2011,1314066151000.0,17.67,84.98,2.36,0.1084065965502986,1.475,2.5,3.0,2.5,2.5,13213000.0
유화증권,증권,2011,932245703000.0,104.17,48.98,-24.64,1.046714704932156,0.51,2.5,4.0,2.5,2.0,9963000.0
율촌화학,화학,2011,388984274000.0,32.16,75.67,9.91,-0.000662907058558,0.735,2.5,3.0,2.5,2.0,12400000.0
이건산업,종이목재,2011,374226955000.0,202.92,33.01,0.47,0.274645264991773,0.5700000000000001,2.5,2.0,2.5,2.5,0.0
이구산업,철강금속,2011,313854138000.0,153.63,39.43,8.58,-0.1382240954782217,0.585,2.0,2.0,2.0,2.5,0.0
이수페타시스,전기전자,2011,330050032000.0,103.35,49.18,14.73,0.0672361418334503,1.385,2.5,2.0,2.5,2.5,2850000.0
이수화학,화학,2011,1190107022000.0,160.85,38.34,18.83,0.0222988871054103,0.6849999999999999,2.5,3.0,2.5,2.5,8018000.0
이스타코,서비스업,2011,74252153000.0,89.82,52.68,-5.29,0.318603056646102,0.42,2.5,2.0,2.5,2.0,0.0
이월드,서비스업,2011,182119768000.0,79.86,55.6,0.0,-0.3413963313609467,0.955,2.5,2.0,2.5,2.0,0.0
이화산업,유통업,2011,278185767000.0,31.88,75.83,13.19,-0.1020614800116899,0.7050000000000001,2.5,2.0,2.5,2.5,0.0
인디에프,섬유의복,2011,226869416000.0,116.7,46.15,0.0,-0.0581029692059669,0.475,2.5,3.0,2.5,2.5,0.0
인지컨트롤스,운수장비,2011,696904496000.0,149.3,40.11,28.71,0.1041731320890427,0.93,2.0,2.0,2.0,2.5,1452000.0
인천도시가스,전기가스업,2011,313768840000.0,144.45,40.91,8.39,0.0333746667599844,0.685,2.5,2.0,2.5,2.0,4709000.0
인팩,운수장비,2011,133648270000.0,128.42,43.78,-12.49,0.1754062680097729,1.26,2.5,2.0,2.5,2.5,1200000.0
일성건설,건설업,2011,259616139000.0,74.46,57.32,45.2,-0.0061882070475844,0.2,2.5,2.0,2.5,2.5,1030000.0
일성신약,의약품,2011,413192112000.0,24.57,80.28,-0.59,0.1208969233927733,0.65,2.5,2.0,2.5,2.0,695000.0
일신방직,섬유의복,2011,753480516000.0,24.88,80.08,2.26,-0.0692810162812293,0.49,2.5,3.0,2.5,2.0,2309000.0
일신석재,비금속광물,2011,79468694000.0,43.59,69.64,27.79,-0.0587568945618658,2.2,2.5,2.0,2.5,2.0,0.0
일양약품,의약품,2011,320522794000.0,155.74,39.1,1.86,0.1383482832075676,2.98,2.5,3.0,2.5,2.0,1378000.0
일정실업,섬유의복,2011,66241646000.0,34.68,74.25,37.47,-0.0055768536397745,0.435,2.5,2.0,2.5,2.0,1500000.0
일진전기,전기전자,2011,768646689000.0,130.33,43.42,-2.57,-0.0047528414815513,0.895,4.0,3.0,4.0,4.0,2966000.0
일진홀딩스,서비스업,2011,1036430305000.0,132.15,43.08,-1.43,7.547692497625831,0.5599999999999999,2.5,2.0,2.0,2.5,2099000.0
자화전자,전기전자,2011,236877981000.0,55.98,64.11,94.48,0.1265292804946599,1.035,2.5,2.0,2.5,2.5,3018000.0
전방,섬유의복,2011,519574669000.0,119.64,45.53,-7.35,-0.1048707535176521,0.285,2.5,2.0,2.5,2.0,0.0
제일기획,서비스업,2011,1810592894000.0,152.24,39.65,21.27,0.2007005313596588,3.13,2.0,3.0,2.0,2.0,17506000.0
조광페인트,화학,2011,201751646000.0,73.76,57.55,7.86,-0.0199312515203113,0.47,2.5,2.0,2.5,2.5,1890000.0
조광피혁,기타제조업,2011,176728999000.0,32.04,75.73,0.0,-0.0268883020236773,0.635,2.0,2.0,2.0,2.0,360000.0
조비,화학,2011,84471791000.0,666.84,13.04,-16.79,-0.0434059457450761,3.22,2.5,2.0,2.5,2.0,0.0
조선내화,비금속광물,2011,1153672463000.0,85.52,53.9,9.46,0.0515974047454365,0.5900000000000001,2.5,2.0,2.5,2.0,9750000.0
조일알미늄,철강금속,2011,291361368000.0,74.52,57.3,-2.73,0.0324971396992583,0.435,2.0,3.0,2.0,2.5,1392000.0
조흥,음식료품,2011,132879902000.0,51.08,66.19,48.42,0.0491075143924856,0.4599999999999999,2.0,3.0,2.0,2.5,1500000.0
종근당바이오,의약품,2011,198292672000.0,66.63,60.01,-9.08,0.1172867599160393,0.7250000000000001,2.0,2.0,2.0,2.5,1795000.0
주연테크,전기전자,2011,38168437000.0,28.88,77.59,-40.91,-0.0710183338743835,0.61,2.5,3.0,2.5,2.0,0.0
진도,유통업,2011,180096209000.0,134.36,42.67,23.23,-0.1107979795147189,0.77,2.0,3.0,2.0,2.0,3012000.0
진양산업,화학,2011,31173990000.0,27.87,78.2,0.0,0.1316540766870285,1.0,2.0,2.0,2.0,2.0,2000000.0
진양홀딩스,서비스업,2011,516628401000.0,44.38,69.26,15.85,4.065939919354839,0.495,2.5,3.0,2.5,2.0,3074000.0
진양화학,화학,2011,39100954000.0,63.22,61.27,8.34,0.0047195850662077,0.92,2.0,3.0,2.0,2.5,900000.0
진흥기업,건설업,2011,662747609000.0,0.0,0.0,-7.34,-0.1085311310740718,0.0,2.5,3.0,2.5,2.5,0.0
참엔지니어링,기계,2011,209208583000.0,102.79,49.31,1.03,0.0499802640112549,0.985,2.5,3.0,2.5,2.0,2003000.0
천일고속,운수창고업,2011,54678596000.0,33.03,75.17,1.77,0.0674767105012388,1.085,2.0,2.0,2.0,2.0,0.0
카프로,화학,2011,887539265000.0,72.99,57.81,26.0,0.2226577034418953,2.375,2.5,3.0,2.5,2.5,40000000.0
코리아써키트,전기전자,2011,419488244000.0,69.04,59.16,25.95,0.0145923260564169,0.76,2.5,3.0,2.5,2.5,0.0
코스모신소재,화학,2011,218464597000.0,109.9,47.64,-3.94,-0.0447127917454596,1.0,2.5,3.0,2.5,2.0,0.0
코스모화학,화학,2011,527599743000.0,107.1,48.29,38.2,-0.0618940956005639,0.755,2.5,3.0,2.5,2.5,0.0
코아스,기타제조업,2011,105316982000.0,168.52,37.24,6.64,0.0151351168382473,0.7450000000000001,2.5,2.0,2.5,2.5,0.0
코오롱,서비스업,2011,3808664515000.0,282.9,26.12,115.41,0.327637695007442,0.605,2.5,3.0,2.5,2.5,6622000.0
콤텍시스템,서비스업,2011,116722640000.0,131.87,43.13,13.48,0.0263861196018496,0.635,2.5,3.0,2.5,2.0,0.0
키움증권,증권,2011,4605545958000.0,554.07,15.29,6.8,0.1790244727413399,1.75,2.5,3.0,2.5,2.0,17680000.0
태경산업,화학,2011,422190911000.0,62.46,61.55,19.5,0.2341055111066221,0.75,2.5,3.0,2.5,2.0,4384000.0
태광산업,화학,2011,3834259530000.0,49.15,67.05,21.3,0.2788519705375023,0.8049999999999999,2.5,3.0,2.5,2.5,1473000.0
태림포장,종이목재,2011,517230256000.0,66.68,60.0,13.59,0.0189676561161345,0.31,2.0,2.0,2.0,2.5,1411000.0
태영건설,건설업,2011,2936605061000.0,154.83,39.24,29.22,0.1284686899814582,0.6799999999999999,2.0,4.0,2.0,2.5,6563000.0
태원물산,운수장비,2011,47711093000.0,65.02,60.6,18.86,0.0882321806298276,0.51,2.0,3.0,2.0,2.0,699000.0
태평양물산,섬유의복,2011,321869195000.0,195.77,33.81,0.0,-0.016745799677979,0.335,2.5,3.0,2.5,2.0,828000.0
텔코웨어,서비스업,2011,111961617000.0,25.49,79.69,11.75,0.2755221685649203,0.91,2.5,3.0,2.5,2.0,2044000.0
티에이치엔,전기전자,2011,138935629000.0,170.24,37.0,29.85,0.0261758452711723,0.63,2.5,2.0,2.5,2.5,777000.0
파미셀,섬유의복,2011,101152986000.0,22.14,81.88,42.47,-1.6730214219186588,90.23,2.0,2.0,2.0,2.0,0.0
팜스코,음식료품,2011,496991334000.0,146.66,40.54,0.53,0.0386342880099722,0.65,2.5,2.0,2.5,2.5,0.0
퍼스텍,기계,2011,116424272000.0,69.69,58.93,6.51,0.0569574195124931,1.82,2.5,3.0,2.5,2.0,0.0
퍼시스,기타제조업,2011,348015874000.0,18.75,84.21,0.0,0.0122198528670038,1.185,2.5,3.0,2.5,2.5,6857000.0
페이퍼코리아,종이목재,2011,418284547000.0,253.3,28.3,13.37,-0.1378052430399056,6.36,2.5,2.0,2.5,2.0,0.0
평화산업,운수장비,2011,66945856000.0,235.22,29.83,0.0,-0.0445428837243577,1.4249999999999998,2.5,3.0,2.5,2.5,0.0
평화홀딩스,서비스업,2011,602375346000.0,243.64,29.1,8.19,-0.8596790778431561,0.53,2.5,3.0,2.5,2.0,1384000.0
풍산,철강금속,2011,2626526476000.0,178.48,35.91,6.41,0.0039483387756472,1.155,2.5,4.0,2.5,4.0,11205000.0
풍산홀딩스,서비스업,2011,581445901000.0,21.79,82.11,-43.01,0.19693305736369,0.685,2.5,3.0,2.5,2.0,5518000.0
하나금융지주,기타금융,2011,178228882000000.0,1102.55,8.32,-1.76,-15.157799489866196,0.74,4.0,6.0,4.0,2.5,72309000.0
하이스틸,철강금속,2011,257771024000.0,111.85,47.2,57.78,-0.1004200186533844,0.44,2.5,3.0,2.5,2.0,204000.0
하이트진로,음식료품,2011,3573282814000.0,151.06,39.83,28.81,0.2380373035300376,1.71,2.0,3.0,2.0,4.0,84718000.0
한국가스공사,전기가스업,2011,36010498709000.0,347.67,22.34,25.3,-0.016629854051905,0.42,5.0,5.0,5.0,4.0,55183000.0
한국공항,운수창고업,2011,395898225000.0,43.12,69.87,9.27,0.0793680921077401,0.535,2.5,2.0,2.5,2.5,1529000.0
한국내화,비금속광물,2011,189906757000.0,159.27,38.57,17.23,0.1852397681611391,0.72,2.5,3.0,2.5,2.0,1599000.0
한국쉘석유,화학,2011,119139746000.0,54.16,64.87,14.89,0.0451645169692479,4.975,2.5,3.0,2.5,2.0,19500000.0
한국전자홀딩스,서비스업,2011,277755785000.0,70.6,58.62,-8.44,-0.6881653362602275,0.24,2.5,3.0,2.5,2.0,0.0
한국주강,기계,2011,83528606000.0,13.18,88.35,9.03,0.0677986896023776,0.5549999999999999,2.0,3.0,2.0,2.0,0.0
한국철강,철강금속,2011,1015150137000.0,50.61,66.4,8.51,0.0461941581479931,0.4,4.0,4.0,4.0,2.0,8286000.0
한국카본,기계,2011,276531776000.0,49.03,67.1,-8.32,-0.1135668558287897,0.93,2.5,3.0,2.5,2.5,2187000.0
한국화장품제조,화학,2011,43611977000.0,28.44,77.86,-38.67,-0.1036469435586122,0.65,2.5,2.0,2.5,2.0,0.0
한농화성,화학,2011,120129408000.0,78.07,56.16,11.99,0.0138184063937999,0.845,2.5,3.0,2.5,2.5,1529000.0
한미반도체,기계,2011,204374193000.0,20.37,83.08,-20.78,-0.0526714326309019,1.12,2.5,4.0,2.5,2.0,2491000.0
한샘,유통업,2011,394729625000.0,95.0,51.28,13.69,0.1135432396057858,2.305,4.0,3.0,4.0,2.5,11265000.0
한섬,섬유의복,2011,794253533000.0,12.79,88.66,11.96,0.1145609551144891,1.02,2.5,3.0,2.5,2.0,10326000.0
한성기업,음식료품,2011,165670477000.0,166.77,37.49,0.0,-0.0055873842118206,1.125,2.5,2.0,2.5,2.0,931000.0
한세실업,섬유의복,2011,513994136000.0,172.43,36.71,14.75,0.1120868267629808,1.45,2.5,3.0,2.5,2.0,4000000.0
한세예스24홀딩스,서비스업,2011,693150743000.0,144.78,40.85,12.38,34.9218368004688,1.6949999999999998,2.0,3.0,2.0,2.0,2540000.0
한솔케미칼,화학,2011,321824251000.0,111.37,47.31,21.64,0.0407947549197302,1.465,2.5,3.0,2.5,4.0,5044000.0
한솔테크닉스,전기전자,2011,486477959000.0,160.39,38.4,-46.46,-0.023241787167973,2.06,2.5,3.0,2.5,2.0,0.0
한솔홈데코,종이목재,2011,262213173000.0,161.3,38.27,21.88,0.021260243003223,0.5800000000000001,2.0,2.0,2.0,2.5,0.0
한신공영,건설업,2011,1290922344000.0,301.74,24.89,-17.01,-0.0390033819141421,0.325,2.0,3.0,2.0,2.5,1414000.0
한양증권,증권,2011,733994802000.0,181.72,35.5,14.42,-0.8163349508644444,0.5,4.0,4.0,4.0,2.5,9925000.0
한올바이오파마,의약품,2011,105455816000.0,107.99,48.08,-17.96,0.084536053909831,10.915,4.0,3.0,4.0,2.0,0.0
한익스프레스,운수창고업,2011,83431553000.0,390.54,20.39,0.0,0.0003988147404426,2.085,2.5,3.0,2.5,2.5,0.0
한일철강,철강금속,2011,377986500000.0,113.79,46.78,13.49,0.0683628484329235,0.2,2.0,2.0,2.0,2.5,0.0
한진,운수창고업,2011,1793121990000.0,133.73,42.78,9.99,0.0606496944668419,0.4499999999999999,2.5,3.0,2.5,2.0,4721000.0
한진중공업홀딩스,서비스업,2011,1980735000000.0,52.21,65.7,0.1,-3.56140094855892,0.32,2.5,4.0,2.5,2.0,6522000.0
한창,유통업,2011,32875105000.0,61.15,62.05,0.0,0.2577031884964051,0.96,2.5,2.0,2.5,2.0,0.0
한창제지,종이목재,2011,154596738000.0,255.98,28.09,6.0,0.0703996469560724,0.67,2.5,3.0,2.5,2.0,0.0
한화,화학,2011,15029730755000.0,197.1,33.66,-15.8,0.1218145584462991,1.37,2.5,5.0,2.5,4.0,31325000.0
한화손해보험,보험,2011,5244988326000.0,1418.02,6.59,0.0,-0.0067623645441132,1.68,2.5,4.0,2.5,2.5,0.0
현대건설,건설업,2011,11871889261000.0,172.07,36.75,4.77,-0.0154140609103699,1.87,5.0,4.0,5.0,5.0,55732000.0
현대글로비스,운수창고업,2011,3826579602000.0,156.52,38.98,30.83,0.0363560030986607,5.07,4.0,3.0,4.0,2.5,56250000.0
현대모비스,운수장비,2011,22575648000000.0,63.66,61.1,18.75,0.1359301068896207,2.93,5.0,4.0,5.0,4.0,167236000.0
현대미포조선,운수장비,2011,7824563657000.0,129.55,43.56,11.74,-0.139117440869505,1.02,4.0,3.0,2.5,2.0,39181000.0
현대백화점,유통업,2011,4720062645000.0,63.19,61.28,13.26,0.3614619359893642,1.765,4.0,4.0,4.0,2.0,14973000.0
현대비앤지스틸,철강금속,2011,622203431000.0,142.53,41.23,0.0,0.0237454591392039,1.255,2.5,3.0,2.5,2.5,0.0
현대제철,철강금속,2011,21776708194000.0,138.81,41.87,49.09,0.0525332041626198,1.0699999999999998,5.0,4.0,5.0,4.0,42143000.0
혜인,유통업,2011,199424354000.0,78.6,55.99,0.0,0.0150593203023905,0.8,2.5,2.0,2.5,2.0,1315000.0
호텔신라,유통업,2011,1385303349000.0,130.33,43.42,23.06,0.0118835788529846,2.225,2.5,3.0,2.5,2.5,11831000.0
화성산업,건설업,2011,486925661000.0,135.18,42.52,2.16,0.1190753598918709,0.21,4.0,4.0,4.0,2.0,0.0
화신,운수장비,2011,887893456000.0,144.45,40.91,7.21,0.1182985983099893,2.04,2.5,2.0,2.5,2.0,3492000.0
화천기계,기계,2011,194379195000.0,85.39,53.94,32.84,0.0232385475633508,0.67,2.5,3.0,2.5,2.5,1980000.0
화천기공,기계,2011,312696483000.0,49.46,66.91,52.12,0.0364461089010442,0.63,2.5,3.0,2.5,2.0,2750000.0
환인제약,의약품,2011,166109686000.0,10.85,90.21,4.13,0.1373468905608258,0.995,2.5,3.0,2.5,2.0,3817000.0
황금에스티,철강금속,2011,257748613000.0,62.19,61.65,15.22,0.0094273000481511,0.535,2.5,3.0,2.5,2.0,1800000.0
효성,화학,2011,13623189543000.0,360.19,21.73,11.78,-0.0589481995905553,0.995,2.5,4.0,2.5,4.0,33269000.0
후성,화학,2011,308040011000.0,140.7,41.55,26.01,0.0932355515900405,4.8100000000000005,2.5,2.0,2.5,2.5,0.0
휴스틸,철강금속,2011,536914288000.0,40.52,71.16,11.36,0.0936719372597609,0.385,2.0,3.0,2.0,2.5,6919000.0
흥아해운,운수창고업,2011,530943511000.0,368.79,21.33,12.78,-0.0087125443025189,0.705,2.5,3.0,2.5,2.0,487000.0
CS홀딩스,서비스업,2012,191295610000.0,12.74,88.7,-5.22,-0.2123920483140412,0.31,2.0,2.0,2.5,2.0,0.0
KISCO홀딩스,서비스업,2012,789682784000.0,10.74,90.3,-8.05,3.7341841630126384,0.275,2.5,3.0,2.5,2.5,2753000.0
LG이노텍,전기전자,2012,4886285404000.0,285.26,25.96,16.76,0.0750357464174615,1.62,5.0,4.0,5.0,5.0,0.0
MH에탄올,음식료품,2012,134385813000.0,238.69,29.53,33.46,-0.1078546901448701,0.51,2.5,3.0,2.5,2.5,0.0
OCI,화학,2012,7283049629000.0,102.78,49.31,-24.73,0.022973040994127,1.665,5.0,4.0,5.0,5.0,9540000.0
SH에너지화학,화학,2012,103690070000.0,59.82,62.57,11.97,-0.0044590376638806,1.64,2.5,3.0,2.5,2.5,0.0
SIMPAC,기계,2012,318665505000.0,69.63,58.95,4.64,0.0587746532353532,1.07,2.5,3.0,2.5,2.5,2702000.0
SK이노베이션,서비스업,2012,33831080372000.0,106.94,48.32,7.25,0.4943540370371158,1.28,5.0,5.0,4.0,5.0,298278000.0
STX,유통업,2012,5067029000000.0,236.31,29.73,3.22,0.0608817550276709,0.6749999999999999,4.0,3.0,4.0,4.0,7300000.0
STX엔진,기계,2012,3213865730000.0,249.13,28.64,-41.93,0.0584485391448167,0.57,4.0,3.0,5.0,5.0,0.0
가온전선,전기전자,2012,517141282000.0,95.38,51.18,-2.59,0.0386844482175537,0.31,2.5,3.0,2.5,2.5,2356000.0
강원랜드,서비스업,2012,2906655321000.0,22.54,81.61,2.41,0.3453794729042397,2.6,4.0,4.0,5.0,4.0,153068000.0
경농,화학,2012,269412832000.0,77.55,56.32,0.0,0.0671414506071545,0.47,2.5,3.0,2.5,4.0,1297000.0
경동나비엔,전기전자,2012,299729837000.0,70.42,58.68,11.07,0.0810007119022438,0.825,2.5,2.0,2.5,2.5,1262000.0
경방,섬유의복,2012,1335039930000.0,115.08,46.49,-4.17,0.0670250858109559,0.345,2.5,3.0,2.5,2.5,0.0
경인양행,화학,2012,287452678000.0,64.27,60.88,-6.22,0.1472133343712846,0.795,2.5,3.0,2.5,4.0,1796000.0
경인전자,전기전자,2012,63740263000.0,11.86,89.4,0.0,0.0878808935316886,0.41,2.5,3.0,2.5,2.5,480000.0
계양전기,기계,2012,174553310000.0,20.94,82.69,5.44,0.0602829109563815,0.675,2.5,3.0,4.0,2.5,1707000.0
고려산업,음식료품,2012,148320365000.0,138.9,41.86,8.05,-0.0452554253878717,0.405,2.5,2.0,2.5,2.5,724000.0
고려아연,철강금속,2012,4940542141000.0,23.95,80.68,-1.06,0.1012016746068169,2.03,4.0,4.0,2.5,4.0,88371000.0
고려제강,철강금속,2012,1813977723000.0,44.08,69.41,-0.13,0.2197885076211905,0.595,2.5,2.0,2.5,2.5,5249000.0
광동제약,의약품,2012,389433837000.0,45.71,68.63,5.94,0.0715406747735937,1.015,2.5,3.0,2.5,2.5,2449000.0
광명전기,전기전자,2012,131064345000.0,108.06,48.06,26.88,0.0433240878489119,2.835,2.5,3.0,2.5,2.5,0.0
광전자,전기전자,2012,282485538000.0,34.96,74.1,-18.29,0.1767481388374706,0.75,2.5,3.0,2.5,2.5,0.0
광주신세계,유통업,2012,430662968000.0,19.09,83.97,-2.65,0.2634198912082618,0.92,2.5,3.0,4.0,2.5,2000000.0
교보증권,증권,2012,4597488388000.0,692.14,12.62,70.18,-0.2315093172708511,0.395,2.5,3.0,2.5,2.5,3468000.0
국도화학,화학,2012,547775296000.0,62.63,61.49,-3.82,0.0996456747237513,0.955,2.5,3.0,2.5,4.0,5811000.0
국동,유통업,2012,65808287000.0,598.4,14.32,-10.45,0.0543694222280494,2.66,2.5,3.0,2.5,2.5,0.0
국보,운수창고업,2012,98494841000.0,191.46,34.31,-6.35,-0.0330988606389214,0.8,2.5,2.0,2.5,2.5,50000.0
국제약품,의약품,2012,114924400000.0,107.62,48.16,0.0,0.0129264898386621,0.8599999999999999,2.5,3.0,2.5,2.5,0.0
극동유화,화학,2012,197891858000.0,91.55,52.21,5.58,0.0952450305684195,0.7,2.5,3.0,2.5,2.5,2441000.0
금강공업,철강금속,2012,499093977000.0,146.89,40.5,28.88,0.2282577214827157,0.365,2.5,3.0,2.5,2.5,1571000.0
금양,화학,2012,127557393000.0,180.08,35.7,11.93,0.0332760814954375,1.11,2.5,3.0,2.5,2.5,1176000.0
금호전기,전기전자,2012,509300064000.0,135.5,42.46,20.46,0.0533249816136277,0.735,2.5,3.0,2.5,2.5,600000.0
금호타이어,화학,2012,4781013149000.0,414.02,19.45,3.95,0.0488821258715482,1.535,2.5,2.0,2.5,4.0,0.0
깨끗한나라,종이목재,2012,423872333000.0,263.03,27.55,7.75,0.0644445837326466,0.965,2.5,2.0,2.5,4.0,0.0
남광토건,건설업,2012,436886733000.0,830.84,10.74,-41.52,-0.1852199552709159,2.94,2.5,3.0,2.5,2.5,0.0
남선알미늄,철강금속,2012,236720122000.0,285.96,25.91,2.03,-0.0124968351661173,1.155,2.5,2.0,2.5,2.5,0.0
남성,유통업,2012,221414593000.0,177.0,36.1,2.82,-0.1029298595753097,0.365,2.5,3.0,2.5,2.5,524000.0
남양유업,음식료품,2012,1033300099000.0,18.66,84.28,13.26,-0.073975368844356,0.865,2.5,3.0,2.5,2.5,855000.0
남해화학,화학,2012,563136207000.0,64.98,60.61,-2.73,-0.0122715567099095,1.395,2.5,2.0,2.5,4.0,604000.0
넥센,화학,2012,720858644000.0,36.94,73.03,1.46,0.1921440806943295,0.875,2.5,3.0,2.5,2.5,2189000.0
넥센타이어,화학,2012,2035745920000.0,200.35,33.29,18.93,0.1078525063842417,2.8150000000000004,2.5,2.0,2.5,4.0,6027000.0
노루페인트,화학,2012,527545682000.0,136.88,42.22,8.16,-0.0143056559478577,0.615,2.5,3.0,2.5,4.0,4095000.0
노루홀딩스,서비스업,2012,835907566000.0,124.74,44.5,6.87,0.5585216834755624,0.595,2.5,3.0,2.5,2.5,3648000.0
녹십자,의약품,2012,954379520000.0,39.28,71.8,5.71,0.0709291905919113,2.315,2.5,3.0,2.5,4.0,12639000.0
녹십자홀딩스,서비스업,2012,1446337218000.0,48.67,67.26,4.72,1.193015595110722,1.42,2.5,3.0,2.5,2.5,19941000.0
농심,음식료품,2012,2151310878000.0,47.42,67.83,0.22,0.0148178096275597,1.085,2.5,3.0,2.5,4.0,23131000.0
농심홀딩스,서비스업,2012,968293002000.0,39.35,71.76,-2.99,1.4519306826706675,0.53,2.5,3.0,2.5,2.5,9276000.0
다우기술,서비스업,2012,4848503131000.0,323.74,23.6,-0.2,0.3183054089380681,1.425,2.0,2.0,2.5,2.0,5625000.0
대교,서비스업,2012,814113140000.0,30.9,76.39,-6.79,0.0754934156634626,1.19,2.5,4.0,2.5,2.5,9416000.0
대구백화점,유통업,2012,497635407000.0,25.85,79.46,-2.94,0.0208200595737829,0.39,2.5,3.0,4.0,2.5,3611000.0
대림통상,기계,2012,254351458000.0,83.46,54.51,-6.08,0.0111025809366484,0.505,2.5,3.0,2.5,2.5,1292000.0
대상,음식료품,2012,1621341813000.0,158.92,38.62,14.6,0.0943609980154857,1.425,2.5,2.0,4.0,2.5,5416000.0
대상홀딩스,서비스업,2012,603349879000.0,37.05,72.97,16.47,3.358211262282691,0.5449999999999999,2.5,3.0,2.5,2.5,4464000.0
대성산업,유통업,2012,2652193606000.0,332.32,23.13,7.34,-0.3735605561394479,0.24,2.5,3.0,2.5,2.5,0.0
대성에너지,전기가스업,2012,644594045000.0,140.09,41.65,11.59,0.0358949988874622,0.655,2.5,3.0,2.5,2.5,6875000.0
대성홀딩스,서비스업,2012,1057796637000.0,122.71,44.9,10.62,1.1270057100482016,0.5599999999999999,2.5,3.0,2.5,2.5,4022000.0
대신증권,증권,2012,10980848993000.0,533.49,15.79,3.93,-0.2147449797299938,0.65,4.0,5.0,2.5,2.5,51525000.0
대양금속,철강금속,2012,105457033000.0,506.18,16.5,-28.15,0.1084259756390736,2.32,2.5,2.0,2.5,2.5,0.0
대영포장,종이목재,2012,198105801000.0,76.96,56.51,2.44,0.094162962868085,0.76,2.5,2.0,2.5,2.5,0.0
대우건설,건설업,2012,9859319181000.0,189.05,34.6,17.15,-0.1397029567483713,1.255,2.5,4.0,2.5,2.5,0.0
대우조선해양,운수장비,2012,15511304729000.0,301.23,24.92,-2.31,-0.0826524315293874,1.465,4.0,4.0,2.5,4.0,0.0
대웅,서비스업,2012,509221588000.0,30.1,76.86,9.01,0.6233289844931494,0.78,2.5,3.0,2.5,2.5,4634000.0
대웅제약,의약품,2012,482344106000.0,24.77,80.15,-5.85,0.067740864337213,1.155,4.0,3.0,4.0,4.0,8016000.0
대원강업,운수장비,2012,988715803000.0,118.26,45.82,0.4,0.1045357492481621,1.345,2.5,3.0,2.5,2.5,6820000.0
대원전선,전기전자,2012,215527769000.0,201.38,33.18,0.0,-0.0785634545462676,1.02,2.0,3.0,2.0,2.5,0.0
대원제약,의약품,2012,147125433000.0,30.29,76.75,-0.51,0.1031806826152491,1.125,2.5,3.0,4.0,2.5,702000.0
대원화성,화학,2012,109600307000.0,207.7,32.5,0.3,-0.0432301264524948,0.855,2.5,3.0,2.5,4.0,0.0
대유에이텍,운수장비,2012,385720682000.0,292.27,25.49,7.67,0.1112237975622502,2.225,2.5,2.0,2.5,2.5,2533000.0
